기준일자,유형,연관검색어,검색키워드,검색량,지표,뉴스제목,뉴스링크,활동성,구글검색어,네이버검색어,상승월
2024-03-26,주별 지속상승,알파벳주가,"미국주식,달러환율,미국금리",26010.0,4.36%,"삼성전자 27개월만에 '8만전자' 복귀…코스피, 2770선 돌파",https://n.news.naver.com/mnews/article/277/0005397226?sid=101,71.2%, ,엔화, 
2024-03-26,주별 지속상승,알파벳주가,"미국주식,달러환율,미국금리",26010.0,4.36%,SK하이닉스 신고가 경신…삼성전자도 '8만전자' 눈앞,https://news.einfomax.co.kr/news/articleView.html?idxno=4303326,71.2%, ,테슬라주가, 
2024-03-26,주별 지속상승,알파벳주가,"미국주식,달러환율,미국금리",26010.0,4.36%,딜링룸 24시…챙겨봐야 할 국제경제뉴스,https://news.einfomax.co.kr/news/articleView.html?idxno=4303321,71.2%, ,유로환율, 
2024-03-26,주별 지속상승,알파벳주가,"미국주식,달러환율,미국금리",26010.0,4.36%,"뉴욕증시, 美 기술주 중국 제재에 '하락'",http://www.ftoday.co.kr/news/articleView.html?idxno=318421,71.2%, ,환율조회, 
2024-03-26,주별 지속상승,알파벳주가,"미국주식,달러환율,미국금리",26010.0,4.36%,[뉴욕 마켓 브리핑](3월26일),https://news.einfomax.co.kr/news/articleView.html?idxno=4303317,71.2%, ,중국환율, 
2024-03-26,주별 지속상승,알파벳주가,"미국주식,달러환율,미국금리",26010.0,4.36%,"[특징주] 삼성전자, ‘8만전자’까지 500원 남았다… SK하이닉스도 3%대 상승...",https://n.news.naver.com/mnews/article/366/0000980708?sid=101,71.2%, ,원달러환율, 
2024-03-26,주별 지속상승,알파벳주가,"미국주식,달러환율,미국금리",26010.0,4.36%,"빅테크·반도체 투심 위축···뉴욕 3대 지수, 일제 하락",http://www.enewstoday.co.kr/news/articleView.html?idxno=2106293,71.2%, ,다우존스, 
2024-03-26,주별 지속상승,알파벳주가,"미국주식,달러환율,미국금리",26010.0,4.36%,[종합] 코스피·코스닥 오름세…외국인·기관 '사자',https://www.etoday.co.kr/news/view/2344063,71.2%, ,다우나스닥, 
2024-03-26,주별 지속상승,알파벳주가,"미국주식,달러환율,미국금리",26010.0,4.36%,"코스피, 장중 1%대 상승 2,770선 등락…코스닥도 올라(종합)",https://n.news.naver.com/mnews/article/001/0014588193?sid=101,71.2%, ,해외증시, 
2024-03-26,주별 지속상승,암보험비갱신형,건강보험,19720.0,30.26%,4월부터 보험료 10% 비싸진다… 암보험  막차타기 전략,http://www.fntimes.com/html/view.php?ud=202403242356292876dd55077bc2_18,27.0%, ,건강보험, 
2024-03-26,주별 지속상승,암보험비갱신형,건강보험,19720.0,30.26%,"3대진단비보험 및  비갱신형   암보험  가입 추천, 보험비교사이트 적극 활용법!",http://www.livesnews.com/news/article.html?no=40260,27.0%, ,간병인보험, 
2024-03-26,주별 지속상승,암보험비갱신형,건강보험,19720.0,30.26%,미래에셋생명 “온라인  암보험  가입하고 상품권 받으세요”,https://www.fetv.co.kr/news/article.html?no=161268,27.0%, ,건강보험료, 
2024-03-26,주별 지속상승,암보험비갱신형,건강보험,19720.0,30.26%,"미래에셋생명, 온라인  암보험  가입 이벤트 진행",https://www.ekoreanews.co.kr/news/articleView.html?idxno=72442,27.0%, ,암보험, 
2024-03-26,주별 지속상승,암보험비갱신형,건강보험,19720.0,30.26%,"미래에셋생명, 온라인  암보험  인기투표 1위 기념 가입 이벤트",http://www.womentimes.co.kr/news/articleView.html?idxno=72664,27.0%, ,농협손해보험, 
2024-03-26,주별 지속상승,암보험비갱신형,건강보험,19720.0,30.26%,[보험 현미경] '운전훈수자격시험장' 프로모션 실시,https://www.asiatime.co.kr/article/20240318500337,27.0%, ,보험, 
2024-03-26,주별 지속상승,암보험비갱신형,건강보험,19720.0,30.26%,"미래에셋생명, ‘온라인  암보험 ’ 가입 이벤트 진행",https://www.ekn.kr/web/view.php?key=20240318027547155,27.0%, ,메리츠, 
2024-03-26,주별 지속상승,암보험비갱신형,건강보험,19720.0,30.26%,미래에셋생명 '온라인  암보험 ' 인기투표 1위 기념 가입 이벤트 진행,https://daily.hankooki.com/news/articleView.html?idxno=1063453,27.0%, ,AIG손해보험, 
2024-03-26,주별 지속상승,암보험비갱신형,건강보험,19720.0,30.26%,"미래에셋생명, 온라인  암보험  가입 이벤트",http://www.shinailbo.co.kr/news/articleView.html?idxno=1844581,27.0%, ,건강, 
2024-03-26,주별 지속상승,암보험비갱신형,건강보험,19720.0,30.26%,"미래에셋생명, 3월 '온라인  암보험 ' 가입 이벤트 실시",https://www.econovill.com/news/articleView.html?idxno=649246,27.0%, ,암보험비갱신형, 
2024-03-26,주별 지속상승,애플주식,"테마주,미국주식,WTI,달러환율,미국금리",36580.0,1.89%,"엔비디아가 지핀 美증시 인기…증권사, 서학개미 모시기 불꽃 경쟁",https://www.viva100.com/main/view.php?key=20240326010008607,61.4%, ,나스닥종합, 
2024-03-26,주별 지속상승,애플주식,"테마주,미국주식,WTI,달러환율,미국금리",36580.0,1.89%,"[파워인터뷰 화제人] 유창수 벡트 대표 “벡트, 디지털 사이니지 시장에서 글...",https://news.mtn.co.kr/news-detail/2024032611170776933,61.4%, ,카카오주가, 
2024-03-26,주별 지속상승,애플주식,"테마주,미국주식,WTI,달러환율,미국금리",36580.0,1.89%,"""상여자 中 상여자"" 127만 유튜버 '회사원A'가 실수 후 구독자들과 약속 지키...",https://www.huffingtonpost.kr/news/articleView.html?idxno=218176,61.4%, ,금양주가, 
2024-03-26,주별 지속상승,애플주식,"테마주,미국주식,WTI,달러환율,미국금리",36580.0,1.89%," 애플 , 美·EU 반독점 공방 속에서도 중국시장 확보에 총력",https://www.fortunekorea.co.kr/news/articleView.html?idxno=36103,61.4%, ,국제유가, 
2024-03-26,주별 지속상승,애플주식,"테마주,미국주식,WTI,달러환율,미국금리",36580.0,1.89%,미국은 왜 자국 기업인  애플 을 겨냥할까? 아이폰 영상이 깨져서? [뉴스in뉴스...,https://n.news.naver.com/mnews/article/056/0011688715?sid=104,61.4%, ,한미반도체주가, 
2024-03-26,주별 지속상승,애플주식,"테마주,미국주식,WTI,달러환율,미국금리",36580.0,1.89%,‘100명에게 스벅 쿠폰’ 이벤트 벌였다가 실수로 1억 5000만원 날린 유튜버,https://www.wikitree.co.kr/articles/937914,61.4%, ,HMM주가, 
2024-03-26,주별 지속상승,애플주식,"테마주,미국주식,WTI,달러환율,미국금리",36580.0,1.89%,"까딱하면 이용 당하기 쉬운 선거철, 이렇게 해봅시다 [마흔이 서글퍼지지 않도...",https://n.news.naver.com/mnews/article/047/0002427432?sid=103,61.4%, ,레인보우로보틱스주가, 
2024-03-26,주별 지속상승,애플주식,"테마주,미국주식,WTI,달러환율,미국금리",36580.0,1.89%,"""100명에게 기프티콘 주려다가 몇만 명 몰려""… 주식  1.5억원어치 판 유튜버",https://n.news.naver.com/mnews/article/421/0007435957?sid=102,61.4%, ,공모주일정, 
2024-03-26,주별 지속상승,애플주식,"테마주,미국주식,WTI,달러환율,미국금리",36580.0,1.89%,구독자들에게 스벅 쏘려고 더 오를 수도 있는  주식  싹 다 팔아 '1억 5천만원'...,https://www.insight.co.kr/news/465038,61.4%, ,엘앤에프주가, 
2024-03-26,주별 지속상승,애플주식,"테마주,미국주식,WTI,달러환율,미국금리",36580.0,1.89%,[정치시그널]인터뷰 전문…김지호 “한동훈이 해결사? 갈등 극렬하게 만든 다...,https://n.news.naver.com/mnews/article/449/0000271031?sid=100,61.4%, ,나스닥선물지수, 
2024-03-26,주별 지속상승,엔비디아주식,"미국주식,미국금리",26170.0,37.28%," 엔비디아 가 지핀 美증시 인기…증권사, 서학개미 모시기 불꽃 경쟁",https://www.viva100.com/main/view.php?key=20240326010008607,60.0%, ,엔화환율, 
2024-03-26,주별 지속상승,엔비디아주식,"미국주식,미국금리",26170.0,37.28%,"[더벨][시스템 반도체 IPO 점검]'토종' AI 반도체 리벨리온, FI 허들 넘을수 ...",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403211408524280103588,60.0%, ,엔화, 
2024-03-26,주별 지속상승,엔비디아주식,"미국주식,미국금리",26170.0,37.28%,"""상여자 中 상여자"" 127만 유튜버 '회사원A'가 실수 후 구독자들과 약속 지키...",https://www.huffingtonpost.kr/news/articleView.html?idxno=218176,60.0%, ,테슬라주가, 
2024-03-26,주별 지속상승,엔비디아주식,"미국주식,미국금리",26170.0,37.28%,"""반도체 회복세…삼성전자, SK하이닉스 실적 기대""",https://n.news.naver.com/mnews/article/079/0003878088?sid=102,60.0%, ,유로환율, 
2024-03-26,주별 지속상승,엔비디아주식,"미국주식,미국금리",26170.0,37.28%,미국은 왜 자국 기업인 애플을 겨냥할까? 아이폰 영상이 깨져서? [뉴스in뉴스...,https://n.news.naver.com/mnews/article/056/0011688715?sid=104,60.0%, ,환율조회, 
2024-03-26,주별 지속상승,엔비디아주식,"미국주식,미국금리",26170.0,37.28%,"""주가 고통스럽다""…주주 성토장 된 네이버 주총(종합)",https://n.news.naver.com/mnews/article/003/0012450602?sid=105,60.0%, ,중국환율, 
2024-03-26,주별 지속상승,엔비디아주식,"미국주식,미국금리",26170.0,37.28%,사촌형이 '잡주'라던 SK하이닉스에 몰빵한 직장인이 8년 동안 '존버'한 결과,https://www.insight.co.kr/news/465064,60.0%, ,원달러환율, 
2024-03-26,주별 지속상승,엔비디아주식,"미국주식,미국금리",26170.0,37.28%,‘100명에게 스벅 쿠폰’ 이벤트 벌였다가 실수로 1억 5000만원 날린 유튜버,https://www.wikitree.co.kr/articles/937914,60.0%, ,다우존스, 
2024-03-26,주별 지속상승,엔비디아주식,"미국주식,미국금리",26170.0,37.28%,NH-Amundi자산운용 'HANARO 반도체 ETF' 시리즈 눈길,http://www.smedaily.co.kr/news/articleView.html?idxno=285550,60.0%, ,다우나스닥, 
2024-03-26,주별 지속상승,엔비디아주식,"미국주식,미국금리",26170.0,37.28%,"""8만전자, 더 오른다""…모건스탠리 '삼전·SK하닉' 목표가 높였다",https://n.news.naver.com/mnews/article/421/0007436190?sid=101,60.0%, ,해외증시, 
2024-03-26,주별 지속상승,엔화,"미국주식,WTI,달러환율",2401000.0,39.32%,"서강현 현대제철 사장 ""무역장벽 대응 위한 현지 거점 확보할 것""",http://www.ftoday.co.kr/news/articleView.html?idxno=318448,68.1%, ,엔화환율, 
2024-03-26,주별 지속상승,엔화,"미국주식,WTI,달러환율",2401000.0,39.32%,"서강현號 현대제철 출범, 미래 성장 동력 확보 '사활'",https://www.topdaily.kr/articles/96907,68.1%, ,엔화, 
2024-03-26,주별 지속상승,엔화,"미국주식,WTI,달러환율",2401000.0,39.32%,다음을 주목해야 할 17년 만의 일본 금리 인상,https://n.news.naver.com/mnews/article/028/0002682529?sid=101,68.1%, ,테슬라주가, 
2024-03-26,주별 지속상승,엔화,"미국주식,WTI,달러환율",2401000.0,39.32%,[서환-오전] 위안화 연동해 등락…4.60원↓,https://news.einfomax.co.kr/news/articleView.html?idxno=4303392,68.1%, ,유로환율, 
2024-03-26,주별 지속상승,엔화,"미국주식,WTI,달러환율",2401000.0,39.32%,"""반도체 회복세…삼성전자, SK하이닉스 실적 기대""",https://n.news.naver.com/mnews/article/079/0003878088?sid=102,68.1%, ,환율조회, 
2024-03-26,주별 지속상승,엔화,"미국주식,WTI,달러환율",2401000.0,39.32%,"현대제철 서강현 사장, 주주 질문에 직접 답했다",https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065586871936515,68.1%, ,중국환율, 
2024-03-26,주별 지속상승,엔화,"미국주식,WTI,달러환율",2401000.0,39.32%,[내일의 눈]일본 마이너스 금리 해제의 진짜 충격,https://www.naeil.com/news/read/505434?ref=naver,68.1%, ,원달러환율, 
2024-03-26,주별 지속상승,엔화,"미국주식,WTI,달러환율",2401000.0,39.32%,현대제철의 달라진 주총...주주와 소통 강화,https://www.discoverynews.kr/news/articleView.html?idxno=1041529,68.1%, ,다우존스, 
2024-03-26,주별 지속상승,엔화,"미국주식,WTI,달러환율",2401000.0,39.32%,"[서환] 위안화 주시 속 1,340원 아래로…4.30원↓",https://news.einfomax.co.kr/news/articleView.html?idxno=4303367,68.1%, ,다우나스닥, 
2024-03-26,주별 지속상승,엔화,"미국주식,WTI,달러환율",2401000.0,39.32%,"日정부 거듭 엔저 견제 발언… 재무상 ""모든 수단 배제 않고 적절 대응""",https://n.news.naver.com/mnews/article/003/0012450306?sid=104,68.1%, ,해외증시, 
2024-03-26,주별 지속상승,엔화환율,"미국주식,WTI,달러환율",2770900.0,41.12%,다음을 주목해야 할 17년 만의 일본 금리 인상,https://n.news.naver.com/mnews/article/028/0002682529?sid=101,83.7%, ,엔화환율, 
2024-03-26,주별 지속상승,엔화환율,"미국주식,WTI,달러환율",2770900.0,41.12%,[서환-오전] 위안화 연동해 등락…4.60원↓,https://news.einfomax.co.kr/news/articleView.html?idxno=4303392,83.7%, ,엔화, 
2024-03-26,주별 지속상승,엔화환율,"미국주식,WTI,달러환율",2770900.0,41.12%,"[서환] 위안화 주시 속 1,340원 아래로…4.30원↓",https://news.einfomax.co.kr/news/articleView.html?idxno=4303367,83.7%, ,테슬라주가, 
2024-03-26,주별 지속상승,엔화환율,"미국주식,WTI,달러환율",2770900.0,41.12%,"日정부 거듭 엔저 견제 발언… 재무상 ""모든 수단 배제 않고 적절 대응""",https://n.news.naver.com/mnews/article/003/0012450306?sid=104,83.7%, ,유로환율, 
2024-03-26,주별 지속상승,엔화환율,"미국주식,WTI,달러환율",2770900.0,41.12%,"[아시아라운드업 3/26] 유엔 사무총장 ""'가자지구 휴전' 안보리 결의안 반드시...",http://kor.theasian.asia/archives/357260,83.7%, ,환율조회, 
2024-03-26,주별 지속상승,엔화환율,"미국주식,WTI,달러환율",2770900.0,41.12%," 엔화  약세에 日정부 연일 강경 발언…""모든 수단 고려해 대응""",https://n.news.naver.com/mnews/article/277/0005397290?sid=101,83.7%, ,중국환율, 
2024-03-26,주별 지속상승,엔화환율,"미국주식,WTI,달러환율",2770900.0,41.12%,"日 닛케이, 美 증시 조정·엔 매수 개입 경계에 하락 출발",https://news.einfomax.co.kr/news/articleView.html?idxno=4303363,83.7%, ,원달러환율, 
2024-03-26,주별 지속상승,엔화환율,"미국주식,WTI,달러환율",2770900.0,41.12%,멕시코 낙관론 확산…페소화 레버리지 배팅 1년 만에 최대치,https://n.news.naver.com/mnews/article/015/0004964548?sid=101,83.7%, ,다우존스, 
2024-03-26,주별 지속상승,엔화환율,"미국주식,WTI,달러환율",2770900.0,41.12%,[올댓차이나] 위안화 기준치 1달러=7.0943위안…0.07% 절상,https://n.news.naver.com/mnews/article/003/0012450113?sid=104,83.7%, ,다우나스닥, 
2024-03-26,주별 지속상승,엔화환율,"미국주식,WTI,달러환율",2770900.0,41.12%,中위안화  환율  '롤러코스터'…日 엔화 는 금리 인상에도 약세,https://n.news.naver.com/mnews/article/374/0000376262?sid=104,83.7%, ,해외증시, 
2024-03-26,주별 지속상승,연금계산기,"개인연금,퇴직연금",4570.0,53.88%,"[인터뷰] 김태일 “국민 연금  개혁, 출발은 가입 기간 확대 입니다”",https://vop.co.kr/A00001649542.html,18.4%, ,ESG, 
2024-03-26,주별 지속상승,연금계산기,"개인연금,퇴직연금",4570.0,53.88%,지역 경제계가 꼽은 가장 큰 위기 '수도권 일극',https://www.cctoday.co.kr/news/articleView.html?idxno=2192740,18.4%, ,홍콩ELS, 
2024-03-26,주별 지속상승,연금계산기,"개인연금,퇴직연금",4570.0,53.88%,"은퇴 후 확 치솟은 건강보험료, 월 30만원씩 아낀 6가지 비법",https://realty.chosun.com/site/data/html_dir/2024/03/13/2024031300933.html,18.4%, ,화재, 
2024-03-26,주별 지속상승,연금계산기,"개인연금,퇴직연금",4570.0,53.88%,"은퇴 앞둔 50대, 내 자산 수명 계산한 '3층  연금 '으로 노후 설계하세요",https://realty.chosun.com/site/data/html_dir/2024/03/11/2024031101056.html,18.4%, ,연말정산하는법, 
2024-03-26,주별 지속상승,연금계산기,"개인연금,퇴직연금",4570.0,53.88%,[뉴스in뉴스] ‘밸류업’ 시동…한국 증시 ‘고공비행’ 가능할까,https://n.news.naver.com/mnews/article/056/0011671940?sid=101,18.4%, ,중소기업청년지원금, 
2024-03-26,주별 지속상승,연금계산기,"개인연금,퇴직연금",4570.0,53.88%,"무죄 판결 후 이재용의 삼성은?, 삼성전자 숙제와 진로 l '삼성 라이징' 저자...",https://n.news.naver.com/mnews/article/293/0000051935?sid=105,18.4%, ,비과세예금, 
2024-03-26,주별 지속상승,연금계산기,"개인연금,퇴직연금",4570.0,53.88%,[KTVF] AI가 제시하는 똑똑한 세금 절세· 연금  설계…‘아티웰스’,https://n.news.naver.com/mnews/article/020/0003549494?sid=105,18.4%, ,4대보험가입확인, 
2024-03-26,주별 지속상승,연금계산기,"개인연금,퇴직연금",4570.0,53.88%,'여자 평균수명 90세' 새 보험상품에 반영…내 보험료는?,https://n.news.naver.com/mnews/article/648/0000023261?sid=101,18.4%, ,적금금리비교, 
2024-03-26,주별 지속상승,연금계산기,"개인연금,퇴직연금",4570.0,53.88%,부영 1억 출산장려금 '稅테크'..사내근로복지기금이 '해답',https://www.smarttoday.co.kr/news/articleView.html?idxno=43347,18.4%, ,생명, 
2024-03-26,주별 지속상승,연금계산기,"개인연금,퇴직연금",4570.0,53.88%,"[IT클로즈업] 좁혀지는 11번가 ‘몸값’, 매각 가능성↑… SK스퀘어의 판단은...",https://n.news.naver.com/mnews/article/138/0002166430?sid=105,18.4%, ,갱신, 
2024-03-26,주별 지속상승,연금계좌,"ETF,중개형ISA,개인연금,퇴직연금,CMA통장",5700.0,44.64%,"의붓어머니 살해 후 고향에 암매장한 아들… 檢, 무기징역 구형",https://n.news.naver.com/mnews/article/417/0000991690?sid=102,83.2%, ,경매, 
2024-03-26,주별 지속상승,연금계좌,"ETF,중개형ISA,개인연금,퇴직연금,CMA통장",5700.0,44.64%,1년 전 고민하던 TDF···2050 승자는 KB운용,https://n.news.naver.com/mnews/article/014/0005161906?sid=101,83.2%, ,SCHD, 
2024-03-26,주별 지속상승,연금계좌,"ETF,중개형ISA,개인연금,퇴직연금,CMA통장",5700.0,44.64%,"투자 상담·전문가 강의까지…신한證, 'MyPB 멤버스' 출시",https://n.news.naver.com/mnews/article/011/0004318661?sid=101,83.2%, ,인도증시, 
2024-03-26,주별 지속상승,연금계좌,"ETF,중개형ISA,개인연금,퇴직연금,CMA통장",5700.0,44.64%,"신한투자증권, 공부하는 투자자 모임 ‘신한 MyPB 멤버스’ 출시",https://n.news.naver.com/mnews/article/243/0000057798?sid=101,83.2%, ,근로기준법, 
2024-03-26,주별 지속상승,연금계좌,"ETF,중개형ISA,개인연금,퇴직연금,CMA통장",5700.0,44.64%,"'투자는 감이 아닌 공부'…신한투자증권, '신한 MyPB 멤버스' 출시",http://www.whitepaper.co.kr/news/articleView.html?idxno=232863,83.2%, ,HBM관련주, 
2024-03-26,주별 지속상승,연금계좌,"ETF,중개형ISA,개인연금,퇴직연금,CMA통장",5700.0,44.64%,"신한투자증권, 우수고객 대상 '신한 MyPB 멤버스' 출시",https://biz.newdaily.co.kr/site/data/html/2024/03/26/2024032600150.html,83.2%, ,취득세, 
2024-03-26,주별 지속상승,연금계좌,"ETF,중개형ISA,개인연금,퇴직연금,CMA통장",5700.0,44.64%,"신한투자증권, 우수고객 대상 'MyPB 멤버스' 오픈",http://www.techholic.co.kr/news/articleView.html?idxno=211864,83.2%, ,퇴직연금DC형, 
2024-03-26,주별 지속상승,연금계좌,"ETF,중개형ISA,개인연금,퇴직연금,CMA통장",5700.0,44.64%,"도박에 빚 늘자 의붓어머니  연금  탐낸 아들, 살해 후 암매장…무기징역 구형",https://n.news.naver.com/mnews/article/421/0007436353?sid=102,83.2%, ,개인연금저축, 
2024-03-26,주별 지속상승,연금계좌,"ETF,중개형ISA,개인연금,퇴직연금,CMA통장",5700.0,44.64%,"신한투자증권, 공부하는 투자자 '신한 MyPB 멤버스' 출시",https://www.thefairnews.co.kr/news/articleView.html?idxno=24538,83.2%, ,연금저축계좌, 
2024-03-26,주별 지속상승,연금계좌,"ETF,중개형ISA,개인연금,퇴직연금,CMA통장",5700.0,44.64%,[기고] 내  연금  크게 키울 수 있는 투자원칙 3가지를 기억하라,https://www.kbanker.co.kr/news/articleView.html?idxno=213685,83.2%, ,HBM대장주, 
2024-03-26,주별 지속상승,연금저축펀드가입,"금융상품,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금",2260.0,29.25%,[기고] 내  연금  크게 키울 수 있는 투자원칙 3가지를 기억하라,https://www.kbanker.co.kr/news/articleView.html?idxno=213685,23.9%, ,에코프로주가, 
2024-03-26,주별 지속상승,연금저축펀드가입,"금융상품,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금",2260.0,29.25%,"ISA, 만기자금  연금 계좌에 이체하면 1200만원까지 세액공제",https://n.news.naver.com/mnews/article/023/0003824391?sid=101,23.9%, ,전세자금대출, 
2024-03-26,주별 지속상승,연금저축펀드가입,"금융상품,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금",2260.0,29.25%,"김동엽 미래에셋투자와 연금 센터 상무, ""은퇴 앞둔 직장인의 건강보험료 대처법...",https://magazine.hankyung.com/money/article/202403199696c,23.9%, ,소상공인대출, 
2024-03-26,주별 지속상승,연금저축펀드가입,"금융상품,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금",2260.0,29.25%,올해 첫 인구 동향 발표···출생아 얼마나 더 줄었나 [금주의 투자 캘린더],https://www.econovill.com/news/articleView.html?idxno=649962,23.9%, ,비상금대출, 
2024-03-26,주별 지속상승,연금저축펀드가입,"금융상품,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금",2260.0,29.25%,'최대 198만 원 연말정산 환급'... 500만 명이 찜한 '만능 통장' [내돈내산],https://n.news.naver.com/mnews/article/469/0000792039?sid=101,23.9%, ,대환대출, 
2024-03-26,주별 지속상승,연금저축펀드가입,"금융상품,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금",2260.0,29.25%,"[주간 서머리] 경제·산업계 ""부동산PF 대출 잔액 1.4조 증가...삼성전자, 반...",http://www.asiaa.co.kr/news/articleView.html?idxno=164287,23.9%, ,자동차담보대출, 
2024-03-26,주별 지속상승,연금저축펀드가입,"금융상품,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금",2260.0,29.25%,"배당 2000만원 타도, 소득세·건보료 0원 내는 법 [머니랩]",https://n.news.naver.com/mnews/article/025/0003348985?sid=101,23.9%, ,보증금대출, 
2024-03-26,주별 지속상승,연금저축펀드가입,"금융상품,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금",2260.0,29.25%,"진옥동, 고객 최우선…‘1등보다 일류’ 전략 통했다 [금융 CEO 베스트 50",https://n.news.naver.com/mnews/article/024/0000088081?sid=101,23.9%, ,대부대출, 
2024-03-26,주별 지속상승,연금저축펀드가입,"금융상품,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금",2260.0,29.25%,"""월급 절반 이상  저축 …종잣돈 모아 차근차근 굴려라""",https://n.news.naver.com/mnews/article/015/0004962331?sid=101,23.9%, ,대출금계산기, 
2024-03-26,주별 지속상승,연금저축펀드가입,"금융상품,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금",2260.0,29.25%,"[증권소식] '자사주 소각·배당' 늘리면 법인세 줄여준다/금감원, 파두 관련 ...",https://www.asiatime.co.kr/article/20240319500407,23.9%, ,개인돈대출, 
2024-03-26,주별 지속상승,연금저축펀드추천,"금융상품,배당주,미국주식,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금,CMA통장",5000.0,0.79%,"JB금융, 주총서 표대결…OK 저축 銀·소액주주 표심은",https://dealsite.co.kr/articles/120056,14.2%, ,에코프로주가, 
2024-03-26,주별 지속상승,연금저축펀드추천,"금융상품,배당주,미국주식,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금,CMA통장",5000.0,0.79%,"ISA, 만기자금  연금 계좌에 이체하면 1200만원까지 세액공제",https://n.news.naver.com/mnews/article/023/0003824391?sid=101,14.2%, ,전세자금대출, 
2024-03-26,주별 지속상승,연금저축펀드추천,"금융상품,배당주,미국주식,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금,CMA통장",5000.0,0.79%,'D-3' JB금융 주총에 쏠린 눈…얼라인과 표심잡기 경쟁,https://www.newsway.co.kr/news/view?ud=2024032517430128843,14.2%, ,소상공인대출, 
2024-03-26,주별 지속상승,연금저축펀드추천,"금융상품,배당주,미국주식,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금,CMA통장",5000.0,0.79%,주총시즌 다가온 지방금융권…'회장·사외이사 선임' 눈길,https://www.mediapen.com/news/view/906872,14.2%, ,비상금대출, 
2024-03-26,주별 지속상승,연금저축펀드추천,"금융상품,배당주,미국주식,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금,CMA통장",5000.0,0.79%,"[단독]'세계 최대 국부 펀드 ' 노르웨이연기금, JB금융 이사회에 반기 [시그널]",https://n.news.naver.com/mnews/article/011/0004317638?sid=101,14.2%, ,대환대출, 
2024-03-26,주별 지속상승,연금저축펀드추천,"금융상품,배당주,미국주식,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금,CMA통장",5000.0,0.79%,"배당 2000만원 타도, 소득세·건보료 0원 내는 법 [머니랩]",https://n.news.naver.com/mnews/article/025/0003348985?sid=101,14.2%, ,자동차담보대출, 
2024-03-26,주별 지속상승,연금저축펀드추천,"금융상품,배당주,미국주식,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금,CMA통장",5000.0,0.79%,"""몰빵 금물…분산·적립식 투자로 안정성·수익률 모두 챙겨라""",https://n.news.naver.com/mnews/article/015/0004962324?sid=101,14.2%, ,보증금대출, 
2024-03-26,주별 지속상승,연금저축펀드추천,"금융상품,배당주,미국주식,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금,CMA통장",5000.0,0.79%,'DGB금융 최대주주 등극' OK 저축 은행에 쏠리는 시선,https://www.sisaweek.com/news/articleView.html?idxno=212848,14.2%, ,대부대출, 
2024-03-26,주별 지속상승,연금저축펀드추천,"금융상품,배당주,미국주식,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금,CMA통장",5000.0,0.79%,[Interview] 핀트 두뇌 '아이작' 개발한 김일희 디셈버앤컴퍼니 최고제품책임...,https://economychosun.com/site/data/html_dir/2024/03/08/2024030800026.html,14.2%, ,대출금계산기, 
2024-03-26,주별 지속상승,연금저축펀드추천,"금융상품,배당주,미국주식,ETF,중개형ISA,적립식펀드,개인연금,퇴직연금,CMA통장",5000.0,0.79%,"JB금융지주 표 대결, 누구 편에 설까?",http://www.newstomato.com/ReadNews.aspx?no=1223356&inflow=N,14.2%, ,개인돈대출, 
2024-03-26,주별 지속상승,월배당ETF,"재테크,배당주,ETF,적립식펀드,개인연금,퇴직연금",13170.0,47.39%,"미래에셋, 'TIGER 커버드콜  ETF ' 총 순자산 1조원 돌파",http://www.sisacast.kr/news/articleView.html?idxno=52878,36.2%, ,삼성중공업주가, 
2024-03-26,주별 지속상승,월배당ETF,"재테크,배당주,ETF,적립식펀드,개인연금,퇴직연금",13170.0,47.39%,삼성·KB증권·미래에셋자산·신한자산·한화자산운용 [Daily Pick 증권],https://www.ngetnews.com/news/articleView.html?idxno=503819,36.2%, ,아시아증시, 
2024-03-26,주별 지속상승,월배당ETF,"재테크,배당주,ETF,적립식펀드,개인연금,퇴직연금",13170.0,47.39%,"미래에셋, 'TIGER 커버드콜  ETF ' 총 순자산 1조원 돌파",http://www.biztribune.co.kr/news/articleView.html?idxno=307780,36.2%, ,셀트리온주가, 
