기준일자,유형,연관검색어,검색키워드,검색량,지표,뉴스제목,뉴스링크,활동성,구글검색어,네이버검색어,상승월
2024-03-26,주별 지속상승,QQQM,"미국금리, ETF",6570.0,37.42%,"[해외주식 Click] 서학개미, 반도체, 기술주 상승 기대…SOXL 집중 매수",http://www.metroseoul.co.kr/article/20230919500462,6.1%, ,나스닥, 
2024-03-26,주별 지속상승,QQQM,"미국금리, ETF",6570.0,37.42%,"미국 ETF 수수료 인하 추세…""공짜에 가까워져""",https://www.yna.co.kr/view/AKR20230919081600009?input=1195m,6.1%, ,나스닥종합, 
2024-03-26,주별 지속상승,VOO주가,"미국금리, ETF, 개인연금, 퇴직연금",6030.0,55.08%,"미국 뉴욕증시, 중국의 美기술기업 제재에 하락…S&P 0.31%↓·나스닥종합 0....",http://www.topstarnews.net/news/articleView.html?idxno=15472372,7.8%, ,환율, 
2024-03-26,주별 지속상승,VOO주가,"미국금리, ETF, 개인연금, 퇴직연금",6030.0,55.08%,"미국 뉴욕증시, 고점 부담 속에 혼조…S&P 0.14%↓·나스닥종합 0.16%↑·다우...",http://www.topstarnews.net/news/articleView.html?idxno=15471428,7.8%, ,삼성전자주가, 
2024-03-26,주별 지속상승,VOO주가,"미국금리, ETF, 개인연금, 퇴직연금",6030.0,55.08%,"미국 뉴욕증시, '레딧' 상장 속 3대 지수 최고 마감…S&P 0.32%↑·나스닥종합...",http://www.topstarnews.net/news/articleView.html?idxno=15470991,7.8%, ,미국증시, 
2024-03-26,주별 지속상승,VOO주가,"미국금리, ETF, 개인연금, 퇴직연금",6030.0,55.08%,"미국 뉴욕증시, 연준 FOMC 3회 금리 인하 전망에 안도…S&P 0.89%↑·나스닥종...",http://www.topstarnews.net/news/articleView.html?idxno=15470486,7.8%, ,달러환율, 
2024-03-26,주별 지속상승,VOO주가,"미국금리, ETF, 개인연금, 퇴직연금",6030.0,55.08%,"미국 뉴욕증시, FOMC 회의 앞두고 상승…S&P 0.56%↑·나스닥종합 0.39%↑·다...",http://www.topstarnews.net/news/articleView.html?idxno=15470026,7.8%, ,테슬라주가, 
2024-03-26,주별 지속상승,VOO주가,"미국금리, ETF, 개인연금, 퇴직연금",6030.0,55.08%,"미국 뉴욕증시, 주요 이벤트 앞두고 상승…S&P 0.63%↑·나스닥종합 0.82%↑·...",http://www.topstarnews.net/news/articleView.html?idxno=15469490,7.8%, ,엔비디아주가, 
2024-03-26,주별 지속상승,VOO주가,"미국금리, ETF, 개인연금, 퇴직연금",6030.0,55.08%,"미국 뉴욕증시, 물가 우려·기술주 정체에 하락…S&P 0.65%↓·나스닥종합 0....",http://www.topstarnews.net/news/articleView.html?idxno=15468384,7.8%, ,미국환율, 
2024-03-26,주별 지속상승,VOO주가,"미국금리, ETF, 개인연금, 퇴직연금",6030.0,55.08%,"미국 뉴욕증시, 강한 PPI·엔비디아 약세에 하락……S&P 0.29%↓·나스닥종합...",http://www.topstarnews.net/news/articleView.html?idxno=15467908,7.8%, ,나스닥선물, 
2024-03-26,주별 지속상승,VOO주가,"미국금리, ETF, 개인연금, 퇴직연금",6030.0,55.08%,"미국 뉴욕증시, 기술주 약세 속 혼조…S&P 0.19%↓·나스닥종합 0.54%↓·다우...",http://www.topstarnews.net/news/articleView.html?idxno=15467428,7.8%, ,나스닥, 
2024-03-26,주별 지속상승,VOO주가,"미국금리, ETF, 개인연금, 퇴직연금",6030.0,55.08%,"미국 뉴욕증시, CPI 소화·엔비디아 반등에 상승…S&P 1.12%↑·나스닥종합 1...",http://www.topstarnews.net/news/articleView.html?idxno=15466936,7.8%, ,나스닥종합, 
2024-03-26,주별 지속상승,나스닥ETF,"미국금리, ETF",5690.0,35.55%,"미래에셋운용, '타이거 커버드콜  ETF ' 총 순자산 1조 돌파",http://www.bizwnews.com/news/articleView.html?idxno=79473,81.7%, ,환율, 
2024-03-26,주별 지속상승,나스닥ETF,"미국금리, ETF",5690.0,35.55%,"미래에셋자산운용, 'TIGER 커버드콜  ETF ' 총 순자산 1조원 돌파",https://www.ziksir.com/news/articleView.html?idxno=54492,81.7%, ,삼성전자주가, 
2024-03-26,주별 지속상승,나스닥ETF,"미국금리, ETF",5690.0,35.55%,"미래에셋, 'TIGER 커버드콜  ETF ' 총 순자산 1조원 돌파",http://www.lkp.news/news/articleView.html?idxno=45961,81.7%, ,미국증시, 
2024-03-26,주별 지속상승,나스닥ETF,"미국금리, ETF",5690.0,35.55%,"미래에셋, 'TIGER 커버드콜  ETF ' 순자산 1兆 돌파",http://www.00news.co.kr/news/articleView.html?idxno=84384,81.7%, ,달러환율, 
2024-03-26,주별 지속상승,나스닥ETF,"미국금리, ETF",5690.0,35.55%,"미래에셋운용, 'TIGER 커버드콜  ETF ' 순자산 1조 돌파",http://www.wolyo.co.kr/news/articleView.html?idxno=237569,81.7%, ,테슬라주가, 
2024-03-26,주별 지속상승,나스닥ETF,"미국금리, ETF",5690.0,35.55%,미래에셋자산운용 ‘TIGER 커버드콜  ETF ’ 순자산 1조원 '돌파',http://www.betanews.net:8080/article/1462791.html,81.7%, ,엔비디아주가, 
2024-03-26,주별 지속상승,나스닥ETF,"미국금리, ETF",5690.0,35.55%,"미래에셋, 'TIGER 커버드콜  ETF ' 순자산 1조 돌파",http://www.issuenbiz.com/news/articleView.html?idxno=39940,81.7%, ,미국환율, 
2024-03-26,주별 지속상승,나스닥ETF,"미국금리, ETF",5690.0,35.55%,"미래에셋 ‘TIGER 커버드콜  ETF ’ 시리즈, 순자산 1조원 넘었다",https://economist.co.kr/article/view/ecn202403260018,81.7%, ,나스닥선물, 
2024-03-26,주별 지속상승,나스닥ETF,"미국금리, ETF",5690.0,35.55%,"미래에셋, 'TIGER 커버드콜  ETF ' 총 순자산 1조원 돌파",http://www.queen.co.kr/news/articleView.html?idxno=408974,81.7%, ,나스닥, 
2024-03-26,주별 지속상승,나스닥ETF,"미국금리, ETF",5690.0,35.55%,"미래에셋, 'TIGER 커버드콜  ETF ' 순자산 1조 돌파",http://www.seoulwire.com/news/articleView.html?idxno=602672,81.7%, ,나스닥종합, 
2024-03-26,주별 지속상승,SPDRS&P500,미국금리,4540.0,32.82%,5년 사이 몸집 10배 불린 서학개미…93조 굴린다,https://view.asiae.co.kr/article/2022010411174600374,0.0%, ,환율, 
2024-03-26,주별 지속상승,SPDRS&P500,미국금리,4540.0,32.82%,지난해 이어 올해도 '테슬라 앓이'…3.4兆 순매수,https://view.asiae.co.kr/article/2021123109205094285,0.0%, ,삼성전자주가, 
2024-03-26,주별 지속상승,SPDRS&P500,미국금리,4540.0,32.82%,[GAM] 비트코인 6만달러 부근서 횡보...현물ETF '게임체인저' 될 것,http://www.newspim.com/news/view/20211105001066,0.0%, ,미국증시, 
2024-03-26,주별 지속상승,SPDRS&P500,미국금리,4540.0,32.82%,"[초점]""대세상승장 유효""…담아야 할 ETF는?",http://news.hankyung.com/article/2018021385206,0.0%, ,달러환율, 
2024-03-26,주별 지속상승,SPDRS&P500,미국금리,4540.0,32.82%,"에버코어 ""'트럼프 거래' 훼손되지 않아…증시 추가 상승 가능""",http://news.einfomax.co.kr/news/articleView.html?idxno=318021,0.0%, ,테슬라주가, 
2024-03-26,주별 지속상승,SPDRS&P500,미국금리,4540.0,32.82%,[리치머니를 좇아라] ‘애플株’ 그만 마셔라?,http://www.etoday.co.kr/news/section/newsview.php?idxno=760095,0.0%, ,엔비디아주가, 
2024-03-26,주별 지속상승,SPDRS&P500,미국금리,4540.0,32.82%, , ,0.0%, ,미국환율, 
2024-03-26,주별 지속상승,SPDRS&P500,미국금리,4540.0,32.82%, , ,0.0%, ,나스닥선물, 
2024-03-26,주별 지속상승,SPDRS&P500,미국금리,4540.0,32.82%, , ,0.0%, ,나스닥, 
2024-03-26,주별 지속상승,SPDRS&P500,미국금리,4540.0,32.82%, , ,0.0%, ,나스닥종합, 
2024-03-26,주별 지속상승,해외주식추천,미국금리,4190.0,29.21%,"""주가 고통스럽다""…주주 성토장 된 네이버 주총(종합)",https://www.newsis.com/view/?id=NISX20240326_0002675309&cID=13006&pID=13100,62.7%, ,환율, 
2024-03-26,주별 지속상승,해외주식추천,미국금리,4190.0,29.21%,[중국 비즈니스 트렌드&동향] 텐센트의 4분기 매출 약 28조원…전년비 7% 증가,https://platum.kr/archives/224866,62.7%, ,삼성전자주가, 
2024-03-26,주별 지속상승,해외주식추천,미국금리,4190.0,29.21%,"한미그룹 송영숙 ""아들들,  해외 에 지분 매각할 것…후계자는 임주현""",https://news.einfomax.co.kr/news/articleView.html?idxno=4303344,62.7%, ,미국증시, 
2024-03-26,주별 지속상승,해외주식추천,미국금리,4190.0,29.21%,"[유통가 레이더] '전기차 충전기' 신사업 힘 싣는 롯데... 신동빈, 현장경영 ...",https://www.greened.kr/news/articleView.html?idxno=312545,62.7%, ,달러환율, 
2024-03-26,주별 지속상승,해외주식추천,미국금리,4190.0,29.21%,얼라인 이사후보 JB 주총 문턱 넘을까…국민연금· 해외 주주 '변수',https://news.einfomax.co.kr/news/articleView.html?idxno=4303296,62.7%, ,테슬라주가, 
2024-03-26,주별 지속상승,해외주식추천,미국금리,4190.0,29.21%,D-2 한미그룹 주총…오너 경영권 갈등 정점,https://www.dailymedi.com/news/news_view.php?wr_id=910018,62.7%, ,엔비디아주가, 
2024-03-26,주별 지속상승,해외주식추천,미국금리,4190.0,29.21%,"[뉴욕증시 마감] ""쉬어가자"" 3대 지수 일제히 하락",http://www.g-enews.com/ko-kr/news/article/news_all/202403260520595031be84d87674_1/article.html,62.7%, ,미국환율, 
2024-03-26,주별 지속상승,해외주식추천,미국금리,4190.0,29.21%,“외국인 폭풍 매수하는데 어떤 종목 사야 하나”... 5대 증권사 답변은,https://www.chosun.com/economy/money/2024/03/26/BMLYQHPI6BF7HDW3AEAILCQRBE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,62.7%, ,나스닥선물, 
2024-03-26,주별 지속상승,해외주식추천,미국금리,4190.0,29.21%,"[증권소식] 박정림 전 KB증권 대표, SK증권 사외이사 선임/'에스에프씨 주가조...",https://www.asiatime.co.kr/article/20240325500389,62.7%, ,나스닥, 
2024-03-26,주별 지속상승,해외주식추천,미국금리,4190.0,29.21%,"임주현 사장 ""한미 새 50년 고민 끝 결론, 미래 위해 전력 다하는 중""",http://www.hitnews.co.kr/news/articleView.html?idxno=53411,62.7%, ,나스닥종합, 
2024-03-26,주별 지속상승,TIGERS&P500,미국금리,4110.0,30.92%,[펀드와치]'메리츠 효과'에 보험·증권 웃었다,http://www.edaily.co.kr/news/newspath.asp?newsid=01364486632529984,0.1%, ,환율, 
2024-03-26,주별 지속상승,TIGERS&P500,미국금리,4110.0,30.92%,[펀드와치]2차전지株 '급등'…배터리 호실적·美IRA 기대,http://www.edaily.co.kr/news/newspath.asp?newsid=01580966632498168,0.1%, ,삼성전자주가, 
2024-03-26,주별 지속상승,TIGERS&P500,미국금리,4110.0,30.92%,폭락장에…리버스마켓 펀드는 '대박',http://www.newsis.com/view/?id=NISX20220927_0002028157&cID=15001&pID=15000,0.1%, ,미국증시, 
2024-03-26,주별 지속상승,TIGERS&P500,미국금리,4110.0,30.92%,[추천e종목] 하락장에 대응하는 레버리지 ETF…눈여겨볼 종목은?,http://www.enewstoday.co.kr/news/articleView.html?idxno=1546142,0.1%, ,달러환율, 
2024-03-26,주별 지속상승,TIGERS&P500,미국금리,4110.0,30.92%,"[일반사무관리회사 개선] 예탁결제원, 사모펀드 업무 재개는 '시기상조'",https://www.paxnetnews.com/articles/75769,0.1%, ,테슬라주가, 
2024-03-26,주별 지속상승,TIGERS&P500,미국금리,4110.0,30.92%,"[더벨]예탁원, 민간연기금풀 사무관리 손 뗐다",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202012301709013720107477,0.1%, ,엔비디아주가, 
2024-03-26,주별 지속상승,TIGERS&P500,미국금리,4110.0,30.92%,"[더벨]미래에셋펀드서비스, K-뉴딜펀드 사무관리사 내정",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202012301424220880101153,0.1%, ,미국환율, 
2024-03-26,주별 지속상승,TIGERS&P500,미국금리,4110.0,30.92%,"[더벨]미래에셋운용, 퇴직연금 겨냥 'S& P500  ETF' 내놓는다",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202007310259176390108964,0.1%, ,나스닥선물, 
2024-03-26,주별 지속상승,TIGERS&P500,미국금리,4110.0,30.92%,"홍콩 변동성 증폭, 미국·안전자산 수요 쏠리나",http://www.econovill.com/news/articleView.html?idxno=398401,0.1%, ,나스닥, 
2024-03-26,주별 지속상승,TIGERS&P500,미국금리,4110.0,30.92%,[해외펀드] 경기부양책 기대감 5.82%↑…북미·러시아 '선방',http://www.newspim.com/news/view/20200410001108,0.1%, ,나스닥종합, 
2024-03-26,주별 지속상승,SCHD,ETF,60300.0,53.37%,"미국 뉴욕증시, 중국의 美기술기업 제재에 하락…S&P 0.31%↓·나스닥종합 0....",http://www.topstarnews.net/news/articleView.html?idxno=15472372,56.7%, ,환율, 
2024-03-26,주별 지속상승,SCHD,ETF,60300.0,53.37%,“일단 파이 키우자”…커지는 ETF 시장에 수수료 경쟁 치열,http://www.edaily.co.kr/news/newspath.asp?newsid=01216886638827256,56.7%, ,삼성전자주가, 
2024-03-26,주별 지속상승,SCHD,ETF,60300.0,53.37%,미국 뉴욕증시 장초반 하락 출발…S&P 0.33%↓·나스닥종합 0.65%↓·다우존스...,http://www.topstarnews.net/news/articleView.html?idxno=15472314,56.7%, ,미국증시, 
2024-03-26,주별 지속상승,SCHD,ETF,60300.0,53.37%,"""서학개미 안 부럽네""…수익률 무려 30% 대박에 인기 폭발",https://www.hankyung.com/article/2024032550671,56.7%, ,달러환율, 
2024-03-26,주별 지속상승,SCHD,ETF,60300.0,53.37%,"매월 배당하는 ETF가 뜬다, 왜?",http://www.smedaily.co.kr/news/articleView.html?idxno=285366,56.7%, ,테슬라주가, 
2024-03-26,주별 지속상승,SCHD,ETF,60300.0,53.37%,"미국 뉴욕증시, 고점 부담 속에 혼조…S&P 0.14%↓·나스닥종합 0.16%↑·다우...",http://www.topstarnews.net/news/articleView.html?idxno=15471428,56.7%, ,미국환율, 
2024-03-26,주별 지속상승,SCHD,ETF,60300.0,53.37%,미국 뉴욕증시 장초반 하락 출발…S&P 0.01%↓·나스닥종합 0.09%↓·다우존스...,http://www.topstarnews.net/news/articleView.html?idxno=15471360,56.7%, ,나스닥선물, 
2024-03-26,주별 지속상승,SCHD,ETF,60300.0,53.37%,"미국 뉴욕증시, '레딧' 상장 속 3대 지수 최고 마감…S&P 0.32%↑·나스닥종합...",http://www.topstarnews.net/news/articleView.html?idxno=15470991,56.7%, ,나스닥, 
2024-03-26,주별 지속상승,SCHD,ETF,60300.0,53.37%,미국 뉴욕증시 장초반 상승 출발…S&P 0.58%↑·나스닥종합 0.94%↑·다우존스...,http://www.topstarnews.net/news/articleView.html?idxno=15470927,56.7%, ,나스닥종합, 
2024-03-26,주별 지속상승,SCHD,ETF,60300.0,53.37%,"배당 2000만원 타도, 소득세·건보료 0원 내는 법 [머니랩]",https://www.joongang.co.kr/article/25236960,56.7%, ,유럽증시, 
2024-03-26,주별 지속상승,반도체ETF,ETF,9270.0,49.85%,NH-Amundi자산운용 'HANARO  반도체 ETF ' 시리즈 눈길,http://www.smedaily.co.kr/news/articleView.html?idxno=285550,69.8%, ,환율, 
2024-03-26,주별 지속상승,반도체ETF,ETF,9270.0,49.85%,개미들 美 증시로…AI·비트코인에 '베팅',http://www.smedaily.co.kr/news/articleView.html?idxno=285515,69.8%, ,삼성전자주가, 
2024-03-26,주별 지속상승,반도체ETF,ETF,9270.0,49.85%,"파운트, 퇴직연금 로보어드바이저 누적 수익률 14.8%",http://www.ftoday.co.kr/news/articleView.html?idxno=318434,69.8%, ,미국증시, 
2024-03-26,주별 지속상승,반도체ETF,ETF,9270.0,49.85%,파운트 로보에 맡겨볼까···3개월 새 15%,http://www.fnnews.com/news/202403260916490847,69.8%, ,달러환율, 
2024-03-26,주별 지속상승,반도체ETF,ETF,9270.0,49.85%,"[4만 뚫은 닛케이下] 불붙은 일본증시, 들썩이는 '일학개미'",http://news.tf.co.kr/read/economy/2085809.htm,69.8%, ,테슬라주가, 
2024-03-26,주별 지속상승,반도체ETF,ETF,9270.0,49.85%,다이렉트인덱싱에 밸류업지수까지...' ETF  상승세' 날개 달린다,https://daily.hankooki.com/news/articleView.html?idxno=1066359,69.8%, ,미국환율, 
2024-03-26,주별 지속상승,반도체ETF,ETF,9270.0,49.85%,"파운트, 퇴직연금 로보어드바이저 3개월만에 누적수익률 15% 육박",http://www.g-enews.com/ko-kr/news/article/news_all/202403260820428404edf69f862c_1/article.html,69.8%, ,나스닥선물, 
2024-03-26,주별 지속상승,반도체ETF,ETF,9270.0,49.85%,"[하우머니] ""건물주 월세보다 낫다""… ETF  투자 전략은",https://biz.sbs.co.kr/article_hub/20000163259?division=NAVER,69.8%, ,나스닥, 
2024-03-26,주별 지속상승,반도체ETF,ETF,9270.0,49.85%,"파운트, 퇴직연금 로보어드바이저 누적수익률 15% 기록…벤치마크 상회",https://www.dt.co.kr/contents.html?article_no=2024032602109963060002&ref=naver,69.8%, ,나스닥종합, 
2024-03-26,주별 지속상승,반도체ETF,ETF,9270.0,49.85%,"파운트, 퇴직연금 RA 누적수익률 15% 기록…S&P·코스피 상회",http://www.inews24.com/view/1701171,69.8%, ,유럽증시, 
2024-03-26,주별 지속상승,ETF배당금,"ETF, 개인연금, 퇴직연금, 채권",7590.0,36.33%,"미래에셋운용, '타이거 커버드콜  ETF ' 총 순자산 1조 돌파",http://www.bizwnews.com/news/articleView.html?idxno=79473,91.1%, ,환율, 
2024-03-26,주별 지속상승,ETF배당금,"ETF, 개인연금, 퇴직연금, 채권",7590.0,36.33%,"미래에셋자산운용, 'TIGER 커버드콜  ETF ' 총 순자산 1조원 돌파",https://www.ziksir.com/news/articleView.html?idxno=54492,91.1%, ,삼성전자주가, 
2024-03-26,주별 지속상승,ETF배당금,"ETF, 개인연금, 퇴직연금, 채권",7590.0,36.33%,"미래에셋, 'TIGER 커버드콜  ETF ' 총 순자산 1조원 돌파",http://www.lkp.news/news/articleView.html?idxno=45961,91.1%, ,미국증시, 
2024-03-26,주별 지속상승,ETF배당금,"ETF, 개인연금, 퇴직연금, 채권",7590.0,36.33%,"미래에셋, 'TIGER 커버드콜  ETF ' 순자산 1兆 돌파",http://www.00news.co.kr/news/articleView.html?idxno=84384,91.1%, ,달러환율, 
2024-03-26,주별 지속상승,ETF배당금,"ETF, 개인연금, 퇴직연금, 채권",7590.0,36.33%,"미래에셋운용, 'TIGER 커버드콜  ETF ' 순자산 1조 돌파",http://www.wolyo.co.kr/news/articleView.html?idxno=237569,91.1%, ,테슬라주가, 
2024-03-26,주별 지속상승,ETF배당금,"ETF, 개인연금, 퇴직연금, 채권",7590.0,36.33%,"김미섭 미래에셋증권 각자대표 ""리스크 관리 강화, 신성장 동력 확보에 집중""",http://www.consumernews.co.kr/news/articleView.html?idxno=702608,91.1%, ,미국환율, 
2024-03-26,주별 지속상승,ETF배당금,"ETF, 개인연금, 퇴직연금, 채권",7590.0,36.33%,"미래에셋, 'TIGER 커버드콜  ETF ' 순자산 1조 돌파",http://www.issuenbiz.com/news/articleView.html?idxno=39940,91.1%, ,나스닥선물, 
2024-03-26,주별 지속상승,ETF배당금,"ETF, 개인연금, 퇴직연금, 채권",7590.0,36.33%,미래에셋자산운용 ‘TIGER 커버드콜  ETF ’ 순자산 1조원 '돌파',http://www.betanews.net:8080/article/1462791.html,91.1%, ,나스닥, 
2024-03-26,주별 지속상승,ETF배당금,"ETF, 개인연금, 퇴직연금, 채권",7590.0,36.33%,"미래에셋 ‘TIGER 커버드콜  ETF ’ 시리즈, 순자산 1조원 넘었다",https://economist.co.kr/article/view/ecn202403260018,91.1%, ,나스닥종합, 
2024-03-26,주별 지속상승,ETF배당금,"ETF, 개인연금, 퇴직연금, 채권",7590.0,36.33%,"미래에셋, 'TIGER 커버드콜  ETF ' 총 순자산 1조원 돌파",http://www.queen.co.kr/news/articleView.html?idxno=408974,91.1%, ,유럽증시, 
2024-03-26,주별 지속상승,일본ETF,ETF,6290.0,32.68%,"尹 ""밸류업 기업‧주주, 법인세와 배당소득세 감면... ETF 상품 출시""",https://www.ajunews.com/view/20240326112706047,86.3%, ,환율, 
2024-03-26,주별 지속상승,일본ETF,ETF,6290.0,32.68%,"파운트, 퇴직연금 로보어드바이저 누적 수익률 14.8%",http://www.ftoday.co.kr/news/articleView.html?idxno=318434,86.3%, ,삼성전자주가, 
2024-03-26,주별 지속상승,일본ETF,ETF,6290.0,32.68%,데이터로 본 비트코인 화제성…'갈수록 조용히 오르네',https://news.einfomax.co.kr/news/articleView.html?idxno=4303343,86.3%, ,미국증시, 
2024-03-26,주별 지속상승,일본ETF,ETF,6290.0,32.68%,파운트 로보에 맡겨볼까···3개월 새 15%,http://www.fnnews.com/news/202403260916490847,86.3%, ,달러환율, 
2024-03-26,주별 지속상승,일본ETF,ETF,6290.0,32.68%,"[4만 뚫은 닛케이下] 불붙은  일본 증시, 들썩이는 '일학개미'",http://news.tf.co.kr/read/economy/2085809.htm,86.3%, ,테슬라주가, 
2024-03-26,주별 지속상승,일본ETF,ETF,6290.0,32.68%,"파운트, 퇴직연금 로보어드바이저 3개월만에 누적수익률 15% 육박",http://www.g-enews.com/ko-kr/news/article/news_all/202403260820428404edf69f862c_1/article.html,86.3%, ,미국환율, 
2024-03-26,주별 지속상승,일본ETF,ETF,6290.0,32.68%,"반등한 비트코인, '냉각기' 물러났나…목표치 8만3천弗로",https://news.einfomax.co.kr/news/articleView.html?idxno=4303329,86.3%, ,나스닥선물, 
2024-03-26,주별 지속상승,일본ETF,ETF,6290.0,32.68%,"‘롤러코스터’ 탄 비트코인, 전고점 돌파하나…“GBTC 유출은 현재진행형” ...",https://www.etoday.co.kr/news/view/2344102,86.3%, ,나스닥, 
2024-03-26,주별 지속상승,일본ETF,ETF,6290.0,32.68%,"[하우머니] ""건물주 월세보다 낫다""… ETF  투자 전략은",https://biz.sbs.co.kr/article_hub/20000163259?division=NAVER,86.3%, ,나스닥종합, 
2024-03-26,주별 지속상승,일본ETF,ETF,6290.0,32.68%,"파운트, 퇴직연금 로보어드바이저 누적수익률 15% 기록…벤치마크 상회",https://www.dt.co.kr/contents.html?article_no=2024032602109963060002&ref=naver,86.3%, ,유럽증시, 
2024-03-26,주별 지속상승,미국반도체ETF,"ETF, CMA통장",5790.0,24.78%,개미들 美 증시로…AI·비트코인에 '베팅',http://www.smedaily.co.kr/news/articleView.html?idxno=285515,72.3%, ,환율, 
2024-03-26,주별 지속상승,미국반도체ETF,"ETF, CMA통장",5790.0,24.78%,"파운트, 퇴직연금 로보어드바이저 누적 수익률 14.8%",http://www.ftoday.co.kr/news/articleView.html?idxno=318434,72.3%, ,삼성전자주가, 
2024-03-26,주별 지속상승,미국반도체ETF,"ETF, CMA통장",5790.0,24.78%,파운트 로보에 맡겨볼까···3개월 새 15%,http://www.fnnews.com/news/202403260916490847,72.3%, ,미국증시, 
2024-03-26,주별 지속상승,미국반도체ETF,"ETF, CMA통장",5790.0,24.78%,"[4만 뚫은 닛케이下] 불붙은 일본증시, 들썩이는 '일학개미'",http://news.tf.co.kr/read/economy/2085809.htm,72.3%, ,달러환율, 
2024-03-26,주별 지속상승,미국반도체ETF,"ETF, CMA통장",5790.0,24.78%,다이렉트인덱싱에 밸류업지수까지...' ETF  상승세' 날개 달린다,https://daily.hankooki.com/news/articleView.html?idxno=1066359,72.3%, ,테슬라주가, 
2024-03-26,주별 지속상승,미국반도체ETF,"ETF, CMA통장",5790.0,24.78%,"파운트, 퇴직연금 로보어드바이저 3개월만에 누적수익률 15% 육박",http://www.g-enews.com/ko-kr/news/article/news_all/202403260820428404edf69f862c_1/article.html,72.3%, ,미국환율, 
2024-03-26,주별 지속상승,미국반도체ETF,"ETF, CMA통장",5790.0,24.78%,"[하우머니] ""건물주 월세보다 낫다""… ETF  투자 전략은",https://biz.sbs.co.kr/article_hub/20000163259?division=NAVER,72.3%, ,나스닥선물, 
2024-03-26,주별 지속상승,미국반도체ETF,"ETF, CMA통장",5790.0,24.78%,"파운트, 퇴직연금 로보어드바이저 누적수익률 15% 기록…벤치마크 상회",https://www.dt.co.kr/contents.html?article_no=2024032602109963060002&ref=naver,72.3%, ,나스닥, 
2024-03-26,주별 지속상승,미국반도체ETF,"ETF, CMA통장",5790.0,24.78%,"파운트, 퇴직연금 RA 누적수익률 15% 기록…S&P·코스피 상회",http://www.inews24.com/view/1701171,72.3%, ,나스닥종합, 
2024-03-26,주별 지속상승,미국반도체ETF,"ETF, CMA통장",5790.0,24.78%,"파운트 ""퇴직연금 로보어드바이저 누적수익률 15%""",https://news.mtn.co.kr/news-detail/2024032608563749353,72.3%, ,유럽증시, 
2024-03-26,주별 지속상승,연금계좌,"ETF, 중개형ISA, 개인연금, 퇴직연금, CMA통장",5700.0,44.64%,"'투자는 감이 아닌 공부'…신한투자증권, '신한 MyPB 멤버스' 출시",http://www.whitepaper.co.kr/news/articleView.html?idxno=232863,84.2%, ,환율, 
2024-03-26,주별 지속상승,연금계좌,"ETF, 중개형ISA, 개인연금, 퇴직연금, CMA통장",5700.0,44.64%,"신한투자증권, 우수고객 대상 '신한 MyPB 멤버스' 출시",https://biz.newdaily.co.kr/site/data/html/2024/03/26/2024032600150.html,84.2%, ,삼성전자주가, 
2024-03-26,주별 지속상승,연금계좌,"ETF, 중개형ISA, 개인연금, 퇴직연금, CMA통장",5700.0,44.64%,"신한투자증권, 우수고객 대상 'MyPB 멤버스' 오픈",http://www.techholic.co.kr/news/articleView.html?idxno=211864,84.2%, ,미국증시, 
2024-03-26,주별 지속상승,연금계좌,"ETF, 중개형ISA, 개인연금, 퇴직연금, CMA통장",5700.0,44.64%,"도박에 빚 늘자 의붓어머니  연금  탐낸 아들, 살해 후 암매장…무기징역 구형",https://www.news1.kr/articles/5363113,84.2%, ,달러환율, 
2024-03-26,주별 지속상승,연금계좌,"ETF, 중개형ISA, 개인연금, 퇴직연금, CMA통장",5700.0,44.64%,"신한투자증권, 공부하는 투자자 '신한 MyPB 멤버스' 출시",https://www.thefairnews.co.kr/news/articleView.html?idxno=24538,84.2%, ,테슬라주가, 
2024-03-26,주별 지속상승,연금계좌,"ETF, 중개형ISA, 개인연금, 퇴직연금, CMA통장",5700.0,44.64%,[기고] 내  연금  크게 키울 수 있는 투자원칙 3가지를 기억하라,https://www.kbanker.co.kr/news/articleView.html?idxno=213685,84.2%, ,미국환율, 
2024-03-26,주별 지속상승,연금계좌,"ETF, 중개형ISA, 개인연금, 퇴직연금, CMA통장",5700.0,44.64%,"KB자산운용 'KB다이나믹TDF', 1년 수익률 전체 TDF 빈티지별 1위",http://www.insightkorea.co.kr/news/articleView.html?idxno=131933,84.2%, ,나스닥선물, 
2024-03-26,주별 지속상승,연금계좌,"ETF, 중개형ISA, 개인연금, 퇴직연금, CMA통장",5700.0,44.64%,"신한투자증권, 공부하는 투자자들의 모임 '신한 MyPB 멤버스' 출시",https://www.fetv.co.kr/news/article.html?no=161700,84.2%, ,나스닥, 
2024-03-26,주별 지속상승,연금계좌,"ETF, 중개형ISA, 개인연금, 퇴직연금, CMA통장",5700.0,44.64%,"신한투자증권, 토털 케어 서비스 ‘신한 MyPB 멤버스’ 출시",https://www.mediapen.com/news/view/907123,84.2%, ,나스닥종합, 
2024-03-26,주별 지속상승,연금계좌,"ETF, 중개형ISA, 개인연금, 퇴직연금, CMA통장",5700.0,44.64%,내년에도 '슈퍼예산'은 없다…예산안 편성지침 살펴보니,http://news.mt.co.kr/mtview.php?no=2024032610511137780,84.2%, ,유럽증시, 
