기준일자,유형,연관검색어,검색일자,검색량
2024-03-21,주별급상승,프랜차이즈창업,2024-01-03,35.769228825798685
2024-03-21,주별급상승,프랜차이즈창업,2024-01-10,42.49999591307663
2024-03-21,주별급상승,프랜차이즈창업,2024-01-17,45.88461307536079
2024-03-21,주별급상승,프랜차이즈창업,2024-01-24,46.730767830354935
2024-03-21,주별급상승,프랜차이즈창업,2024-01-31,52.384612035053024
2024-03-21,주별급상승,프랜차이즈창업,2024-02-07,48.23076716158565
2024-03-21,주별급상승,프랜차이즈창업,2024-02-14,42.88461069751446
2024-03-21,주별급상승,프랜차이즈창업,2024-02-21,51.69230393691099
2024-03-21,주별급상승,프랜차이즈창업,2024-02-28,47.9999971763075
2024-03-21,주별급상승,프랜차이즈창업,2024-03-06,55.61538439817749
2024-03-21,주별급상승,프랜차이즈창업,2024-03-13,75.15384479915966
2024-03-21,주별급상승,프랜차이즈창업,2024-03-20,100.0
2024-03-21,주별지속상승,범일동맛집,2021-03-31,56.56857478858637
2024-03-21,주별지속상승,범일동맛집,2021-04-07,52.706248544773295
2024-03-21,주별지속상승,범일동맛집,2021-04-14,55.80661907491794
2024-03-21,주별지속상승,범일동맛집,2021-04-21,57.72464347553936
2024-03-21,주별지속상승,범일동맛집,2021-04-28,61.37677000538165
2024-03-21,주별지속상승,범일동맛집,2021-05-05,57.82974062889874
2024-03-21,주별지속상승,범일동맛집,2021-05-12,58.223853602183354
2024-03-21,주별지속상승,범일동맛집,2021-05-19,56.54230095085085
2024-03-21,주별지속상승,범일동맛집,2021-05-26,55.22858383023276
2024-03-21,주별지속상승,범일동맛집,2021-06-02,60.27324899389963
2024-03-21,주별지속상승,범일동맛집,2021-06-09,62.63793764811139
2024-03-21,주별지속상승,범일동맛집,2021-06-16,65.55438590685546
2024-03-21,주별지속상승,범일동맛집,2021-06-23,70.02101762825454
2024-03-21,주별지속상승,범일동맛집,2021-06-30,69.49553186145769
2024-03-21,주별지속상승,범일동맛집,2021-07-07,68.15554090310408
2024-03-21,주별지속상승,범일동맛집,2021-07-14,62.42774334139266
2024-03-21,주별지속상승,범일동맛집,2021-07-21,57.777189348593026
2024-03-21,주별지속상승,범일동맛집,2021-07-28,54.72937009875408
2024-03-21,주별지속상승,범일동맛집,2021-08-04,59.616394038425305
2024-03-21,주별지속상승,범일동맛집,2021-08-11,48.68628107696455
2024-03-21,주별지속상승,범일동맛집,2021-08-18,48.71255491470005
2024-03-21,주별지속상승,범일동맛집,2021-08-25,45.87492816916248
2024-03-21,주별지속상승,범일동맛집,2021-09-01,54.125062818750735
2024-03-21,주별지속상승,범일동맛집,2021-09-08,56.27955536382642
2024-03-21,주별지속상승,범일동맛집,2021-09-15,66.5002620895071
2024-03-21,주별지속상승,범일동맛집,2021-09-22,51.73410032680349
2024-03-21,주별지속상승,범일동맛집,2021-09-29,65.0551721753768
2024-03-21,주별지속상승,범일동맛집,2021-10-06,63.925377326159285
2024-03-21,주별지속상승,범일동맛집,2021-10-13,66.05359603349943
2024-03-21,주별지속상승,범일동맛집,2021-10-20,68.94377225692536
2024-03-21,주별지속상승,범일동맛집,2021-10-27,74.11980841168712
2024-03-21,주별지속상승,범일동맛집,2021-11-03,70.54650699988603
2024-03-21,주별지속상승,범일동맛집,2021-11-10,69.83709896168864
2024-03-21,주별지속상승,범일동맛집,2021-11-17,73.83079078934452
2024-03-21,주별지속상승,범일동맛집,2021-11-24,70.36258472848547
2024-03-21,주별지속상승,범일동맛집,2021-12-01,68.62847899442993
2024-03-21,주별지속상승,범일동맛집,2021-12-08,65.02889833764128
2024-03-21,주별지속상승,범일동맛집,2021-12-15,65.05517397779415
2024-03-21,주별지속상승,범일동맛집,2021-12-22,54.91329056773731
2024-03-21,주별지속상승,범일동맛집,2021-12-29,53.4419304207062
2024-03-21,주별지속상승,범일동맛집,2022-01-05,49.290590159385246
2024-03-21,주별지속상승,범일동맛집,2022-01-12,52.995267969533224
2024-03-21,주별지속상승,범일동맛집,2022-01-19,59.37992409155372
2024-03-21,주별지속상승,범일동맛집,2022-01-26,58.77561320671567
2024-03-21,주별지속상승,범일동맛집,2022-02-02,47.47766291212317
2024-03-21,주별지속상승,범일동맛집,2022-02-09,54.65055219038227
2024-03-21,주별지속상승,범일동맛집,2022-02-16,58.749339368980166
2024-03-21,주별지속상승,범일동맛집,2022-02-23,58.565418899996935
2024-03-21,주별지속상승,범일동맛집,2022-03-02,54.28270584516376
2024-03-21,주별지속상승,범일동맛집,2022-03-09,55.96426390374831
2024-03-21,주별지속상승,범일동맛집,2022-03-16,56.17445821046705
2024-03-21,주별지속상승,범일동맛집,2022-03-23,57.409352015461266
2024-03-21,주별지속상승,범일동맛집,2022-03-30,61.61323814983588
2024-03-21,주별지속상승,범일동맛집,2022-04-06,62.84813375724747
2024-03-21,주별지속상승,범일동맛집,2022-04-13,71.33473474887262
2024-03-21,주별지속상승,범일동맛집,2022-04-20,78.98055671120547
2024-03-21,주별지속상승,범일동맛집,2022-04-27,83.57855762128204
2024-03-21,주별지속상승,범일동맛집,2022-05-04,84.18286670370273
2024-03-21,주별지속상승,범일동맛집,2022-05-11,90.62007410602892
2024-03-21,주별지속상승,범일동맛집,2022-05-18,83.92012652393035
2024-03-21,주별지속상승,범일동맛집,2022-05-25,90.62007410602892
2024-03-21,주별지속상승,범일동맛집,2022-06-01,85.60168097768019
2024-03-21,주별지속상승,범일동맛집,2022-06-08,85.28638951760209
2024-03-21,주별지속상승,범일동맛집,2022-06-15,85.57540533752733
2024-03-21,주별지속상승,범일동맛집,2022-06-22,92.38045187540263
2024-03-21,주별지속상승,범일동맛집,2022-06-29,82.31739178096966
2024-03-21,주별지속상승,범일동맛집,2022-07-06,85.94324807791115
2024-03-21,주별지속상승,범일동맛집,2022-07-13,92.38044827056792
2024-03-21,주별지속상승,범일동맛집,2022-07-20,88.64950022751914
2024-03-21,주별지속상승,범일동맛집,2022-07-27,87.38833438720674
2024-03-21,주별지속상승,범일동맛집,2022-08-03,100.0
2024-03-21,주별지속상승,범일동맛집,2022-08-10,93.11613194891818
2024-03-21,주별지속상승,범일동맛집,2022-08-17,86.75775146705057
2024-03-21,주별지속상승,범일동맛집,2022-08-24,88.5181274340069
2024-03-21,주별지속상승,범일동맛집,2022-08-31,85.02364393057766
2024-03-21,주별지속상승,범일동맛집,2022-09-07,71.46610573996749
2024-03-21,주별지속상승,범일동맛집,2022-09-14,71.57120289332684
2024-03-21,주별지속상승,범일동맛집,2022-09-21,93.45769724673177
2024-03-21,주별지속상승,범일동맛집,2022-09-28,90.90908992595416
2024-03-21,주별지속상승,범일동맛집,2022-10-05,86.9679457737693
2024-03-21,주별지속상승,범일동맛집,2022-10-12,89.06988703853924
2024-03-21,주별지속상승,범일동맛집,2022-10-19,85.26011567986659
2024-03-21,주별지속상승,범일동맛집,2022-10-26,87.17813827807068
2024-03-21,주별지속상승,범일동맛집,2022-11-02,89.35890466088183
2024-03-21,주별지속상승,범일동맛집,2022-11-09,87.07304112471131
2024-03-21,주별지속상승,범일동맛집,2022-11-16,89.35890826571655
2024-03-21,주별지속상승,범일동맛집,2022-11-23,85.78560144666342
2024-03-21,주별지속상승,범일동맛집,2022-11-30,81.00367826518628
2024-03-21,주별지속상승,범일동맛집,2022-12-07,83.94640036166585
2024-03-21,주별지속상승,범일동맛집,2022-12-14,91.1192878375076
2024-03-21,주별지속상승,범일동맛집,2022-12-21,81.02995390533911
2024-03-21,주별지속상승,범일동맛집,2022-12-28,83.78875373041814
2024-03-21,주별지속상승,범일동맛집,2023-01-04,77.6931170331576
2024-03-21,주별지속상승,범일동맛집,2023-01-11,84.6295327597104
2024-03-21,주별지속상승,범일동맛집,2023-01-18,81.45034071635924
2024-03-21,주별지속상승,범일동맛집,2023-01-25,67.91907275864988
2024-03-21,주별지속상승,범일동맛집,2023-02-01,79.08565025973014
2024-03-21,주별지속상승,범일동맛집,2023-02-08,91.30320650407349
2024-03-21,주별지속상승,범일동맛집,2023-02-15,92.77456484868723
2024-03-21,주별지속상승,범일동맛집,2023-02-22,85.15501852650722
2024-03-21,주별지속상승,범일동맛집,2023-03-01,87.17813827807068
2024-03-21,주별지속상승,범일동맛집,2023-03-08,81.9232770052677
2024-03-21,주별지속상승,범일동맛집,2023-03-15,84.31424129963231
2024-03-21,주별지속상승,범일동맛집,2023-03-22,85.65423045556857
2024-03-21,주별지속상승,범일동맛집,2023-03-29,81.00367826518628
2024-03-21,주별지속상승,범일동맛집,2023-04-05,77.82448441941774
2024-03-21,주별지속상승,범일동맛집,2023-04-12,88.30793132487082
2024-03-21,주별지속상승,범일동맛집,2023-04-19,87.04676908939317
2024-03-21,주별지속상승,범일동맛집,2023-04-26,82.10719927666827
2024-03-21,주별지속상승,범일동맛집,2023-05-03,89.59537641017079
2024-03-21,주별지속상승,범일동맛집,2023-05-10,92.24908088430777
2024-03-21,주별지속상승,범일동맛집,2023-05-17,89.2012616344688
2024-03-21,주별지속상승,범일동맛집,2023-05-24,88.8596927318205
2024-03-21,주별지속상승,범일동맛집,2023-05-31,85.7856014466634
2024-03-21,주별지속상승,범일동맛집,2023-06-07,85.86442476228729
2024-03-21,주별지속상승,범일동맛집,2023-06-14,84.49815996619819
2024-03-21,주별지속상승,범일동맛집,2023-06-21,87.78244916290872
2024-03-21,주별지속상승,범일동맛집,2023-06-28,82.73778219682447
2024-03-21,주별지속상승,범일동맛집,2023-07-05,84.18287030853745
2024-03-21,주별지속상승,범일동맛집,2023-07-12,82.58013556557675
2024-03-21,주별지속상승,범일동맛집,2023-07-19,78.79663443980488
2024-03-21,주별지속상승,범일동맛집,2023-07-26,85.75932580651056
2024-03-21,주별지속상승,범일동맛집,2023-08-02,91.64476999946972
2024-03-21,주별지속상승,범일동맛집,2023-08-09,82.50131405237026
2024-03-21,주별지속상승,범일동맛집,2023-08-16,84.8922765443175
2024-03-21,주별지속상승,범일동맛집,2023-08-23,85.73305196877506
2024-03-21,주별지속상승,범일동맛집,2023-08-30,86.20599006010087
2024-03-21,주별지속상승,범일동맛집,2023-09-06,87.23068775595902
2024-03-21,주별지속상승,범일동맛집,2023-09-13,87.3095110715829
2024-03-21,주별지속상승,범일동맛집,2023-09-20,83.18444464799745
2024-03-21,주별지속상승,범일동맛집,2023-09-27,78.90173159316426
2024-03-21,주별지속상승,범일동맛집,2023-10-04,74.85549028762003
2024-03-21,주별지속상승,범일동맛집,2023-10-11,86.83657117783973
2024-03-21,주별지속상승,범일동맛집,2023-10-18,86.23226209541903
2024-03-21,주별지속상승,범일동맛집,2023-10-25,84.02522187487234
2024-03-21,주별지속상승,범일동맛집,2023-11-01,83.49973610807552
2024-03-21,주별지속상승,범일동맛집,2023-11-08,86.17971441994801
2024-03-21,주별지속상승,범일동맛집,2023-11-15,84.39306101042146
2024-03-21,주별지속상승,범일동맛집,2023-11-22,85.3126633553376
2024-03-21,주별지속상승,범일동맛집,2023-11-29,89.38518210345204
2024-03-21,주별지속상승,범일동맛집,2023-12-06,84.0252236772897
2024-03-21,주별지속상승,범일동맛집,2023-12-13,92.61692182227422
2024-03-21,주별지속상승,범일동맛집,2023-12-20,83.2369905210511
2024-03-21,주별지속상승,범일동맛집,2023-12-27,88.33420876744104
2024-03-21,주별지속상승,범일동맛집,2024-01-03,81.266420247376
2024-03-21,주별지속상승,범일동맛집,2024-01-10,86.9679457737693
2024-03-21,주별지속상승,범일동맛집,2024-01-17,87.9926416672101
2024-03-21,주별지속상승,범일동맛집,2024-01-24,85.04992137314787
2024-03-21,주별지속상승,범일동맛집,2024-01-31,83.78875192800078
2024-03-21,주별지속상승,범일동맛집,2024-02-07,79.63741346909717
2024-03-21,주별지속상승,범일동맛집,2024-02-14,74.56647266527744
2024-03-21,주별지속상승,범일동맛집,2024-02-21,88.12401265830495
2024-03-21,주별지속상승,범일동맛집,2024-02-28,89.64792408564179
2024-03-21,주별지속상승,범일동맛집,2024-03-06,86.4161807619849
2024-03-21,주별지속상승,범일동맛집,2024-03-13,87.15186263791782
2024-03-21,주별지속상승,범일동맛집,2024-03-20,88.36048260517654
2024-03-21,주별지속상승,네이버주식,2021-03-31,85.12439689606411
2024-03-21,주별지속상승,네이버주식,2021-04-07,84.39448133061515
2024-03-21,주별지속상승,네이버주식,2021-04-14,94.6341071865982
2024-03-21,주별지속상승,네이버주식,2021-04-21,100.0
2024-03-21,주별지속상승,네이버주식,2021-04-28,83.94923777616647
2024-03-21,주별지속상승,네이버주식,2021-05-05,77.44676119523879
2024-03-21,주별지속상승,네이버주식,2021-05-12,88.43611026262347
2024-03-21,주별지속상승,네이버주식,2021-05-19,72.25083597719916
2024-03-21,주별지속상승,네이버주식,2021-05-26,76.96919717399938
2024-03-21,주별지속상승,네이버주식,2021-06-02,80.65316009872167
2024-03-21,주별지속상승,네이버주식,2021-06-09,79.54786905715726
2024-03-21,주별지속상승,네이버주식,2021-06-16,89.60501144726403
2024-03-21,주별지속상승,네이버주식,2021-06-23,99.77268324649484
2024-03-21,주별지속상승,네이버주식,2021-06-30,89.64150692056886
2024-03-21,주별지속상승,네이버주식,2021-07-07,74.43848449642284
2024-03-21,주별지속상승,네이버주식,2021-07-14,80.48737360922573
2024-03-21,주별지속상승,네이버주식,2021-07-21,77.48952070315283
2024-03-21,주별지속상승,네이버주식,2021-07-28,73.28731412834402
2024-03-21,주별지속상승,네이버주식,2021-08-04,62.54926141725522
2024-03-21,주별지속상승,네이버주식,2021-08-11,75.88475371792106
2024-03-21,주별지속상승,네이버주식,2021-08-18,64.76819656308828
2024-03-21,주별지속상승,네이버주식,2021-08-25,68.6315170357344
2024-03-21,주별지속상승,네이버주식,2021-09-01,65.73794170288055
2024-03-21,주별지속상승,네이버주식,2021-09-08,70.86295890305348
2024-03-21,주별지속상승,네이버주식,2021-09-15,87.02738255331566
2024-03-21,주별지속상승,네이버주식,2021-09-22,40.082575468503435
2024-03-21,주별지속상승,네이버주식,2021-09-29,65.579443939147
2024-03-21,주별지속상승,네이버주식,2021-10-06,57.2813882418154
2024-03-21,주별지속상승,네이버주식,2021-10-13,53.42432265475032
2024-03-21,주별지속상승,네이버주식,2021-10-20,55.97796889623196
2024-03-21,주별지속상승,네이버주식,2021-10-27,51.84041545370886
2024-03-21,주별지속상승,네이버주식,2021-11-03,50.3472239164867
2024-03-21,주별지속상승,네이버주식,2021-11-10,52.186605530014184
2024-03-21,주별지속상승,네이버주식,2021-11-17,54.944628861743794
2024-03-21,주별지속상승,네이버주식,2021-11-24,56.812155935547906
2024-03-21,주별지속상승,네이버주식,2021-12-01,55.45660542754506
2024-03-21,주별지속상승,네이버주식,2021-12-08,51.81434987249914
2024-03-21,주별지속상승,네이버주식,2021-12-15,49.235671889989156
2024-03-21,주별지속상승,네이버주식,2021-12-22,51.299238239717226
2024-03-21,주별지속상승,네이버주식,2021-12-29,49.32221559697042
2024-03-21,주별지속상승,네이버주식,2022-01-05,49.47237249670391
2024-03-21,주별지속상승,네이버주식,2022-01-12,67.35730138801735
2024-03-21,주별지속상승,네이버주식,2022-01-19,56.937287193605144
2024-03-21,주별지속상승,네이버주식,2022-01-26,59.921584289630424
2024-03-21,주별지속상승,네이버주식,2022-02-02,49.765379272352185
2024-03-21,주별지속상승,네이버주식,2022-02-09,60.20312123365007
2024-03-21,주별지속상승,네이버주식,2022-02-16,53.54006700992194
2024-03-21,주별지속상승,네이버주식,2022-02-23,52.19598633354771
2024-03-21,주별지속상승,네이버주식,2022-03-02,49.095947932026874
2024-03-21,주별지속상승,네이버주식,2022-03-09,44.53712443849365
2024-03-21,주별지속상승,네이버주식,2022-03-16,57.109334668034215
2024-03-21,주별지속상승,네이버주식,2022-03-23,53.69543275635089
2024-03-21,주별지속상승,네이버주식,2022-03-30,54.655790993257526
2024-03-21,주별지속상승,네이버주식,2022-04-06,51.66627895118469
2024-03-21,주별지속상승,네이버주식,2022-04-13,51.890466737061324
2024-03-21,주별지속상승,네이버주식,2022-04-20,50.32533029211505
2024-03-21,주별지속상승,네이버주식,2022-04-27,61.29486256451895
2024-03-21,주별지속상승,네이버주식,2022-05-04,53.98635660325618
2024-03-21,주별지속상승,네이버주식,2022-05-11,46.835305416517436
2024-03-21,주별지속상승,네이버주식,2022-05-18,50.29508665471519
2024-03-21,주별지속상승,네이버주식,2022-05-25,49.34828422785618
2024-03-21,주별지속상승,네이버주식,2022-06-01,41.27545930561072
2024-03-21,주별지속상승,네이버주식,2022-06-08,37.2046388744402
2024-03-21,주별지속상승,네이버주식,2022-06-15,51.38369596827946
2024-03-21,주별지속상승,네이버주식,2022-06-22,55.02908659030603
2024-03-21,주별지속상승,네이버주식,2022-06-29,48.68927668027391
2024-03-21,주별지속상승,네이버주식,2022-07-06,43.28272253608133
2024-03-21,주별지속상승,네이버주식,2022-07-13,41.37243290468712
2024-03-21,주별지속상승,네이버주식,2022-07-20,42.46939223127962
2024-03-21,주별지속상승,네이버주식,2022-07-27,40.2243884545608
2024-03-21,주별지속상승,네이버주식,2022-08-03,42.412043073136594
2024-03-21,주별지속상승,네이버주식,2022-08-10,44.40470140499795
2024-03-21,주별지속상승,네이버주식,2022-08-17,38.497628327928496
2024-03-21,주별지속상승,네이버주식,2022-08-24,41.29006115454391
2024-03-21,주별지속상승,네이버주식,2022-08-31,41.86981677058336
2024-03-21,주별지속상승,네이버주식,2022-09-07,38.40378064680457
2024-03-21,주별지속상승,네이버주식,2022-09-14,30.75325961575058
2024-03-21,주별지속상승,네이버주식,2022-09-21,43.406807755253
2024-03-21,주별지속상승,네이버주식,2022-09-28,49.664230666761654
2024-03-21,주별지속상승,네이버주식,2022-10-05,59.21669741553374
2024-03-21,주별지속상승,네이버주식,2022-10-12,58.91638971541887
2024-03-21,주별지속상승,네이버주식,2022-10-19,70.606444551034
2024-03-21,주별지속상승,네이버주식,2022-10-26,45.26807689380003
2024-03-21,주별지속상승,네이버주식,2022-11-02,46.8665859437747
2024-03-21,주별지속상승,네이버주식,2022-11-09,49.46507767158941
2024-03-21,주별지속상승,네이버주식,2022-11-16,58.536830083761174
2024-03-21,주별지속상승,네이버주식,2022-11-23,44.08249703083539
2024-03-21,주별지속상승,네이버주식,2022-11-30,40.640440509847274
2024-03-21,주별지속상승,네이버주식,2022-12-07,40.73219306352402
2024-03-21,주별지속상승,네이버주식,2022-12-14,39.73326252392166
2024-03-21,주별지속상승,네이버주식,2022-12-21,37.2526072290497
2024-03-21,주별지속상승,네이버주식,2022-12-28,36.49871206081005
2024-03-21,주별지속상승,네이버주식,2023-01-04,34.86996242311157
2024-03-21,주별지속상승,네이버주식,2023-01-11,42.85102564265213
2024-03-21,주별지속상승,네이버주식,2023-01-18,40.60707095449492
2024-03-21,주별지속상승,네이버주식,2023-01-25,28.947250607251497
2024-03-21,주별지속상승,네이버주식,2023-02-01,47.44217265265214
2024-03-21,주별지속상승,네이버주식,2023-02-08,52.13759723587121
2024-03-21,주별지속상승,네이버주식,2023-02-15,49.63503916759946
2024-03-21,주별지속상승,네이버주식,2023-02-22,46.945834825641484
2024-03-21,주별지속상승,네이버주식,2023-03-01,38.81148878841494
2024-03-21,주별지속상승,네이버주식,2023-03-08,46.37441702392605
2024-03-21,주별지속상승,네이버주식,2023-03-15,46.88848566749845
2024-03-21,주별지속상승,네이버주식,2023-03-22,45.73626621085802
2024-03-21,주별지속상승,네이버주식,2023-03-29,46.95834764647961
2024-03-21,주별지속상승,네이버주식,2023-04-05,48.32223596880645
2024-03-21,주별지속상승,네이버주식,2023-04-12,52.941537588111245
2024-03-21,주별지속상승,네이버주식,2023-04-19,52.61620729599619
2024-03-21,주별지속상승,네이버주식,2023-04-26,49.40354740758017
2024-03-21,주별지속상승,네이버주식,2023-05-03,42.55384995984187
2024-03-21,주별지속상승,네이버주식,2023-05-10,42.28065692949832
2024-03-21,주별지속상승,네이버주식,2023-05-17,43.73631000420611
2024-03-21,주별지속상승,네이버주식,2023-05-24,44.27957014694071
2024-03-21,주별지속상승,네이버주식,2023-05-31,40.25254306386559
2024-03-21,주별지속상승,네이버주식,2023-06-07,37.60921804842203
2024-03-21,주별지속상승,네이버주식,2023-06-14,44.360905007226506
2024-03-21,주별지속상승,네이버주식,2023-06-21,45.326472090828624
2024-03-21,주별지속상승,네이버주식,2023-06-28,44.98445397136134
2024-03-21,주별지속상승,네이버주식,2023-07-05,44.720644794227375
2024-03-21,주별지속상승,네이버주식,2023-07-12,44.07623909557831
2024-03-21,주별지속상승,네이버주식,2023-07-19,46.86033105819367
2024-03-21,주별지속상승,네이버주식,2023-07-26,50.62667488208733
2024-03-21,주별지속상승,네이버주식,2023-08-02,62.29692817110194
2024-03-21,주별지속상승,네이버주식,2023-08-09,56.66722008121409
2024-03-21,주별지속상승,네이버주식,2023-08-16,43.006403587785286
2024-03-21,주별지속상승,네이버주식,2023-08-23,47.37335366288052
2024-03-21,주별지속상승,네이버주식,2023-08-30,51.076093443050105
2024-03-21,주별지속상승,네이버주식,2023-09-06,43.6841666430825
2024-03-21,주별지속상승,네이버주식,2023-09-13,42.69044799985166
2024-03-21,주별지속상승,네이버주식,2023-09-20,41.33489749184882
2024-03-21,주별지속상승,네이버주식,2023-09-27,36.71351599347711
2024-03-21,주별지속상승,네이버주식,2023-10-04,17.63570326505637
2024-03-21,주별지속상승,네이버주식,2023-10-11,33.99198203570024
2024-03-21,주별지속상승,네이버주식,2023-10-18,36.56232220388622
2024-03-21,주별지속상승,네이버주식,2023-10-25,41.55595631009692
2024-03-21,주별지속상승,네이버주식,2023-11-01,40.94700309554318
2024-03-21,주별지속상승,네이버주식,2023-11-08,50.64857460581107
2024-03-21,주별지속상승,네이버주식,2023-11-15,42.38596834289874
2024-03-21,주별지속상승,네이버주식,2023-11-22,45.69560183039116
2024-03-21,주별지속상승,네이버주식,2023-11-29,42.00850383868824
2024-03-21,주별지속상승,네이버주식,2023-12-06,58.06968680558876
2024-03-21,주별지속상승,네이버주식,2023-12-13,61.15512945752851
2024-03-21,주별지속상승,네이버주식,2023-12-20,59.78811521724917
2024-03-21,주별지속상승,네이버주식,2023-12-27,47.27742610268966
2024-03-21,주별지속상승,네이버주식,2024-01-03,43.79053019472059
2024-03-21,주별지속상승,네이버주식,2024-01-10,54.51293501799065
2024-03-21,주별지속상승,네이버주식,2024-01-17,52.06564622879499
2024-03-21,주별지속상승,네이버주식,2024-01-24,50.02085063516213
2024-03-21,주별지속상승,네이버주식,2024-01-31,50.399361178258204
2024-03-21,주별지속상승,네이버주식,2024-02-07,56.6599191567475
2024-03-21,주별지속상승,네이버주식,2024-02-14,37.851133601184344
2024-03-21,주별지속상승,네이버주식,2024-02-21,52.81327736242546
2024-03-21,주별지속상승,네이버주식,2024-02-28,53.71941235914155
2024-03-21,주별지속상승,네이버주식,2024-03-06,50.92593959299266
2024-03-21,주별지속상승,네이버주식,2024-03-13,56.2543000432322
2024-03-21,주별지속상승,네이버주식,2024-03-20,58.38459635463682
2024-03-21,주별급상승,위메이드주가,2021-03-31,5.123862828939071
2024-03-21,주별급상승,위메이드주가,2021-04-07,6.6170068865045435
2024-03-21,주별급상승,위메이드주가,2021-04-14,6.217230561467046
2024-03-21,주별급상승,위메이드주가,2021-04-21,6.1793499211006315
2024-03-21,주별급상승,위메이드주가,2021-04-28,3.6082026371463245
2024-03-21,주별급상승,위메이드주가,2021-05-05,2.2394452629155457
2024-03-21,주별급상승,위메이드주가,2021-05-12,2.989856056400806
2024-03-21,주별급상승,위메이드주가,2021-05-19,2.430882789602282
2024-03-21,주별급상승,위메이드주가,2021-05-26,2.059775959110952
2024-03-21,주별급상승,위메이드주가,2021-06-02,2.355641111967004
2024-03-21,주별급상승,위메이드주가,2021-06-09,2.0280392317343843
2024-03-21,주별급상승,위메이드주가,2021-06-16,1.9174739907945857
2024-03-21,주별급상승,위메이드주가,2021-06-23,1.8529802245044378
2024-03-21,주별급상승,위메이드주가,2021-06-30,2.3684390937152053
2024-03-21,주별급상승,위메이드주가,2021-07-07,3.748964690828127
2024-03-21,주별급상승,위메이드주가,2021-07-14,2.7318746930208517
2024-03-21,주별급상승,위메이드주가,2021-07-21,5.129493437050731
2024-03-21,주별급상승,위메이드주가,2021-07-28,4.25571942087747
2024-03-21,주별급상승,위메이드주가,2021-08-04,4.109836914852514
2024-03-21,주별급상승,위메이드주가,2021-08-11,3.828816665038052
2024-03-21,주별급상승,위메이드주가,2021-08-18,6.702489468826128
2024-03-21,주별급상승,위메이드주가,2021-08-25,5.387477949540367
2024-03-21,주별급상승,위메이드주가,2021-09-01,17.76206819919769
2024-03-21,주별급상승,위메이드주가,2021-09-08,22.95863137425855
2024-03-21,주별급상승,위메이드주가,2021-09-15,23.606154456209065
2024-03-21,주별급상승,위메이드주가,2021-09-22,12.035207550103829
2024-03-21,주별급상승,위메이드주가,2021-09-29,19.638093608356
2024-03-21,주별급상승,위메이드주가,2021-10-06,22.305477684196386
2024-03-21,주별급상승,위메이드주가,2021-10-13,17.087928842213763
2024-03-21,주별급상승,위메이드주가,2021-10-20,33.60155140258668
2024-03-21,주별급상승,위메이드주가,2021-10-27,38.659903302808274
2024-03-21,주별급상승,위메이드주가,2021-11-03,58.31899832363444
2024-03-21,주별급상승,위메이드주가,2021-11-10,71.32421983090728
2024-03-21,주별급상승,위메이드주가,2021-11-17,69.53879745641372
2024-03-21,주별급상승,위메이드주가,2021-11-24,93.75000295229032
2024-03-21,주별급상승,위메이드주가,2021-12-01,77.41860677278389
2024-03-21,주별급상승,위메이드주가,2021-12-08,80.57330297549612
2024-03-21,주별급상승,위메이드주가,2021-12-15,62.86445158081684
2024-03-21,주별급상승,위메이드주가,2021-12-22,55.38799597808308
2024-03-21,주별급상승,위메이드주가,2021-12-29,58.070735112733566
2024-03-21,주별급상승,위메이드주가,2022-01-05,44.39290786489199
2024-03-21,주별급상승,위메이드주가,2022-01-12,72.90335347745318
2024-03-21,주별급상승,위메이드주가,2022-01-19,47.07718376506735
2024-03-21,주별급상승,위메이드주가,2022-01-26,49.287975278985144
2024-03-21,주별급상승,위메이드주가,2022-02-02,26.585785353471973
2024-03-21,주별급상승,위메이드주가,2022-02-09,62.91000660147862
2024-03-21,주별급상승,위메이드주가,2022-02-16,100.0
2024-03-21,주별급상승,위메이드주가,2022-02-23,48.226344273833725
2024-03-21,주별급상승,위메이드주가,2022-03-02,35.00510958791475
2024-03-21,주별급상승,위메이드주가,2022-03-09,27.47439797446747
2024-03-21,주별급상승,위메이드주가,2022-03-16,30.200648357596023
2024-03-21,주별급상승,위메이드주가,2022-03-23,32.363837929558635
2024-03-21,주별급상승,위메이드주가,2022-03-30,29.356567296615616
2024-03-21,주별급상승,위메이드주가,2022-04-06,30.399769711907165
2024-03-21,주별급상승,위메이드주가,2022-04-13,33.521696279267076
2024-03-21,주별급상승,위메이드주가,2022-04-20,27.61669364456446
2024-03-21,주별급상승,위메이드주가,2022-04-27,23.334861806202724
2024-03-21,주별급상승,위메이드주가,2022-05-04,22.107382939641614
2024-03-21,주별급상승,위메이드주가,2022-05-11,19.00131843775062
2024-03-21,주별급상승,위메이드주가,2022-05-18,22.015243139451997
2024-03-21,주별급상승,위메이드주가,2022-05-25,33.20638222501416
2024-03-21,주별급상승,위메이드주가,2022-06-01,33.92812982217261
2024-03-21,주별급상승,위메이드주가,2022-06-08,18.454639295151157
2024-03-21,주별급상승,위메이드주가,2022-06-15,28.503265642485925
2024-03-21,주별급상승,위메이드주가,2022-06-22,24.380621298556164
2024-03-21,주별급상승,위메이드주가,2022-06-29,41.56070253739828
2024-03-21,주별급상승,위메이드주가,2022-07-06,27.490266338155745
2024-03-21,주별급상승,위메이드주가,2022-07-13,21.208016109081633
2024-03-21,주별급상승,위메이드주가,2022-07-20,20.48934204297294
2024-03-21,주별급상승,위메이드주가,2022-07-27,21.646696535132236
