date,하나은행환율
2023-05-30,63.94411
2023-05-31,70.49973
2023-06-01,69.3713
2023-06-02,62.33207
2023-06-03,9.40354
2023-06-04,7.7915
2023-06-05,47.34013
2023-06-06,15.15314
2023-06-07,70.82213
2023-06-08,67.9742
2023-06-09,57.5497
2023-06-10,8.59752
2023-06-11,7.30789
2023-06-12,72.3267
2023-06-13,75.81945
2023-06-14,74.31488
2023-06-15,65.44868
2023-06-16,55.66899
2023-06-17,8.54379
2023-06-18,7.41536
2023-06-19,68.78022
2023-06-20,63.72917
2023-06-21,66.73831
2023-06-22,56.90488
2023-06-23,56.42127
2023-06-24,7.52283
2023-06-25,8.75873
2023-06-26,66.84578
2023-06-27,64.42772
2023-06-28,62.43954
2023-06-29,61.79473
2023-06-30,65.55615
2023-07-01,8.22138
2023-07-02,6.87802
2023-07-03,81.94519
2023-07-04,74.20741
2023-07-05,65.12627
2023-07-06,62.86942
2023-07-07,52.49865
2023-07-08,6.98549
2023-07-09,6.77055
2023-07-10,60.61257
2023-07-11,56.09887
2023-07-12,55.02418
2023-07-13,62.33207
2023-07-14,54.4331
2023-07-15,8.54379
2023-07-16,7.89897
2023-07-17,60.45137
2023-07-18,60.98871
2023-07-19,55.18538
2023-07-20,56.63621
2023-07-21,51.10155
2023-07-22,6.82428
2023-07-23,7.03922
2023-07-24,62.92315
2023-07-25,61.79473
2023-07-26,54.00322
2023-07-27,51.96131
2023-07-28,51.10155
2023-07-29,7.25416
2023-07-30,6.98549
2023-07-31,67.32939
2023-08-01,61.74099
2023-08-02,55.66899
2023-08-03,53.94948
2023-08-04,49.00591
2023-08-05,6.87802
2023-08-06,7.57657
2023-08-07,63.56797
2023-08-08,64.21278
2023-08-09,53.41214
2023-08-10,50.56421
2023-08-11,46.26544
2023-08-12,7.30789
2023-08-13,6.55561
2023-08-14,48.25362
2023-08-15,11.9828
2023-08-16,65.07254
2023-08-17,69.31757
2023-08-18,57.33476
2023-08-19,7.36163
2023-08-20,6.82428
2023-08-21,67.27565
2023-08-22,58.24825
2023-08-23,55.88393
2023-08-24,61.57979
2023-08-25,50.13433
2023-08-26,6.93175
2023-08-27,5.37345
2023-08-28,58.03331
2023-08-29,52.55239
2023-08-30,55.40032
2023-08-31,63.72917
2023-09-01,61.09618
2023-09-02,7.95271
2023-09-03,6.77055
2023-09-04,69.04889
2023-09-05,63.08436
2023-09-06,55.77646
2023-09-07,53.1972
2023-09-08,47.93121
2023-09-09,6.82428
2023-09-10,5.64212
2023-09-11,60.77377
2023-09-12,57.5497
2023-09-13,54.5943
2023-09-14,51.96131
2023-09-15,44.65341
2023-09-16,6.34067
2023-09-17,6.2332
2023-09-18,60.88124
2023-09-19,56.52874
2023-09-20,50.94035
2023-09-21,59.21547
2023-09-22,49.32831
2023-09-23,5.48092
2023-09-24,6.55561
2023-09-25,63.35303
2023-09-26,71.52068
2023-09-27,57.60343
2023-09-28,8.11391
2023-09-29,6.55561
2023-09-30,6.77055
2023-10-01,5.10478
2023-10-02,9.88715
2023-10-03,12.35894
2023-10-04,92.10102
2023-10-05,76.24932
2023-10-06,54.7555
2023-10-07,7.95271
2023-10-08,5.48092
2023-10-09,11.12305
2023-10-10,72.81031
2023-10-11,64.64266
2023-10-12,60.07522
2023-10-13,49.70445
2023-10-14,6.98549
2023-10-15,6.50188
2023-10-16,65.44868
2023-10-17,62.27834
2023-10-18,64.58893
2023-10-19,55.18538
2023-10-20,52.22998
2023-10-21,6.60934
2023-10-22,7.30789
2023-10-23,64.75013
2023-10-24,60.93498
2023-10-25,59.86029
2023-10-26,53.73455
2023-10-27,48.14615
2023-10-28,8.06018
2023-10-29,6.01826
2023-10-30,62.81569
2023-10-31,66.03976
2023-11-01,72.3267
2023-11-02,66.4159
2023-11-03,66.5771
2023-11-04,12.25147
2023-11-05,9.94089
2023-11-06,82.16012
2023-11-07,77.86136
2023-11-08,70.06985
2023-11-09,63.6217
2023-11-10,55.45405
2023-11-11,8.32885
2023-11-12,8.16765
2023-11-13,67.32939
2023-11-14,59.86029
2023-11-15,71.73562
2023-11-16,60.12896
2023-11-17,57.33476
2023-11-18,8.22138
2023-11-19,8.43632
2023-11-20,70.9296
2023-11-21,67.00698
2023-11-22,59.91402
2023-11-23,60.23643
2023-11-24,58.62439
2023-11-25,7.30789
2023-11-26,6.55561
2023-11-27,66.30843
2023-11-28,65.28747
2023-11-29,58.57066
2023-11-30,69.90865
2023-12-01,70.06985
2023-12-02,8.81246
2023-12-03,7.7915
2023-12-04,73.07898
2023-12-05,66.2547
2023-12-06,61.9022
2023-12-07,65.55615
2023-12-08,62.49328
2023-12-09,8.65126
2023-12-10,7.89897
2023-12-11,73.67006
2023-12-12,64.15905
2023-12-13,55.72272
2023-12-14,66.89951
2023-12-15,59.26921
2023-12-16,9.77968
2023-12-17,8.54379
2023-12-18,63.67544
2023-12-19,55.83019
2023-12-20,59.48414
2023-12-21,51.90757
2023-12-22,48.25362
2023-12-23,6.44814
2023-12-24,5.58839
2023-12-25,8.06018
2023-12-26,63.89038
2023-12-27,55.72272
2023-12-28,53.94948
2023-12-29,46.21171
2023-12-30,7.4691
2023-12-31,6.60934
2024-01-01,8.38259
2024-01-02,83.8259
2024-01-03,70.28479
2024-01-04,59.80655
2024-01-05,58.30198
2024-01-06,8.11391
2024-01-07,8.00644
2024-01-08,56.36754
2024-01-09,58.08704
2024-01-10,61.84846
2024-01-11,55.61526
2024-01-12,49.97313
2024-01-13,7.68404
2024-01-14,6.77055
2024-01-15,59.86029
2024-01-16,66.73831
2024-01-17,68.08167
2024-01-18,60.39763
2024-01-19,60.61257
2024-01-20,9.77968
2024-01-21,8.8662
2024-01-22,63.78291
2024-01-23,59.32294
2024-01-24,63.2993
2024-01-25,60.88124
2024-01-26,51.74637
2024-01-27,7.6303
2024-01-28,7.68404
2024-01-29,62.27834
2024-01-30,58.67813
2024-01-31,66.84578
2024-02-01,68.02794
2024-02-02,56.42127
2024-02-03,9.13487
2024-02-04,7.7915
2024-02-05,70.17732
2024-02-06,60.45137
2024-02-07,57.11982
2024-02-08,41.64427
2024-02-09,7.57657
2024-02-10,4.56743
2024-02-11,4.45996
2024-02-12,8.65126
2024-02-13,61.84846
2024-02-14,59.37667
2024-02-15,55.40032
2024-02-16,49.54325
2024-02-17,7.36163
2024-02-18,6.60934
2024-02-19,59.43041
2024-02-20,58.78559
2024-02-21,51.31649
2024-02-22,52.28371
2024-02-23,47.50134
2024-02-24,6.60934
2024-02-25,6.44814
2024-02-26,57.22729
2024-02-27,57.5497
2024-02-28,57.5497
2024-02-29,58.9468
2024-03-01,12.30521
2024-03-02,7.95271
2024-03-03,7.25416
2024-03-04,72.81031
2024-03-05,64.37399
2024-03-06,57.92584
2024-03-07,54.64803
2024-03-08,53.41214
2024-03-09,9.0274
2024-03-10,6.55561
2024-03-11,68.35034
2024-03-12,59.00053
2024-03-13,52.92853
2024-03-14,55.66899
2024-03-15,56.68995
2024-03-16,6.87802
2024-03-17,6.87802
2024-03-18,60.5051
2024-03-19,60.5051
2024-03-20,61.41859
