date,시간외단일가매매
2023-06-10,0.1321
2023-06-11,0.08806
2023-06-12,2.05489
2023-06-13,3.00895
2023-06-14,2.73007
2023-06-15,2.92088
2023-06-16,2.78878
2023-06-17,0.2642
2023-06-18,0.19081
2023-06-19,3.36122
2023-06-20,2.43651
2023-06-21,2.89153
2023-06-22,2.56861
2023-06-23,2.42184
2023-06-24,0.16145
2023-06-25,0.11742
2023-06-26,1.96682
2023-06-27,2.23102
2023-06-28,2.33377
2023-06-29,2.20167
2023-06-30,2.34845
2023-07-01,0.19081
2023-07-02,0.08806
2023-07-03,2.56861
2023-07-04,2.02553
2023-07-05,2.55394
2023-07-06,1.89343
2023-07-07,2.74475
2023-07-08,0.11742
2023-07-09,0.10274
2023-07-10,2.36312
2023-07-11,3.15573
2023-07-12,2.83281
2023-07-13,3.09702
2023-07-14,3.28783
2023-07-15,0.16145
2023-07-16,0.36694
2023-07-17,3.12637
2023-07-18,2.99427
2023-07-19,3.33186
2023-07-20,2.74475
2023-07-21,2.65668
2023-07-22,0.14677
2023-07-23,0.08806
2023-07-24,3.19976
2023-07-25,3.80155
2023-07-26,4.78496
2023-07-27,4.4327
2023-07-28,3.53735
2023-07-29,0.45501
2023-07-30,0.1321
2023-07-31,3.25847
2023-08-01,3.75752
2023-08-02,4.68222
2023-08-03,4.93174
2023-08-04,3.66945
2023-08-05,0.38162
2023-08-06,0.22016
2023-08-07,2.52458
2023-08-08,3.25847
2023-08-09,2.67136
2023-08-10,3.28783
2023-08-11,4.00704
2023-08-12,0.32291
2023-08-13,0.20548
2023-08-14,2.73007
2023-08-15,0.49904
2023-08-16,4.28592
2023-08-17,4.3006
2023-08-18,3.46396
2023-08-19,0.17613
2023-08-20,0.23484
2023-08-21,3.15573
2023-08-22,4.19785
2023-08-23,3.87494
2023-08-24,3.94833
2023-08-25,2.87685
2023-08-26,0.45501
2023-08-27,0.17613
2023-08-28,3.36122
2023-08-29,2.89153
2023-08-30,2.96492
2023-08-31,3.1704
2023-09-01,2.93556
2023-09-02,0.14677
2023-09-03,0.14677
2023-09-04,2.74475
2023-09-05,2.99427
2023-09-06,3.18508
2023-09-07,2.96492
2023-09-08,3.24379
2023-09-09,0.16145
2023-09-10,0.19081
2023-09-11,2.3778
2023-09-12,2.42184
2023-09-13,2.06957
2023-09-14,2.61265
2023-09-15,2.46587
2023-09-16,0.29355
2023-09-17,0.2642
2023-09-18,2.43651
2023-09-19,2.45119
2023-09-20,2.42184
2023-09-21,2.68604
2023-09-22,1.73198
2023-09-23,0.24952
2023-09-24,0.07338
2023-09-25,1.96682
2023-09-26,1.77601
2023-09-27,1.67327
2023-09-28,0.11742
2023-10-01,0.14677
2023-10-03,0.07338
2023-10-04,1.5852
2023-10-05,1.95215
2023-10-06,1.321
2023-10-07,0.14677
2023-10-08,0.07338
2023-10-10,1.52649
2023-10-11,1.65859
2023-10-12,2.26038
2023-10-13,1.96682
2023-10-14,0.19081
2023-10-15,0.16145
2023-10-16,1.96682
2023-10-17,1.93747
2023-10-18,1.42374
2023-10-19,1.80537
2023-10-20,2.06957
2023-10-21,0.11742
2023-10-22,0.14677
2023-10-23,1.70262
2023-10-24,1.49713
2023-10-25,1.90811
2023-10-26,1.83472
2023-10-27,1.77601
2023-10-28,0.1321
2023-10-29,0.23484
2023-10-30,1.51181
2023-10-31,1.15954
2023-11-01,1.55584
2023-11-02,2.05489
2023-11-03,2.06957
2023-11-04,0.10274
2023-11-05,0.19081
2023-11-06,3.61074
2023-11-07,2.9062
2023-11-08,2.53926
2023-11-09,2.31909
2023-11-10,2.49522
2023-11-11,0.3963
2023-11-12,0.35226
2023-11-13,2.1136
2023-11-14,2.36312
2023-11-15,2.21635
2023-11-16,2.3778
2023-11-17,2.46587
2023-11-18,0.19081
2023-11-19,0.10274
2023-11-20,2.1136
2023-11-21,2.56861
2023-11-22,2.26038
2023-11-23,2.80346
2023-11-24,2.92088
2023-11-25,0.1321
2023-11-26,0.1321
2023-11-27,2.67136
2023-11-28,2.7741
2023-11-29,2.74475
2023-11-30,3.15573
2023-12-01,2.2457
2023-12-02,0.20548
2023-12-03,0.1321
2023-12-04,2.31909
2023-12-05,2.56861
2023-12-06,3.24379
2023-12-07,3.27315
2023-12-08,3.61074
2023-12-09,0.16145
2023-12-10,0.2642
2023-12-11,2.74475
2023-12-12,4.18317
2023-12-13,3.46396
2023-12-14,3.46396
2023-12-15,3.64009
2023-12-16,0.2642
2023-12-17,0.24952
2023-12-18,3.11169
2023-12-19,3.36122
2023-12-20,3.33186
2023-12-21,3.19976
2023-12-22,3.37589
2023-12-23,0.23484
2023-12-24,0.11742
2023-12-25,0.35226
2023-12-26,3.33186
2023-12-27,3.14105
2023-12-28,2.642
2023-12-29,0.44033
2023-12-30,0.10274
2023-12-31,0.10274
2024-01-01,0.07338
2024-01-02,2.9062
2024-01-03,2.70071
2024-01-04,2.86217
2024-01-05,2.97959
2024-01-06,0.20548
2024-01-07,0.10274
2024-01-08,1.39439
2024-01-09,3.50799
2024-01-10,2.53926
2024-01-11,4.3006
2024-01-12,2.70071
2024-01-13,0.22016
2024-01-14,0.22016
2024-01-15,2.95024
2024-01-16,2.53926
2024-01-17,3.0383
2024-01-18,3.12637
2024-01-19,3.91897
2024-01-20,0.42565
2024-01-21,0.35226
2024-01-22,3.72816
2024-01-23,3.27315
2024-01-24,3.14105
2024-01-25,3.87494
2024-01-26,3.55203
2024-01-27,0.23484
2024-01-28,0.30823
2024-01-29,3.28783
2024-01-30,2.84749
2024-01-31,2.89153
2024-02-01,3.15573
2024-02-02,3.31718
2024-02-03,0.27887
2024-02-04,0.17613
2024-02-05,3.36122
2024-02-06,2.93556
2024-02-07,4.1685
2024-02-08,3.93365
2024-02-09,0.2642
2024-02-10,0.14677
2024-02-11,0.10274
2024-02-12,0.14677
2024-02-13,2.92088
2024-02-14,3.58138
2024-02-15,3.64009
2024-02-16,3.43461
2024-02-17,0.30823
2024-02-18,0.17613
2024-02-19,2.93556
2024-02-20,3.80155
2024-02-21,4.41802
2024-02-22,4.65286
2024-02-23,3.97768
2024-02-24,0.35226
2024-02-25,0.29355
2024-02-26,3.49332
2024-02-27,3.96301
2024-02-28,4.21253
2024-02-29,4.4327
2024-03-01,0.42565
2024-03-02,0.29355
2024-03-03,0.32291
2024-03-04,2.62733
2024-03-05,3.71348
2024-03-06,3.09702
2024-03-07,3.09702
2024-03-08,3.56671
2024-03-09,0.19081
2024-03-10,0.44033
2024-03-11,2.99427
2024-03-12,3.61074
2024-03-13,3.71348
2024-03-14,4.24189
2024-03-15,3.19976
2024-03-16,0.27887
2024-03-17,0.16145
2024-03-18,3.21444
2024-03-19,3.18508
2024-03-20,3.24379
