date,증시일정
2023-06-05,7.46153
2023-06-06,4.30769
2023-06-07,4.6923
2023-06-08,5.07692
2023-06-09,2.84615
2023-06-10,2.07692
2023-06-11,7.76923
2023-06-12,7.61538
2023-06-13,5.46153
2023-06-14,5.23076
2023-06-15,3.15384
2023-06-16,4.61538
2023-06-17,3.30769
2023-06-18,6.6923
2023-06-19,8.0
2023-06-20,6.15384
2023-06-21,5.6923
2023-06-22,4.0
2023-06-23,3.46153
2023-06-24,3.30769
2023-06-25,7.30769
2023-06-26,6.61538
2023-06-27,5.53846
2023-06-28,3.38461
2023-06-29,4.76923
2023-06-30,6.07692
2023-07-01,4.30769
2023-07-02,6.23076
2023-07-03,5.84615
2023-07-04,5.38461
2023-07-05,5.07692
2023-07-06,6.92307
2023-07-07,4.46153
2023-07-08,4.76923
2023-07-09,5.6923
2023-07-10,7.76923
2023-07-11,6.38461
2023-07-12,5.07692
2023-07-13,5.92307
2023-07-14,3.61538
2023-07-15,3.07692
2023-07-16,7.61538
2023-07-17,6.84615
2023-07-18,6.61538
2023-07-19,5.15384
2023-07-20,4.0
2023-07-21,5.15384
2023-07-22,3.6923
2023-07-23,7.6923
2023-07-24,6.6923
2023-07-25,5.15384
2023-07-26,3.92307
2023-07-27,4.15384
2023-07-28,4.15384
2023-07-29,2.23076
2023-07-30,6.0
2023-07-31,6.53846
2023-08-01,3.6923
2023-08-02,2.92307
2023-08-03,3.61538
2023-08-04,3.15384
2023-08-05,3.0
2023-08-06,5.76923
2023-08-07,4.6923
2023-08-08,2.92307
2023-08-09,3.46153
2023-08-10,3.53846
2023-08-11,3.92307
2023-08-12,3.23076
2023-08-13,6.46153
2023-08-14,6.0
2023-08-15,3.23076
2023-08-16,4.23076
2023-08-17,3.0
2023-08-18,2.46153
2023-08-19,1.76923
2023-08-20,4.84615
2023-08-21,4.6923
2023-08-22,4.46153
2023-08-23,4.46153
2023-08-24,4.92307
2023-08-25,3.6923
2023-08-26,2.6923
2023-08-27,5.61538
2023-08-28,5.46153
2023-08-29,3.84615
2023-08-30,6.30769
2023-08-31,6.30769
2023-09-01,4.92307
2023-09-02,2.61538
2023-09-03,6.53846
2023-09-04,5.76923
2023-09-05,4.07692
2023-09-06,4.92307
2023-09-07,4.61538
2023-09-08,3.30769
2023-09-09,3.61538
2023-09-10,4.15384
2023-09-11,6.92307
2023-09-12,5.23076
2023-09-13,5.84615
2023-09-14,5.76923
2023-09-15,3.38461
2023-09-16,2.84615
2023-09-17,5.38461
2023-09-18,7.30769
2023-09-19,4.84615
2023-09-20,4.38461
2023-09-21,4.0
2023-09-22,4.46153
2023-09-23,3.53846
2023-09-24,4.0
2023-09-25,8.38461
2023-09-26,9.76923
2023-09-27,7.07692
2023-09-28,5.07692
2023-09-29,2.38461
2023-09-30,3.15384
2023-10-01,5.84615
2023-10-02,6.53846
2023-10-03,5.38461
2023-10-04,4.84615
2023-10-05,3.6923
2023-10-06,4.30769
2023-10-07,2.92307
2023-10-08,3.07692
2023-10-09,5.92307
2023-10-10,4.46153
2023-10-11,3.07692
2023-10-12,3.0
2023-10-13,1.92307
2023-10-14,1.15384
2023-10-15,3.6923
2023-10-16,2.61538
2023-10-17,2.84615
2023-10-18,2.30769
2023-10-19,2.6923
2023-10-20,2.07692
2023-10-21,1.38461
2023-10-22,4.92307
2023-10-23,3.07692
2023-10-24,3.15384
2023-10-25,3.53846
2023-10-26,3.53846
2023-10-27,3.23076
2023-10-28,2.23076
2023-10-29,4.38461
2023-10-30,5.6923
2023-10-31,4.6923
2023-11-01,4.15384
2023-11-02,5.07692
2023-11-03,4.38461
2023-11-04,4.23076
2023-11-05,6.46153
2023-11-06,4.92307
2023-11-07,5.07692
2023-11-08,4.15384
2023-11-09,4.84615
2023-11-10,2.53846
2023-11-11,2.30769
2023-11-12,5.0
2023-11-13,5.53846
2023-11-14,3.84615
2023-11-15,7.30769
2023-11-16,27.61538
2023-11-17,6.76923
2023-11-18,4.53846
2023-11-19,7.6923
2023-11-20,7.61538
2023-11-21,6.6923
2023-11-22,6.30769
2023-11-23,6.0
2023-11-24,6.38461
2023-11-25,4.30769
2023-11-26,6.92307
2023-11-27,7.46153
2023-11-28,3.46153
2023-11-29,4.92307
2023-11-30,7.07692
2023-12-01,4.46153
2023-12-02,3.07692
2023-12-03,8.07692
2023-12-04,5.38461
2023-12-05,5.15384
2023-12-06,4.76923
2023-12-07,4.53846
2023-12-08,4.61538
2023-12-09,4.76923
2023-12-10,9.84615
2023-12-11,8.92307
2023-12-12,9.23076
2023-12-13,7.46153
2023-12-14,7.15384
2023-12-15,6.84615
2023-12-16,4.76923
2023-12-17,10.53846
2023-12-18,11.0
2023-12-19,11.76923
2023-12-20,10.76923
2023-12-21,14.15384
2023-12-22,22.23076
2023-12-23,10.53846
2023-12-24,14.07692
2023-12-25,21.23076
2023-12-26,40.61538
2023-12-27,53.0
2023-12-28,74.76923
2023-12-29,52.30769
2023-12-30,5.6923
2023-12-31,6.0
2024-01-01,24.07692
2024-01-02,86.84615
2024-01-03,4.84615
2024-01-04,5.23076
2024-01-05,4.23076
2024-01-06,3.84615
2024-01-07,7.46153
2024-01-08,7.46153
2024-01-09,6.84615
2024-01-10,7.61538
2024-01-11,4.84615
2024-01-12,4.15384
2024-01-13,5.38461
2024-01-14,8.07692
2024-01-15,6.07692
2024-01-16,6.23076
2024-01-17,5.07692
2024-01-18,3.38461
2024-01-19,3.15384
2024-01-20,4.46153
2024-01-21,8.23076
2024-01-22,6.6923
2024-01-23,5.38461
2024-01-24,5.23076
2024-01-25,3.46153
2024-01-26,3.76923
2024-01-27,2.61538
2024-01-28,6.30769
2024-01-29,6.0
2024-01-30,5.61538
2024-01-31,6.30769
2024-02-01,3.38461
2024-02-02,2.76923
2024-02-03,3.53846
2024-02-04,6.0
2024-02-05,7.76923
2024-02-06,7.46153
2024-02-07,15.61538
2024-02-08,10.07692
2024-02-09,5.0
2024-02-10,2.84615
2024-02-11,3.84615
2024-02-12,6.38461
2024-02-13,6.84615
2024-02-14,4.61538
2024-02-15,5.23076
2024-02-16,4.30769
2024-02-17,3.61538
2024-02-18,5.38461
2024-02-19,7.07692
2024-02-20,6.07692
2024-02-21,4.23076
2024-02-22,2.6923
2024-02-23,3.38461
2024-02-24,3.84615
2024-02-25,6.38461
2024-02-26,6.84615
2024-02-27,5.38461
2024-02-28,4.07692
2024-02-29,4.6923
2024-03-01,3.07692
2024-03-02,4.0
2024-03-03,5.23076
2024-03-04,5.15384
2024-03-05,4.61538
2024-03-06,4.53846
2024-03-07,4.53846
2024-03-08,3.53846
2024-03-09,3.92307
2024-03-10,5.76923
2024-03-11,5.6923
2024-03-12,4.76923
2024-03-13,4.30769
2024-03-14,4.84615
2024-03-15,4.0
2024-03-16,3.76923
2024-03-17,6.46153
2024-03-18,5.76923
2024-03-19,5.23076
2024-03-20,4.46153
