date,항생지수
2023-06-15,10.70063
2023-06-16,10.66878
2023-06-17,1.68789
2023-06-18,1.05095
2023-06-19,11.52866
2023-06-20,12.54777
2023-06-21,10.82802
2023-06-22,5.70063
2023-06-23,9.52229
2023-06-24,1.5605
2023-06-25,0.89171
2023-06-26,9.55414
2023-06-27,9.04458
2023-06-28,8.98089
2023-06-29,8.7898
2023-06-30,7.83439
2023-07-01,1.52866
2023-07-02,0.92356
2023-07-03,8.91719
2023-07-04,8.21656
2023-07-05,9.10828
2023-07-06,13.75796
2023-07-07,8.05732
2023-07-08,1.52866
2023-07-09,0.79617
2023-07-10,9.36305
2023-07-11,9.01273
2023-07-12,7.86624
2023-07-13,8.88535
2023-07-14,8.37579
2023-07-15,1.14649
2023-07-16,0.73248
2023-07-17,7.57961
2023-07-18,8.59872
2023-07-19,7.45222
2023-07-20,6.68789
2023-07-21,7.26114
2023-07-22,1.94267
2023-07-23,1.33757
2023-07-24,8.69426
2023-07-25,11.65605
2023-07-26,9.17197
2023-07-27,9.68152
2023-07-28,9.96815
2023-07-29,2.13375
2023-07-30,0.76433
2023-07-31,10.35031
2023-08-01,9.61783
2023-08-02,8.88535
2023-08-03,7.61146
2023-08-04,7.32484
2023-08-05,0.95541
2023-08-06,0.79617
2023-08-07,7.38853
2023-08-08,7.57961
2023-08-09,7.1656
2023-08-10,6.0191
2023-08-11,6.52866
2023-08-12,1.27388
2023-08-13,0.98726
2023-08-14,7.92993
2023-08-15,9.26751
2023-08-16,13.8535
2023-08-17,14.3949
2023-08-18,16.27388
2023-08-19,3.69426
2023-08-20,2.707
2023-08-21,16.24203
2023-08-22,16.21019
2023-08-23,13.63057
2023-08-24,11.71974
2023-08-25,9.58598
2023-08-26,2.00636
2023-08-27,1.87898
2023-08-28,11.91082
2023-08-29,9.33121
2023-08-30,9.74522
2023-08-31,7.80254
2023-09-01,7.67515
2023-09-02,2.00636
2023-09-03,1.33757
2023-09-04,13.59872
2023-09-05,11.0191
2023-09-06,9.3949
2023-09-07,8.69426
2023-09-08,8.21656
2023-09-09,1.71974
2023-09-10,0.85987
2023-09-11,8.40764
2023-09-12,8.88535
2023-09-13,7.83439
2023-09-14,7.57961
2023-09-15,7.73885
2023-09-16,1.5605
2023-09-17,1.17834
2023-09-18,8.15286
2023-09-19,8.75796
2023-09-20,8.2484
2023-09-21,8.8535
2023-09-22,9.17197
2023-09-23,1.68789
2023-09-24,0.76433
2023-09-25,8.37579
2023-09-26,8.40764
2023-09-27,7.51592
2023-09-28,3.94904
2023-09-29,6.6242
2023-09-30,1.84713
2023-10-01,1.0828
2023-10-02,3.3121
2023-10-03,17.19745
2023-10-04,10.66878
2023-10-05,8.12101
2023-10-06,8.8535
2023-10-07,1.36942
2023-10-08,0.85987
2023-10-09,9.52229
2023-10-10,9.80891
2023-10-11,9.23566
2023-10-12,8.91719
2023-10-13,8.12101
2023-10-14,1.40127
2023-10-15,0.95541
2023-10-16,6.68789
2023-10-17,8.75796
2023-10-18,8.59872
2023-10-19,9.04458
2023-10-20,7.57961
2023-10-21,1.91082
2023-10-22,1.17834
2023-10-23,6.14649
2023-10-24,8.82165
2023-10-25,10.66878
2023-10-26,10.03184
2023-10-27,8.72611
2023-10-28,1.6242
2023-10-29,0.98726
2023-10-30,7.35668
2023-10-31,8.94904
2023-11-01,7.92993
2023-11-02,7.51592
2023-11-03,7.86624
2023-11-04,1.27388
2023-11-05,0.85987
2023-11-06,9.20382
2023-11-07,8.3121
2023-11-08,7.96178
2023-11-09,7.03821
2023-11-10,5.95541
2023-11-11,1.78343
2023-11-12,0.85987
2023-11-13,6.17834
2023-11-14,7.29299
2023-11-15,9.64968
2023-11-16,11.40127
2023-11-17,8.37579
2023-11-18,1.6242
2023-11-19,1.27388
2023-11-20,8.08917
2023-11-21,9.68152
2023-11-22,9.36305
2023-11-23,8.43949
2023-11-24,9.71337
2023-11-25,2.99363
2023-11-26,3.7898
2023-11-27,20.89171
2023-11-28,11.6242
2023-11-29,17.03821
2023-11-30,12.92993
2023-12-01,10.28662
2023-12-02,3.43949
2023-12-03,3.15286
2023-12-04,11.11464
2023-12-05,14.10828
2023-12-06,12.80254
2023-12-07,12.89808
2023-12-08,9.74522
2023-12-09,3.15286
2023-12-10,1.87898
2023-12-11,14.45859
2023-12-12,10.5414
2023-12-13,11.75159
2023-12-14,13.82165
2023-12-15,15.09554
2023-12-16,3.82165
2023-12-17,1.52866
2023-12-18,12.35668
2023-12-19,10.98726
2023-12-20,11.49681
2023-12-21,12.38853
2023-12-22,16.40127
2023-12-23,2.96178
2023-12-24,2.48407
2023-12-25,2.92993
2023-12-26,9.45859
2023-12-27,13.21656
2023-12-28,13.28025
2023-12-29,10.66878
2023-12-30,2.29299
2023-12-31,1.75159
2024-01-01,1.59235
2024-01-02,10.70063
2024-01-03,10.22292
2024-01-04,10.82802
2024-01-05,9.07643
2024-01-06,2.48407
2024-01-07,2.19745
2024-01-08,12.38853
2024-01-09,12.83439
2024-01-10,12.10191
2024-01-11,11.49681
2024-01-12,10.95541
2024-01-13,2.00636
2024-01-14,2.83439
2024-01-15,12.51592
2024-01-16,12.92993
2024-01-17,27.35668
2024-01-18,18.02547
2024-01-19,14.36305
2024-01-20,4.14012
2024-01-21,3.8535
2024-01-22,27.00636
2024-01-23,33.69426
2024-01-24,35.4777
2024-01-25,30.73248
2024-01-26,21.33757
2024-01-27,4.9363
2024-01-28,3.12101
2024-01-29,21.24203
2024-01-30,23.43949
2024-01-31,19.96815
2024-02-01,17.26114
2024-02-02,18.69426
2024-02-03,5.44585
2024-02-04,3.88535
2024-02-05,21.33757
2024-02-06,24.52229
2024-02-07,24.77707
2024-02-08,18.63057
2024-02-09,11.11464
2024-02-10,3.98089
2024-02-11,3.34394
2024-02-12,5.41401
2024-02-13,13.40764
2024-02-14,14.96815
2024-02-15,15.25477
2024-02-16,16.97452
2024-02-17,4.10828
2024-02-18,2.61146
2024-02-19,16.91082
2024-02-20,17.00636
2024-02-21,22.89808
2024-02-22,18.7898
2024-02-23,18.63057
2024-02-24,3.56687
2024-02-25,2.64331
2024-02-26,13.69426
2024-02-27,16.43312
2024-02-28,16.94267
2024-02-29,15.44585
2024-03-01,14.55414
2024-03-02,3.40764
2024-03-03,2.03821
2024-03-04,16.0191
2024-03-05,15.79617
2024-03-06,16.17834
2024-03-07,15.92356
2024-03-08,14.36305
2024-03-09,2.73885
2024-03-10,2.19745
2024-03-11,14.33121
2024-03-12,19.9363
2024-03-13,19.33121
2024-03-14,15.03184
2024-03-15,13.7898
2024-03-16,2.1656
2024-03-17,1.52866
2024-03-18,13.28025
2024-03-19,12.22929
2024-03-20,12.57961
