date,퇴직연금계좌
2023-06-01,66.02564
2023-06-02,53.20512
2023-06-03,14.74358
2023-06-04,12.17948
2023-06-05,55.76923
2023-06-06,19.23076
2023-06-07,63.46153
2023-06-08,52.5641
2023-06-09,45.51282
2023-06-10,16.66666
2023-06-11,18.58974
2023-06-12,65.38461
2023-06-13,62.82051
2023-06-14,66.66666
2023-06-15,58.97435
2023-06-16,41.66666
2023-06-17,10.89743
2023-06-18,12.82051
2023-06-19,59.61538
2023-06-20,51.28205
2023-06-21,53.20512
2023-06-22,62.82051
2023-06-23,48.71794
2023-06-24,11.53846
2023-06-25,17.30769
2023-06-26,61.53846
2023-06-27,68.58974
2023-06-28,71.79487
2023-06-29,61.53846
2023-06-30,60.89743
2023-07-01,15.38461
2023-07-02,11.53846
2023-07-03,71.15384
2023-07-04,71.15384
2023-07-05,48.71794
2023-07-06,62.17948
2023-07-07,50.64102
2023-07-08,12.82051
2023-07-09,16.66666
2023-07-10,60.89743
2023-07-11,60.25641
2023-07-12,62.82051
2023-07-13,53.20512
2023-07-14,45.51282
2023-07-15,11.53846
2023-07-16,16.02564
2023-07-17,61.53846
2023-07-18,57.05128
2023-07-19,46.79487
2023-07-20,51.28205
2023-07-21,37.17948
2023-07-22,14.74358
2023-07-23,20.51282
2023-07-24,50.64102
2023-07-25,54.48717
2023-07-26,51.28205
2023-07-27,45.51282
2023-07-28,36.53846
2023-07-29,12.82051
2023-07-30,21.15384
2023-07-31,47.43589
2023-08-01,62.17948
2023-08-02,42.30769
2023-08-03,46.79487
2023-08-04,40.38461
2023-08-05,13.46153
2023-08-06,16.02564
2023-08-07,53.20512
2023-08-08,48.07692
2023-08-09,64.74358
2023-08-10,45.51282
2023-08-11,36.53846
2023-08-12,19.23076
2023-08-13,14.10256
2023-08-14,42.94871
2023-08-15,14.74358
2023-08-16,50.0
2023-08-17,50.64102
2023-08-18,35.89743
2023-08-19,14.10256
2023-08-20,8.33333
2023-08-21,52.5641
2023-08-22,46.15384
2023-08-23,50.64102
2023-08-24,57.05128
2023-08-25,46.79487
2023-08-26,8.97435
2023-08-27,19.23076
2023-08-28,55.76923
2023-08-29,60.25641
2023-08-30,51.28205
2023-08-31,56.41025
2023-09-01,67.30769
2023-09-02,18.58974
2023-09-03,12.82051
2023-09-04,57.6923
2023-09-05,53.20512
2023-09-06,49.35897
2023-09-07,39.10256
2023-09-08,37.17948
2023-09-09,6.41025
2023-09-10,15.38461
2023-09-11,44.23076
2023-09-12,44.87179
2023-09-13,39.74358
2023-09-14,42.30769
2023-09-15,39.74358
2023-09-16,14.10256
2023-09-17,12.82051
2023-09-18,39.74358
2023-09-19,50.64102
2023-09-20,39.74358
2023-09-21,69.87179
2023-09-22,37.17948
2023-09-23,16.66666
2023-09-24,14.74358
2023-09-25,51.28205
2023-09-26,44.23076
2023-09-27,48.71794
2023-09-28,6.41025
2023-09-29,7.6923
2023-09-30,15.38461
2023-10-01,3.84615
2023-10-02,13.46153
2023-10-03,10.89743
2023-10-04,59.61538
2023-10-05,56.41025
2023-10-06,48.07692
2023-10-07,13.46153
2023-10-08,16.02564
2023-10-09,19.23076
2023-10-10,67.94871
2023-10-11,53.84615
2023-10-12,47.43589
2023-10-13,46.79487
2023-10-14,16.02564
2023-10-15,11.53846
2023-10-16,62.17948
2023-10-17,44.23076
2023-10-18,51.28205
2023-10-19,35.25641
2023-10-20,43.58974
2023-10-21,8.97435
2023-10-22,16.66666
2023-10-23,60.89743
2023-10-24,58.97435
2023-10-25,50.0
2023-10-26,62.82051
2023-10-27,42.30769
2023-10-28,15.38461
2023-10-29,9.61538
2023-10-30,53.84615
2023-10-31,45.51282
2023-11-01,66.02564
2023-11-02,41.02564
2023-11-03,44.23076
2023-11-04,9.61538
2023-11-05,12.82051
2023-11-06,50.64102
2023-11-07,50.64102
2023-11-08,41.02564
2023-11-09,37.82051
2023-11-10,46.15384
2023-11-11,18.58974
2023-11-12,14.10256
2023-11-13,41.66666
2023-11-14,51.92307
2023-11-15,39.10256
2023-11-16,44.23076
2023-11-17,47.43589
2023-11-18,15.38461
2023-11-19,14.10256
2023-11-20,63.46153
2023-11-21,57.6923
2023-11-22,55.1282
2023-11-23,45.51282
2023-11-24,53.20512
2023-11-25,25.0
2023-11-26,19.23076
2023-11-27,58.33333
2023-11-28,58.97435
2023-11-29,61.53846
2023-11-30,58.97435
2023-12-01,46.79487
2023-12-02,16.02564
2023-12-03,12.17948
2023-12-04,57.6923
2023-12-05,66.66666
2023-12-06,58.33333
2023-12-07,67.94871
2023-12-08,57.6923
2023-12-09,28.20512
2023-12-10,26.28205
2023-12-11,73.07692
2023-12-12,73.71794
2023-12-13,55.76923
2023-12-14,57.6923
2023-12-15,62.17948
2023-12-16,14.10256
2023-12-17,23.07692
2023-12-18,69.23076
2023-12-19,80.76923
2023-12-20,57.6923
2023-12-21,66.66666
2023-12-22,64.74358
2023-12-23,35.89743
2023-12-24,20.51282
2023-12-25,23.71794
2023-12-26,92.94871
2023-12-27,84.61538
2023-12-28,94.87179
2023-12-29,100.0
2023-12-30,26.92307
2023-12-31,20.51282
2024-01-01,25.0
2024-01-02,70.51282
2024-01-03,76.28205
2024-01-04,57.6923
2024-01-05,64.74358
2024-01-06,21.15384
2024-01-07,14.74358
2024-01-08,54.48717
2024-01-09,59.61538
2024-01-10,70.51282
2024-01-11,69.87179
2024-01-12,59.61538
2024-01-13,24.35897
2024-01-14,9.61538
2024-01-15,74.35897
2024-01-16,71.79487
2024-01-17,72.43589
2024-01-18,90.38461
2024-01-19,62.17948
2024-01-20,26.28205
2024-01-21,32.6923
2024-01-22,89.10256
2024-01-23,85.89743
2024-01-24,75.0
2024-01-25,85.89743
2024-01-26,75.64102
2024-01-27,23.07692
2024-01-28,24.35897
2024-01-29,70.51282
2024-01-30,86.53846
2024-01-31,67.94871
2024-02-01,62.82051
2024-02-02,61.53846
2024-02-03,23.71794
2024-02-04,28.84615
2024-02-05,71.79487
2024-02-06,74.35897
2024-02-07,63.46153
2024-02-08,42.94871
2024-02-09,12.82051
2024-02-10,14.74358
2024-02-11,10.25641
2024-02-12,23.07692
2024-02-13,96.15384
2024-02-14,89.10256
2024-02-15,74.35897
2024-02-16,75.0
2024-02-17,21.79487
2024-02-18,27.5641
2024-02-19,77.5641
2024-02-20,84.61538
2024-02-21,81.41025
2024-02-22,76.92307
2024-02-23,71.15384
2024-02-24,26.92307
2024-02-25,29.48717
2024-02-26,80.1282
2024-02-27,82.6923
2024-02-28,65.38461
2024-02-29,87.17948
2024-03-01,28.84615
2024-03-02,23.07692
2024-03-03,21.79487
2024-03-04,91.02564
2024-03-05,83.33333
2024-03-06,77.5641
2024-03-07,61.53846
2024-03-08,57.6923
2024-03-09,19.87179
2024-03-10,19.23076
2024-03-11,77.5641
2024-03-12,68.58974
2024-03-13,74.35897
2024-03-14,55.1282
2024-03-15,48.71794
2024-03-16,25.0
2024-03-17,20.51282
2024-03-18,73.71794
2024-03-19,64.10256
2024-03-20,62.17948
