date,광고회사
2023-05-30,16.33466
2023-05-31,16.06905
2023-06-01,13.81142
2023-06-02,12.6162
2023-06-03,7.43691
2023-06-04,7.96812
2023-06-05,13.94422
2023-06-06,11.28818
2023-06-07,15.67065
2023-06-08,11.81938
2023-06-09,20.05312
2023-06-10,6.5073
2023-06-11,9.42895
2023-06-12,14.34262
2023-06-13,13.94422
2023-06-14,14.74103
2023-06-15,13.81142
2023-06-16,12.749
2023-06-17,10.09296
2023-06-18,8.23373
2023-06-19,13.54581
2023-06-20,11.55378
2023-06-21,14.74103
2023-06-22,12.08499
2023-06-23,13.14741
2023-06-24,8.10092
2023-06-25,5.84329
2023-06-26,13.14741
2023-06-27,12.35059
2023-06-28,12.48339
2023-06-29,14.74103
2023-06-30,10.22576
2023-07-01,6.24169
2023-07-02,6.6401
2023-07-03,12.6162
2023-07-04,13.67861
2023-07-05,14.20982
2023-07-06,12.749
2023-07-07,10.09296
2023-07-08,5.17928
2023-07-09,7.03851
2023-07-10,14.87383
2023-07-11,12.8818
2023-07-12,14.07702
2023-07-13,16.99867
2023-07-14,9.82735
2023-07-15,6.5073
2023-07-16,6.6401
2023-07-17,14.47543
2023-07-18,13.28021
2023-07-19,9.82735
2023-07-20,13.14741
2023-07-21,10.09296
2023-07-22,7.70252
2023-07-23,6.5073
2023-07-24,11.42098
2023-07-25,11.28818
2023-07-26,7.43691
2023-07-27,10.62416
2023-07-28,7.83532
2023-07-29,3.98406
2023-07-30,4.51527
2023-07-31,8.89774
2023-08-01,10.62416
2023-08-02,12.6162
2023-08-03,8.89774
2023-08-04,7.03851
2023-08-05,6.90571
2023-08-06,5.71049
2023-08-07,10.62416
2023-08-08,12.749
2023-08-09,12.48339
2023-08-10,10.35856
2023-08-11,9.96015
2023-08-12,8.89774
2023-08-13,7.43691
2023-08-14,11.42098
2023-08-15,8.36653
2023-08-16,13.14741
2023-08-17,11.55378
2023-08-18,9.29614
2023-08-19,6.5073
2023-08-20,5.57768
2023-08-21,14.74103
2023-08-22,13.14741
2023-08-23,13.41301
2023-08-24,17.66268
2023-08-25,11.02257
2023-08-26,6.10889
2023-08-27,7.43691
2023-08-28,12.21779
2023-08-29,12.749
2023-08-30,15.13944
2023-08-31,9.42895
2023-09-01,13.41301
2023-09-02,7.30411
2023-09-03,6.24169
2023-09-04,17.26427
2023-09-05,13.28021
2023-09-06,13.41301
2023-09-07,12.21779
2023-09-08,11.95219
2023-09-09,6.10889
2023-09-10,7.43691
2023-09-11,14.60823
2023-09-12,14.47543
2023-09-13,12.6162
2023-09-14,14.60823
2023-09-15,10.62416
2023-09-16,7.03851
2023-09-17,7.30411
2023-09-18,11.42098
2023-09-19,15.27224
2023-09-20,12.35059
2023-09-21,11.28818
2023-09-22,11.42098
2023-09-23,6.7729
2023-09-24,6.7729
2023-09-25,15.13944
2023-09-26,13.67861
2023-09-27,9.42895
2023-09-28,5.31208
2023-09-29,6.24169
2023-09-30,5.17928
2023-10-01,6.10889
2023-10-02,7.03851
2023-10-03,8.36653
2023-10-04,11.68658
2023-10-05,11.68658
2023-10-06,9.16334
2023-10-07,3.85126
2023-10-08,5.97609
2023-10-09,8.89774
2023-10-10,13.67861
2023-10-11,11.42098
2023-10-12,13.14741
2023-10-13,15.67065
2023-10-14,6.24169
2023-10-15,7.17131
2023-10-16,12.21779
2023-10-17,11.15537
2023-10-18,15.40504
2023-10-19,16.06905
2023-10-20,13.81142
2023-10-21,7.43691
2023-10-22,9.56175
2023-10-23,13.54581
2023-10-24,12.21779
2023-10-25,12.749
2023-10-26,13.81142
2023-10-27,13.14741
2023-10-28,9.03054
2023-10-29,7.70252
2023-10-30,11.28818
2023-10-31,14.60823
2023-11-01,14.07702
2023-11-02,16.20185
2023-11-03,11.55378
2023-11-04,5.57768
2023-11-05,5.44488
2023-11-06,16.73306
2023-11-07,17.66268
2023-11-08,16.99867
2023-11-09,16.06905
2023-11-10,12.35059
2023-11-11,7.56972
2023-11-12,7.03851
2023-11-13,14.47543
2023-11-14,12.6162
2023-11-15,13.94422
2023-11-16,14.20982
2023-11-17,12.8818
2023-11-18,6.24169
2023-11-19,9.42895
2023-11-20,13.81142
2023-11-21,14.20982
2023-11-22,13.0146
2023-11-23,13.28021
2023-11-24,12.35059
2023-11-25,6.3745
2023-11-26,8.49933
2023-11-27,11.81938
2023-11-28,12.8818
2023-11-29,14.47543
2023-11-30,13.0146
2023-12-01,12.21779
2023-12-02,7.43691
2023-12-03,7.83532
2023-12-04,13.54581
2023-12-05,14.34262
2023-12-06,10.49136
2023-12-07,15.80345
2023-12-08,13.81142
2023-12-09,7.70252
2023-12-10,8.10092
2023-12-11,13.0146
2023-12-12,14.34262
2023-12-13,11.15537
2023-12-14,14.20982
2023-12-15,10.49136
2023-12-16,7.03851
2023-12-17,7.96812
2023-12-18,11.68658
2023-12-19,13.54581
2023-12-20,11.42098
2023-12-21,10.88977
2023-12-22,9.03054
2023-12-23,4.91367
2023-12-24,5.84329
2023-12-25,4.64807
2023-12-26,12.08499
2023-12-27,9.42895
2023-12-28,11.28818
2023-12-29,7.03851
2023-12-30,6.3745
2023-12-31,6.6401
2024-01-01,6.10889
2024-01-02,11.68658
2024-01-03,14.34262
2024-01-04,11.28818
2024-01-05,8.49933
2024-01-06,5.17928
2024-01-07,5.97609
2024-01-08,13.14741
2024-01-09,13.94422
2024-01-10,11.02257
2024-01-11,12.749
2024-01-12,12.48339
2024-01-13,5.57768
2024-01-14,7.03851
2024-01-15,11.28818
2024-01-16,11.02257
2024-01-17,13.41301
2024-01-18,14.74103
2024-01-19,12.08499
2024-01-20,6.5073
2024-01-21,8.23373
2024-01-22,15.00664
2024-01-23,13.54581
2024-01-24,14.20982
2024-01-25,12.749
2024-01-26,11.95219
2024-01-27,6.90571
2024-01-28,9.56175
2024-01-29,13.67861
2024-01-30,12.6162
2024-01-31,8.76494
2024-02-01,13.28021
2024-02-02,10.35856
2024-02-03,6.10889
2024-02-04,6.10889
2024-02-05,13.54581
2024-02-06,11.28818
2024-02-07,11.28818
2024-02-08,8.76494
2024-02-09,8.10092
2024-02-10,7.96812
2024-02-11,6.3745
2024-02-12,8.49933
2024-02-13,14.74103
2024-02-14,11.81938
2024-02-15,11.95219
2024-02-16,10.62416
2024-02-17,7.43691
2024-02-18,7.70252
2024-02-19,11.42098
2024-02-20,12.35059
2024-02-21,9.29614
2024-02-22,11.28818
2024-02-23,9.82735
2024-02-24,5.84329
2024-02-25,5.97609
2024-02-26,12.8818
2024-02-27,10.22576
2024-02-28,13.41301
2024-02-29,9.82735
2024-03-01,9.82735
2024-03-02,6.10889
2024-03-03,7.70252
2024-03-04,12.08499
2024-03-05,15.00664
2024-03-06,16.60026
2024-03-07,11.95219
2024-03-08,9.56175
2024-03-09,7.17131
2024-03-10,8.49933
2024-03-11,16.86586
2024-03-12,13.14741
2024-03-13,14.87383
2024-03-14,13.67861
2024-03-15,11.55378
2024-03-16,7.83532
2024-03-17,10.88977
2024-03-18,14.87383
2024-03-19,17.66268
2024-03-20,14.20982
