date,신라젠주가
2023-05-30,3.94559
2023-05-31,3.38751
2023-06-01,3.67387
2023-06-02,3.75197
2023-06-03,0.47347
2023-06-04,0.36283
2023-06-05,3.682
2023-06-06,0.48811
2023-06-07,3.63645
2023-06-08,3.18413
2023-06-09,3.66573
2023-06-10,0.36933
2023-06-11,0.28473
2023-06-12,3.18738
2023-06-13,3.58764
2023-06-14,3.28501
2023-06-15,4.83233
2023-06-16,3.90491
2023-06-17,0.42628
2023-06-18,0.34818
2023-06-19,3.47537
2023-06-20,3.63807
2023-06-21,3.78125
2023-06-22,3.42005
2023-06-23,3.22155
2023-06-24,0.40188
2023-06-25,0.27497
2023-06-26,3.49652
2023-06-27,3.29639
2023-06-28,3.37287
2023-06-29,3.16786
2023-06-30,3.4233
2023-07-01,0.42628
2023-07-02,0.31076
2023-07-03,3.71129
2023-07-04,2.89777
2023-07-05,2.89614
2023-07-06,3.03444
2023-07-07,2.87824
2023-07-08,0.42791
2023-07-09,0.2652
2023-07-10,3.03281
2023-07-11,3.18576
2023-07-12,2.87824
2023-07-13,3.5616
2023-07-14,3.07512
2023-07-15,0.35632
2023-07-16,0.29612
2023-07-17,2.71717
2023-07-18,2.72042
2023-07-19,2.78876
2023-07-20,2.84733
2023-07-21,2.9238
2023-07-22,0.34493
2023-07-23,0.29937
2023-07-24,3.45747
2023-07-25,3.15647
2023-07-26,3.12393
2023-07-27,4.12456
2023-07-28,3.44771
2023-07-29,0.35469
2023-07-30,0.29937
2023-07-31,3.52906
2023-08-01,4.02531
2023-08-02,3.31266
2023-08-03,3.57625
2023-08-04,3.05722
2023-08-05,0.32703
2023-08-06,0.23917
2023-08-07,3.19552
2023-08-08,2.6651
2023-08-09,3.98952
2023-08-10,3.72268
2023-08-11,3.13694
2023-08-12,0.40676
2023-08-13,0.32215
2023-08-14,2.7432
2023-08-15,0.5174
2023-08-16,2.61792
2023-08-17,2.51541
2023-08-18,2.57724
2023-08-19,0.34005
2023-08-20,0.24568
2023-08-21,3.23945
2023-08-22,2.74157
2023-08-23,2.49914
2023-08-24,2.91729
2023-08-25,2.63907
2023-08-26,0.29124
2023-08-27,0.27334
2023-08-28,2.90265
2023-08-29,3.27036
2023-08-30,3.33219
2023-08-31,3.02305
2023-09-01,2.66347
2023-09-02,0.3791
2023-09-03,0.33842
2023-09-04,2.71391
2023-09-05,2.57236
2023-09-06,2.53331
2023-09-07,2.3641
2023-09-08,2.61141
2023-09-09,0.35144
2023-09-10,0.2652
2023-09-11,3.56974
2023-09-12,3.75685
2023-09-13,3.09301
2023-09-14,3.60228
2023-09-15,3.27524
2023-09-16,0.46696
2023-09-17,0.27008
2023-09-18,2.68788
2023-09-19,2.68462
2023-09-20,2.47799
2023-09-21,2.34945
2023-09-22,2.13305
2023-09-23,0.24731
2023-09-24,0.23592
2023-09-25,2.30878
2023-09-26,2.18512
2023-09-27,2.0875
2023-09-28,0.26358
2023-09-29,0.17897
2023-09-30,0.19849
2023-10-01,0.1806
2023-10-02,0.32052
2023-10-03,0.23266
2023-10-04,2.41128
2023-10-05,2.51053
2023-10-06,2.80014
2023-10-07,0.29449
2023-10-08,0.25056
2023-10-09,0.35632
2023-10-10,2.77086
2023-10-11,2.66347
2023-10-12,3.02468
2023-10-13,2.36898
2023-10-14,0.22615
2023-10-15,0.23104
2023-10-16,2.32505
2023-10-17,2.53494
2023-10-18,2.36247
2023-10-19,2.63907
2023-10-20,4.60291
2023-10-21,0.68824
2023-10-22,0.45394
2023-10-23,3.2606
2023-10-24,2.8034
2023-10-25,2.72855
2023-10-26,2.49589
2023-10-27,2.63419
2023-10-28,0.36608
2023-10-29,0.28473
2023-10-30,2.50565
2023-10-31,2.21603
2023-11-01,2.38037
2023-11-02,2.60815
2023-11-03,2.33318
2023-11-04,0.31564
2023-11-05,0.28798
2023-11-06,3.83007
2023-11-07,2.9417
2023-11-08,2.75296
2023-11-09,2.32179
2023-11-10,1.99964
2023-11-11,0.24893
2023-11-12,0.23592
2023-11-13,2.15909
2023-11-14,2.23881
2023-11-15,2.65534
2023-11-16,2.41942
2023-11-17,1.91015
2023-11-18,0.27985
2023-11-19,0.21314
2023-11-20,2.39501
2023-11-21,2.34294
2023-11-22,2.04357
2023-11-23,2.18187
2023-11-24,2.53982
2023-11-25,0.40025
2023-11-26,0.26195
2023-11-27,34.80906
2023-11-28,45.66635
2023-11-29,21.07515
2023-11-30,13.60212
2023-12-01,8.86578
2023-12-02,1.24631
2023-12-03,1.04944
2023-12-04,7.30544
2023-12-05,6.84336
2023-12-06,6.29342
2023-12-07,6.52771
2023-12-08,5.70768
2023-12-09,0.83792
2023-12-10,0.63129
2023-12-11,5.57263
2023-12-12,10.96467
2023-12-13,9.15702
2023-12-14,7.32008
2023-12-15,7.03047
2023-12-16,0.85582
2023-12-17,0.74518
2023-12-18,6.20556
2023-12-19,5.67677
2023-12-20,5.64748
2023-12-21,5.33183
2023-12-22,5.02432
2023-12-23,0.65407
2023-12-24,0.46045
2023-12-25,0.54668
2023-12-26,5.28302
2023-12-27,5.40179
2023-12-28,5.2879
2023-12-29,1.91828
2023-12-30,0.52065
2023-12-31,0.42791
2024-01-01,0.45394
2024-01-02,5.02757
2024-01-03,4.40604
2024-01-04,4.05785
2024-01-05,3.89515
2024-01-06,0.62153
2024-01-07,0.54017
2024-01-08,3.64458
2024-01-09,4.26286
2024-01-10,4.78026
2024-01-11,5.26187
2024-01-12,3.89352
2024-01-13,0.49624
2024-01-14,0.43442
2024-01-15,3.6397
2024-01-16,3.32731
2024-01-17,3.08976
2024-01-18,3.3029
2024-01-19,3.44934
2024-01-20,0.50926
2024-01-21,0.56458
2024-01-22,3.66573
2024-01-23,3.4835
2024-01-24,3.01003
2024-01-25,2.88963
2024-01-26,3.13206
2024-01-27,0.49787
2024-01-28,0.39699
2024-01-29,3.46886
2024-01-30,3.19877
2024-01-31,2.71717
2024-02-01,3.27524
2024-02-02,3.72756
2024-02-03,0.47835
2024-02-04,0.41815
2024-02-05,3.27362
2024-02-06,4.4516
2024-02-07,3.11579
2024-02-08,2.72693
2024-02-09,0.46045
2024-02-10,0.2652
2024-02-11,0.26846
2024-02-12,0.34493
2024-02-13,3.55509
2024-02-14,3.98626
2024-02-15,3.28826
2024-02-16,2.83269
2024-02-17,0.47672
2024-02-18,0.3189
2024-02-19,3.13369
2024-02-20,2.85546
2024-02-21,2.81967
2024-02-22,3.31104
2024-02-23,3.07186
2024-02-24,0.51252
2024-02-25,0.35306
2024-02-26,2.99214
2024-02-27,2.90428
2024-02-28,2.91892
2024-02-29,2.70252
2024-03-01,0.54994
2024-03-02,0.33517
2024-03-03,0.34818
2024-03-04,3.11742
2024-03-05,2.7855
2024-03-06,2.7611
2024-03-07,4.15873
2024-03-08,4.32306
2024-03-09,0.60688
2024-03-10,0.5776
2024-03-11,4.76399
2024-03-12,4.14083
2024-03-13,3.26385
2024-03-14,4.06111
2024-03-15,4.77538
2024-03-16,0.94531
2024-03-17,0.71427
2024-03-18,4.50855
2024-03-19,3.4412
2024-03-20,4.14734
