date,엠블코인
2023-08-23,0.9511
2023-08-24,1.04046
2023-08-25,0.67662
2023-08-26,0.71492
2023-08-27,0.5681
2023-08-28,0.7979
2023-08-29,0.7596
2023-08-30,0.90642
2023-08-31,0.80428
2023-09-01,0.5681
2023-09-02,0.40852
2023-09-03,0.43406
2023-09-04,0.53619
2023-09-05,0.39576
2023-09-06,0.77237
2023-09-07,0.61279
2023-09-08,0.74684
2023-09-09,0.45321
2023-09-10,0.35746
2023-09-11,0.65747
2023-09-12,0.75322
2023-09-13,0.52342
2023-09-14,0.57449
2023-09-15,0.61279
2023-09-16,0.62555
2023-09-17,0.74684
2023-09-18,0.68939
2023-09-19,0.61279
2023-09-20,0.70854
2023-09-21,1.2192
2023-09-22,0.53619
2023-09-23,0.67024
2023-09-24,0.79152
2023-09-25,1.07238
2023-09-26,0.67662
2023-09-27,0.77237
2023-09-28,0.72769
2023-09-29,0.74045
2023-09-30,1.04685
2023-10-01,0.55534
2023-10-02,0.77875
2023-10-03,0.81067
2023-10-04,0.81067
2023-10-05,0.86173
2023-10-06,0.74684
2023-10-07,0.88088
2023-10-08,0.65747
2023-10-09,0.78513
2023-10-10,0.77875
2023-10-11,0.62555
2023-10-12,0.58725
2023-10-13,0.44044
2023-10-14,0.47236
2023-10-15,0.84897
2023-10-16,0.99578
2023-10-17,0.7213
2023-10-18,1.18728
2023-10-19,0.70215
2023-10-20,0.7596
2023-10-21,0.78513
2023-10-22,0.70854
2023-10-23,1.00855
2023-10-24,1.09791
2023-10-25,0.86173
2023-10-26,0.77875
2023-10-27,0.5681
2023-10-28,0.77237
2023-10-29,0.67662
2023-10-30,0.90003
2023-10-31,0.7979
2023-11-01,0.71492
2023-11-02,2.2469
2023-11-03,5.47044
2023-11-04,2.31073
2023-11-05,1.64687
2023-11-06,1.54474
2023-11-07,1.18728
2023-11-08,1.14898
2023-11-09,1.26388
2023-11-10,1.36601
2023-11-11,1.1043
2023-11-12,0.97025
2023-11-13,2.77671
2023-11-14,2.80224
2023-11-15,1.78731
2023-11-16,1.66602
2023-11-17,1.16813
2023-11-18,1.56389
2023-11-19,1.13621
2023-11-20,1.29579
2023-11-21,1.21281
2023-11-22,0.69577
2023-11-23,0.683
2023-11-24,0.74045
2023-11-25,0.70854
2023-11-26,0.45321
2023-11-27,0.62555
2023-11-28,0.72769
2023-11-29,0.74684
2023-11-30,0.63194
2023-12-01,0.86173
2023-12-02,1.18728
2023-12-03,0.73407
2023-12-04,2.10647
2023-12-05,1.74901
2023-12-06,1.88944
2023-12-07,2.2469
2023-12-08,6.43431
2023-12-09,3.47248
2023-12-10,2.02987
2023-12-11,2.34903
2023-12-12,2.52138
2023-12-13,1.65326
2023-12-14,1.85114
2023-12-15,1.68517
2023-12-16,1.0277
2023-12-17,1.05961
2023-12-18,1.03408
2023-12-19,1.13621
2023-12-20,1.39154
2023-12-21,1.17451
2023-12-22,0.88727
2023-12-23,0.95748
2023-12-24,0.8362
2023-12-25,0.7596
2023-12-26,1.17451
2023-12-27,1.07238
2023-12-28,0.97663
2023-12-29,0.82982
2023-12-30,0.59364
2023-12-31,0.76599
2024-01-01,1.00217
2024-01-02,1.28303
2024-01-03,1.67241
2024-01-04,1.15536
2024-01-05,0.98302
2024-01-06,0.79152
2024-01-07,0.86173
2024-01-08,1.28303
2024-01-09,1.09791
2024-01-10,0.95748
2024-01-11,1.78092
2024-01-12,1.41069
2024-01-13,0.59364
2024-01-14,2.72564
2024-01-15,2.73203
2024-01-16,1.68517
2024-01-17,1.35324
2024-01-18,0.93833
2024-01-19,0.66385
2024-01-20,0.72769
2024-01-21,0.9128
2024-01-22,0.88088
2024-01-23,1.31494
2024-01-24,1.02132
2024-01-25,0.99578
2024-01-26,0.84897
2024-01-27,0.94472
2024-01-28,0.86173
2024-01-29,1.15536
2024-01-30,0.88088
2024-01-31,0.89365
2024-02-01,0.77875
2024-02-02,0.88727
2024-02-03,0.62555
2024-02-04,0.66385
2024-02-05,0.70854
2024-02-06,0.73407
2024-02-07,0.56172
2024-02-08,0.82343
2024-02-09,0.65747
2024-02-10,0.5681
2024-02-11,0.68939
2024-02-12,0.56172
2024-02-13,1.05961
2024-02-14,1.07876
2024-02-15,1.17451
2024-02-16,1.11706
2024-02-17,1.22558
2024-02-18,0.9511
2024-02-19,1.42984
2024-02-20,1.57027
2024-02-21,1.64049
2024-02-22,2.15115
2024-02-23,2.23413
2024-02-24,1.58942
2024-02-25,1.24473
2024-02-26,1.04046
2024-02-27,1.98519
2024-02-28,2.37456
2024-02-29,9.02591
2024-03-01,11.80262
2024-03-02,7.07264
2024-03-03,4.20656
2024-03-04,4.4172
2024-03-05,4.9534
2024-03-06,3.13417
2024-03-07,2.87246
2024-03-08,4.15549
2024-03-09,2.71926
2024-03-10,3.60653
2024-03-11,4.6853
2024-03-12,11.64943
2024-03-13,7.91523
2024-03-14,12.54947
2024-03-15,7.15562
2024-03-16,3.86824
2024-03-17,4.6087
2024-03-18,5.07468
2024-03-19,4.14911
2024-03-20,4.92786
