date,금양주가
2022-03-06,0.02001
2022-03-07,0.11637
2022-03-08,0.08968
2022-03-09,0.0126
2022-03-10,0.09635
2022-03-11,0.10673
2022-03-12,0.01408
2022-03-13,0.01185
2022-03-14,0.13416
2022-03-15,0.10451
2022-03-16,0.10377
2022-03-17,0.11785
2022-03-18,0.1349
2022-03-19,0.0163
2022-03-20,0.0126
2022-03-21,0.11637
2022-03-22,0.11118
2022-03-23,0.13638
2022-03-24,0.16158
2022-03-25,0.1223
2022-03-26,0.01853
2022-03-27,0.02001
2022-03-28,0.11637
2022-03-29,0.24238
2022-03-30,0.24756
2022-03-31,0.16603
2022-04-01,0.13712
2022-04-02,0.00815
2022-04-03,0.01037
2022-04-04,0.28833
2022-04-05,0.21124
2022-04-06,0.1475
2022-04-07,0.10599
2022-04-08,0.09487
2022-04-09,0.01482
2022-04-10,0.0163
2022-04-11,0.1134
2022-04-12,0.09858
2022-04-13,0.10747
2022-04-14,0.10895
2022-04-15,0.09042
2022-04-16,0.01334
2022-04-17,0.01482
2022-04-18,0.10154
2022-04-19,0.12156
2022-04-20,0.11192
2022-04-21,0.15565
2022-04-22,0.14231
2022-04-23,0.01556
2022-04-24,0.01334
2022-04-25,0.09932
2022-04-26,0.09932
2022-04-27,0.09635
2022-04-28,0.1349
2022-04-29,0.11859
2022-04-30,0.01334
2022-05-01,0.01927
2022-05-02,0.11192
2022-05-03,0.11044
2022-05-04,0.13267
2022-05-05,0.02446
2022-05-06,0.14379
2022-05-07,0.01853
2022-05-08,0.01185
2022-05-09,0.10228
2022-05-10,0.10599
2022-05-11,0.0882
2022-05-12,0.08672
2022-05-13,0.11192
2022-05-14,0.01556
2022-05-15,0.01334
2022-05-16,0.0756
2022-05-17,0.08227
2022-05-18,0.08449
2022-05-19,0.0882
2022-05-20,0.11859
2022-05-21,0.01408
2022-05-22,0.00963
2022-05-23,0.1601
2022-05-24,0.16751
2022-05-25,0.13193
2022-05-26,0.11118
2022-05-27,0.10228
2022-05-28,0.0163
2022-05-29,0.00963
2022-05-30,0.13193
2022-05-31,0.13786
2022-06-01,0.04224
2022-06-02,0.24756
2022-06-03,0.23348
2022-06-04,0.03557
2022-06-05,0.02075
2022-06-06,0.04669
2022-06-07,0.2787
2022-06-08,0.24312
2022-06-09,0.232
2022-06-10,0.16751
2022-06-11,0.0252
2022-06-12,0.02149
2022-06-13,0.14231
2022-06-14,0.21273
2022-06-15,0.19494
2022-06-16,0.20161
2022-06-17,0.18011
2022-06-18,0.02149
2022-06-19,0.03039
2022-06-20,0.17122
2022-06-21,0.24756
2022-06-22,0.29426
2022-06-23,0.36171
2022-06-24,1.08292
2022-06-25,0.11637
2022-06-26,0.10154
2022-06-27,0.63152
2022-06-28,0.62707
2022-06-29,0.47734
2022-06-30,0.41805
2022-07-01,0.37061
2022-07-02,0.05559
2022-07-03,0.0378
2022-07-04,0.34911
2022-07-05,0.3039
2022-07-06,0.36764
2022-07-07,0.29723
2022-07-08,0.42768
2022-07-09,0.04447
2022-07-10,0.04002
2022-07-11,0.35504
2022-07-12,0.33132
2022-07-13,0.2698
2022-07-14,0.24756
2022-07-15,0.20606
2022-07-16,0.01927
2022-07-17,0.02964
2022-07-18,0.25127
2022-07-19,0.25794
2022-07-20,0.33799
2022-07-21,0.3202
2022-07-22,0.48994
2022-07-23,0.06745
2022-07-24,0.14602
2022-07-25,5.29233
2022-07-26,11.60015
2022-07-27,5.53101
2022-07-28,3.06199
2022-07-29,2.56389
2022-07-30,0.64412
2022-07-31,0.633
2022-08-01,5.68889
2022-08-02,5.32643
2022-08-03,6.6888
2022-08-04,10.34155
2022-08-05,7.49303
2022-08-06,1.14741
2022-08-07,0.971
2022-08-08,5.98167
2022-08-09,6.29373
2022-08-10,17.58776
2022-08-11,12.69864
2022-08-12,8.07934
2022-08-13,1.61364
2022-08-14,1.35273
2022-08-15,1.48022
2022-08-16,8.9399
2022-08-17,7.39889
2022-08-18,6.144
2022-08-19,4.91431
2022-08-20,0.95173
2022-08-21,0.84128
2022-08-22,5.04328
2022-08-23,4.43622
2022-08-24,6.76218
2022-08-25,5.82676
2022-08-26,4.78978
2022-08-27,0.97026
2022-08-28,0.83684
2022-08-29,6.6888
2022-08-30,5.93794
2022-08-31,6.90968
2022-09-01,5.53546
2022-09-02,4.66378
2022-09-03,0.81089
2022-09-04,0.81534
2022-09-05,8.50628
2022-09-06,15.51011
2022-09-07,16.92881
2022-09-08,19.84256
2022-09-09,2.73585
2022-09-10,1.91087
2022-09-11,2.12953
2022-09-12,2.32596
2022-09-13,14.29376
2022-09-14,16.67383
2022-09-15,22.29305
2022-09-16,14.49611
2022-09-17,2.49347
2022-09-18,2.12953
2022-09-19,17.70116
2022-09-20,12.54966
2022-09-21,10.58393
2022-09-22,18.57136
2022-09-23,14.16034
2022-09-24,1.78709
2022-09-25,1.47948
2022-09-26,11.14578
2022-09-27,10.12808
2022-09-28,10.88857
2022-09-29,9.61886
2022-09-30,8.95843
2022-10-01,1.26971
2022-10-02,1.12591
2022-10-03,1.51728
2022-10-04,9.44245
2022-10-05,8.44698
2022-10-06,7.77395
2022-10-07,7.52045
2022-10-08,1.28379
2022-10-09,1.12888
2022-10-10,1.48244
2022-10-11,7.07868
2022-10-12,8.58485
2022-10-13,25.01704
2022-10-14,18.48908
2022-10-15,2.4616
2022-10-16,2.0984
2022-10-17,12.2754
2022-10-18,12.84244
2022-10-19,12.15755
2022-10-20,10.6247
2022-10-21,8.70863
2022-10-22,1.39646
2022-10-23,1.24599
2022-10-24,8.15272
2022-10-25,7.89181
2022-10-26,7.65091
2022-10-27,7.39444
2022-10-28,26.06069
2022-10-29,4.85798
2022-10-30,3.8047
2022-10-31,23.47381
2022-11-01,20.62233
2022-11-02,28.12351
2022-11-03,19.42229
2022-11-04,17.58776
2022-11-05,3.41778
2022-11-06,3.50228
2022-11-07,24.18243
2022-11-08,18.70626
2022-11-09,45.77947
2022-11-10,37.78907
2022-11-11,34.11853
2022-11-12,4.47995
2022-11-13,4.30428
2022-11-14,21.88018
2022-11-15,20.57489
2022-11-16,24.23653
2022-11-17,17.10374
2022-11-18,12.7105
2022-11-19,2.19698
2022-11-20,2.14954
2022-11-21,18.0399
2022-11-22,17.86497
2022-11-23,14.78148
2022-11-24,13.47396
2022-11-25,13.32275
2022-11-26,2.16733
2022-11-27,2.06653
2022-11-28,16.6212
2022-11-29,16.39439
2022-11-30,16.0512
2022-12-01,22.68145
2022-12-02,15.06908
2022-12-03,2.13027
2022-12-04,1.89975
2022-12-05,12.37843
2022-12-06,10.60172
2022-12-07,10.82928
2022-12-08,10.31264
2022-12-09,10.25853
2022-12-10,1.35421
2022-12-11,1.45724
2022-12-12,10.08435
2022-12-13,9.25566
2022-12-14,9.17486
2022-12-15,9.43874
2022-12-16,9.50397
2022-12-17,2.12508
2022-12-18,1.8538
2022-12-19,21.30203
2022-12-20,12.72162
2022-12-21,11.21545
2022-12-22,9.84419
2022-12-23,11.19841
2022-12-24,1.39646
2022-12-25,1.42166
2022-12-26,10.68993
2022-12-27,16.10383
2022-12-28,11.20878
2022-12-29,10.03913
2022-12-30,3.09979
2022-12-31,1.12147
2023-01-01,1.26304
2023-01-02,9.88273
2023-01-03,17.78566
2023-01-04,12.19016
2023-01-05,10.06878
2023-01-06,9.29939
2023-01-07,1.59289
2023-01-08,1.30751
2023-01-09,9.27345
2023-01-10,8.62043
2023-01-11,8.71679
2023-01-12,9.10297
2023-01-13,8.07341
2023-01-14,1.28824
2023-01-15,1.309
2023-01-16,7.8036
2023-01-17,6.75996
2023-01-18,6.83556
2023-01-19,6.74662
2023-01-20,6.02022
2023-01-21,0.90429
2023-01-22,0.68563
2023-01-23,0.76494
2023-01-24,0.90651
2023-01-25,7.23953
2023-01-26,10.61284
2023-01-27,9.91757
2023-01-28,1.46984
2023-01-29,1.309
2023-01-30,13.20268
2023-01-31,10.08212
2023-02-01,9.22453
2023-02-02,9.74042
2023-02-03,8.30615
2023-02-04,1.45428
2023-02-05,1.24896
2023-02-06,9.50619
2023-02-07,8.75681
2023-02-08,7.86067
2023-02-09,8.87319
2023-02-10,8.65675
2023-02-11,1.68331
2023-02-12,1.87159
2023-02-13,14.03433
2023-02-14,14.38122
2023-02-15,18.0147
2023-02-16,16.46925
2023-02-17,14.89934
2023-02-18,2.74401
2023-02-19,2.45345
2023-02-20,13.18044
2023-02-21,22.2886
2023-02-22,40.80585
2023-02-23,30.10258
2023-02-24,24.10237
2023-02-25,3.83879
2023-02-26,3.39925
2023-02-27,19.49863
2023-02-28,18.41422
2023-03-01,3.83583
2023-03-02,31.78145
2023-03-03,21.99063
2023-03-04,4.48885
2023-03-05,4.16641
2023-03-06,22.76595
2023-03-07,41.16461
2023-03-08,29.22349
2023-03-09,27.40823
2023-03-10,26.59807
2023-03-11,3.45632
2023-03-12,2.84778
2023-03-13,21.99656
2023-03-14,18.83153
2023-03-15,22.97127
2023-03-16,19.46305
2023-03-17,15.74433
2023-03-18,2.35635
2023-03-19,2.31632
2023-03-20,16.95179
2023-03-21,42.7827
2023-03-22,28.38961
2023-03-23,53.58307
2023-03-24,37.62971
2023-03-25,5.05662
2023-03-26,5.173
2023-03-27,37.4785
2023-03-28,29.39916
2023-03-29,27.99454
2023-03-30,29.0152
2023-03-31,22.85267
2023-04-01,3.55565
2023-04-02,3.11017
2023-04-03,26.18966
2023-04-04,23.74733
2023-04-05,23.13804
2023-04-06,22.48947
2023-04-07,25.68192
2023-04-08,4.95359
2023-04-09,4.28649
2023-04-10,35.52463
2023-04-11,29.32874
2023-04-12,32.6435
2023-04-13,27.92264
2023-04-14,29.0152
2023-04-15,4.05375
2023-04-16,3.48449
2023-04-17,23.83627
2023-04-18,21.09893
2023-04-19,22.74593
2023-04-20,20.84469
2023-04-21,18.21928
2023-04-22,3.06125
2023-04-23,3.02864
2023-04-24,26.50987
2023-04-25,25.92875
2023-04-26,26.55212
2023-04-27,26.24599
2023-04-28,23.76808
2023-04-29,3.14353
2023-04-30,2.37636
2023-05-01,4.29983
2023-05-02,19.13691
2023-05-03,16.06602
2023-05-04,14.61841
2023-05-05,2.33782
2023-05-06,1.78931
2023-05-07,1.54915
2023-05-08,14.03433
2023-05-09,13.33239
2023-05-10,15.7384
2023-05-11,37.29097
2023-05-12,24.57676
2023-05-13,3.1035
2023-05-14,2.4401
2023-05-15,18.06436
2023-05-16,25.54257
2023-05-17,24.33808
2023-05-18,19.44897
2023-05-19,17.96949
2023-05-20,3.24581
2023-05-21,2.56982
2023-05-22,17.22233
2023-05-23,15.86886
2023-05-24,13.55105
2023-05-25,12.18349
2023-05-26,16.41736
2023-05-27,3.02493
2023-05-28,2.58464
2023-05-29,2.99973
2023-05-30,15.18248
2023-05-31,13.05665
2023-06-01,13.67409
2023-06-02,12.00115
2023-06-03,1.6759
2023-06-04,1.56842
2023-06-05,14.65029
2023-06-06,2.25554
2023-06-07,15.47304
2023-06-08,19.98487
2023-06-09,17.79011
2023-06-10,2.37858
2023-06-11,1.94867
2023-06-12,15.99264
2023-06-13,14.48499
2023-06-14,26.21783
2023-06-15,19.62538
2023-06-16,15.20472
2023-06-17,1.74484
2023-06-18,1.43723
2023-06-19,13.47767
2023-06-20,13.94168
2023-06-21,12.15236
2023-06-22,11.89516
2023-06-23,10.7129
2023-06-24,1.25044
2023-06-25,1.03993
2023-06-26,11.26437
2023-06-27,10.89302
2023-06-28,10.51722
