date,펀드추천
2023-05-29,7.9096
2023-05-30,11.29943
2023-05-31,9.41619
2023-06-01,9.60451
2023-06-02,9.22787
2023-06-03,3.9548
2023-06-04,5.08474
2023-06-05,10.35781
2023-06-06,7.53295
2023-06-07,9.79284
2023-06-08,9.22787
2023-06-09,8.28625
2023-06-10,5.83804
2023-06-11,3.2015
2023-06-12,7.1563
2023-06-13,12.6177
2023-06-14,8.6629
2023-06-15,12.6177
2023-06-16,9.98116
2023-06-17,4.70809
2023-06-18,4.70809
2023-06-19,8.09792
2023-06-20,12.6177
2023-06-21,9.41619
2023-06-22,9.03954
2023-06-23,8.47457
2023-06-24,2.82485
2023-06-25,2.44821
2023-06-26,8.09792
2023-06-27,9.41619
2023-06-28,10.16949
2023-06-29,6.21468
2023-06-30,7.9096
2023-07-01,7.72128
2023-07-02,4.33145
2023-07-03,8.85122
2023-07-04,9.03954
2023-07-05,11.67608
2023-07-06,13.18267
2023-07-07,6.96798
2023-07-08,4.89642
2023-07-09,5.46139
2023-07-10,8.85122
2023-07-11,9.41619
2023-07-12,8.47457
2023-07-13,7.53295
2023-07-14,7.1563
2023-07-15,3.9548
2023-07-16,6.21468
2023-07-17,10.35781
2023-07-18,10.54613
2023-07-19,10.92278
2023-07-20,12.24105
2023-07-21,10.73446
2023-07-22,5.27306
2023-07-23,7.53295
2023-07-24,9.41619
2023-07-25,16.38418
2023-07-26,13.37099
2023-07-27,13.74764
2023-07-28,10.16949
2023-07-29,4.89642
2023-07-30,6.21468
2023-07-31,11.8644
2023-08-01,10.54613
2023-08-02,9.41619
2023-08-03,9.22787
2023-08-04,11.29943
2023-08-05,4.33145
2023-08-06,4.70809
2023-08-07,10.16949
2023-08-08,10.35781
2023-08-09,8.85122
2023-08-10,9.60451
2023-08-11,10.54613
2023-08-12,3.01318
2023-08-13,5.83804
2023-08-14,5.46139
2023-08-15,5.27306
2023-08-16,9.98116
2023-08-17,8.47457
2023-08-18,9.22787
2023-08-19,2.82485
2023-08-20,3.57815
2023-08-21,10.54613
2023-08-22,7.9096
2023-08-23,7.34463
2023-08-24,8.09792
2023-08-25,7.9096
2023-08-26,5.08474
2023-08-27,3.01318
2023-08-28,7.1563
2023-08-29,8.28625
2023-08-30,10.92278
2023-08-31,9.03954
2023-09-01,7.9096
2023-09-02,4.33145
2023-09-03,3.38983
2023-09-04,11.8644
2023-09-05,10.54613
2023-09-06,8.47457
2023-09-07,7.34463
2023-09-08,10.16949
2023-09-09,3.57815
2023-09-10,4.14312
2023-09-11,10.16949
2023-09-12,8.6629
2023-09-13,5.64971
2023-09-14,8.85122
2023-09-15,8.09792
2023-09-16,5.46139
2023-09-17,3.2015
2023-09-18,8.09792
2023-09-19,9.79284
2023-09-20,6.40301
2023-09-21,9.79284
2023-09-22,6.77966
2023-09-23,3.38983
2023-09-24,2.82485
2023-09-25,8.6629
2023-09-26,8.6629
2023-09-27,6.59133
2023-09-28,2.82485
2023-09-29,3.2015
2023-09-30,2.44821
2023-10-01,2.44821
2023-10-02,2.44821
2023-10-03,4.51977
2023-10-04,7.53295
2023-10-05,8.28625
2023-10-06,4.70809
2023-10-07,1.69491
2023-10-08,2.63653
2023-10-09,2.63653
2023-10-10,9.41619
2023-10-11,6.40301
2023-10-12,4.14312
2023-10-13,7.1563
2023-10-14,2.63653
2023-10-15,2.44821
2023-10-16,6.59133
2023-10-17,7.72128
2023-10-18,4.70809
2023-10-19,5.64971
2023-10-20,6.40301
2023-10-21,2.07156
2023-10-22,2.82485
2023-10-23,7.72128
2023-10-24,6.59133
2023-10-25,8.09792
2023-10-26,6.02636
2023-10-27,6.21468
2023-10-28,1.88323
2023-10-29,5.46139
2023-10-30,7.34463
2023-10-31,9.03954
2023-11-01,7.53295
2023-11-02,6.59133
2023-11-03,6.02636
2023-11-04,3.01318
2023-11-05,3.38983
2023-11-06,5.27306
2023-11-07,5.83804
2023-11-08,8.28625
2023-11-09,9.22787
2023-11-10,6.21468
2023-11-11,1.69491
2023-11-12,2.63653
2023-11-13,6.59133
2023-11-14,6.77966
2023-11-15,7.34463
2023-11-16,7.53295
2023-11-17,5.27306
2023-11-18,2.44821
2023-11-19,3.57815
2023-11-20,7.34463
2023-11-21,10.35781
2023-11-22,9.41619
2023-11-23,7.9096
2023-11-24,7.53295
2023-11-25,4.70809
2023-11-26,3.57815
2023-11-27,8.09792
2023-11-28,7.1563
2023-11-29,4.70809
2023-11-30,7.9096
2023-12-01,7.34463
2023-12-02,4.33145
2023-12-03,5.46139
2023-12-04,7.53295
2023-12-05,9.03954
2023-12-06,8.85122
2023-12-07,6.96798
2023-12-08,6.77966
2023-12-09,2.63653
2023-12-10,4.14312
2023-12-11,5.46139
2023-12-12,7.53295
2023-12-13,9.41619
2023-12-14,6.59133
2023-12-15,9.60451
2023-12-16,3.57815
2023-12-17,7.53295
2023-12-18,8.09792
2023-12-19,12.80602
2023-12-20,10.16949
2023-12-21,12.24105
2023-12-22,10.35781
2023-12-23,2.44821
2023-12-24,2.82485
2023-12-25,6.96798
2023-12-26,12.24105
2023-12-27,11.29943
2023-12-28,12.80602
2023-12-29,7.9096
2023-12-30,7.53295
2023-12-31,6.21468
2024-01-01,6.96798
2024-01-02,18.45574
2024-01-03,13.74764
2024-01-04,11.8644
2024-01-05,13.37099
2024-01-06,5.46139
2024-01-07,7.34463
2024-01-08,8.6629
2024-01-09,10.35781
2024-01-10,11.67608
2024-01-11,10.92278
2024-01-12,10.92278
2024-01-13,7.34463
2024-01-14,5.64971
2024-01-15,14.50094
2024-01-16,11.8644
2024-01-17,11.29943
2024-01-18,16.19585
2024-01-19,12.42937
2024-01-20,6.77966
2024-01-21,10.54613
2024-01-22,11.8644
2024-01-23,12.80602
2024-01-24,14.87758
2024-01-25,15.63088
2024-01-26,12.99435
2024-01-27,7.9096
2024-01-28,8.28625
2024-01-29,18.26741
2024-01-30,15.8192
2024-01-31,18.45574
2024-02-01,15.63088
2024-02-02,9.79284
2024-02-03,7.53295
2024-02-04,9.22787
2024-02-05,13.18267
2024-02-06,11.11111
2024-02-07,9.98116
2024-02-08,8.47457
2024-02-09,6.96798
2024-02-10,6.77966
2024-02-11,7.1563
2024-02-12,10.35781
2024-02-13,18.26741
2024-02-14,15.44256
2024-02-15,16.00753
2024-02-16,14.50094
2024-02-17,5.46139
2024-02-18,8.47457
2024-02-19,17.51412
2024-02-20,15.44256
2024-02-21,19.39736
2024-02-22,16.19585
2024-02-23,15.8192
2024-02-24,9.98116
2024-02-25,9.98116
2024-02-26,20.90395
2024-02-27,19.58568
2024-02-28,18.07909
2024-02-29,16.5725
2024-03-01,6.40301
2024-03-02,7.1563
2024-03-03,8.09792
2024-03-04,16.00753
2024-03-05,18.64406
2024-03-06,18.64406
2024-03-07,15.63088
2024-03-08,12.05273
2024-03-09,7.72128
2024-03-10,8.47457
2024-03-11,14.50094
2024-03-12,16.76082
2024-03-13,13.55932
2024-03-14,12.80602
2024-03-15,12.05273
2024-03-16,7.9096
2024-03-17,6.21468
2024-03-18,16.5725
2024-03-19,13.93596
2024-03-20,12.05273
