date,네이버주식
2023-05-30,28.47471
2023-05-31,28.93972
2023-06-01,26.22149
2023-06-02,25.35986
2023-06-03,6.69128
2023-06-04,5.66211
2023-06-05,24.4743
2023-06-06,8.77354
2023-06-07,26.13943
2023-06-08,24.7068
2023-06-09,26.06079
2023-06-10,7.00242
2023-06-11,5.80572
2023-06-12,25.32225
2023-06-13,27.22672
2023-06-14,29.33634
2023-06-15,27.86268
2023-06-16,24.71706
2023-06-17,6.95455
2023-06-18,5.97326
2023-06-19,25.81461
2023-06-20,25.79067
2023-06-21,31.51434
2023-06-22,27.13098
2023-06-23,26.73094
2023-06-24,7.2486
2023-06-25,5.85701
2023-06-26,24.94956
2023-06-27,27.7772
2023-06-28,27.81139
2023-06-29,26.66598
2023-06-30,25.15471
2023-07-01,6.95455
2023-07-02,5.83649
2023-07-03,28.80637
2023-07-04,27.17201
2023-07-05,26.05053
2023-07-06,29.2577
2023-07-07,25.44534
2023-07-08,6.40749
2023-07-09,5.23814
2023-07-10,24.7068
2023-07-11,26.11891
2023-07-12,27.35323
2023-07-13,28.58412
2023-07-14,27.90713
2023-07-15,7.62129
2023-07-16,5.82965
2023-07-17,26.47451
2023-07-18,28.87133
2023-07-19,28.36872
2023-07-20,27.1515
2023-07-21,26.54631
2023-07-22,6.99558
2023-07-23,5.99035
2023-07-24,28.78585
2023-07-25,30.32447
2023-07-26,40.21267
2023-07-27,39.28608
2023-07-28,32.0614
2023-07-29,8.02133
2023-07-30,6.26047
2023-07-31,39.68612
2023-08-01,42.56163
2023-08-02,36.39689
2023-08-03,34.02742
2023-08-04,33.07689
2023-08-05,8.80774
2023-08-06,7.04345
2023-08-07,36.48921
2023-08-08,34.78989
2023-08-09,31.5793
2023-08-10,30.18771
2023-08-11,27.26775
2023-08-12,7.34776
2023-08-13,6.6229
2023-08-14,27.80798
2023-08-15,10.14463
2023-08-16,31.64085
2023-08-17,29.8834
2023-08-18,27.25407
2023-08-19,7.60761
2023-08-20,6.32543
2023-08-21,27.46264
2023-08-22,29.05939
2023-08-23,27.74643
2023-08-24,37.01918
2023-08-25,32.35203
2023-08-26,8.07946
2023-08-27,6.27072
2023-08-28,27.89345
2023-08-29,27.89687
2023-08-30,27.96868
2023-08-31,28.53967
2023-09-01,25.69152
2023-09-02,7.21441
2023-09-03,5.42277
2023-09-04,25.95137
2023-09-05,25.39405
2023-09-06,25.0282
2023-09-07,26.86087
2023-09-08,23.47591
2023-09-09,7.07422
2023-09-10,5.99377
2023-09-11,25.31541
2023-09-12,26.47109
2023-09-13,24.79228
2023-09-14,25.40089
2023-09-15,26.12233
2023-09-16,6.99558
2023-09-17,5.53902
2023-09-18,24.20419
2023-09-19,24.04691
2023-09-20,23.22973
2023-09-21,24.57346
2023-09-22,21.49964
2023-09-23,6.41091
2023-09-24,4.75604
2023-09-25,21.39364
2023-09-26,21.6364
2023-09-27,20.11488
2023-09-28,5.52193
2023-09-29,5.14924
2023-09-30,4.71501
2023-10-01,3.95596
2023-10-02,5.58689
2023-10-03,6.59212
2023-10-04,26.30697
2023-10-05,25.06581
2023-10-06,21.28765
2023-10-07,5.88094
2023-10-08,4.10982
2023-10-09,6.92378
2023-10-10,24.53926
2023-10-11,23.6537
2023-10-12,23.07245
2023-10-13,20.48073
2023-10-14,5.5698
2023-10-15,4.43464
2023-10-16,20.88077
2023-10-17,22.50829
2023-10-18,22.94252
2023-10-19,24.42301
2023-10-20,24.65552
2023-10-21,6.76992
2023-10-22,5.35097
2023-10-23,24.08794
2023-10-24,26.39928
2023-10-25,24.57687
2023-10-26,26.64888
2023-10-27,24.07084
2023-10-28,6.38356
2023-10-29,5.23472
2023-10-30,22.54932
2023-10-31,25.59236
2023-11-01,23.78705
2023-11-02,25.8659
2023-11-03,27.7943
2023-11-04,7.7307
2023-11-05,6.38014
2023-11-06,38.63644
2023-11-07,32.66659
2023-11-08,27.00447
2023-11-09,26.18388
2023-11-10,23.97852
2023-11-11,6.75624
2023-11-12,5.19027
2023-11-13,23.29127
2023-11-14,25.07607
2023-11-15,28.5089
2023-11-16,27.73959
2023-11-17,28.92946
2023-11-18,6.53742
2023-11-19,4.76971
2023-11-20,26.46767
2023-11-21,28.56019
2023-11-22,26.83352
2023-11-23,25.3667
2023-11-24,23.69131
2023-11-25,6.18183
2023-11-26,4.96119
2023-11-27,24.55294
2023-11-28,25.81803
2023-11-29,27.17543
2023-11-30,26.64204
2023-12-01,26.60443
2023-12-02,7.24518
2023-12-03,5.98693
2023-12-04,28.23195
2023-12-05,27.7943
2023-12-06,67.90781
2023-12-07,44.5037
2023-12-08,37.35083
2023-12-09,11.67299
2023-12-10,10.48312
2023-12-11,31.9178
2023-12-12,33.30939
2023-12-13,31.29209
2023-12-14,37.26194
2023-12-15,33.83936
2023-12-16,10.12753
2023-12-17,8.33247
2023-12-18,31.51434
2023-12-19,38.06886
2023-12-20,36.90293
2023-12-21,33.93852
2023-12-22,32.58795
2023-12-23,9.3719
2023-12-24,7.22467
2023-12-25,7.60761
2023-12-26,30.74845
2023-12-27,33.54532
2023-12-28,33.15553
2023-12-29,17.6907
2023-12-30,7.44691
2023-12-31,6.17499
2024-01-01,7.54607
2024-01-02,36.70461
2024-01-03,34.87195
2024-01-04,32.59137
2024-01-05,30.83393
2024-01-06,8.84535
2024-01-07,7.00584
2024-01-08,31.77761
2024-01-09,35.06
2024-01-10,32.63582
2024-01-11,33.70944
2024-01-12,28.99442
2024-01-13,8.33931
2024-01-14,6.73915
2024-01-15,28.94997
2024-01-16,28.91236
2024-01-17,35.08052
2024-01-18,30.67323
2024-01-19,28.84056
2024-01-20,8.48292
2024-01-21,6.58529
2024-01-22,30.0441
2024-01-23,30.00649
2024-01-24,29.38762
2024-01-25,30.14668
2024-01-26,28.37897
2024-01-27,8.33247
2024-01-28,6.61606
2024-01-29,30.78264
2024-01-30,30.11249
2024-01-31,30.89205
2024-02-01,32.4888
2024-02-02,40.23318
2024-02-03,9.98051
2024-02-04,7.36827
2024-02-05,33.40855
2024-02-06,31.77761
2024-02-07,30.53304
2024-02-08,28.24221
2024-02-09,8.82825
2024-02-10,7.50504
2024-02-11,5.72708
2024-02-12,7.84695
2024-02-13,34.25308
2024-02-14,31.71265
2024-02-15,32.82387
2024-02-16,30.84418
2024-02-17,8.61968
2024-02-18,7.40246
2024-02-19,30.92966
2024-02-20,30.85444
2024-02-21,31.70239
2024-02-22,31.86309
2024-02-23,31.83232
2024-02-24,9.18384
2024-02-25,7.44349
2024-02-26,30.44756
2024-02-27,33.31965
2024-02-28,32.05798
2024-02-29,35.20361
2024-03-01,10.75323
2024-03-02,8.54788
2024-03-03,6.87933
2024-03-04,34.85485
2024-03-05,36.71829
2024-03-06,34.03084
2024-03-07,33.32307
2024-03-08,33.34359
2024-03-09,9.93606
2024-03-10,7.10158
2024-03-11,32.44093
2024-03-12,33.56925
2024-03-13,34.74544
2024-03-14,36.35244
2024-03-15,31.73658
2024-03-16,10.32242
2024-03-17,8.23674
2024-03-18,33.90775
2024-03-19,33.57609
2024-03-20,37.31322
