date,금리높은예금
2023-05-30,14.74866
2023-05-31,14.18729
2023-06-01,15.02934
2023-06-02,11.27838
2023-06-03,6.53227
2023-06-04,7.65501
2023-06-05,13.2942
2023-06-06,9.6198
2023-06-07,14.16177
2023-06-08,13.31972
2023-06-09,11.12528
2023-06-10,7.32329
2023-06-11,8.47154
2023-06-12,14.18729
2023-06-13,12.8349
2023-06-14,14.16177
2023-06-15,15.33554
2023-06-16,11.89078
2023-06-17,8.21638
2023-06-18,7.98673
2023-06-19,13.21765
2023-06-20,13.2942
2023-06-21,13.47282
2023-06-22,12.27353
2023-06-23,13.34524
2023-06-24,6.94054
2023-06-25,7.19571
2023-06-26,12.42663
2023-06-27,12.5287
2023-06-28,12.27353
2023-06-29,13.42179
2023-06-30,13.83005
2023-07-01,8.21638
2023-07-02,9.72186
2023-07-03,15.69277
2023-07-04,17.75963
2023-07-05,18.21893
2023-07-06,17.52998
2023-07-07,14.54452
2023-07-08,7.11916
2023-07-09,8.39499
2023-07-10,15.43761
2023-07-11,13.83005
2023-07-12,12.19698
2023-07-13,12.8349
2023-07-14,11.04873
2023-07-15,5.79229
2023-07-16,6.50676
2023-07-17,12.63077
2023-07-18,10.89563
2023-07-19,11.68665
2023-07-20,10.25771
2023-07-21,9.79841
2023-07-22,5.91987
2023-07-23,6.58331
2023-07-24,12.40112
2023-07-25,12.6818
2023-07-26,11.35493
2023-07-27,14.13625
2023-07-28,11.55907
2023-07-29,6.96606
2023-07-30,7.19571
2023-07-31,16.15207
2023-08-01,15.25899
2023-08-02,15.64174
2023-08-03,13.54937
2023-08-04,10.71701
2023-08-05,6.58331
2023-08-06,10.48736
2023-08-07,17.27481
2023-08-08,13.95764
2023-08-09,12.73284
2023-08-10,13.93212
2023-08-11,13.24317
2023-08-12,7.91018
2023-08-13,7.93569
2023-08-14,14.41694
2023-08-15,10.35978
2023-08-16,15.38657
2023-08-17,15.82036
2023-08-18,14.34039
2023-08-19,7.93569
2023-08-20,9.05843
2023-08-21,13.24317
2023-08-22,14.03419
2023-08-23,13.39627
2023-08-24,14.90176
2023-08-25,14.82521
2023-08-26,7.96121
2023-08-27,7.22122
2023-08-28,13.62592
2023-08-29,13.83005
2023-08-30,15.59071
2023-08-31,15.25899
2023-09-01,13.62592
2023-09-02,7.68053
2023-09-03,8.65016
2023-09-04,16.20311
2023-09-05,14.74866
2023-09-06,13.34524
2023-09-07,13.98315
2023-09-08,14.0597
2023-09-09,8.57361
2023-09-10,9.36463
2023-09-11,14.0597
2023-09-12,12.80939
2023-09-13,14.00867
2023-09-14,14.39142
2023-09-15,13.11559
2023-09-16,7.60398
2023-09-17,8.49706
2023-09-18,14.23832
2023-09-19,12.88594
2023-09-20,12.55422
2023-09-21,15.51416
2023-09-22,12.86042
2023-09-23,9.23705
2023-09-24,9.74738
2023-09-25,19.41821
2023-09-26,19.18856
2023-09-27,15.48864
2023-09-28,8.80326
2023-09-29,7.78259
2023-09-30,9.00739
2023-10-01,10.6915
2023-10-02,17.22378
2023-10-03,17.88721
2023-10-04,32.55932
2023-10-05,26.43531
2023-10-06,22.02092
2023-10-07,12.42663
2023-10-08,10.9977
2023-10-09,14.11074
2023-10-10,23.34779
2023-10-11,22.1485
2023-10-12,22.63332
2023-10-13,20.59198
2023-10-14,11.68665
2023-10-15,13.24317
2023-10-16,25.15947
2023-10-17,24.49604
2023-10-18,29.14008
2023-10-19,35.34064
2023-10-20,41.64327
2023-10-21,17.96376
2023-10-22,18.67823
2023-10-23,32.3807
2023-10-24,34.93238
2023-10-25,32.15105
2023-10-26,30.00765
2023-10-27,27.3284
2023-10-28,15.08037
2023-10-29,23.65399
2023-10-30,44.60321
2023-10-31,38.86195
2023-11-01,39.19367
2023-11-02,32.66139
2023-11-03,30.90073
2023-11-04,16.86654
2023-11-05,17.55549
2023-11-06,29.52283
2023-11-07,29.11457
2023-11-08,29.06353
2023-11-09,25.97601
2023-11-10,25.08292
2023-11-11,14.23832
2023-11-12,15.94794
2023-11-13,27.50701
2023-11-14,26.20566
2023-11-15,28.01735
2023-11-16,27.88976
2023-11-17,22.70987
2023-11-18,14.519
2023-11-19,14.92727
2023-11-20,26.89461
2023-11-21,27.35391
2023-11-22,22.6078
2023-11-23,22.53125
2023-11-24,21.63817
2023-11-25,12.5287
2023-11-26,13.01352
2023-11-27,24.72569
2023-11-28,24.90431
2023-11-29,27.35391
2023-11-30,27.40495
2023-12-01,22.83745
2023-12-02,13.65144
2023-12-03,14.77417
2023-12-04,24.47052
2023-12-05,25.15947
2023-12-06,23.75606
2023-12-07,20.66853
2023-12-08,19.90303
2023-12-09,12.17147
2023-12-10,14.74866
2023-12-11,24.31742
2023-12-12,21.79127
2023-12-13,21.15335
2023-12-14,22.78642
2023-12-15,18.65271
2023-12-16,12.17147
2023-12-17,12.04388
2023-12-18,17.81066
2023-12-19,18.55065
2023-12-20,19.95406
2023-12-21,18.44858
2023-12-22,16.94309
2023-12-23,10.87011
2023-12-24,9.87496
2023-12-25,10.64046
2023-12-26,22.99055
2023-12-27,21.8423
2023-12-28,21.40852
2023-12-29,19.80096
2023-12-30,12.42663
2023-12-31,12.0694
2024-01-01,16.17759
2024-01-02,27.86425
2024-01-03,25.28706
2024-01-04,26.12911
2024-01-05,22.3016
2024-01-06,13.65144
2024-01-07,15.10589
2024-01-08,24.59811
2024-01-09,24.39397
2024-01-10,24.34294
2024-01-11,25.26154
2024-01-12,19.46925
2024-01-13,11.58458
2024-01-14,15.31002
2024-01-15,22.58229
2024-01-16,20.7706
2024-01-17,19.92855
2024-01-18,18.7803
2024-01-19,17.83618
2024-01-20,13.2942
2024-01-21,13.2942
2024-01-22,20.74508
2024-01-23,18.65271
2024-01-24,19.41821
2024-01-25,23.93467
2024-01-26,19.44373
2024-01-27,12.65628
2024-01-28,13.67695
2024-01-29,22.04644
2024-01-30,25.21051
2024-01-31,23.93467
2024-02-01,24.49604
2024-02-02,20.74508
2024-02-03,11.35493
2024-02-04,13.06455
2024-02-05,21.02577
2024-02-06,18.34651
2024-02-07,17.17274
2024-02-08,16.63689
2024-02-09,10.0791
2024-02-10,9.69635
2024-02-11,11.96733
2024-02-12,15.02934
2024-02-13,25.77188
2024-02-14,22.63332
2024-02-15,20.08165
2024-02-16,18.21893
2024-02-17,10.48736
2024-02-18,12.65628
2024-02-19,19.18856
2024-02-20,23.14365
2024-02-21,23.57744
2024-02-22,26.38428
2024-02-23,24.95534
2024-02-24,17.27481
2024-02-25,17.70859
2024-02-26,30.2373
2024-02-27,24.41949
2024-02-28,23.60295
2024-02-29,22.63332
2024-03-01,14.59556
2024-03-02,13.1411
2024-03-03,12.8349
2024-03-04,27.09874
2024-03-05,24.08777
2024-03-06,20.82163
2024-03-07,18.11686
2024-03-08,18.26996
2024-03-09,10.8446
2024-03-10,11.12528
2024-03-11,18.321
2024-03-12,18.19341
2024-03-13,16.86654
2024-03-14,14.39142
2024-03-15,14.41694
2024-03-16,8.85429
2024-03-17,9.7729
2024-03-18,18.11686
2024-03-19,16.91758
2024-03-20,17.22378
