date,임대료
2023-05-30,6.1052
2023-05-31,6.62305
2023-06-01,6.32324
2023-06-02,4.68792
2023-06-03,2.3167
2023-06-04,2.61651
2023-06-05,4.74243
2023-06-06,3.21613
2023-06-07,4.85145
2023-06-08,4.96047
2023-06-09,4.41537
2023-06-10,2.45298
2023-06-11,2.78004
2023-06-12,5.20577
2023-06-13,5.45107
2023-06-14,5.56009
2023-06-15,4.98773
2023-06-16,4.36086
2023-06-17,2.67102
2023-06-18,2.26219
2023-06-19,5.17852
2023-06-20,5.12401
2023-06-21,4.06105
2023-06-22,5.28754
2023-06-23,5.15126
2023-06-24,2.23494
2023-06-25,1.85336
2023-06-26,5.39656
2023-06-27,5.15126
2023-06-28,4.14281
2023-06-29,4.27909
2023-06-30,5.47833
2023-07-01,3.10711
2023-07-02,2.72553
2023-07-03,5.47833
2023-07-04,6.07795
2023-07-05,5.26028
2023-07-06,5.01499
2023-07-07,4.03379
2023-07-08,1.85336
2023-07-09,1.79885
2023-07-10,5.45107
2023-07-11,4.25183
2023-07-12,5.09675
2023-07-13,4.41537
2023-07-14,4.71518
2023-07-15,2.26219
2023-07-16,1.49904
2023-07-17,5.42382
2023-07-18,5.26028
2023-07-19,4.68792
2023-07-20,4.55164
2023-07-21,4.22458
2023-07-22,1.5263
2023-07-23,1.82611
2023-07-24,6.02343
2023-07-25,4.8242
2023-07-26,3.70673
2023-07-27,4.30635
2023-07-28,3.35241
2023-07-29,1.74434
2023-07-30,1.93513
2023-07-31,5.28754
2023-08-01,5.66911
2023-08-02,3.76124
2023-08-03,4.0883
2023-08-04,4.5789
2023-08-05,2.3167
2023-08-06,1.96238
2023-08-07,4.19732
2023-08-08,3.54319
2023-08-09,3.35241
2023-08-10,4.14281
2023-08-11,3.87026
2023-08-12,1.66257
2023-08-13,1.66257
2023-08-14,3.62496
2023-08-15,1.77159
2023-08-16,4.06105
2023-08-17,4.5789
2023-08-18,3.57045
2023-08-19,1.82611
2023-08-20,1.60806
2023-08-21,4.14281
2023-08-22,4.79694
2023-08-23,4.0883
2023-08-24,4.27909
2023-08-25,3.81575
2023-08-26,1.90787
2023-08-27,2.12591
2023-08-28,4.79694
2023-08-29,5.20577
2023-08-30,5.34205
2023-08-31,5.34205
2023-09-01,4.79694
2023-09-02,1.90787
2023-09-03,1.74434
2023-09-04,4.71518
2023-09-05,5.26028
2023-09-06,4.60615
2023-09-07,4.63341
2023-09-08,3.16162
2023-09-09,1.93513
2023-09-10,2.23494
2023-09-11,4.79694
2023-09-12,4.49713
2023-09-13,4.87871
2023-09-14,4.71518
2023-09-15,4.22458
2023-09-16,1.96238
2023-09-17,2.37121
2023-09-18,4.74243
2023-09-19,4.90596
2023-09-20,4.49713
2023-09-21,5.20577
2023-09-22,3.95203
2023-09-23,2.34396
2023-09-24,1.5263
2023-09-25,4.8242
2023-09-26,4.74243
2023-09-27,3.48868
2023-09-28,1.88062
2023-09-29,1.74434
2023-09-30,2.12591
2023-10-01,2.12591
2023-10-02,2.39847
2023-10-03,2.50749
2023-10-04,6.89561
2023-10-05,5.77814
2023-10-06,4.76969
2023-10-07,2.61651
2023-10-08,2.28945
2023-10-09,3.07985
2023-10-10,5.72363
2023-10-11,5.20577
2023-10-12,5.26028
2023-10-13,4.90596
2023-10-14,2.3167
2023-10-15,4.00654
2023-10-16,5.6146
2023-10-17,6.02343
2023-10-18,6.62305
2023-10-19,5.31479
2023-10-20,5.36931
2023-10-21,2.8073
2023-10-22,3.43417
2023-10-23,6.40501
2023-10-24,5.47833
2023-10-25,5.12401
2023-10-26,5.53284
2023-10-27,3.97928
2023-10-28,1.88062
2023-10-29,1.71708
2023-10-30,5.04224
2023-10-31,6.13246
2023-11-01,6.43227
2023-11-02,5.15126
2023-11-03,3.46143
2023-11-04,2.12591
2023-11-05,1.68983
2023-11-06,4.41537
2023-11-07,4.17007
2023-11-08,4.71518
2023-11-09,4.0883
2023-11-10,4.30635
2023-11-11,1.98964
2023-11-12,1.66257
2023-11-13,4.44262
2023-11-14,4.27909
2023-11-15,4.19732
2023-11-16,4.11556
2023-11-17,3.57045
2023-11-18,2.04415
2023-11-19,2.26219
2023-11-20,4.79694
2023-11-21,4.63341
2023-11-22,4.46988
2023-11-23,4.44262
2023-11-24,4.03379
2023-11-25,2.15317
2023-11-26,2.23494
2023-11-27,3.81575
2023-11-28,4.63341
2023-11-29,4.3336
2023-11-30,6.32324
2023-12-01,5.04224
2023-12-02,2.50749
2023-12-03,2.26219
2023-12-04,4.49713
2023-12-05,4.60615
2023-12-06,4.74243
2023-12-07,4.25183
2023-12-08,3.59771
2023-12-09,2.01689
2023-12-10,2.53475
2023-12-11,5.34205
2023-12-12,4.30635
2023-12-13,4.25183
2023-12-14,3.67947
2023-12-15,3.54319
2023-12-16,1.49904
2023-12-17,1.74434
2023-12-18,4.63341
2023-12-19,4.27909
2023-12-20,4.17007
2023-12-21,4.3336
2023-12-22,3.89751
2023-12-23,1.30825
2023-12-24,1.281
2023-12-25,1.47179
2023-12-26,4.55164
2023-12-27,4.5789
2023-12-28,4.85145
2023-12-29,3.78849
2023-12-30,2.23494
2023-12-31,1.85336
2024-01-01,2.50749
2024-01-02,4.25183
2024-01-03,4.74243
2024-01-04,5.72363
2024-01-05,4.17007
2024-01-06,2.0714
2024-01-07,2.20768
2024-01-08,4.66067
2024-01-09,5.45107
2024-01-10,5.04224
2024-01-11,5.34205
2024-01-12,4.11556
2024-01-13,1.74434
2024-01-14,1.98964
2024-01-15,5.83265
2024-01-16,6.05069
2024-01-17,6.32324
2024-01-18,5.31479
2024-01-19,4.36086
2024-01-20,2.18043
2024-01-21,2.37121
2024-01-22,4.63341
2024-01-23,5.66911
2024-01-24,5.50558
2024-01-25,5.23303
2024-01-26,4.11556
2024-01-27,2.12591
2024-01-28,2.15317
2024-01-29,4.71518
2024-01-30,5.04224
2024-01-31,5.17852
2024-02-01,6.24148
2024-02-02,3.97928
2024-02-03,1.71708
2024-02-04,2.3167
2024-02-05,4.17007
2024-02-06,4.03379
2024-02-07,3.81575
2024-02-08,3.13436
2024-02-09,1.36276
2024-02-10,1.25374
2024-02-11,1.0357
2024-02-12,1.60806
2024-02-13,4.41537
2024-02-14,3.67947
2024-02-15,3.87026
2024-02-16,3.92477
2024-02-17,1.77159
2024-02-18,1.77159
2024-02-19,4.38811
2024-02-20,4.66067
2024-02-21,4.14281
2024-02-22,3.95203
2024-02-23,3.843
2024-02-24,1.74434
2024-02-25,1.55355
2024-02-26,4.0883
2024-02-27,4.38811
2024-02-28,3.95203
2024-02-29,4.3336
2024-03-01,1.47179
2024-03-02,2.23494
2024-03-03,1.82611
2024-03-04,3.73398
2024-03-05,4.11556
2024-03-06,5.01499
2024-03-07,4.71518
2024-03-08,3.40692
2024-03-09,1.41727
2024-03-10,2.12591
2024-03-11,4.00654
2024-03-12,4.38811
2024-03-13,4.60615
2024-03-14,4.22458
2024-03-15,3.95203
2024-03-16,1.47179
2024-03-17,1.88062
2024-03-18,4.52439
2024-03-19,4.90596
2024-03-20,4.3336
