date,KODEX코스닥150레버리지
2023-05-28,0.55376
2023-05-29,0.79987
2023-05-30,6.12213
2023-05-31,6.12213
2023-06-01,7.13736
2023-06-02,5.69143
2023-06-03,0.53837
2023-06-04,0.35379
2023-06-05,5.99907
2023-06-06,0.41532
2023-06-07,6.27595
2023-06-08,5.09152
2023-06-09,5.3684
2023-06-10,0.52299
2023-06-11,0.6922
2023-06-12,4.69158
2023-06-13,7.55268
2023-06-14,7.84494
2023-06-15,7.7065
2023-06-16,6.21442
2023-06-17,0.56914
2023-06-18,0.4307
2023-06-19,5.07614
2023-06-20,5.21458
2023-06-21,4.73773
2023-06-22,5.38378
2023-06-23,4.58391
2023-06-24,0.29226
2023-06-25,0.35379
2023-06-26,5.18381
2023-06-27,5.47608
2023-06-28,6.53745
2023-06-29,5.69143
2023-06-30,5.56837
2023-07-01,0.66143
2023-07-02,0.19996
2023-07-03,7.07583
2023-07-04,6.15289
2023-07-05,7.02968
2023-07-06,5.55299
2023-07-07,4.98384
2023-07-08,0.46146
2023-07-09,0.30764
2023-07-10,5.38378
2023-07-11,6.30672
2023-07-12,4.98384
2023-07-13,6.26057
2023-07-14,6.12213
2023-07-15,0.38455
2023-07-16,0.49223
2023-07-17,5.72219
2023-07-18,8.50638
2023-07-19,8.42947
2023-07-20,7.55268
2023-07-21,7.50653
2023-07-22,1.3844
2023-07-23,0.73834
2023-07-24,8.16797
2023-07-25,12.05968
2023-07-26,19.16628
2023-07-27,9.6139
2023-07-28,10.38301
2023-07-29,1.15366
2023-07-30,0.72296
2023-07-31,9.06014
2023-08-01,9.64467
2023-08-02,8.95246
2023-08-03,8.02953
2023-08-04,6.62974
2023-08-05,0.61528
2023-08-06,0.78449
2023-08-07,6.92201
2023-08-08,7.58344
2023-08-09,7.49115
2023-08-10,6.5836
2023-08-11,5.55299
2023-08-12,0.5999
2023-08-13,0.44608
2023-08-14,5.92216
2023-08-15,0.58452
2023-08-16,6.16828
2023-08-17,6.70666
2023-08-18,6.13751
2023-08-19,0.5999
2023-08-20,0.38455
2023-08-21,6.47592
2023-08-22,7.5373
2023-08-23,5.46069
2023-08-24,5.86063
2023-08-25,5.21458
2023-08-26,0.39993
2023-08-27,0.55376
2023-08-28,6.01445
2023-08-29,7.2758
2023-08-30,7.67574
2023-08-31,5.24534
2023-09-01,4.10706
2023-09-02,0.56914
2023-09-03,0.30764
2023-09-04,4.95308
2023-09-05,5.55299
2023-09-06,4.58391
2023-09-07,6.29133
2023-09-08,4.99923
2023-09-09,0.35379
2023-09-10,0.39993
2023-09-11,4.99923
2023-09-12,4.23011
2023-09-13,6.30672
2023-09-14,5.41455
2023-09-15,5.52222
2023-09-16,0.46146
2023-09-17,0.41532
2023-09-18,4.78387
2023-09-19,4.8454
2023-09-20,4.69158
2023-09-21,5.99907
2023-09-22,5.18381
2023-09-23,0.67681
2023-09-24,0.35379
2023-09-25,6.02984
2023-09-26,5.90678
2023-09-27,6.46054
2023-09-28,0.55376
2023-09-29,0.27688
2023-09-30,0.19996
2023-10-01,0.30764
2023-10-02,0.44608
2023-10-03,0.27688
2023-10-04,7.7988
2023-10-05,7.75265
2023-10-06,5.86063
2023-10-07,1.04599
2023-10-08,0.75373
2023-10-09,1.07675
2023-10-10,8.12182
2023-10-11,8.3987
2023-10-12,7.36809
2023-10-13,5.86063
2023-10-14,0.83064
2023-10-15,0.5999
2023-10-16,7.42962
2023-10-17,8.02953
2023-10-18,6.52207
2023-10-19,10.02922
2023-10-20,11.90586
2023-10-21,2.10736
2023-10-22,1.50746
2023-10-23,9.21396
2023-10-24,10.05999
2023-10-25,10.16766
2023-10-26,13.73634
2023-10-27,11.61359
2023-10-28,1.6459
2023-10-29,2.44577
2023-10-30,8.78326
2023-10-31,11.61359
2023-11-01,10.59836
2023-11-02,15.67451
2023-11-03,11.13674
2023-11-04,1.89201
2023-11-05,2.84571
2023-11-06,34.05629
2023-11-07,19.55083
2023-11-08,12.38271
2023-11-09,11.33671
2023-11-10,10.78295
2023-11-11,1.90739
2023-11-12,1.30749
2023-11-13,10.42916
2023-11-14,9.92155
2023-11-15,11.44439
2023-11-16,9.27549
2023-11-17,6.67589
2023-11-18,0.95369
2023-11-19,1.09213
2023-11-20,9.50622
2023-11-21,8.84479
2023-11-22,7.13736
2023-11-23,8.06029
2023-11-24,5.8914
2023-11-25,1.07675
2023-11-26,0.6922
2023-11-27,6.56822
2023-11-28,6.89124
2023-11-29,7.49115
2023-11-30,8.26026
2023-12-01,6.76818
2023-12-02,0.87678
2023-12-03,0.95369
2023-12-04,7.49115
2023-12-05,6.47592
2023-12-06,5.98369
2023-12-07,5.96831
2023-12-08,6.66051
2023-12-09,1.03061
2023-12-10,0.79987
2023-12-11,8.10644
2023-12-12,7.09121
2023-12-13,7.21427
2023-12-14,8.01415
2023-12-15,8.27564
2023-12-16,0.92293
2023-12-17,0.90755
2023-12-18,8.82941
2023-12-19,8.18335
2023-12-20,7.39886
2023-12-21,6.22981
2023-12-22,7.0143
2023-12-23,0.84602
2023-12-24,0.89217
2023-12-25,1.27672
2023-12-26,6.56822
2023-12-27,8.15259
2023-12-28,6.87586
2023-12-29,2.06122
2023-12-30,0.41532
2023-12-31,0.41532
2024-01-01,0.92293
2024-01-02,8.61405
2024-01-03,5.47608
2024-01-04,5.35302
2024-01-05,7.29118
2024-01-06,0.72296
2024-01-07,0.46146
2024-01-08,5.13767
2024-01-09,7.46039
2024-01-10,5.67604
2024-01-11,6.38363
2024-01-12,5.49146
2024-01-13,0.98446
2024-01-14,0.72296
2024-01-15,5.95293
2024-01-16,6.19904
2024-01-17,7.58344
2024-01-18,8.491
2024-01-19,7.69112
2024-01-20,1.36902
2024-01-21,0.90755
2024-01-22,6.90662
2024-01-23,7.22965
2024-01-24,7.56806
2024-01-25,7.78341
2024-01-26,7.82956
2024-01-27,1.01522
2024-01-28,0.64605
2024-01-29,7.18351
2024-01-30,6.55283
2024-01-31,9.64467
2024-02-01,12.42885
2024-02-02,9.98307
2024-02-03,1.01522
2024-02-04,1.43054
2024-02-05,7.89109
2024-02-06,7.33733
2024-02-07,9.24473
2024-02-08,10.72142
2024-02-09,1.10752
2024-02-10,0.61528
2024-02-11,0.67681
2024-02-12,0.78449
2024-02-13,10.10613
2024-02-14,9.82925
2024-02-15,8.21412
2024-02-16,6.96815
2024-02-17,1.13828
2024-02-18,0.70758
2024-02-19,5.90678
2024-02-20,7.33733
2024-02-21,6.53745
2024-02-22,6.30672
2024-02-23,6.27595
2024-02-24,0.6922
2024-02-25,0.6922
2024-02-26,6.29133
2024-02-27,5.41455
2024-02-28,5.67604
2024-02-29,5.24534
2024-03-01,0.56914
2024-03-02,0.73834
2024-03-03,0.53837
2024-03-04,6.13751
2024-03-05,5.07614
2024-03-06,5.76834
2024-03-07,5.46069
2024-03-08,7.32195
2024-03-09,0.89217
2024-03-10,0.38455
2024-03-11,6.30672
2024-03-12,7.81418
2024-03-13,6.39901
2024-03-14,5.81449
2024-03-15,4.83002
2024-03-16,0.81525
2024-03-17,0.44608
2024-03-18,5.56837
2024-03-19,5.59913
2024-03-20,5.04537
