date,일본엔화
2023-05-30,23.54884
2023-05-31,19.44046
2023-06-01,16.78598
2023-06-02,21.47813
2023-06-03,12.64456
2023-06-04,10.47472
2023-06-05,24.84855
2023-06-06,14.72629
2023-06-07,23.47174
2023-06-08,36.645
2023-06-09,42.63685
2023-06-10,19.90307
2023-06-11,16.44454
2023-06-12,36.03921
2023-06-13,57.29705
2023-06-14,66.62628
2023-06-15,59.04835
2023-06-16,61.49355
2023-06-17,28.42824
2023-06-18,26.78709
2023-06-19,79.18272
2023-06-20,78.31258
2023-06-21,63.58629
2023-06-22,53.46403
2023-06-23,48.15508
2023-06-24,23.49377
2023-06-25,20.57495
2023-06-26,45.12611
2023-06-27,47.26291
2023-06-28,41.71164
2023-06-29,36.36964
2023-06-30,33.54995
2023-07-01,16.41149
2023-07-02,15.53034
2023-07-03,42.17424
2023-07-04,61.01993
2023-07-05,59.49994
2023-07-06,40.25773
2023-07-07,33.12038
2023-07-08,19.06597
2023-07-09,16.6428
2023-07-10,35.25718
2023-07-11,33.79226
2023-07-12,38.13195
2023-07-13,35.27921
2023-07-14,31.20387
2023-07-15,16.24628
2023-07-16,16.04802
2023-07-17,30.20156
2023-07-18,30.03634
2023-07-19,30.65315
2023-07-20,26.31347
2023-07-21,23.72507
2023-07-22,14.13151
2023-07-23,13.30543
2023-07-24,30.25663
2023-07-25,31.1488
2023-07-26,26.66593
2023-07-27,24.94768
2023-07-28,32.71285
2023-07-29,16.91816
2023-07-30,12.47934
2023-07-31,52.34056
2023-08-01,44.44322
2023-08-02,34.22183
2023-08-03,30.21257
2023-08-04,28.60447
2023-08-05,15.37614
2023-08-06,14.38484
2023-08-07,30.47692
2023-08-08,28.24099
2023-08-09,26.88622
2023-08-10,25.31115
2023-08-11,23.4387
2023-08-12,12.22601
2023-08-13,11.13558
2023-08-14,24.93666
2023-08-15,15.82773
2023-08-16,27.69027
2023-08-17,24.70536
2023-08-18,23.25145
2023-08-19,11.59819
2023-08-20,11.13558
2023-08-21,25.86187
2023-08-22,25.64159
2023-08-23,20.86132
2023-08-24,31.49025
2023-08-25,28.32911
2023-08-26,14.06542
2023-08-27,12.73267
2023-08-28,30.81837
2023-08-29,29.48562
2023-08-30,24.17667
2023-08-31,23.38363
2023-09-01,19.9251
2023-09-02,11.88456
2023-09-03,10.67298
2023-09-04,26.19231
2023-09-05,23.48276
2023-09-06,21.77552
2023-09-07,21.21379
2023-09-08,18.80163
2023-09-09,9.79182
2023-09-10,9.71472
2023-09-11,21.76451
2023-09-12,20.89437
2023-09-13,24.39696
2023-09-14,23.7471
2023-09-15,24.3529
2023-09-16,11.11355
2023-09-17,10.67298
2023-09-18,30.16852
2023-09-19,52.80317
2023-09-20,38.75977
2023-09-21,32.93314
2023-09-22,27.09549
2023-09-23,13.83412
2023-09-24,11.71935
2023-09-25,26.15926
2023-09-26,24.29783
2023-09-27,22.73378
2023-09-28,11.86253
2023-09-29,10.98138
2023-09-30,10.67298
2023-10-01,10.67298
2023-10-02,13.49267
2023-10-03,14.80339
2023-10-04,27.24969
2023-10-05,21.43407
2023-10-06,17.99757
2023-10-07,11.28978
2023-10-08,10.66196
2023-10-09,12.88688
2023-10-10,21.26886
2023-10-11,25.63057
2023-10-12,27.38187
2023-10-13,20.33263
2023-10-14,11.23471
2023-10-15,10.75008
2023-10-16,20.68509
2023-10-17,18.84568
2023-10-18,18.88974
2023-10-19,17.74424
2023-10-20,18.44916
2023-10-21,9.40632
2023-10-22,9.17501
2023-10-23,18.29496
2023-10-24,25.10188
2023-10-25,23.5929
2023-10-26,21.62132
2023-10-27,19.37438
2023-10-28,10.13327
2023-10-29,10.3095
2023-10-30,20.63002
2023-10-31,24.56217
2023-11-01,30.16852
2023-11-02,47.61537
2023-11-03,83.03777
2023-11-04,33.01024
2023-11-05,25.20101
2023-11-06,72.78334
2023-11-07,61.65877
2023-11-08,62.91441
2023-11-09,57.68256
2023-11-10,43.77134
2023-11-11,22.87696
2023-11-12,21.59929
2023-11-13,42.55975
2023-11-14,42.17424
2023-11-15,57.68256
2023-11-16,63.07963
2023-11-17,54.22403
2023-11-18,24.85956
2023-11-19,22.96508
2023-11-20,46.63509
2023-11-21,45.01597
2023-11-22,38.15398
2023-11-23,37.82354
2023-11-24,34.8166
2023-11-25,19.3193
2023-11-26,18.82365
2023-11-27,34.67342
2023-11-28,33.46183
2023-11-29,33.16444
2023-11-30,32.2172
2023-12-01,32.19517
2023-12-02,20.61901
2023-12-03,19.14307
2023-12-04,38.34122
2023-12-05,41.70062
2023-12-06,37.96673
2023-12-07,48.92609
2023-12-08,54.47736
2023-12-09,26.22535
2023-12-10,25.10188
2023-12-11,47.73653
2023-12-12,44.79568
2023-12-13,37.41601
2023-12-14,43.1325
2023-12-15,38.63861
2023-12-16,22.87696
2023-12-17,22.81088
2023-12-18,41.41425
2023-12-19,40.89657
2023-12-20,35.60964
2023-12-21,31.82068
2023-12-22,28.90186
2023-12-23,17.70018
2023-12-24,15.05672
2023-12-25,16.32338
2023-12-26,30.77431
2023-12-27,29.10012
2023-12-28,27.46998
2023-12-29,26.14825
2023-12-30,17.95351
2023-12-31,16.53265
2024-01-01,20.82828
2024-01-02,44.18988
2024-01-03,40.70932
2024-01-04,45.51162
2024-01-05,48.59566
2024-01-06,26.94129
2024-01-07,24.24275
2024-01-08,37.21775
2024-01-09,39.9273
2024-01-10,48.73884
2024-01-11,54.63156
2024-01-12,41.18294
2024-01-13,18.82365
2024-01-14,23.79116
2024-01-15,33.37371
2024-01-16,28.40621
2024-01-17,31.1488
2024-01-18,41.3812
2024-01-19,37.23978
2024-01-20,19.06597
2024-01-21,17.51294
2024-01-22,32.10706
2024-01-23,32.27227
2024-01-24,26.78709
2024-01-25,25.13492
2024-01-26,24.39696
2024-01-27,15.08976
2024-01-28,15.31005
2024-01-29,26.85317
2024-01-30,25.64159
2024-01-31,23.95638
2024-02-01,28.20795
2024-02-02,27.51404
2024-02-03,17.35873
2024-02-04,19.02191
2024-02-05,47.67044
2024-02-06,100.0
2024-02-07,61.57065
2024-02-08,48.7058
2024-02-09,31.1488
2024-02-10,28.03172
2024-02-11,24.33087
2024-02-12,26.4897
2024-02-13,54.33417
2024-02-14,43.87047
2024-02-15,40.79744
2024-02-16,32.86705
2024-02-17,18.9338
2024-02-18,17.93149
2024-02-19,31.1488
2024-02-20,28.91287
2024-02-21,28.16389
2024-02-22,38.66064
2024-02-23,32.61372
2024-02-24,16.12512
2024-02-25,17.07236
2024-02-26,30.14649
2024-02-27,28.61548
2024-02-28,26.88622
2024-02-29,24.72739
2024-03-01,16.55468
2024-03-02,14.92455
2024-03-03,13.86716
2024-03-04,28.13085
2024-03-05,24.70536
2024-03-06,22.73378
2024-03-07,26.28042
2024-03-08,25.87289
2024-03-09,14.21962
2024-03-10,14.02136
2024-03-11,26.68796
2024-03-12,27.77838
2024-03-13,25.25608
2024-03-14,22.6016
2024-03-15,23.38363
2024-03-16,13.25035
2024-03-17,13.5147
2024-03-18,28.46128
2024-03-19,47.76957
2024-03-20,47.08668
