date,PEF
2023-05-30,28.51851
2023-05-31,28.02469
2023-06-01,24.5679
2023-06-02,22.34567
2023-06-03,10.86419
2023-06-04,11.23456
2023-06-05,26.9753
2023-06-06,13.82716
2023-06-07,34.81481
2023-06-08,30.92592
2023-06-09,30.98765
2023-06-10,16.04938
2023-06-11,13.64197
2023-06-12,28.88888
2023-06-13,30.37037
2023-06-14,29.75308
2023-06-15,37.71604
2023-06-16,27.65432
2023-06-17,10.43209
2023-06-18,11.35802
2023-06-19,27.4074
2023-06-20,27.4074
2023-06-21,31.60493
2023-06-22,25.67901
2023-06-23,24.38271
2023-06-24,9.32098
2023-06-25,9.38271
2023-06-26,25.80246
2023-06-27,27.34567
2023-06-28,30.0
2023-06-29,25.06172
2023-06-30,27.4074
2023-07-01,8.64197
2023-07-02,11.5432
2023-07-03,25.06172
2023-07-04,27.16049
2023-07-05,29.38271
2023-07-06,30.92592
2023-07-07,26.5432
2023-07-08,9.38271
2023-07-09,9.44444
2023-07-10,26.23456
2023-07-11,25.55555
2023-07-12,25.92592
2023-07-13,27.90123
2023-07-14,27.71604
2023-07-15,10.86419
2023-07-16,9.75308
2023-07-17,23.08641
2023-07-18,24.81481
2023-07-19,23.88888
2023-07-20,25.49382
2023-07-21,20.74074
2023-07-22,9.07407
2023-07-23,8.58024
2023-07-24,22.16049
2023-07-25,22.53086
2023-07-26,21.66666
2023-07-27,21.9753
2023-07-28,21.41975
2023-07-29,7.8395
2023-07-30,7.28395
2023-07-31,23.76543
2023-08-01,23.51851
2023-08-02,21.41975
2023-08-03,20.43209
2023-08-04,21.91358
2023-08-05,7.46913
2023-08-06,8.88888
2023-08-07,26.11111
2023-08-08,27.90123
2023-08-09,22.96296
2023-08-10,22.71604
2023-08-11,21.60493
2023-08-12,7.96296
2023-08-13,8.51851
2023-08-14,19.07407
2023-08-15,11.41975
2023-08-16,27.4074
2023-08-17,23.14814
2023-08-18,26.35802
2023-08-19,10.0
2023-08-20,9.19753
2023-08-21,21.04938
2023-08-22,22.8395
2023-08-23,26.11111
2023-08-24,23.7037
2023-08-25,19.81481
2023-08-26,9.38271
2023-08-27,8.2716
2023-08-28,25.24691
2023-08-29,25.49382
2023-08-30,24.32098
2023-08-31,21.91358
2023-09-01,24.32098
2023-09-02,8.58024
2023-09-03,8.14814
2023-09-04,24.25925
2023-09-05,25.55555
2023-09-06,22.59259
2023-09-07,24.38271
2023-09-08,20.92592
2023-09-09,7.34567
2023-09-10,7.90123
2023-09-11,23.51851
2023-09-12,24.19753
2023-09-13,22.16049
2023-09-14,22.96296
2023-09-15,20.24691
2023-09-16,9.50617
2023-09-17,7.28395
2023-09-18,21.79012
2023-09-19,21.79012
2023-09-20,18.88888
2023-09-21,19.62962
2023-09-22,18.45679
2023-09-23,7.53086
2023-09-24,7.53086
2023-09-25,20.92592
2023-09-26,20.43209
2023-09-27,16.11111
2023-09-28,5.80246
2023-09-29,5.55555
2023-09-30,5.30864
2023-10-01,6.79012
2023-10-02,6.66666
2023-10-03,8.2716
2023-10-04,22.22222
2023-10-05,22.34567
2023-10-06,22.90123
2023-10-07,6.85185
2023-10-08,5.24691
2023-10-09,7.8395
2023-10-10,20.37037
2023-10-11,21.48148
2023-10-12,22.59259
2023-10-13,20.12345
2023-10-14,8.76543
2023-10-15,8.20987
2023-10-16,19.87654
2023-10-17,23.7037
2023-10-18,22.53086
2023-10-19,22.22222
2023-10-20,19.5679
2023-10-21,8.51851
2023-10-22,5.37037
2023-10-23,20.24691
2023-10-24,24.19753
2023-10-25,20.74074
2023-10-26,21.04938
2023-10-27,20.55555
2023-10-28,7.53086
2023-10-29,9.01234
2023-10-30,23.33333
2023-10-31,25.12345
2023-11-01,24.38271
2023-11-02,22.59259
2023-11-03,21.5432
2023-11-04,9.01234
2023-11-05,10.18518
2023-11-06,25.24691
2023-11-07,23.76543
2023-11-08,24.44444
2023-11-09,25.86419
2023-11-10,19.01234
2023-11-11,9.69135
2023-11-12,8.95061
2023-11-13,23.88888
2023-11-14,22.4074
2023-11-15,23.45679
2023-11-16,22.96296
2023-11-17,24.1358
2023-11-18,9.81481
2023-11-19,8.7037
2023-11-20,22.71604
2023-11-21,25.12345
2023-11-22,22.77777
2023-11-23,26.35802
2023-11-24,20.24691
2023-11-25,11.11111
2023-11-26,7.46913
2023-11-27,22.65432
2023-11-28,24.38271
2023-11-29,21.91358
2023-11-30,21.85185
2023-12-01,22.4074
2023-12-02,9.07407
2023-12-03,7.22222
2023-12-04,24.75308
2023-12-05,26.04938
2023-12-06,25.86419
2023-12-07,25.18518
2023-12-08,19.87654
2023-12-09,8.82716
2023-12-10,8.39506
2023-12-11,21.9753
2023-12-12,23.2716
2023-12-13,23.02469
2023-12-14,23.7037
2023-12-15,19.87654
2023-12-16,9.38271
2023-12-17,9.5679
2023-12-18,21.72839
2023-12-19,22.46913
2023-12-20,23.64197
2023-12-21,21.9753
2023-12-22,19.01234
2023-12-23,8.7037
2023-12-24,6.29629
2023-12-25,7.71604
2023-12-26,24.19753
2023-12-27,25.98765
2023-12-28,16.35802
2023-12-29,19.1358
2023-12-30,14.81481
2023-12-31,7.16049
2024-01-01,8.82716
2024-01-02,23.76543
2024-01-03,24.01234
2024-01-04,23.58024
2024-01-05,22.4074
2024-01-06,7.77777
2024-01-07,9.5679
2024-01-08,20.55555
2024-01-09,25.80246
2024-01-10,22.90123
2024-01-11,23.20987
2024-01-12,20.55555
2024-01-13,8.33333
2024-01-14,7.34567
2024-01-15,23.08641
2024-01-16,23.64197
2024-01-17,22.59259
2024-01-18,23.7037
2024-01-19,19.81481
2024-01-20,8.95061
2024-01-21,8.02469
2024-01-22,20.86419
2024-01-23,22.96296
2024-01-24,26.79012
2024-01-25,22.65432
2024-01-26,22.09876
2024-01-27,8.02469
2024-01-28,12.46913
2024-01-29,23.33333
2024-01-30,28.02469
2024-01-31,22.8395
2024-02-01,22.34567
2024-02-02,21.41975
2024-02-03,17.16049
2024-02-04,16.66666
2024-02-05,27.96296
2024-02-06,23.7037
2024-02-07,20.37037
2024-02-08,16.85185
2024-02-09,7.46913
2024-02-10,5.74074
2024-02-11,7.22222
2024-02-12,7.71604
2024-02-13,21.91358
2024-02-14,21.11111
2024-02-15,22.28395
2024-02-16,20.24691
2024-02-17,10.24691
2024-02-18,10.37037
2024-02-19,24.38271
2024-02-20,25.12345
2024-02-21,21.35802
2024-02-22,22.34567
2024-02-23,20.67901
2024-02-24,10.18518
2024-02-25,10.98765
2024-02-26,23.02469
2024-02-27,19.44444
2024-02-28,21.72839
2024-02-29,22.46913
2024-03-01,9.81481
2024-03-02,9.19753
2024-03-03,11.48148
2024-03-04,25.0
2024-03-05,23.95061
2024-03-06,23.76543
2024-03-07,25.0
2024-03-08,21.60493
2024-03-09,12.65432
2024-03-10,8.39506
2024-03-11,25.80246
2024-03-12,24.19753
2024-03-13,22.96296
2024-03-14,23.14814
2024-03-15,19.62962
2024-03-16,8.33333
2024-03-17,8.33333
2024-03-18,21.66666
2024-03-19,19.81481
2024-03-20,22.71604
