date,자금조달계획서
2023-05-29,11.96754
2023-05-30,18.90466
2023-05-31,15.53752
2023-06-01,15.13184
2023-06-02,12.57606
2023-06-03,9.29006
2023-06-04,9.12778
2023-06-05,15.21298
2023-06-06,15.01014
2023-06-07,19.67545
2023-06-08,17.76876
2023-06-09,14.19878
2023-06-10,10.30425
2023-06-11,9.93914
2023-06-12,20.2434
2023-06-13,15.13184
2023-06-14,17.52535
2023-06-15,18.58012
2023-06-16,14.48275
2023-06-17,11.44016
2023-06-18,11.35902
2023-06-19,19.67545
2023-06-20,17.16024
2023-06-21,16.9574
2023-06-22,15.21298
2023-06-23,16.10547
2023-06-24,8.80324
2023-06-25,9.37119
2023-06-26,18.37728
2023-06-27,17.28194
2023-06-28,13.10344
2023-06-29,13.50912
2023-06-30,13.87423
2023-07-01,8.92494
2023-07-02,8.43813
2023-07-03,15.8215
2023-07-04,13.7931
2023-07-05,15.09127
2023-07-06,12.08924
2023-07-07,11.48073
2023-07-08,9.45233
2023-07-09,8.35699
2023-07-10,14.84787
2023-07-11,12.9006
2023-07-12,14.44219
2023-07-13,13.34685
2023-07-14,11.52129
2023-07-15,8.64097
2023-07-16,7.34279
2023-07-17,16.02434
2023-07-18,16.87626
2023-07-19,17.76876
2023-07-20,15.13184
2023-07-21,14.03651
2023-07-22,9.00608
2023-07-23,9.69574
2023-07-24,16.02434
2023-07-25,15.49695
2023-07-26,12.9006
2023-07-27,13.7931
2023-07-28,13.50912
2023-07-29,9.33062
2023-07-30,8.55983
2023-07-31,13.02231
2023-08-01,13.14401
2023-08-02,15.37525
2023-08-03,12.9006
2023-08-04,10.06085
2023-08-05,8.84381
2023-08-06,8.35699
2023-08-07,14.76673
2023-08-08,15.17241
2023-08-09,14.40162
2023-08-10,13.14401
2023-08-11,13.14401
2023-08-12,12.73833
2023-08-13,10.26369
2023-08-14,16.47058
2023-08-15,11.48073
2023-08-16,17.93103
2023-08-17,14.72616
2023-08-18,10.66937
2023-08-19,10.10141
2023-08-20,9.4929
2023-08-21,16.63286
2023-08-22,14.8073
2023-08-23,16.10547
2023-08-24,13.59026
2023-08-25,14.84787
2023-08-26,10.91277
2023-08-27,8.96551
2023-08-28,18.82352
2023-08-29,15.74036
2023-08-30,13.75253
2023-08-31,14.15821
2023-09-01,11.8864
2023-09-02,9.29006
2023-09-03,9.33062
2023-09-04,16.63286
2023-09-05,17.32251
2023-09-06,14.36105
2023-09-07,16.83569
2023-09-08,13.10344
2023-09-09,8.07302
2023-09-10,8.23529
2023-09-11,18.82352
2023-09-12,16.14604
2023-09-13,14.929
2023-09-14,16.43002
2023-09-15,13.59026
2023-09-16,9.57403
2023-09-17,8.84381
2023-09-18,15.61866
2023-09-19,16.22718
2023-09-20,16.51115
2023-09-21,11.80527
2023-09-22,10.95334
2023-09-23,8.11359
2023-09-24,9.85801
2023-09-25,13.50912
2023-09-26,12.98174
2023-09-27,8.55983
2023-09-28,3.69168
2023-09-29,3.56997
2023-09-30,3.08316
2023-10-01,4.38133
2023-10-02,6.61257
2023-10-03,6.93711
2023-10-04,14.64503
2023-10-05,12.81947
2023-10-06,8.80324
2023-10-07,6.97768
2023-10-08,5.67951
2023-10-09,8.76267
2023-10-10,15.25354
2023-10-11,14.03651
2023-10-12,14.15821
2023-10-13,12.86004
2023-10-14,7.01825
2023-10-15,6.93711
2023-10-16,14.96957
2023-10-17,13.67139
2023-10-18,12.98174
2023-10-19,13.06288
2023-10-20,10.66937
2023-10-21,7.87018
2023-10-22,7.22109
2023-10-23,16.14604
2023-10-24,14.76673
2023-10-25,10.83164
2023-10-26,11.27789
2023-10-27,8.84381
2023-10-28,5.96348
2023-10-29,6.3286
2023-10-30,11.60243
2023-10-31,11.72413
2023-11-01,12.61663
2023-11-02,9.77687
2023-11-03,10.70993
2023-11-04,7.18052
2023-11-05,6.4503
2023-11-06,13.38742
2023-11-07,12.12981
2023-11-08,14.19878
2023-11-09,12.37322
2023-11-10,8.92494
2023-11-11,6.89655
2023-11-12,6.85598
2023-11-13,12.7789
2023-11-14,14.11764
2023-11-15,11.84584
2023-11-16,9.6146
2023-11-17,9.37119
2023-11-18,6.20689
2023-11-19,6.36916
2023-11-20,12.08924
2023-11-21,11.44016
2023-11-22,11.35902
2023-11-23,12.49492
2023-11-24,9.45233
2023-11-25,5.96348
2023-11-26,6.12576
2023-11-27,12.33265
2023-11-28,12.29208
2023-11-29,10.95334
2023-11-30,9.29006
2023-12-01,9.85801
2023-12-02,5.72008
2023-12-03,5.39553
2023-12-04,10.50709
2023-12-05,10.7505
2023-12-06,8.76267
2023-12-07,8.64097
2023-12-08,7.66734
2023-12-09,6.24746
2023-12-10,4.78701
2023-12-11,10.95334
2023-12-12,11.15618
2023-12-13,10.99391
2023-12-14,9.7363
2023-12-15,8.92494
2023-12-16,5.23326
2023-12-17,5.15212
2023-12-18,10.66937
2023-12-19,9.69574
2023-12-20,11.27789
2023-12-21,9.16835
2023-12-22,8.23529
2023-12-23,5.23326
2023-12-24,4.98985
2023-12-25,6.85598
2023-12-26,12.29208
2023-12-27,12.25152
2023-12-28,10.83164
2023-12-29,8.23529
2023-12-30,6.24746
2023-12-31,5.39553
2024-01-01,5.5578
2024-01-02,10.70993
2024-01-03,9.00608
2024-01-04,10.99391
2024-01-05,10.26369
2024-01-06,8.03245
2024-01-07,6.61257
2024-01-08,12.53549
2024-01-09,13.22515
2024-01-10,11.52129
2024-01-11,13.30628
2024-01-12,10.91277
2024-01-13,7.70791
2024-01-14,6.4503
2024-01-15,13.83367
2024-01-16,12.25152
2024-01-17,12.53549
2024-01-18,10.66937
2024-01-19,9.7363
2024-01-20,7.4645
2024-01-21,7.87018
2024-01-22,11.7647
2024-01-23,12.73833
2024-01-24,11.7647
2024-01-25,11.19675
2024-01-26,10.30425
2024-01-27,7.4645
2024-01-28,7.50507
2024-01-29,15.17241
2024-01-30,13.18458
2024-01-31,11.27789
2024-02-01,11.44016
2024-02-02,9.85801
2024-02-03,7.70791
2024-02-04,8.51926
2024-02-05,12.94117
2024-02-06,14.11764
2024-02-07,10.14198
2024-02-08,7.95131
2024-02-09,4.94929
2024-02-10,3.85395
2024-02-11,5.59837
2024-02-12,8.03245
2024-02-13,14.19878
2024-02-14,13.59026
2024-02-15,13.10344
2024-02-16,11.48073
2024-02-17,9.24949
2024-02-18,7.22109
2024-02-19,14.40162
2024-02-20,12.7789
2024-02-21,15.41582
2024-02-22,13.63083
2024-02-23,10.38539
2024-02-24,8.39756
2024-02-25,8.03245
2024-02-26,20.73022
2024-02-27,14.27991
2024-02-28,11.35902
2024-02-29,11.19675
2024-03-01,7.62677
2024-03-02,6.69371
2024-03-03,8.43813
2024-03-04,13.54969
2024-03-05,13.50912
2024-03-06,10.91277
2024-03-07,11.44016
2024-03-08,11.80527
2024-03-09,8.68154
2024-03-10,8.84381
2024-03-11,14.11764
2024-03-12,15.21298
2024-03-13,15.86206
2024-03-14,12.69776
2024-03-15,11.84584
2024-03-16,10.02028
2024-03-17,8.07302
2024-03-18,17.20081
2024-03-19,14.68559
2024-03-20,14.48275
