date,부산금소매가
2023-05-30,4.16666
2023-05-31,3.34302
2023-06-01,3.58527
2023-06-02,2.90697
2023-06-03,2.13178
2023-06-04,1.25968
2023-06-05,3.77906
2023-06-06,2.13178
2023-06-07,3.77906
2023-06-08,4.79651
2023-06-09,3.05232
2023-06-10,1.30813
2023-06-11,1.59883
2023-06-12,3.39147
2023-06-13,4.26356
2023-06-14,4.89341
2023-06-15,3.63372
2023-06-16,3.10077
2023-06-17,1.93798
2023-06-18,1.01744
2023-06-19,3.19767
2023-06-20,3.73062
2023-06-21,2.71317
2023-06-22,3.39147
2023-06-23,3.10077
2023-06-24,1.40503
2023-06-25,1.50193
2023-06-26,3.05232
2023-06-27,4.31201
2023-06-28,3.19767
2023-06-29,3.68217
2023-06-30,2.61627
2023-07-01,1.35658
2023-07-02,1.21124
2023-07-03,2.85852
2023-07-04,2.76162
2023-07-05,2.81007
2023-07-06,2.22868
2023-07-07,3.19767
2023-07-08,1.50193
2023-07-09,1.25968
2023-07-10,3.24612
2023-07-11,1.84108
2023-07-12,3.00387
2023-07-13,2.85852
2023-07-14,3.58527
2023-07-15,0.72674
2023-07-16,1.59883
2023-07-17,2.76162
2023-07-18,3.00387
2023-07-19,3.34302
2023-07-20,2.47093
2023-07-21,2.51937
2023-07-22,1.45348
2023-07-23,1.35658
2023-07-24,2.71317
2023-07-25,2.85852
2023-07-26,2.32558
2023-07-27,3.29457
2023-07-28,12.1124
2023-07-29,8.72093
2023-07-30,10.80426
2023-07-31,12.16085
2023-08-01,8.47868
2023-08-02,7.75193
2023-08-03,7.75193
2023-08-04,6.73449
2023-08-05,5.7655
2023-08-06,5.13565
2023-08-07,10.27131
2023-08-08,9.06007
2023-08-09,7.89728
2023-08-10,8.43023
2023-08-11,9.10852
2023-08-12,5.4748
2023-08-13,3.00387
2023-08-14,5.0872
2023-08-15,3.58527
2023-08-16,5.23255
2023-08-17,5.5717
2023-08-18,6.00775
2023-08-19,3.77906
2023-08-20,2.95542
2023-08-21,4.65116
2023-08-22,3.34302
2023-08-23,3.39147
2023-08-24,3.39147
2023-08-25,6.10465
2023-08-26,4.11821
2023-08-27,3.14922
2023-08-28,7.55813
2023-08-29,7.75193
2023-08-30,7.46124
2023-08-31,8.57558
2023-09-01,5.3779
2023-09-02,2.81007
2023-09-03,5.5717
2023-09-04,11.09496
2023-09-05,9.98062
2023-09-06,9.88372
2023-09-07,8.76937
2023-09-08,9.20542
2023-09-09,6.20155
2023-09-10,5.03875
2023-09-11,9.10852
2023-09-12,11.3372
2023-09-13,9.98062
2023-09-14,7.31589
2023-09-15,7.12209
2023-09-16,4.74806
2023-09-17,3.48837
2023-09-18,7.07364
2023-09-19,6.92829
2023-09-20,4.89341
2023-09-21,2.18023
2023-09-22,2.08333
2023-09-23,4.74806
2023-09-24,4.84496
2023-09-25,11.19186
2023-09-26,9.20542
2023-09-27,6.92829
2023-09-28,2.76162
2023-09-29,3.82751
2023-09-30,3.29457
2023-10-01,6.10465
2023-10-02,6.00775
2023-10-03,6.68604
2023-10-04,17.6841
2023-10-05,15.98837
2023-10-06,11.77325
2023-10-07,4.45736
2023-10-08,4.16666
2023-10-09,7.70348
2023-10-10,13.75968
2023-10-11,9.73837
2023-10-12,12.4031
2023-10-13,12.0155
2023-10-14,8.28488
2023-10-15,6.97674
2023-10-16,13.71124
2023-10-17,12.83914
2023-10-18,11.7248
2023-10-19,14.38953
2023-10-20,16.03682
2023-10-21,11.87015
2023-10-22,9.25387
2023-10-23,17.73255
2023-10-24,12.16085
2023-10-25,11.531
2023-10-26,15.35852
2023-10-27,12.93604
2023-10-28,11.67635
2023-10-29,11.28875
2023-10-30,27.18023
2023-10-31,43.79844
2023-11-01,34.78682
2023-11-02,23.40116
2023-11-03,20.20348
2023-11-04,14.24418
2023-11-05,12.45155
2023-11-06,24.4186
2023-11-07,20.25193
2023-11-08,17.39341
2023-11-09,17.15116
2023-11-10,11.531
2023-11-11,7.02519
2023-11-12,5.6686
2023-11-13,14.63178
2023-11-14,10.22286
2023-11-15,10.90116
2023-11-16,9.68992
2023-11-17,11.38565
2023-11-18,15.40697
2023-11-19,12.98449
2023-11-20,16.37596
2023-11-21,15.74612
2023-11-22,10.94961
2023-11-23,15.89147
2023-11-24,17.9748
2023-11-25,10.02906
2023-11-26,8.28488
2023-11-27,17.05426
2023-11-28,24.9031
2023-11-29,21.46317
2023-11-30,21.26937
2023-12-01,19.91279
2023-12-02,16.23062
2023-12-03,14.19573
2023-12-04,38.71124
2023-12-05,36.67635
2023-12-06,28.63372
2023-12-07,23.54651
2023-12-08,19.13759
2023-12-09,15.26162
2023-12-10,15.01937
2023-12-11,21.07558
2023-12-12,25.67829
2023-12-13,20.20348
2023-12-14,16.47286
2023-12-15,15.74612
2023-12-16,9.39922
2023-12-17,8.33333
2023-12-18,11.67635
2023-12-19,12.98449
2023-12-20,13.90503
2023-12-21,15.35852
2023-12-22,17.29651
2023-12-23,13.08139
2023-12-24,11.09496
2023-12-25,14.92248
2023-12-26,22.09302
2023-12-27,24.07945
2023-12-28,24.4186
2023-12-29,20.97868
2023-12-30,14.24418
2023-12-31,12.35465
2024-01-01,16.81201
2024-01-02,23.69186
2024-01-03,25.33914
2024-01-04,22.04457
2024-01-05,27.47093
2024-01-06,21.36627
2024-01-07,17.63565
2024-01-08,22.23837
2024-01-09,25.29069
2024-01-10,24.17635
2024-01-11,20.49418
2024-01-12,16.27906
2024-01-13,12.3062
2024-01-14,7.55813
2024-01-15,11.9186
2024-01-16,14.29263
2024-01-17,12.4031
2024-01-18,18.41085
2024-01-19,16.52131
2024-01-20,12.1124
2024-01-21,11.28875
2024-01-22,19.37984
2024-01-23,18.4593
2024-01-24,19.18604
2024-01-25,14.38953
2024-01-26,11.7248
2024-01-27,8.62403
2024-01-28,7.46124
2024-01-29,15.21317
2024-01-30,13.56589
2024-01-31,15.74612
2024-02-01,14.72868
2024-02-02,18.21705
2024-02-03,11.24031
2024-02-04,10.51356
2024-02-05,14.24418
2024-02-06,9.54457
2024-02-07,10.17441
2024-02-08,9.15697
2024-02-09,5.91085
2024-02-10,8.72093
2024-02-11,8.33333
2024-02-12,9.88372
2024-02-13,16.03682
2024-02-14,20.83333
2024-02-15,18.21705
2024-02-16,17.39341
2024-02-17,12.59689
2024-02-18,11.3372
2024-02-19,19.28294
2024-02-20,17.9748
2024-02-21,14.82558
2024-02-22,12.0155
2024-02-23,20.54263
2024-02-24,11.67635
2024-02-25,10.70736
2024-02-26,18.12015
2024-02-27,17.05426
2024-02-28,16.47286
2024-02-29,16.47286
2024-03-01,13.22674
2024-03-02,12.88759
2024-03-03,11.87015
2024-03-04,26.21124
2024-03-05,42.19961
2024-03-06,24.75775
2024-03-07,26.98643
2024-03-08,32.21899
2024-03-09,22.14147
2024-03-10,18.50775
2024-03-11,37.64534
2024-03-12,37.88759
2024-03-13,42.73255
2024-03-14,30.91085
2024-03-15,22.09302
2024-03-16,8.52713
2024-03-17,7.89728
2024-03-18,16.08527
2024-03-19,19.18604
2024-03-20,16.23062
