date,위안화
2023-05-30,34.13423
2023-05-31,31.9718
2023-06-01,31.5233
2023-06-02,29.77735
2023-06-03,11.83725
2023-06-04,10.37962
2023-06-05,29.56911
2023-06-06,16.53051
2023-06-07,32.98093
2023-06-08,31.04276
2023-06-09,32.62854
2023-06-10,13.96764
2023-06-11,11.86929
2023-06-12,37.33781
2023-06-13,53.46788
2023-06-14,47.8616
2023-06-15,43.26445
2023-06-16,36.1685
2023-06-17,13.29489
2023-06-18,12.6862
2023-06-19,37.30578
2023-06-20,37.40189
2023-06-21,34.37449
2023-06-22,28.47989
2023-06-23,28.20759
2023-06-24,11.74115
2023-06-25,12.83037
2023-06-26,35.52779
2023-06-27,32.93288
2023-06-28,32.3242
2023-06-29,33.79785
2023-06-30,32.40429
2023-07-01,12.57408
2023-07-02,11.45282
2023-07-03,39.56431
2023-07-04,38.41102
2023-07-05,34.11821
2023-07-06,31.50728
2023-07-07,28.31971
2023-07-08,10.5398
2023-07-09,11.94938
2023-07-10,29.85744
2023-07-11,31.28303
2023-07-12,34.95114
2023-07-13,37.61012
2023-07-14,37.19365
2023-07-15,13.8395
2023-07-16,13.02258
2023-07-17,35.78407
2023-07-18,35.80009
2023-07-19,35.51177
2023-07-20,34.05414
2023-07-21,34.05414
2023-07-22,11.85327
2023-07-23,12.39788
2023-07-24,36.13647
2023-07-25,36.74515
2023-07-26,32.9489
2023-07-27,31.82764
2023-07-28,28.23962
2023-07-29,11.72513
2023-07-30,10.90821
2023-07-31,32.45234
2023-08-01,29.93753
2023-08-02,30.88258
2023-08-03,30.61028
2023-08-04,29.24875
2023-08-05,11.70911
2023-08-06,11.37273
2023-08-07,30.51417
2023-08-08,33.86192
2023-08-09,34.34246
2023-08-10,28.91238
2023-08-11,28.576
2023-08-12,13.95162
2023-08-13,12.81435
2023-08-14,33.76581
2023-08-15,23.19397
2023-08-16,45.44289
2023-08-17,62.05349
2023-08-18,57.84078
2023-08-19,19.14143
2023-08-20,18.72497
2023-08-21,54.09258
2023-08-22,48.53435
2023-08-23,38.13871
2023-08-24,37.64215
2023-08-25,34.93512
2023-08-26,13.10267
2023-08-27,13.37497
2023-08-28,37.83437
2023-08-29,36.72913
2023-08-30,33.79785
2023-08-31,32.56447
2023-09-01,33.76581
2023-09-02,14.36809
2023-09-03,14.1118
2023-09-04,34.0221
2023-09-05,32.86881
2023-09-06,38.28287
2023-09-07,33.60563
2023-09-08,33.34935
2023-09-09,15.20102
2023-09-10,12.60611
2023-09-11,35.97629
2023-09-12,32.72465
2023-09-13,30.35399
2023-09-14,30.69037
2023-09-15,27.88723
2023-09-16,12.10956
2023-09-17,11.67707
2023-09-18,32.48438
2023-09-19,32.86881
2023-09-20,30.54621
2023-09-21,30.40205
2023-09-22,30.35399
2023-09-23,10.82812
2023-09-24,10.63591
2023-09-25,31.23498
2023-09-26,35.03123
2023-09-27,32.93288
2023-09-28,14.43216
2023-09-29,11.88531
2023-09-30,10.44369
2023-10-01,9.77094
2023-10-02,12.2377
2023-10-03,15.21704
2023-10-04,33.10908
2023-10-05,29.05654
2023-10-06,25.69277
2023-10-07,12.47797
2023-10-08,11.62902
2023-10-09,17.10716
2023-10-10,33.79785
2023-10-11,30.75444
2023-10-12,27.83917
2023-10-13,25.77286
2023-10-14,12.6862
2023-10-15,11.24459
2023-10-16,34.34246
2023-10-17,30.99471
2023-10-18,28.43184
2023-10-19,29.87345
2023-10-20,27.66298
2023-10-21,10.61989
2023-10-22,10.9883
2023-10-23,29.0245
2023-10-24,30.32196
2023-10-25,29.50504
2023-10-26,32.03588
2023-10-27,26.5257
2023-10-28,10.47573
2023-10-29,10.82812
2023-10-30,28.89636
2023-10-31,28.81627
2023-11-01,28.46387
2023-11-02,30.20983
2023-11-03,35.62389
2023-11-04,14.51225
2023-11-05,11.82123
2023-11-06,44.41774
2023-11-07,39.35607
2023-11-08,36.24859
2023-11-09,34.15024
2023-11-10,30.97869
2023-11-11,13.3109
2023-11-12,11.72513
2023-11-13,33.07704
2023-11-14,30.86657
2023-11-15,32.5004
2023-11-16,33.58962
2023-11-17,29.68124
2023-11-18,10.9883
2023-11-19,10.49175
2023-11-20,32.27614
2023-11-21,35.04725
2023-11-22,31.47525
2023-11-23,32.27614
2023-11-24,27.47076
2023-11-25,11.26061
2023-11-26,10.66794
2023-11-27,32.06791
2023-11-28,29.61717
2023-11-29,28.23962
2023-11-30,29.42495
2023-12-01,26.91013
2023-12-02,10.31555
2023-12-03,10.716
2023-12-04,31.0748
2023-12-05,32.26013
2023-12-06,28.64007
2023-12-07,32.98093
2023-12-08,28.54396
2023-12-09,11.56495
2023-12-10,10.92423
2023-12-11,30.22585
2023-12-12,29.05654
2023-12-13,27.42271
2023-12-14,29.55309
2023-12-15,25.29232
2023-12-16,11.18052
2023-12-17,9.97917
2023-12-18,27.08633
2023-12-19,27.18244
2023-12-20,27.26253
2023-12-21,25.03604
2023-12-22,24.12301
2023-12-23,11.70911
2023-12-24,9.21031
2023-12-25,11.32468
2023-12-26,26.06118
2023-12-27,24.5555
2023-12-28,26.49367
2023-12-29,21.8805
2023-12-30,10.69998
2023-12-31,10.28351
2024-01-01,10.20342
2024-01-02,29.10459
2024-01-03,27.74307
2024-01-04,24.49143
2024-01-05,24.84382
2024-01-06,11.40477
2024-01-07,11.3407
2024-01-08,27.61492
2024-01-09,26.28543
2024-01-10,27.51882
2024-01-11,26.2534
2024-01-12,24.39532
2024-01-13,10.45971
2024-01-14,10.26749
2024-01-15,27.7751
2024-01-16,30.73842
2024-01-17,36.58497
2024-01-18,31.18692
2024-01-19,27.99935
2024-01-20,11.62902
2024-01-21,11.18052
2024-01-22,29.21672
2024-01-23,30.0016
2024-01-24,30.77046
2024-01-25,27.1504
2024-01-26,25.58065
2024-01-27,11.21255
2024-01-28,11.24459
2024-01-29,25.82091
2024-01-30,26.0772
2024-01-31,25.98109
2024-02-01,23.88274
2024-02-02,23.72256
2024-02-03,11.32468
2024-02-04,10.21944
2024-02-05,28.89636
2024-02-06,24.33125
2024-02-07,21.67227
2024-02-08,18.27646
2024-02-09,9.2904
2024-02-10,8.61765
2024-02-11,8.88995
2024-02-12,8.87393
2024-02-13,20.79128
2024-02-14,20.29473
2024-02-15,21.38395
2024-02-16,19.17347
2024-02-17,10.37962
2024-02-18,10.78007
2024-02-19,26.31747
2024-02-20,24.76373
2024-02-21,26.28543
2024-02-22,25.98109
2024-02-23,24.13903
2024-02-24,10.3636
2024-02-25,11.19654
2024-02-26,26.83004
2024-02-27,25.54861
2024-02-28,24.31523
2024-02-29,24.07496
2024-03-01,13.15072
2024-03-02,11.10043
2024-03-03,10.63591
2024-03-04,25.99711
2024-03-05,24.81178
2024-03-06,25.42047
2024-03-07,23.43424
2024-03-08,23.7546
2024-03-09,11.4368
2024-03-10,11.11645
2024-03-11,28.83229
2024-03-12,26.49367
2024-03-13,25.19621
2024-03-14,23.94682
2024-03-15,23.81867
2024-03-16,10.34758
2024-03-17,10.41166
2024-03-18,26.95819
2024-03-19,28.01537
2024-03-20,28.64007
