date,양극재관련주
2023-06-06,7.14285
2023-06-07,14.54311
2023-06-08,15.83011
2023-06-09,14.54311
2023-06-10,8.17245
2023-06-11,14.02831
2023-06-12,14.60746
2023-06-13,20.07722
2023-06-14,29.34362
2023-06-15,13.32046
2023-06-16,9.9099
2023-06-17,8.55855
2023-06-18,8.6229
2023-06-19,19.30501
2023-06-20,11.71171
2023-06-21,15.76576
2023-06-22,20.59202
2023-06-23,12.22651
2023-06-24,8.2368
2023-06-25,9.9099
2023-06-26,8.68725
2023-06-27,9.9099
2023-06-28,10.74646
2023-06-29,10.03861
2023-06-30,7.722
2023-07-01,6.62805
2023-07-02,6.435
2023-07-03,18.40411
2023-07-04,14.67181
2023-07-05,17.63191
2023-07-06,16.02316
2023-07-07,18.08236
2023-07-08,15.57271
2023-07-09,14.99356
2023-07-10,20.27027
2023-07-11,23.87387
2023-07-12,27.99227
2023-07-13,30.63063
2023-07-14,25.54697
2023-07-15,20.59202
2023-07-16,21.23552
2023-07-17,23.10167
2023-07-18,45.23809
2023-07-19,43.56499
2023-07-20,39.96138
2023-07-21,37.32303
2023-07-22,28.24967
2023-07-23,31.53153
2023-07-24,47.87644
2023-07-25,59.5238
2023-07-26,62.29086
2023-07-27,32.30373
2023-07-28,24.83912
2023-07-29,21.23552
2023-07-30,20.01287
2023-07-31,24.83912
2023-08-01,20.14157
2023-08-02,17.31016
2023-08-03,17.31016
2023-08-04,19.04761
2023-08-05,12.09781
2023-08-06,12.99871
2023-08-07,21.10682
2023-08-08,14.73616
2023-08-09,11.26126
2023-08-10,10.61776
2023-08-11,11.00386
2023-08-12,9.45945
2023-08-13,9.33075
2023-08-14,8.4942
2023-08-15,8.2368
2023-08-16,8.6229
2023-08-17,10.10296
2023-08-18,10.29601
2023-08-19,6.9498
2023-08-20,4.69755
2023-08-21,6.88545
2023-08-22,8.6229
2023-08-23,8.30115
2023-08-24,8.3655
2023-08-25,6.9498
2023-08-26,8.6229
2023-08-27,7.40025
2023-08-28,10.74646
2023-08-29,12.41956
2023-08-30,10.48906
2023-08-31,9.45945
2023-09-01,7.0785
2023-09-02,6.9498
2023-09-03,6.5637
2023-09-04,9.33075
2023-09-05,10.03861
2023-09-06,14.47876
2023-09-07,11.00386
2023-09-08,7.40025
2023-09-09,4.3758
2023-09-10,5.72715
2023-09-11,6.24195
2023-09-12,5.21235
2023-09-13,6.0489
2023-09-14,5.08365
2023-09-15,5.0193
2023-09-16,3.66795
2023-09-17,3.7323
2023-09-18,4.6332
2023-09-19,3.79665
2023-09-20,3.861
2023-09-21,6.0489
2023-09-22,3.02445
2023-09-23,1.86615
2023-09-24,4.5045
2023-09-25,4.5045
2023-09-26,3.7323
2023-09-27,2.12355
2023-09-28,1.9305
2023-09-29,0.7722
2023-09-30,1.99485
2023-10-01,2.89575
2023-10-02,1.99485
2023-10-03,3.92535
2023-10-04,7.3359
2023-10-05,8.17245
2023-10-06,4.6332
2023-10-07,2.89575
2023-10-08,2.7027
2023-10-09,3.2175
2023-10-10,5.85585
2023-10-11,7.65765
2023-10-12,5.2767
2023-10-13,4.2471
2023-10-14,3.4749
2023-10-15,3.3462
2023-10-16,3.861
2023-10-17,7.8507
2023-10-18,11.32561
2023-10-19,9.07335
2023-10-20,9.58815
2023-10-21,10.81081
2023-10-22,5.85585
2023-10-23,9.2664
2023-10-24,7.0785
2023-10-25,5.5341
2023-10-26,6.75675
2023-10-27,3.53925
2023-10-28,7.4646
2023-10-29,15.95881
2023-10-30,12.29086
2023-10-31,7.0785
2023-11-01,5.148
2023-11-02,5.98455
2023-11-03,8.2368
2023-11-04,4.56885
2023-11-05,5.59845
2023-11-06,11.51866
2023-11-07,10.55341
2023-11-08,8.2368
2023-11-09,6.1776
2023-11-10,5.72715
2023-11-11,3.6036
2023-11-12,4.8906
2023-11-13,4.56885
2023-11-14,4.18275
2023-11-15,4.82625
2023-11-16,7.0785
2023-11-17,3.7323
2023-11-18,4.7619
2023-11-19,9.33075
2023-11-20,6.435
2023-11-21,6.24195
2023-11-22,3.2175
2023-11-23,5.21235
2023-11-24,4.69755
2023-11-25,7.52895
2023-11-26,48.39124
2023-11-27,15.12226
2023-11-28,20.14157
2023-11-29,19.56241
2023-11-30,17.18146
2023-12-01,12.03346
2023-12-02,13.57786
2023-12-03,13.51351
2023-12-04,15.76576
2023-12-05,8.1081
2023-12-06,7.8507
2023-12-07,5.0193
2023-12-08,5.34105
2023-12-09,4.5045
2023-12-10,4.44015
2023-12-11,5.59845
2023-12-12,8.6229
2023-12-13,12.48391
2023-12-14,7.4646
2023-12-15,8.1081
2023-12-16,5.21235
2023-12-17,5.85585
2023-12-18,6.9498
2023-12-19,6.62805
2023-12-20,8.68725
2023-12-21,7.4646
2023-12-22,4.1184
2023-12-23,3.02445
2023-12-24,4.82625
2023-12-25,3.53925
2023-12-26,3.9897
2023-12-27,4.2471
2023-12-28,3.41055
2023-12-29,4.44015
2023-12-30,4.31145
2023-12-31,4.6332
2024-01-01,5.5341
2024-01-02,4.8906
2024-01-03,5.08365
2024-01-04,4.1184
2024-01-05,3.3462
2024-01-06,3.861
2024-01-07,3.79665
2024-01-08,5.4054
2024-01-09,4.44015
2024-01-10,3.3462
2024-01-11,3.861
2024-01-12,3.79665
2024-01-13,2.7027
2024-01-14,3.15315
2024-01-15,3.66795
2024-01-16,4.6332
2024-01-17,4.31145
2024-01-18,4.1184
2024-01-19,2.50965
2024-01-20,3.15315
2024-01-21,3.15315
2024-01-22,2.9601
2024-01-23,2.89575
2024-01-24,2.8314
2024-01-25,4.1184
2024-01-26,3.2175
2024-01-27,3.861
2024-01-28,3.2175
2024-01-29,4.5045
2024-01-30,3.7323
2024-01-31,2.12355
2024-02-01,2.76705
2024-02-02,2.63835
2024-02-03,2.7027
2024-02-04,2.7027
2024-02-05,3.15315
2024-02-06,4.31145
2024-02-07,25.16087
2024-02-08,14.47876
2024-02-09,4.31145
2024-02-10,2.76705
2024-02-11,2.76705
2024-02-12,3.861
2024-02-13,5.0193
2024-02-14,4.7619
2024-02-15,7.9794
2024-02-16,6.49935
2024-02-17,4.05405
2024-02-18,4.31145
2024-02-19,5.5341
2024-02-20,9.84555
2024-02-21,9.20205
2024-02-22,13.19176
2024-02-23,6.8211
2024-02-24,4.56885
2024-02-25,5.46975
2024-02-26,9.84555
2024-02-27,8.1081
2024-02-28,8.68725
2024-02-29,12.16216
2024-03-01,10.03861
2024-03-02,8.30115
2024-03-03,5.34105
2024-03-04,9.3951
2024-03-05,10.29601
2024-03-06,13.32046
2024-03-07,10.42471
2024-03-08,12.48391
2024-03-09,8.55855
2024-03-10,10.48906
2024-03-11,9.33075
2024-03-12,12.29086
2024-03-13,10.16731
2024-03-14,8.81595
2024-03-15,6.49935
2024-03-16,4.44015
2024-03-17,3.861
2024-03-18,5.72715
2024-03-19,7.2072
2024-03-20,5.5341
