date,코끼리그림
2023-05-29,17.0515
2023-05-30,11.36767
2023-05-31,14.03197
2023-06-01,13.14387
2023-06-02,12.25577
2023-06-03,11.36767
2023-06-04,12.25577
2023-06-05,11.90053
2023-06-06,9.05861
2023-06-07,13.85435
2023-06-08,16.16341
2023-06-09,12.78863
2023-06-10,9.76909
2023-06-11,15.09769
2023-06-12,13.49911
2023-06-13,12.43339
2023-06-14,13.85435
2023-06-15,10.65719
2023-06-16,12.07815
2023-06-17,10.12433
2023-06-18,14.20959
2023-06-19,15.80817
2023-06-20,17.40674
2023-06-21,14.20959
2023-06-22,13.67673
2023-06-23,11.01243
2023-06-24,16.51865
2023-06-25,11.36767
2023-06-26,13.14387
2023-06-27,16.16341
2023-06-28,11.54529
2023-06-29,12.25577
2023-06-30,12.61101
2023-07-01,12.43339
2023-07-02,12.25577
2023-07-03,11.72291
2023-07-04,16.34103
2023-07-05,14.56483
2023-07-06,14.74245
2023-07-07,11.90053
2023-07-08,9.23623
2023-07-09,12.43339
2023-07-10,13.85435
2023-07-11,16.16341
2023-07-12,13.67673
2023-07-13,14.74245
2023-07-14,13.32149
2023-07-15,12.25577
2023-07-16,8.34813
2023-07-17,11.19005
2023-07-18,15.45293
2023-07-19,11.90053
2023-07-20,12.78863
2023-07-21,13.14387
2023-07-22,12.78863
2023-07-23,12.78863
2023-07-24,12.25577
2023-07-25,12.96625
2023-07-26,11.54529
2023-07-27,12.25577
2023-07-28,12.25577
2023-07-29,12.96625
2023-07-30,14.56483
2023-07-31,11.01243
2023-08-01,14.92007
2023-08-02,14.38721
2023-08-03,16.51865
2023-08-04,14.56483
2023-08-05,12.96625
2023-08-06,12.61101
2023-08-07,13.14387
2023-08-08,11.54529
2023-08-09,9.41385
2023-08-10,12.07815
2023-08-11,11.01243
2023-08-12,12.96625
2023-08-13,9.59147
2023-08-14,11.36767
2023-08-15,14.03197
2023-08-16,16.69626
2023-08-17,13.14387
2023-08-18,11.72291
2023-08-19,13.14387
2023-08-20,13.14387
2023-08-21,15.45293
2023-08-22,11.36767
2023-08-23,15.09769
2023-08-24,14.74245
2023-08-25,15.80817
2023-08-26,9.94671
2023-08-27,11.90053
2023-08-28,13.14387
2023-08-29,12.61101
2023-08-30,11.19005
2023-08-31,13.85435
2023-09-01,10.83481
2023-09-02,8.70337
2023-09-03,15.45293
2023-09-04,12.78863
2023-09-05,14.20959
2023-09-06,11.54529
2023-09-07,11.36767
2023-09-08,13.49911
2023-09-09,9.76909
2023-09-10,12.61101
2023-09-11,14.74245
2023-09-12,13.14387
2023-09-13,11.19005
2023-09-14,11.54529
2023-09-15,11.19005
2023-09-16,13.14387
2023-09-17,13.85435
2023-09-18,10.30195
2023-09-19,14.74245
2023-09-20,12.43339
2023-09-21,12.43339
2023-09-22,9.41385
2023-09-23,7.46003
2023-09-24,9.05861
2023-09-25,12.61101
2023-09-26,9.94671
2023-09-27,10.12433
2023-09-28,9.05861
2023-09-29,9.59147
2023-09-30,10.47957
2023-10-01,12.78863
2023-10-02,9.59147
2023-10-03,12.43339
2023-10-04,12.25577
2023-10-05,11.36767
2023-10-06,8.70337
2023-10-07,7.63765
2023-10-08,11.19005
2023-10-09,14.03197
2023-10-10,12.07815
2023-10-11,12.61101
2023-10-12,11.90053
2023-10-13,10.47957
2023-10-14,11.01243
2023-10-15,11.36767
2023-10-16,9.76909
2023-10-17,13.85435
2023-10-18,11.01243
2023-10-19,12.78863
2023-10-20,13.32149
2023-10-21,11.72291
2023-10-22,10.83481
2023-10-23,12.43339
2023-10-24,11.90053
2023-10-25,11.01243
2023-10-26,12.25577
2023-10-27,10.47957
2023-10-28,9.41385
2023-10-29,11.90053
2023-10-30,12.61101
2023-10-31,13.14387
2023-11-01,13.49911
2023-11-02,9.23623
2023-11-03,10.12433
2023-11-04,11.36767
2023-11-05,13.14387
2023-11-06,13.85435
2023-11-07,14.20959
2023-11-08,13.32149
2023-11-09,13.85435
2023-11-10,12.61101
2023-11-11,10.30195
2023-11-12,12.07815
2023-11-13,15.45293
2023-11-14,14.03197
2023-11-15,13.32149
2023-11-16,13.49911
2023-11-17,9.76909
2023-11-18,9.76909
2023-11-19,11.72291
2023-11-20,14.03197
2023-11-21,11.90053
2023-11-22,14.20959
2023-11-23,13.14387
2023-11-24,10.12433
2023-11-25,9.23623
2023-11-26,12.43339
2023-11-27,11.36767
2023-11-28,8.88099
2023-11-29,10.12433
2023-11-30,12.25577
2023-12-01,9.94671
2023-12-02,8.17051
2023-12-03,12.96625
2023-12-04,11.01243
2023-12-05,10.12433
2023-12-06,11.36767
2023-12-07,16.16341
2023-12-08,9.05861
2023-12-09,12.96625
2023-12-10,12.07815
2023-12-11,14.03197
2023-12-12,13.32149
2023-12-13,11.01243
2023-12-14,10.47957
2023-12-15,11.90053
2023-12-16,12.78863
2023-12-17,17.9396
2023-12-18,16.87388
2023-12-19,14.03197
2023-12-20,13.67673
2023-12-21,8.70337
2023-12-22,10.83481
2023-12-23,14.03197
2023-12-24,8.70337
2023-12-25,13.14387
2023-12-26,10.83481
2023-12-27,11.54529
2023-12-28,12.78863
2023-12-29,15.27531
2023-12-30,13.85435
2023-12-31,17.0515
2024-01-01,10.65719
2024-01-02,9.05861
2024-01-03,11.72291
2024-01-04,9.94671
2024-01-05,11.36767
2024-01-06,12.07815
2024-01-07,12.07815
2024-01-08,13.67673
2024-01-09,10.65719
2024-01-10,11.19005
2024-01-11,14.56483
2024-01-12,11.72291
2024-01-13,10.65719
2024-01-14,11.90053
2024-01-15,13.85435
2024-01-16,12.78863
2024-01-17,9.59147
2024-01-18,11.19005
2024-01-19,10.47957
2024-01-20,13.67673
2024-01-21,14.74245
2024-01-22,12.61101
2024-01-23,13.85435
2024-01-24,12.78863
2024-01-25,11.36767
2024-01-26,11.54529
2024-01-27,13.49911
2024-01-28,17.58436
2024-01-29,15.27531
2024-01-30,11.19005
2024-01-31,12.61101
2024-02-01,13.49911
2024-02-02,11.19005
2024-02-03,9.59147
2024-02-04,15.98579
2024-02-05,12.43339
2024-02-06,8.34813
2024-02-07,7.81527
2024-02-08,10.30195
2024-02-09,10.47957
2024-02-10,14.38721
2024-02-11,7.81527
2024-02-12,10.30195
2024-02-13,11.72291
2024-02-14,9.76909
2024-02-15,9.23623
2024-02-16,12.25577
2024-02-17,9.94671
2024-02-18,14.20959
2024-02-19,11.54529
2024-02-20,9.76909
2024-02-21,9.59147
2024-02-22,11.01243
2024-02-23,10.47957
2024-02-24,8.88099
2024-02-25,15.27531
2024-02-26,12.43339
2024-02-27,13.32149
2024-02-28,12.61101
2024-02-29,10.30195
2024-03-01,11.19005
2024-03-02,12.25577
2024-03-03,9.05861
2024-03-04,9.23623
2024-03-05,9.59147
2024-03-06,11.54529
2024-03-07,14.20959
2024-03-08,14.20959
2024-03-09,12.43339
2024-03-10,10.12433
2024-03-11,14.03197
2024-03-12,11.19005
2024-03-13,12.25577
2024-03-14,9.41385
2024-03-15,11.54529
2024-03-16,10.30195
2024-03-17,11.72291
2024-03-18,9.59147
2024-03-19,13.14387
2024-03-20,13.49911
