date,광고마케터
2023-07-06,19.29824
2023-07-07,20.17543
2023-07-08,5.26315
2023-07-09,7.89473
2023-07-10,40.35087
2023-07-11,28.07017
2023-07-12,28.07017
2023-07-13,26.31578
2023-07-14,22.80701
2023-07-15,4.38596
2023-07-16,18.42105
2023-07-17,34.21052
2023-07-18,29.82456
2023-07-19,14.91228
2023-07-20,5.26315
2023-07-21,18.42105
2023-07-22,5.26315
2023-07-23,7.89473
2023-07-24,14.03508
2023-07-25,11.4035
2023-07-26,9.64912
2023-07-27,7.89473
2023-07-28,11.4035
2023-07-29,7.01754
2023-07-30,8.77192
2023-07-31,13.15789
2023-08-01,8.77192
2023-08-02,7.01754
2023-08-03,10.52631
2023-08-04,14.03508
2023-08-05,4.38596
2023-08-06,5.26315
2023-08-07,10.52631
2023-08-08,14.03508
2023-08-09,13.15789
2023-08-11,17.54385
2023-08-12,4.38596
2023-08-13,5.26315
2023-08-14,16.66666
2023-08-15,9.64912
2023-08-16,22.80701
2023-08-17,14.03508
2023-08-18,22.80701
2023-08-19,6.14035
2023-08-20,12.2807
2023-08-21,27.19298
2023-08-22,27.19298
2023-08-23,22.80701
2023-08-24,15.78947
2023-08-25,18.42105
2023-08-26,5.26315
2023-08-27,8.77192
2023-08-28,43.85964
2023-08-29,29.82456
2023-08-30,28.07017
2023-08-31,13.15789
2023-09-01,21.92982
2023-09-04,20.17543
2023-09-05,22.80701
2023-09-06,18.42105
2023-09-07,22.80701
2023-09-08,6.14035
2023-09-09,21.92982
2023-09-10,10.52631
2023-09-11,21.92982
2023-09-12,17.54385
2023-09-13,21.92982
2023-09-14,16.66666
2023-09-15,15.78947
2023-09-16,6.14035
2023-09-17,4.38596
2023-09-18,25.43859
2023-09-19,16.66666
2023-09-20,14.91228
2023-09-21,23.68421
2023-09-22,14.03508
2023-09-23,4.38596
2023-09-24,14.03508
2023-09-25,22.80701
2023-09-26,19.29824
2023-09-27,7.01754
2023-10-01,4.38596
2023-10-02,9.64912
2023-10-03,7.89473
2023-10-04,12.2807
2023-10-05,21.92982
2023-10-06,14.03508
2023-10-09,7.89473
2023-10-10,8.77192
2023-10-11,19.29824
2023-10-12,8.77192
2023-10-13,14.03508
2023-10-14,4.38596
2023-10-15,11.4035
2023-10-16,25.43859
2023-10-17,23.68421
2023-10-18,21.05263
2023-10-19,17.54385
2023-10-20,27.19298
2023-10-21,5.26315
2023-10-22,7.01754
2023-10-23,34.21052
2023-10-24,26.31578
2023-10-25,25.43859
2023-10-26,28.94736
2023-10-27,15.78947
2023-10-28,8.77192
2023-10-29,10.52631
2023-10-30,31.57894
2023-10-31,23.68421
2023-11-01,26.31578
2023-11-02,10.52631
2023-11-03,14.03508
2023-11-04,5.26315
2023-11-05,13.15789
2023-11-06,28.07017
2023-11-07,24.5614
2023-11-08,20.17543
2023-11-09,21.05263
2023-11-10,10.52631
2023-11-11,8.77192
2023-11-12,11.4035
2023-11-13,25.43859
2023-11-14,21.92982
2023-11-15,17.54385
2023-11-16,7.01754
2023-11-17,26.31578
2023-11-18,6.14035
2023-11-19,13.15789
2023-11-20,23.68421
2023-11-21,21.92982
2023-11-22,28.94736
2023-11-23,21.05263
2023-11-24,23.68421
2023-11-25,11.4035
2023-11-26,7.01754
2023-11-27,13.15789
2023-11-28,24.5614
2023-11-29,21.92982
2023-11-30,13.15789
2023-12-01,13.15789
2023-12-03,4.38596
2023-12-04,21.92982
2023-12-05,23.68421
2023-12-06,19.29824
2023-12-07,17.54385
2023-12-08,17.54385
2023-12-09,5.26315
2023-12-10,6.14035
2023-12-11,14.91228
2023-12-12,5.26315
2023-12-13,17.54385
2023-12-14,21.05263
2023-12-15,17.54385
2023-12-17,6.14035
2023-12-18,16.66666
2023-12-19,7.89473
2023-12-20,11.4035
2023-12-21,30.70175
2023-12-22,13.15789
2023-12-26,15.78947
2023-12-27,12.2807
2023-12-28,17.54385
2023-12-31,6.14035
2024-01-01,7.01754
2024-01-02,20.17543
2024-01-03,18.42105
2024-01-04,12.2807
2024-01-05,8.77192
2024-01-07,9.64912
2024-01-08,6.14035
2024-01-09,11.4035
2024-01-10,7.01754
2024-01-11,5.26315
2024-01-12,8.77192
2024-01-15,14.91228
2024-01-16,12.2807
2024-01-17,13.15789
2024-01-18,11.4035
2024-01-19,6.14035
2024-01-20,7.01754
2024-01-21,15.78947
2024-01-22,19.29824
2024-01-23,11.4035
2024-01-24,11.4035
2024-01-25,14.03508
2024-01-26,7.89473
2024-01-28,6.14035
2024-01-29,16.66666
2024-01-30,13.15789
2024-01-31,7.01754
2024-02-01,9.64912
2024-02-02,4.38596
2024-02-03,4.38596
2024-02-04,6.14035
2024-02-05,5.26315
2024-02-06,12.2807
2024-02-07,5.26315
2024-02-08,4.38596
2024-02-09,12.2807
2024-02-10,7.89473
2024-02-11,5.26315
2024-02-12,4.38596
2024-02-13,5.26315
2024-02-14,7.01754
2024-02-15,4.38596
2024-02-16,12.2807
2024-02-17,6.14035
2024-02-19,12.2807
2024-02-20,10.52631
2024-02-21,8.77192
2024-02-22,6.14035
2024-02-25,6.14035
2024-02-26,9.64912
2024-02-27,7.89473
2024-02-29,4.38596
2024-03-01,7.01754
2024-03-03,8.77192
2024-03-04,32.45614
2024-03-05,28.94736
2024-03-06,13.15789
2024-03-07,30.70175
2024-03-08,14.91228
2024-03-09,21.05263
2024-03-10,11.4035
2024-03-11,14.03508
2024-03-12,21.92982
2024-03-13,17.54385
2024-03-14,15.78947
2024-03-15,12.2807
2024-03-16,13.15789
2024-03-17,14.03508
2024-03-18,20.17543
2024-03-19,17.54385
2024-03-20,29.82456
