date,청라국제도시
2023-05-30,10.17991
2023-05-31,9.72443
2023-06-01,11.13641
2023-06-02,10.11159
2023-06-03,7.51537
2023-06-04,7.56092
2023-06-05,10.06604
2023-06-06,8.28968
2023-06-07,10.04327
2023-06-08,10.3621
2023-06-09,10.04327
2023-06-10,7.03712
2023-06-11,7.15099
2023-06-12,10.22546
2023-06-13,10.56706
2023-06-14,9.86107
2023-06-15,10.74925
2023-06-16,13.68708
2023-06-17,11.63744
2023-06-18,8.69961
2023-06-19,12.04736
2023-06-20,11.66021
2023-06-21,11.7513
2023-06-22,12.68503
2023-06-23,11.68298
2023-06-24,8.19858
2023-06-25,7.3104
2023-06-26,10.24823
2023-06-27,11.15918
2023-06-28,11.7513
2023-06-29,10.52152
2023-06-30,10.24823
2023-07-01,7.8342
2023-07-02,8.03917
2023-07-03,10.77203
2023-07-04,11.54634
2023-07-05,10.8859
2023-07-06,11.79685
2023-07-07,10.74925
2023-07-08,8.24413
2023-07-09,7.56092
2023-07-10,11.52357
2023-07-11,9.88385
2023-07-12,10.08881
2023-07-13,10.24823
2023-07-14,10.3621
2023-07-15,6.62719
2023-07-16,6.85493
2023-07-17,10.17991
2023-07-18,10.04327
2023-07-19,10.43042
2023-07-20,10.02049
2023-07-21,8.83625
2023-07-22,7.08266
2023-07-23,7.51537
2023-07-24,10.43042
2023-07-25,10.95422
2023-07-26,10.11159
2023-07-27,9.29173
2023-07-28,9.58779
2023-07-29,7.24208
2023-07-30,7.62924
2023-07-31,9.79275
2023-08-01,9.81553
2023-08-02,9.8383
2023-08-03,9.88385
2023-08-04,9.76998
2023-08-05,8.01639
2023-08-06,6.76383
2023-08-07,9.90662
2023-08-08,9.3145
2023-08-09,9.33728
2023-08-10,8.85902
2023-08-11,8.95012
2023-08-12,6.3539
2023-08-13,6.28558
2023-08-14,9.20063
2023-08-15,7.56092
2023-08-16,9.36005
2023-08-17,8.92735
2023-08-18,8.2669
2023-08-19,6.64996
2023-08-20,6.14894
2023-08-21,9.13231
2023-08-22,9.61056
2023-08-23,9.26895
2023-08-24,8.7907
2023-08-25,8.65406
2023-08-26,6.42222
2023-08-27,5.85288
2023-08-28,9.95217
2023-08-29,9.3145
2023-08-30,8.85902
2023-08-31,8.67683
2023-09-01,8.51742
2023-09-02,6.24003
2023-09-03,5.26076
2023-09-04,9.54224
2023-09-05,7.90252
2023-09-06,8.24413
2023-09-07,8.76793
2023-09-08,9.15508
2023-09-09,5.67069
2023-09-10,6.37667
2023-09-11,9.45115
2023-09-12,8.72238
2023-09-13,7.74311
2023-09-14,8.08471
2023-09-15,7.49259
2023-09-16,5.96675
2023-09-17,5.94397
2023-09-18,8.15304
2023-09-19,8.54019
2023-09-20,8.01639
2023-09-21,7.3104
2023-09-22,7.8342
2023-09-23,6.03507
2023-09-24,5.80733
2023-09-25,8.65406
2023-09-26,8.15304
2023-09-27,7.49259
2023-09-28,5.57959
2023-09-29,5.28353
2023-09-30,5.80733
2023-10-01,5.26076
2023-10-02,6.01229
2023-10-03,6.24003
2023-10-04,9.04122
2023-10-05,7.56092
2023-10-06,7.65201
2023-10-07,5.14689
2023-10-08,4.55477
2023-10-09,6.12616
2023-10-10,7.81143
2023-10-11,7.62924
2023-10-12,7.65201
2023-10-13,7.58369
2023-10-14,6.445
2023-10-15,5.14689
2023-10-16,8.69961
2023-10-17,8.4491
2023-10-18,8.99567
2023-10-19,7.85698
2023-10-20,7.4015
2023-10-21,4.48644
2023-10-22,5.42017
2023-10-23,8.358
2023-10-24,7.72033
2023-10-25,8.22136
2023-10-26,7.33318
2023-10-27,7.74311
2023-10-28,4.89637
2023-10-29,5.62514
2023-10-30,7.94807
2023-10-31,7.51537
2023-11-01,7.10544
2023-11-02,8.15304
2023-11-03,6.94602
2023-11-04,5.03302
2023-11-05,6.10339
2023-11-06,8.38077
2023-11-07,7.85698
2023-11-08,7.81143
2023-11-09,8.2669
2023-11-10,7.35595
2023-11-11,5.23798
2023-11-12,5.64791
2023-11-13,8.58574
2023-11-14,8.47187
2023-11-15,7.99362
2023-11-16,8.06194
2023-11-17,8.60851
2023-11-18,6.445
2023-11-19,6.14894
2023-11-20,9.22341
2023-11-21,8.31245
2023-11-22,8.17581
2023-11-23,7.65201
2023-11-24,7.35595
2023-11-25,4.89637
2023-11-26,5.21521
2023-11-27,7.90252
2023-11-28,7.51537
2023-11-29,7.69756
2023-11-30,7.24208
2023-12-01,8.13026
2023-12-02,6.24003
2023-12-03,5.23798
2023-12-04,8.13026
2023-12-05,7.85698
2023-12-06,7.94807
2023-12-07,6.85493
2023-12-08,7.37872
2023-12-09,4.7825
2023-12-10,6.08061
2023-12-11,7.94807
2023-12-12,7.53814
2023-12-13,7.3104
2023-12-14,7.08266
2023-12-15,6.85493
2023-12-16,4.39535
2023-12-17,4.60031
2023-12-18,6.83215
2023-12-19,6.85493
2023-12-20,7.15099
2023-12-21,6.90047
2023-12-22,6.49054
2023-12-23,5.3063
2023-12-24,5.14689
2023-12-25,5.05579
2023-12-26,7.03712
2023-12-27,7.8342
2023-12-28,8.85902
2023-12-29,6.69551
2023-12-30,4.89637
2023-12-31,4.89637
2024-01-01,5.87565
2024-01-02,8.22136
2024-01-03,8.60851
2024-01-04,7.42427
2024-01-05,7.42427
2024-01-06,7.15099
2024-01-07,6.12616
2024-01-08,6.74106
2024-01-09,8.56296
2024-01-10,8.7907
2024-01-11,8.01639
2024-01-12,7.87975
2024-01-13,6.01229
2024-01-14,5.8301
2024-01-15,8.17581
2024-01-16,6.99157
2024-01-17,7.37872
2024-01-18,6.85493
2024-01-19,7.01434
2024-01-20,5.53404
2024-01-21,5.44295
2024-01-22,7.74311
2024-01-23,7.81143
2024-01-24,7.46982
2024-01-25,12.07014
2024-01-26,9.97494
2024-01-27,7.15099
2024-01-28,7.24208
2024-01-29,10.24823
2024-01-30,9.88385
2024-01-31,8.15304
2024-02-01,9.65611
2024-02-02,8.10749
2024-02-03,6.42222
2024-02-04,5.71623
2024-02-05,9.33728
2024-02-06,7.9253
2024-02-07,9.4056
2024-02-08,7.19653
2024-02-09,5.62514
2024-02-10,5.69346
2024-02-11,6.21726
2024-02-12,6.99157
2024-02-13,10.02049
2024-02-14,9.63334
2024-02-15,8.74516
2024-02-16,8.65406
2024-02-17,6.28558
2024-02-18,6.71828
2024-02-19,9.06399
2024-02-20,9.06399
2024-02-21,9.01844
2024-02-22,9.26895
2024-02-23,9.20063
2024-02-24,6.3539
2024-02-25,6.17171
2024-02-26,9.20063
2024-02-27,8.28968
2024-02-28,8.58574
2024-02-29,7.8342
2024-03-01,6.42222
2024-03-02,6.76383
2024-03-03,5.94397
2024-03-04,9.04122
2024-03-05,8.08471
2024-03-06,8.63129
2024-03-07,8.83625
2024-03-08,9.06399
2024-03-09,6.445
2024-03-10,6.14894
2024-03-11,9.20063
2024-03-12,8.97289
2024-03-13,9.36005
2024-03-14,8.69961
2024-03-15,7.24208
2024-03-16,6.28558
2024-03-17,5.62514
2024-03-18,7.69756
2024-03-19,8.56296
2024-03-20,8.58574
