date,사이트
2023-06-03,51.05263
2023-06-04,44.21052
2023-06-05,67.10526
2023-06-06,53.68421
2023-06-07,71.8421
2023-06-08,54.21052
2023-06-09,65.26315
2023-06-10,50.26315
2023-06-11,47.36842
2023-06-12,66.57894
2023-06-13,69.21052
2023-06-14,61.57894
2023-06-15,53.42105
2023-06-16,63.68421
2023-06-17,40.26315
2023-06-18,48.15789
2023-06-19,60.26315
2023-06-20,63.94736
2023-06-21,70.52631
2023-06-22,64.21052
2023-06-23,49.47368
2023-06-24,41.05263
2023-06-25,46.8421
2023-06-26,63.15789
2023-06-27,61.05263
2023-06-28,57.10526
2023-06-29,51.31578
2023-06-30,58.94736
2023-07-01,45.52631
2023-07-02,40.52631
2023-07-03,59.73684
2023-07-04,56.57894
2023-07-05,51.57894
2023-07-06,59.21052
2023-07-07,53.42105
2023-07-08,31.05263
2023-07-09,40.78947
2023-07-10,54.47368
2023-07-11,54.73684
2023-07-12,53.15789
2023-07-13,62.63157
2023-07-14,51.05263
2023-07-15,38.68421
2023-07-16,42.89473
2023-07-17,48.68421
2023-07-18,50.0
2023-07-19,53.68421
2023-07-20,54.21052
2023-07-21,48.68421
2023-07-22,35.0
2023-07-23,42.36842
2023-07-24,54.73684
2023-07-25,60.52631
2023-07-26,55.0
2023-07-27,55.0
2023-07-28,51.8421
2023-07-29,40.78947
2023-07-30,40.0
2023-07-31,50.26315
2023-08-01,50.0
2023-08-02,48.15789
2023-08-03,54.21052
2023-08-04,46.57894
2023-08-05,32.63157
2023-08-06,33.15789
2023-08-07,44.47368
2023-08-08,51.05263
2023-08-09,54.73684
2023-08-10,53.42105
2023-08-11,53.94736
2023-08-12,33.68421
2023-08-13,30.78947
2023-08-14,43.68421
2023-08-15,33.68421
2023-08-16,51.05263
2023-08-17,51.05263
2023-08-18,52.36842
2023-08-19,36.8421
2023-08-20,38.94736
2023-08-21,50.52631
2023-08-22,52.89473
2023-08-23,43.68421
2023-08-24,51.57894
2023-08-25,45.0
2023-08-26,38.68421
2023-08-27,36.8421
2023-08-28,46.31578
2023-08-29,50.52631
2023-08-30,58.68421
2023-08-31,52.10526
2023-09-01,47.10526
2023-09-02,33.68421
2023-09-03,32.89473
2023-09-04,50.26315
2023-09-05,56.05263
2023-09-06,54.73684
2023-09-07,49.47368
2023-09-08,53.68421
2023-09-09,36.05263
2023-09-10,37.89473
2023-09-11,58.15789
2023-09-12,60.52631
2023-09-13,55.0
2023-09-14,54.73684
2023-09-15,49.73684
2023-09-16,39.47368
2023-09-17,32.36842
2023-09-18,56.05263
2023-09-19,60.0
2023-09-20,54.73684
2023-09-21,50.26315
2023-09-22,48.15789
2023-09-23,32.63157
2023-09-24,35.52631
2023-09-25,51.8421
2023-09-26,49.73684
2023-09-27,47.63157
2023-09-28,33.15789
2023-09-29,25.26315
2023-09-30,35.78947
2023-10-01,34.73684
2023-10-02,39.73684
2023-10-03,43.42105
2023-10-04,53.94736
2023-10-05,56.57894
2023-10-06,50.78947
2023-10-07,36.31578
2023-10-08,36.05263
2023-10-09,44.47368
2023-10-10,60.52631
2023-10-11,57.10526
2023-10-12,54.21052
2023-10-13,47.63157
2023-10-14,35.0
2023-10-15,37.10526
2023-10-16,54.47368
2023-10-17,60.78947
2023-10-18,58.42105
2023-10-19,53.42105
2023-10-20,55.52631
2023-10-21,38.42105
2023-10-22,38.15789
2023-10-23,61.31578
2023-10-24,53.68421
2023-10-25,55.52631
2023-10-26,54.73684
2023-10-27,48.68421
2023-10-28,36.05263
2023-10-29,38.42105
2023-10-30,58.42105
2023-10-31,55.52631
2023-11-01,53.42105
2023-11-02,48.68421
2023-11-03,52.10526
2023-11-04,41.57894
2023-11-05,43.68421
2023-11-06,51.57894
2023-11-07,56.8421
2023-11-08,52.89473
2023-11-09,60.0
2023-11-10,43.94736
2023-11-11,35.26315
2023-11-12,28.94736
2023-11-13,49.47368
2023-11-14,57.10526
2023-11-15,53.15789
2023-11-16,52.89473
2023-11-17,49.73684
2023-11-18,33.68421
2023-11-19,34.21052
2023-11-20,47.10526
2023-11-21,51.05263
2023-11-22,48.15789
2023-11-23,53.68421
2023-11-24,48.15789
2023-11-25,38.68421
2023-11-26,32.10526
2023-11-27,51.8421
2023-11-28,50.0
2023-11-29,54.21052
2023-11-30,65.52631
2023-12-01,52.36842
2023-12-02,30.0
2023-12-03,35.26315
2023-12-04,56.05263
2023-12-05,58.15789
2023-12-06,50.78947
2023-12-07,53.42105
2023-12-08,56.31578
2023-12-09,28.15789
2023-12-10,35.78947
2023-12-11,49.73684
2023-12-12,49.21052
2023-12-13,51.57894
2023-12-14,56.05263
2023-12-15,49.21052
2023-12-16,34.73684
2023-12-17,33.68421
2023-12-18,48.15789
2023-12-19,52.10526
2023-12-20,45.78947
2023-12-21,43.15789
2023-12-22,47.89473
2023-12-23,33.15789
2023-12-24,30.78947
2023-12-25,37.89473
2023-12-26,49.21052
2023-12-27,46.05263
2023-12-28,51.05263
2023-12-29,34.73684
2023-12-30,31.57894
2023-12-31,31.05263
2024-01-01,33.68421
2024-01-02,52.36842
2024-01-03,55.0
2024-01-04,51.57894
2024-01-05,56.8421
2024-01-06,36.57894
2024-01-07,38.94736
2024-01-08,45.52631
2024-01-09,57.10526
2024-01-10,57.36842
2024-01-11,56.8421
2024-01-12,56.05263
2024-01-13,40.26315
2024-01-14,32.36842
2024-01-15,54.21052
2024-01-16,57.10526
2024-01-17,61.05263
2024-01-18,68.42105
2024-01-19,49.73684
2024-01-20,37.63157
2024-01-21,37.89473
2024-01-22,68.68421
2024-01-23,70.26315
2024-01-24,61.57894
2024-01-25,54.73684
2024-01-26,57.10526
2024-01-27,49.73684
2024-01-28,45.52631
2024-01-29,58.15789
2024-01-30,55.78947
2024-01-31,56.31578
2024-02-01,54.47368
2024-02-02,46.8421
2024-02-03,43.42105
2024-02-04,36.05263
2024-02-05,52.10526
2024-02-06,56.8421
2024-02-07,57.63157
2024-02-08,46.57894
2024-02-09,33.15789
2024-02-10,35.78947
2024-02-11,32.10526
2024-02-12,41.57894
2024-02-13,62.63157
2024-02-14,60.26315
2024-02-15,55.0
2024-02-16,56.8421
2024-02-17,40.26315
2024-02-18,44.21052
2024-02-19,60.26315
2024-02-20,67.36842
2024-02-21,63.42105
2024-02-22,59.21052
2024-02-23,58.15789
2024-02-24,36.57894
2024-02-25,41.8421
2024-02-26,55.52631
2024-02-27,53.15789
2024-02-28,54.21052
2024-02-29,51.8421
2024-03-01,35.26315
2024-03-02,37.63157
2024-03-03,47.36842
2024-03-04,55.78947
2024-03-05,55.26315
2024-03-06,57.10526
2024-03-07,51.8421
2024-03-08,55.52631
2024-03-09,43.15789
2024-03-10,43.15789
2024-03-11,56.31578
2024-03-12,57.36842
2024-03-13,65.26315
2024-03-14,60.0
2024-03-15,56.8421
2024-03-16,48.42105
2024-03-17,52.10526
2024-03-18,58.15789
2024-03-19,56.8421
2024-03-20,72.63157
