date,OCI주가
2023-05-30,31.02729
2023-05-31,39.40801
2023-06-01,18.87938
2023-06-02,14.27889
2023-06-03,1.73603
2023-06-04,1.31504
2023-06-05,12.79458
2023-06-06,1.85755
2023-06-07,13.9013
2023-06-08,13.40653
2023-06-09,12.86402
2023-06-10,1.73169
2023-06-11,1.27164
2023-06-12,13.77978
2023-06-13,14.17473
2023-06-14,13.12877
2023-06-15,11.49255
2023-06-16,11.9309
2023-06-17,1.78377
2023-06-18,2.07456
2023-06-19,12.46907
2023-06-20,11.19743
2023-06-21,11.90486
2023-06-22,12.91176
2023-06-23,11.43613
2023-06-24,1.53205
2023-06-25,1.12408
2023-06-26,13.46729
2023-06-27,15.42467
2023-06-28,13.75374
2023-06-29,11.21479
2023-06-30,11.58803
2023-07-01,1.0286
2023-07-02,0.85499
2023-07-03,12.7208
2023-07-04,11.82674
2023-07-05,14.14001
2023-07-06,15.75452
2023-07-07,13.50635
2023-07-08,1.64489
2023-07-09,1.03294
2023-07-10,11.996
2023-07-11,11.62709
2023-07-12,13.88394
2023-07-13,26.80873
2023-07-14,21.414
2023-07-15,2.24816
2023-07-16,1.63187
2023-07-17,14.42645
2023-07-18,16.11041
2023-07-19,15.86736
2023-07-20,12.85968
2023-07-21,11.17139
2023-07-22,1.36712
2023-07-23,1.0937
2023-07-24,11.37537
2023-07-25,12.92044
2023-07-26,14.15303
2023-07-27,24.92079
2023-07-28,14.98632
2023-07-29,3.64133
2023-07-30,2.17872
2023-07-31,15.90642
2023-08-01,13.9447
2023-08-02,11.27555
2023-08-03,11.09326
2023-08-04,9.96484
2023-08-05,1.40618
2023-08-06,1.06332
2023-08-07,9.95182
2023-08-08,9.66537
2023-08-09,10.6853
2023-08-10,9.48743
2023-08-11,8.37203
2023-08-12,1.30636
2023-08-13,0.72045
2023-08-14,8.22446
2023-08-15,1.34542
2023-08-16,7.16548
2023-08-17,7.47363
2023-08-18,7.41721
2023-08-19,0.94179
2023-08-20,0.72479
2023-08-21,8.10728
2023-08-22,8.58903
2023-08-23,7.44759
2023-08-24,8.31995
2023-08-25,7.27398
2023-08-26,0.89405
2023-08-27,0.58591
2023-08-28,7.56477
2023-08-29,8.46317
2023-08-30,7.34777
2023-08-31,6.82696
2023-09-01,6.28878
2023-09-02,0.71611
2023-09-03,0.54685
2023-09-04,6.87904
2023-09-05,6.05442
2023-09-06,5.94592
2023-09-07,5.49889
2023-09-08,5.43813
2023-09-09,1.85755
2023-09-10,1.17616
2023-09-11,7.05264
2023-09-12,5.71589
2023-09-13,6.09348
2023-09-14,7.45627
2023-09-15,6.70977
2023-09-16,1.04162
2023-09-17,0.63799
2023-09-18,5.75061
2023-09-19,5.71589
2023-09-20,8.08124
2023-09-21,8.04652
2023-09-22,8.23314
2023-09-23,0.91575
2023-09-24,0.78555
2023-09-25,7.10472
2023-09-26,5.78533
2023-09-27,5.58135
2023-09-28,0.54251
2023-09-29,0.38192
2023-09-30,0.36022
2023-10-01,0.3472
2023-10-02,0.55987
2023-10-03,0.55119
2023-10-04,6.27142
2023-10-05,5.73325
2023-10-06,5.57701
2023-10-07,0.56855
2023-10-08,0.31248
2023-10-09,0.70309
2023-10-10,6.11518
2023-10-11,7.43891
2023-10-12,7.56043
2023-10-13,5.96762
2023-10-14,0.65535
2023-10-15,0.48609
2023-10-16,6.07178
2023-10-17,7.12642
2023-10-18,5.91988
2023-10-19,5.21678
2023-10-20,5.16904
2023-10-21,0.45136
2023-10-22,0.35154
2023-10-23,5.2949
2023-10-24,5.85912
2023-10-25,6.21066
2023-10-26,5.71155
2023-10-27,7.44759
2023-10-28,0.75517
2023-10-29,0.60761
2023-10-30,6.62731
2023-10-31,5.79835
2023-11-01,6.42767
2023-11-02,6.75317
2023-11-03,6.66203
2023-11-04,0.64233
2023-11-05,0.50345
2023-11-06,9.05776
2023-11-07,6.91376
2023-11-08,6.10216
2023-11-09,6.48843
2023-11-10,4.91732
2023-11-11,0.4557
2023-11-12,0.3689
2023-11-13,6.0848
2023-11-14,6.76185
2023-11-15,6.77053
2023-11-16,5.71155
2023-11-17,5.36869
2023-11-18,0.67705
2023-11-19,0.50345
2023-11-20,6.34087
2023-11-21,6.26708
2023-11-22,6.14556
2023-11-23,5.78967
2023-11-24,4.99978
2023-11-25,0.54251
2023-11-26,0.42098
2023-11-27,5.07356
2023-11-28,5.32528
2023-11-29,4.72201
2023-11-30,5.0345
2023-12-01,4.34876
2023-12-02,0.58591
2023-12-03,0.4557
2023-12-04,5.00412
2023-12-05,5.39473
2023-12-06,5.10394
2023-12-07,4.79145
2023-12-08,4.83919
2023-12-09,0.49043
2023-12-10,0.49043
2023-12-11,4.83051
2023-12-12,5.75495
2023-12-13,4.98242
2023-12-14,5.78533
2023-12-15,6.58391
2023-12-16,0.74649
2023-12-17,0.59025
2023-12-18,5.72891
2023-12-19,6.07178
2023-12-20,8.09426
2023-12-21,8.61507
2023-12-22,4.79145
2023-12-23,0.84631
2023-12-24,0.56421
2023-12-25,0.64667
2023-12-26,3.74983
2023-12-27,3.29846
2023-12-28,3.50245
2023-12-29,1.73169
2023-12-30,0.55553
2023-12-31,0.4557
2024-01-01,0.48174
2024-01-02,3.16826
2024-01-03,2.24816
2024-01-04,2.11362
2024-01-05,2.3393
2024-01-06,0.54251
2024-01-07,0.63799
2024-01-08,1.95738
2024-01-09,2.04418
2024-01-10,2.25684
2024-01-11,2.49555
2024-01-12,3.09014
2024-01-13,3.55453
2024-01-14,2.31326
2024-01-15,7.75573
2024-01-16,6.8313
2024-01-17,4.38783
2024-01-18,3.82361
2024-01-19,2.57801
2024-01-20,0.94613
2024-01-21,1.58413
2024-01-22,2.59103
2024-01-23,2.31326
2024-01-24,2.0355
2024-01-25,1.51903
2024-01-26,1.49733
2024-01-27,0.56855
2024-01-28,0.72045
2024-01-29,1.87057
2024-01-30,2.0789
2024-01-31,1.54941
2024-02-01,1.98342
2024-02-02,2.0789
2024-02-03,0.54685
2024-02-04,0.49043
2024-02-05,1.65791
2024-02-06,1.69263
2024-02-07,1.85321
2024-02-08,1.41052
2024-02-09,0.48174
2024-02-10,0.35588
2024-02-11,0.35588
2024-02-12,0.42532
2024-02-13,1.69263
2024-02-14,1.31938
2024-02-15,1.29768
2024-02-16,1.52771
2024-02-17,0.49043
2024-02-18,0.43834
2024-02-19,1.81849
2024-02-20,1.46695
2024-02-21,1.75339
2024-02-22,1.57545
2024-02-23,1.74905
2024-02-24,0.57723
2024-02-25,0.52081
2024-02-26,2.0572
2024-02-27,2.07456
2024-02-28,1.60583
2024-02-29,1.41052
2024-03-01,0.56855
2024-03-02,0.57289
2024-03-03,0.44702
2024-03-04,2.49121
2024-03-05,2.63877
2024-03-06,1.99644
2024-03-07,1.56677
2024-03-08,1.80547
2024-03-09,0.4557
2024-03-10,0.68573
2024-03-11,1.93133
2024-03-12,2.21778
2024-03-13,2.08324
2024-03-14,1.91831
2024-03-15,1.83585
2024-03-16,0.76385
2024-03-17,0.57289
2024-03-18,1.54941
2024-03-19,1.71433
2024-03-20,1.74905
