date,파이코인시세
2023-05-30,12.11757
2023-05-31,11.12777
2023-06-01,11.12777
2023-06-02,11.12777
2023-06-03,10.04799
2023-06-04,10.4679
2023-06-05,11.24775
2023-06-06,10.52789
2023-06-07,13.07738
2023-06-08,10.70785
2023-06-09,9.988
2023-06-10,9.17816
2023-06-11,9.4781
2023-06-12,11.33773
2023-06-13,10.37792
2023-06-14,10.43791
2023-06-15,11.30773
2023-06-16,9.71805
2023-06-17,8.18836
2023-06-18,8.51829
2023-06-19,10.85782
2023-06-20,11.27774
2023-06-21,13.64727
2023-06-22,12.35752
2023-06-23,9.958
2023-06-24,9.53809
2023-06-25,9.71805
2023-06-26,11.42771
2023-06-27,12.05758
2023-06-28,12.02759
2023-06-29,13.37732
2023-06-30,11.36772
2023-07-01,9.89802
2023-07-02,9.65806
2023-07-03,11.12777
2023-07-04,11.03779
2023-07-05,11.09778
2023-07-06,10.10797
2023-07-07,9.89802
2023-07-08,7.76844
2023-07-09,9.80803
2023-07-10,10.61787
2023-07-11,10.9778
2023-07-12,10.13797
2023-07-13,10.67786
2023-07-14,11.42771
2023-07-15,9.20815
2023-07-16,9.988
2023-07-17,9.988
2023-07-18,11.15776
2023-07-19,11.66766
2023-07-20,10.73785
2023-07-21,10.4979
2023-07-22,9.958
2023-07-23,9.08818
2023-07-24,10.82783
2023-07-25,12.59748
2023-07-26,12.53749
2023-07-27,15.38692
2023-07-28,13.04739
2023-07-29,10.37792
2023-07-30,10.28794
2023-07-31,9.988
2023-08-01,9.80803
2023-08-02,10.07798
2023-08-03,11.78764
2023-08-04,9.83803
2023-08-05,9.44811
2023-08-06,9.41811
2023-08-07,10.79784
2023-08-08,10.64787
2023-08-09,10.13797
2023-08-10,10.76784
2023-08-11,10.40791
2023-08-12,9.23815
2023-08-13,9.77804
2023-08-14,10.61787
2023-08-15,10.55788
2023-08-16,12.92741
2023-08-17,11.21775
2023-08-18,9.92801
2023-08-19,9.56808
2023-08-20,9.20815
2023-08-21,10.37792
2023-08-22,11.36772
2023-08-23,9.56808
2023-08-24,9.50809
2023-08-25,15.17696
2023-08-26,14.39712
2023-08-27,13.91721
2023-08-28,16.19676
2023-08-29,17.57648
2023-08-30,17.18656
2023-08-31,13.40731
2023-09-01,13.91721
2023-09-02,11.75764
2023-09-03,9.56808
2023-09-04,12.71745
2023-09-05,12.71745
2023-09-06,11.36772
2023-09-07,11.00779
2023-09-08,11.30773
2023-09-09,10.70785
2023-09-10,12.50749
2023-09-11,13.28734
2023-09-12,12.35752
2023-09-13,12.50749
2023-09-14,12.62747
2023-09-15,11.18776
2023-09-16,10.19796
2023-09-17,11.54769
2023-09-18,13.01739
2023-09-19,13.04739
2023-09-20,12.9574
2023-09-21,11.4577
2023-09-22,11.36772
2023-09-23,12.86742
2023-09-24,11.39772
2023-09-25,13.10737
2023-09-26,13.61727
2023-09-27,11.60767
2023-09-28,10.55788
2023-09-29,13.01739
2023-09-30,10.16796
2023-10-01,11.60767
2023-10-02,12.62747
2023-10-03,12.65746
2023-10-04,13.85722
2023-10-05,14.18716
2023-10-06,11.12777
2023-10-07,9.89802
2023-10-08,10.37792
2023-10-09,11.4577
2023-10-10,13.31733
2023-10-11,13.37732
2023-10-12,12.65746
2023-10-13,12.14757
2023-10-14,11.39772
2023-10-15,12.32753
2023-10-16,17.24655
2023-10-17,15.44691
2023-10-18,14.87702
2023-10-19,14.21715
2023-10-20,14.03719
2023-10-21,11.69766
2023-10-22,12.86742
2023-10-23,14.93701
2023-10-24,18.38632
2023-10-25,16.31673
2023-10-26,17.18656
2023-10-27,14.54709
2023-10-28,12.14757
2023-10-29,12.83743
2023-10-30,16.55668
2023-10-31,16.04679
2023-11-01,16.25674
2023-11-02,16.52669
2023-11-03,15.62687
2023-11-04,15.32693
2023-11-05,14.81703
2023-11-06,18.35632
2023-11-07,15.89682
2023-11-08,15.23695
2023-11-09,15.68686
2023-11-10,16.76664
2023-11-11,13.04739
2023-11-12,12.08758
2023-11-13,17.30653
2023-11-14,17.4865
2023-11-15,15.02699
2023-11-16,16.85662
2023-11-17,16.61667
2023-11-18,12.74745
2023-11-19,12.92741
2023-11-20,17.15656
2023-11-21,18.08638
2023-11-22,15.71685
2023-11-23,16.76664
2023-11-24,14.78704
2023-11-25,15.05698
2023-11-26,15.32693
2023-11-27,16.94661
2023-11-28,16.70665
2023-11-29,18.05638
2023-11-30,15.9568
2023-12-01,17.33653
2023-12-02,14.27714
2023-12-03,14.81703
2023-12-04,19.4961
2023-12-05,23.03539
2023-12-06,26.18476
2023-12-07,25.31493
2023-12-08,20.72585
2023-12-09,19.22615
2023-12-10,18.02639
2023-12-11,22.79544
2023-12-12,20.78584
2023-12-13,18.86622
2023-12-14,19.55608
2023-12-15,16.64667
2023-12-16,15.26694
2023-12-17,14.4871
2023-12-18,17.42651
2023-12-19,17.75644
2023-12-20,16.64667
2023-12-21,15.14697
2023-12-22,16.43671
2023-12-23,15.14697
2023-12-24,16.01679
2023-12-25,14.81703
2023-12-26,15.14697
2023-12-27,17.93641
2023-12-28,17.60647
2023-12-29,16.4667
2023-12-30,16.25674
2023-12-31,15.86682
2024-01-01,16.88662
2024-01-02,19.67606
2024-01-03,18.92621
2024-01-04,18.23635
2024-01-05,17.27654
2024-01-06,16.4667
2024-01-07,15.41691
2024-01-08,14.90701
2024-01-09,19.94601
2024-01-10,18.59628
2024-01-11,31.55368
2024-01-12,24.23515
2024-01-13,17.33653
2024-01-14,16.79664
2024-01-15,18.29634
2024-01-16,18.26634
2024-01-17,17.42651
2024-01-18,22.40551
2024-01-19,22.22555
2024-01-20,18.74625
2024-01-21,19.91601
2024-01-22,22.58548
2024-01-23,18.74625
2024-01-24,20.66586
2024-01-25,18.08638
2024-01-26,17.06658
2024-01-27,16.28674
2024-01-28,15.9868
2024-01-29,17.66646
2024-01-30,19.25614
2024-01-31,17.21655
2024-02-01,17.12657
2024-02-02,16.64667
2024-02-03,14.12717
2024-02-04,15.02699
2024-02-05,17.93641
2024-02-06,17.39652
2024-02-07,16.19676
2024-02-08,15.53689
2024-02-09,14.03719
2024-02-10,18.35632
2024-02-11,17.78644
2024-02-12,18.62627
2024-02-13,20.93581
2024-02-14,21.83563
2024-02-15,22.58548
2024-02-16,19.52609
2024-02-17,16.19676
2024-02-18,17.60647
2024-02-19,21.4757
2024-02-20,20.72585
2024-02-21,19.52609
2024-02-22,18.32633
2024-02-23,17.42651
2024-02-24,18.08638
2024-02-25,17.33653
2024-02-26,20.4559
2024-02-27,27.50449
2024-02-28,30.20395
2024-02-29,32.84343
2024-03-01,24.44511
2024-03-02,26.75464
2024-03-03,23.84523
2024-03-04,29.63407
2024-03-05,37.43251
2024-03-06,31.31373
2024-03-07,27.20455
2024-03-08,26.75464
2024-03-09,37.58248
2024-03-10,35.24295
2024-03-11,41.81163
2024-03-12,60.16796
2024-03-13,100.0
2024-03-14,82.81343
2024-03-15,68.56628
2024-03-16,55.81883
2024-03-17,48.08038
2024-03-18,55.60887
2024-03-19,50.92981
2024-03-20,45.92081
