date,입출금통장
2023-05-29,19.12751
2023-05-30,27.85234
2023-05-31,21.47651
2023-06-01,28.85906
2023-06-02,29.5302
2023-06-03,15.10067
2023-06-04,18.79194
2023-06-05,31.20805
2023-06-06,18.45637
2023-06-07,20.13422
2023-06-08,33.55704
2023-06-09,25.50335
2023-06-10,18.79194
2023-06-11,18.45637
2023-06-12,30.20134
2023-06-13,24.83221
2023-06-14,24.49664
2023-06-15,23.8255
2023-06-16,23.15436
2023-06-17,16.77852
2023-06-18,15.77181
2023-06-19,29.19463
2023-06-20,34.22818
2023-06-21,36.91275
2023-06-22,31.54362
2023-06-23,32.21476
2023-06-24,18.45637
2023-06-25,20.13422
2023-06-26,28.18791
2023-06-27,36.91275
2023-06-28,30.87248
2023-06-29,29.5302
2023-06-30,21.81208
2023-07-01,14.7651
2023-07-02,13.08724
2023-07-03,27.1812
2023-07-04,28.18791
2023-07-05,26.17449
2023-07-06,38.92617
2023-07-07,31.54362
2023-07-08,11.07382
2023-07-09,15.77181
2023-07-10,35.23489
2023-07-11,26.51006
2023-07-12,23.8255
2023-07-13,21.47651
2023-07-14,25.83892
2023-07-15,17.11409
2023-07-16,19.46308
2023-07-17,34.22818
2023-07-18,23.15436
2023-07-19,26.84563
2023-07-20,24.83221
2023-07-21,24.83221
2023-07-22,12.75167
2023-07-23,14.42953
2023-07-24,27.51677
2023-07-25,32.21476
2023-07-26,25.50335
2023-07-27,23.15436
2023-07-28,28.85906
2023-07-29,13.42281
2023-07-30,14.7651
2023-07-31,31.54362
2023-08-01,28.18791
2023-08-02,24.49664
2023-08-03,23.8255
2023-08-04,22.14765
2023-08-05,9.73154
2023-08-06,12.75167
2023-08-07,27.1812
2023-08-08,28.52348
2023-08-09,24.49664
2023-08-10,25.83892
2023-08-11,23.8255
2023-08-12,13.42281
2023-08-13,16.77852
2023-08-14,33.55704
2023-08-15,18.45637
2023-08-16,22.14765
2023-08-17,28.18791
2023-08-18,20.46979
2023-08-19,14.42953
2023-08-20,21.81208
2023-08-21,28.85906
2023-08-22,34.89932
2023-08-23,26.17449
2023-08-24,28.18791
2023-08-25,27.85234
2023-08-26,15.77181
2023-08-27,16.10738
2023-08-28,25.16778
2023-08-29,30.53691
2023-08-30,26.51006
2023-08-31,29.19463
2023-09-01,34.22818
2023-09-02,17.44966
2023-09-03,24.49664
2023-09-04,28.85906
2023-09-05,29.86577
2023-09-06,29.5302
2023-09-07,27.1812
2023-09-08,22.81879
2023-09-09,17.11409
2023-09-10,20.46979
2023-09-11,40.93959
2023-09-12,28.85906
2023-09-13,29.19463
2023-09-14,25.16778
2023-09-15,26.17449
2023-09-16,15.10067
2023-09-17,15.43624
2023-09-18,17.44966
2023-09-19,23.48993
2023-09-20,27.85234
2023-09-21,26.84563
2023-09-22,27.51677
2023-09-23,13.08724
2023-09-24,16.10738
2023-09-25,25.50335
2023-09-26,27.1812
2023-09-27,30.20134
2023-09-28,12.75167
2023-09-29,10.73825
2023-09-30,14.7651
2023-10-01,16.10738
2023-10-02,21.81208
2023-10-03,19.46308
2023-10-04,35.23489
2023-10-05,29.5302
2023-10-06,29.86577
2023-10-07,12.4161
2023-10-08,15.10067
2023-10-09,16.44295
2023-10-10,34.56375
2023-10-11,26.84563
2023-10-12,33.22147
2023-10-13,30.20134
2023-10-14,20.13422
2023-10-15,19.12751
2023-10-16,35.57046
2023-10-17,28.85906
2023-10-18,28.85906
2023-10-19,24.49664
2023-10-20,31.20805
2023-10-21,19.46308
2023-10-22,21.14093
2023-10-23,41.27516
2023-10-24,37.91946
2023-10-25,35.90604
2023-10-26,28.85906
2023-10-27,26.51006
2023-10-28,15.10067
2023-10-29,27.85234
2023-10-30,29.86577
2023-10-31,35.57046
2023-11-01,43.28859
2023-11-02,30.87248
2023-11-03,21.81208
2023-11-04,17.44966
2023-11-05,16.10738
2023-11-06,34.56375
2023-11-07,27.85234
2023-11-08,27.51677
2023-11-09,27.85234
2023-11-10,31.20805
2023-11-11,12.75167
2023-11-12,16.77852
2023-11-13,28.85906
2023-11-14,20.13422
2023-11-15,26.17449
2023-11-16,23.15436
2023-11-17,24.16107
2023-11-18,9.39597
2023-11-19,16.77852
2023-11-20,31.87919
2023-11-21,30.20134
2023-11-22,34.56375
2023-11-23,30.20134
2023-11-24,26.51006
2023-11-25,15.43624
2023-11-26,18.45637
2023-11-27,34.22818
2023-11-28,31.54362
2023-11-29,35.23489
2023-11-30,25.50335
2023-12-01,32.21476
2023-12-02,20.13422
2023-12-03,22.14765
2023-12-04,39.26174
2023-12-05,33.89261
2023-12-06,34.89932
2023-12-07,29.5302
2023-12-08,29.86577
2023-12-09,18.1208
2023-12-10,17.78523
2023-12-11,34.89932
2023-12-12,28.52348
2023-12-13,23.8255
2023-12-14,30.87248
2023-12-15,23.15436
2023-12-16,9.39597
2023-12-17,13.42281
2023-12-18,24.49664
2023-12-19,25.16778
2023-12-20,33.89261
2023-12-21,30.53691
2023-12-22,26.84563
2023-12-23,16.77852
2023-12-24,12.75167
2023-12-25,19.12751
2023-12-26,31.20805
2023-12-27,34.22818
2023-12-28,45.97315
2023-12-29,42.95302
2023-12-30,26.51006
2023-12-31,18.1208
2024-01-01,28.52348
2024-01-02,43.28859
2024-01-03,43.28859
2024-01-04,45.97315
2024-01-05,31.20805
2024-01-06,23.15436
2024-01-07,21.14093
2024-01-08,32.55033
2024-01-09,34.89932
2024-01-10,42.28187
2024-01-11,34.89932
2024-01-12,33.55704
2024-01-13,24.83221
2024-01-14,29.86577
2024-01-15,40.26845
2024-01-16,27.1812
2024-01-17,33.22147
2024-01-18,27.51677
2024-01-19,34.89932
2024-01-20,25.16778
2024-01-21,24.83221
2024-01-22,42.61744
2024-01-23,33.22147
2024-01-24,38.92617
2024-01-25,45.30201
2024-01-26,34.22818
2024-01-27,20.13422
2024-01-28,31.20805
2024-01-29,45.97315
2024-01-30,43.95973
2024-01-31,39.93288
2024-02-01,42.61744
2024-02-02,36.24161
2024-02-03,24.49664
2024-02-04,28.52348
2024-02-05,40.93959
2024-02-06,34.89932
2024-02-07,32.8859
2024-02-08,26.84563
2024-02-09,18.45637
2024-02-10,35.90604
2024-02-11,38.5906
2024-02-12,33.55704
2024-02-13,68.1208
2024-02-14,50.0
2024-02-15,36.57718
2024-02-16,42.28187
2024-02-17,15.43624
2024-02-18,23.8255
2024-02-19,42.95302
2024-02-20,42.95302
2024-02-21,58.72483
2024-02-22,40.60402
2024-02-23,52.01342
2024-02-24,35.23489
2024-02-25,36.57718
2024-02-26,55.36912
2024-02-27,55.03355
2024-02-28,47.651
2024-02-29,61.40939
2024-03-01,31.54362
2024-03-02,29.86577
2024-03-03,27.1812
2024-03-04,39.59731
2024-03-05,48.32214
2024-03-06,43.62416
2024-03-07,41.9463
2024-03-08,46.64429
2024-03-09,24.49664
2024-03-10,26.84563
2024-03-11,37.91946
2024-03-12,33.89261
2024-03-13,35.57046
2024-03-14,29.86577
2024-03-15,34.89932
2024-03-16,26.51006
2024-03-17,17.78523
2024-03-18,33.22147
2024-03-19,28.85906
2024-03-20,31.54362
