date,꽁돈
2023-06-05,42.35294
2023-06-06,32.35294
2023-06-07,44.70588
2023-06-08,34.11764
2023-06-09,34.11764
2023-06-10,30.0
2023-06-11,21.17647
2023-06-12,33.52941
2023-06-13,30.0
2023-06-14,38.82352
2023-06-15,44.70588
2023-06-16,34.70588
2023-06-17,35.88235
2023-06-18,27.64705
2023-06-19,35.88235
2023-06-20,42.94117
2023-06-21,42.35294
2023-06-22,40.0
2023-06-23,44.70588
2023-06-24,22.35294
2023-06-25,21.17647
2023-06-26,27.64705
2023-06-27,60.58823
2023-06-28,41.7647
2023-06-29,48.82352
2023-06-30,42.94117
2023-07-01,36.47058
2023-07-02,25.88235
2023-07-03,39.41176
2023-07-04,42.35294
2023-07-05,44.11764
2023-07-06,49.41176
2023-07-07,32.94117
2023-07-08,32.35294
2023-07-09,25.88235
2023-07-10,38.82352
2023-07-11,26.47058
2023-07-12,30.0
2023-07-13,42.94117
2023-07-14,38.23529
2023-07-15,27.64705
2023-07-16,35.88235
2023-07-17,41.7647
2023-07-18,35.88235
2023-07-19,36.47058
2023-07-20,32.94117
2023-07-21,39.41176
2023-07-22,28.23529
2023-07-23,37.64705
2023-07-24,32.35294
2023-07-25,42.35294
2023-07-26,37.64705
2023-07-27,34.11764
2023-07-28,37.05882
2023-07-29,28.82352
2023-07-30,24.11764
2023-07-31,48.82352
2023-08-01,41.17647
2023-08-02,37.05882
2023-08-03,39.41176
2023-08-04,42.35294
2023-08-05,25.29411
2023-08-06,30.0
2023-08-07,32.35294
2023-08-08,32.94117
2023-08-09,37.05882
2023-08-10,33.52941
2023-08-11,30.0
2023-08-12,20.58823
2023-08-13,27.05882
2023-08-14,43.52941
2023-08-15,29.41176
2023-08-16,35.29411
2023-08-17,40.0
2023-08-18,32.35294
2023-08-19,31.17647
2023-08-20,30.58823
2023-08-21,44.70588
2023-08-22,42.94117
2023-08-23,31.7647
2023-08-24,41.7647
2023-08-25,28.23529
2023-08-26,27.05882
2023-08-27,29.41176
2023-08-28,41.7647
2023-08-29,56.47058
2023-08-30,46.47058
2023-08-31,40.0
2023-09-01,38.82352
2023-09-02,27.64705
2023-09-03,27.64705
2023-09-04,31.7647
2023-09-05,30.0
2023-09-06,31.17647
2023-09-07,35.29411
2023-09-08,27.05882
2023-09-09,20.0
2023-09-10,33.52941
2023-09-11,35.88235
2023-09-12,43.52941
2023-09-13,39.41176
2023-09-14,28.82352
2023-09-15,44.70588
2023-09-16,24.11764
2023-09-17,41.17647
2023-09-18,28.82352
2023-09-19,35.88235
2023-09-20,36.47058
2023-09-21,27.64705
2023-09-22,37.64705
2023-09-23,29.41176
2023-09-24,26.47058
2023-09-25,36.47058
2023-09-26,40.0
2023-09-27,34.11764
2023-09-28,28.23529
2023-09-29,27.05882
2023-09-30,20.58823
2023-10-01,21.17647
2023-10-02,21.7647
2023-10-03,31.7647
2023-10-04,33.52941
2023-10-05,36.47058
2023-10-06,30.0
2023-10-07,25.88235
2023-10-08,32.35294
2023-10-09,35.29411
2023-10-10,30.58823
2023-10-11,35.29411
2023-10-12,38.82352
2023-10-13,30.58823
2023-10-14,26.47058
2023-10-15,35.29411
2023-10-16,35.88235
2023-10-17,38.82352
2023-10-18,39.41176
2023-10-19,33.52941
2023-10-20,42.94117
2023-10-21,48.23529
2023-10-22,41.17647
2023-10-23,36.47058
2023-10-24,41.7647
2023-10-25,37.05882
2023-10-26,40.0
2023-10-27,44.11764
2023-10-28,31.7647
2023-10-29,27.64705
2023-10-30,43.52941
2023-10-31,41.17647
2023-11-01,38.23529
2023-11-02,42.35294
2023-11-03,42.94117
2023-11-04,28.82352
2023-11-05,29.41176
2023-11-06,35.29411
2023-11-07,27.64705
2023-11-08,37.64705
2023-11-09,44.11764
2023-11-10,37.05882
2023-11-11,31.17647
2023-11-12,21.7647
2023-11-13,40.58823
2023-11-14,40.58823
2023-11-15,30.0
2023-11-16,37.05882
2023-11-17,28.23529
2023-11-18,22.94117
2023-11-19,25.88235
2023-11-20,36.47058
2023-11-21,37.05882
2023-11-22,31.17647
2023-11-23,44.70588
2023-11-24,29.41176
2023-11-25,25.88235
2023-11-26,27.05882
2023-11-27,37.64705
2023-11-28,34.11764
2023-11-29,37.05882
2023-11-30,35.29411
2023-12-01,32.94117
2023-12-02,18.82352
2023-12-03,22.94117
2023-12-04,31.7647
2023-12-05,39.41176
2023-12-06,42.94117
2023-12-07,36.47058
2023-12-08,42.94117
2023-12-09,27.05882
2023-12-10,25.88235
2023-12-11,48.23529
2023-12-12,45.29411
2023-12-13,46.47058
2023-12-14,35.29411
2023-12-15,44.11764
2023-12-16,28.23529
2023-12-17,31.17647
2023-12-18,39.41176
2023-12-19,42.94117
2023-12-20,26.47058
2023-12-21,35.29411
2023-12-22,24.11764
2023-12-23,25.29411
2023-12-24,21.17647
2023-12-25,20.0
2023-12-26,34.11764
2023-12-27,35.29411
2023-12-28,38.82352
2023-12-29,43.52941
2023-12-30,30.0
2023-12-31,38.82352
2024-01-01,36.47058
2024-01-02,38.82352
2024-01-03,41.7647
2024-01-04,42.94117
2024-01-05,39.41176
2024-01-06,31.7647
2024-01-07,32.94117
2024-01-08,26.47058
2024-01-09,37.05882
2024-01-10,41.17647
2024-01-11,32.35294
2024-01-12,39.41176
2024-01-13,20.0
2024-01-14,24.11764
2024-01-15,44.11764
2024-01-16,36.47058
2024-01-17,42.94117
2024-01-18,35.29411
2024-01-19,28.23529
2024-01-20,24.70588
2024-01-21,27.05882
2024-01-22,37.05882
2024-01-23,40.0
2024-01-24,27.05882
2024-01-25,52.94117
2024-01-26,44.70588
2024-01-27,32.35294
2024-01-28,42.35294
2024-01-29,51.17647
2024-01-30,52.35294
2024-01-31,33.52941
2024-02-01,54.11764
2024-02-02,36.47058
2024-02-03,32.35294
2024-02-04,30.58823
2024-02-05,35.88235
2024-02-06,49.41176
2024-02-07,38.23529
2024-02-08,35.29411
2024-02-09,17.64705
2024-02-10,30.0
2024-02-11,22.94117
2024-02-12,24.11764
2024-02-13,35.88235
2024-02-14,40.0
2024-02-15,35.29411
2024-02-16,40.0
2024-02-17,21.7647
2024-02-18,30.58823
2024-02-19,34.70588
2024-02-20,37.05882
2024-02-21,40.0
2024-02-22,39.41176
2024-02-23,40.58823
2024-02-24,26.47058
2024-02-25,20.58823
2024-02-26,34.11764
2024-02-27,41.17647
2024-02-28,37.64705
2024-02-29,41.17647
2024-03-01,32.94117
2024-03-02,27.64705
2024-03-03,28.23529
2024-03-04,31.7647
2024-03-05,31.7647
2024-03-06,25.29411
2024-03-07,32.94117
2024-03-08,36.47058
2024-03-09,20.0
2024-03-10,31.17647
2024-03-11,23.52941
2024-03-12,35.88235
2024-03-13,29.41176
2024-03-14,28.82352
2024-03-15,32.94117
2024-03-16,32.94117
2024-03-17,29.41176
2024-03-18,30.58823
2024-03-19,41.17647
2024-03-20,38.82352
