date,3.3%계산기
2023-08-22,30.61437
2023-08-23,31.69038
2023-08-24,28.04581
2023-08-25,37.93821
2023-08-26,19.4724
2023-08-27,18.1187
2023-08-28,36.48038
2023-08-29,37.66053
2023-08-30,42.48524
2023-08-31,72.99548
2023-09-01,59.84033
2023-09-02,24.40124
2023-09-03,23.67233
2023-09-04,48.143
2023-09-05,64.73446
2023-09-06,42.6935
2023-09-07,41.58278
2023-09-08,51.8917
2023-09-09,27.49045
2023-09-10,38.63241
2023-09-11,59.28497
2023-09-12,43.31829
2023-09-13,32.87053
2023-09-14,35.47379
2023-09-15,50.538
2023-09-16,20.75668
2023-09-17,18.29225
2023-09-18,35.40437
2023-09-19,32.59284
2023-09-20,37.86879
2023-09-21,30.89205
2023-09-22,29.05241
2023-09-23,18.56994
2023-09-24,19.61124
2023-09-25,47.65706
2023-09-26,44.46372
2023-09-27,61.74939
2023-09-28,23.42936
2023-09-29,14.54356
2023-09-30,25.16487
2023-10-01,26.83096
2023-10-02,24.40124
2023-10-03,25.37313
2023-10-04,52.20409
2023-10-05,71.6765
2023-10-06,46.92814
2023-10-07,21.97153
2023-10-08,17.59805
2023-10-09,25.44255
2023-10-10,92.71086
2023-10-11,47.86532
2023-10-12,37.59111
2023-10-13,41.23568
2023-10-14,20.1666
2023-10-15,24.88719
2023-10-16,43.24887
2023-10-17,32.00277
2023-10-18,33.4606
2023-10-19,28.56646
2023-10-20,35.71676
2023-10-21,17.70218
2023-10-22,18.53523
2023-10-23,35.95973
2023-10-24,36.02915
2023-10-25,40.88858
2023-10-26,33.53002
2023-10-27,35.1614
2023-10-28,21.31204
2023-10-29,21.38146
2023-10-30,50.12148
2023-10-31,84.48455
2023-11-01,70.18396
2023-11-02,47.37938
2023-11-03,47.69177
2023-11-04,25.82436
2023-11-05,34.67545
2023-11-06,51.8917
2023-11-07,40.99271
2023-11-08,37.72995
2023-11-09,38.63241
2023-11-10,84.55397
2023-11-11,27.10864
2023-11-12,20.20131
2023-11-13,37.76466
2023-11-14,36.96633
2023-11-15,54.04373
2023-11-16,37.9035
2023-11-17,33.56473
2023-11-18,17.04269
2023-11-19,18.01457
2023-11-20,40.43734
2023-11-21,36.58451
2023-11-22,32.93995
2023-11-23,32.21103
2023-11-24,37.59111
2023-11-25,22.28392
2023-11-26,19.85421
2023-11-27,41.86046
2023-11-28,40.88858
2023-11-29,44.01249
2023-11-30,83.72093
2023-12-01,64.69975
2023-12-02,27.62929
2023-12-03,23.29052
2023-12-04,50.74626
2023-12-05,72.30128
2023-12-06,49.63554
2023-12-07,45.43561
2023-12-08,57.09822
2023-12-09,26.24088
2023-12-10,42.3464
2023-12-11,64.45678
2023-12-12,42.6935
2023-12-13,35.5085
2023-12-14,32.21103
2023-12-15,53.45366
2023-12-16,20.86081
2023-12-17,17.84102
2023-12-18,36.2027
2023-12-19,31.93335
2023-12-20,39.67372
2023-12-21,33.14821
2023-12-22,34.67545
2023-12-23,16.90385
2023-12-24,15.89725
2023-12-25,17.00798
2023-12-26,40.50676
2023-12-27,40.33321
2023-12-28,42.45053
2023-12-29,58.48663
2023-12-30,34.67545
2023-12-31,34.8143
2024-01-01,33.32176
2024-01-02,58.55605
2024-01-03,52.30822
2024-01-04,50.50329
2024-01-05,72.30128
2024-01-06,30.09371
2024-01-07,25.54668
2024-01-08,41.9993
2024-01-09,53.07185
2024-01-10,100.0
2024-01-11,48.45539
2024-01-12,38.84068
2024-01-13,24.5748
2024-01-14,22.63103
2024-01-15,62.1312
2024-01-16,47.13641
2024-01-17,39.53488
2024-01-18,38.2506
2024-01-19,39.74314
2024-01-20,22.45748
2024-01-21,21.65914
2024-01-22,40.88858
2024-01-23,39.36133
2024-01-24,40.15966
2024-01-25,48.21242
2024-01-26,37.45227
2024-01-27,23.88059
2024-01-28,23.46407
2024-01-29,43.31829
2024-01-30,54.46025
2024-01-31,88.82332
2024-02-01,79.13918
2024-02-02,52.16938
2024-02-03,28.39291
2024-02-04,27.90697
2024-02-05,82.36723
2024-02-06,53.73134
2024-02-07,50.43387
2024-02-08,75.80701
2024-02-09,33.39118
2024-02-10,31.20444
2024-02-11,19.54182
2024-02-12,23.70704
2024-02-13,49.32315
2024-02-14,41.79104
2024-02-15,54.42554
2024-02-16,39.98611
2024-02-17,20.37486
2024-02-18,20.40958
2024-02-19,36.82749
2024-02-20,42.93648
2024-02-21,36.96633
2024-02-22,31.51683
2024-02-23,35.71676
2024-02-24,24.50538
2024-02-25,23.04755
2024-02-26,43.66539
2024-02-27,43.56126
2024-02-28,48.59423
2024-02-29,81.15237
2024-03-01,48.143
2024-03-02,29.95487
2024-03-03,27.59458
2024-03-04,58.52134
2024-03-05,80.07636
2024-03-06,53.97431
2024-03-07,46.33807
2024-03-08,61.57584
2024-03-09,30.059
2024-03-10,41.86046
2024-03-11,66.40055
2024-03-12,43.28358
2024-03-13,39.2572
2024-03-14,36.41096
2024-03-15,56.82054
2024-03-16,23.53349
2024-03-17,19.33356
2024-03-18,38.80597
2024-03-19,37.10517
2024-03-20,40.19437
