date,막국수맛집
2023-05-30,17.3317
2023-05-31,18.09057
2023-06-01,15.44675
2023-06-02,15.91187
2023-06-03,43.72093
2023-06-04,64.87148
2023-06-05,39.65728
2023-06-06,48.86168
2023-06-07,15.74051
2023-06-08,13.41493
2023-06-09,19.06976
2023-06-10,36.91554
2023-06-11,45.16523
2023-06-12,18.75152
2023-06-13,21.98286
2023-06-14,16.45042
2023-06-15,15.42227
2023-06-16,21.24847
2023-06-17,48.76376
2023-06-18,67.34394
2023-06-19,30.99143
2023-06-20,18.55569
2023-06-21,8.71481
2023-06-22,16.05875
2023-06-23,19.53488
2023-06-24,49.2044
2023-06-25,62.39902
2023-06-26,12.85189
2023-06-27,25.72827
2023-06-28,19.46144
2023-06-29,8.22521
2023-06-30,18.01713
2023-07-01,57.94369
2023-07-02,57.89473
2023-07-03,34.36964
2023-07-04,18.53121
2023-07-05,18.67809
2023-07-06,24.33292
2023-07-07,20.66095
2023-07-08,40.07343
2023-07-09,35.71603
2023-07-10,20.93023
2023-07-11,10.59975
2023-07-12,16.94002
2023-07-13,11.89718
2023-07-14,11.89718
2023-07-15,19.92656
2023-07-16,26.80538
2023-07-17,14.12484
2023-07-18,10.69767
2023-07-19,21.51774
2023-07-20,21.6891
2023-07-21,27.93145
2023-07-22,40.73439
2023-07-23,24.74908
2023-07-24,24.43084
2023-07-25,24.7246
2023-07-26,23.96572
2023-07-27,32.43574
2023-07-28,38.26193
2023-07-29,69.74296
2023-07-30,75.39779
2023-07-31,48.56793
2023-08-01,50.82007
2023-08-02,45.23867
2023-08-03,41.3219
2023-08-04,42.54589
2023-08-05,68.00489
2023-08-06,72.65605
2023-08-07,32.85189
2023-08-08,28.91064
2023-08-09,17.35618
2023-08-10,7.12362
2023-08-11,14.6634
2023-08-12,28.42105
2023-08-13,50.06119
2023-08-14,41.46878
2023-08-15,54.19828
2023-08-16,20.68543
2023-08-17,21.3219
2023-08-18,23.40269
2023-08-19,43.28029
2023-08-20,44.77356
2023-08-21,19.73072
2023-08-22,14.88372
2023-08-23,9.76744
2023-08-24,9.64504
2023-08-25,15.25091
2023-08-26,27.07466
2023-08-27,31.08935
2023-08-28,8.56793
2023-08-29,8.00489
2023-08-30,6.82986
2023-08-31,9.3268
2023-09-01,12.01958
2023-09-02,22.86413
2023-09-03,22.66829
2023-09-04,9.66952
2023-09-05,12.26438
2023-09-06,8.61689
2023-09-07,10.08567
2023-09-08,10.64871
2023-09-09,22.91309
2023-09-10,24.7246
2023-09-11,9.42472
2023-09-12,10.28151
2023-09-13,5.18971
2023-09-14,6.07099
2023-09-15,5.28763
2023-09-16,11.35862
2023-09-17,16.8421
2023-09-18,8.15177
2023-09-19,7.98041
2023-09-20,3.96572
2023-09-21,4.52876
2023-09-22,5.80171
2023-09-23,12.53365
2023-09-24,17.01346
2023-09-25,5.09179
2023-09-26,3.52509
2023-09-27,4.847
2023-09-28,17.62545
2023-09-29,27.80905
2023-09-30,29.52264
2023-10-01,27.90697
2023-10-02,23.69645
2023-10-03,11.13831
2023-10-04,5.87515
2023-10-05,3.72093
2023-10-06,4.99388
2023-10-07,9.694
2023-10-08,14.4186
2023-10-09,14.4186
2023-10-10,4.77356
2023-10-11,4.65116
2023-10-12,5.41003
2023-10-13,5.18971
2023-10-14,8.20073
2023-10-15,11.65238
2023-10-16,5.85067
2023-10-17,5.77723
2023-10-18,4.79804
2023-10-19,4.4798
2023-10-20,3.96572
2023-10-21,8.91064
2023-10-22,11.65238
2023-10-23,5.75275
2023-10-24,5.53243
2023-10-25,6.11995
2023-10-26,5.18971
2023-10-27,8.73929
2023-10-28,20.19583
2023-10-29,21.83598
2023-10-30,9.00856
2023-10-31,7.80905
2023-11-01,7.05018
2023-11-02,7.66217
2023-11-03,7.29498
2023-11-04,10.89351
2023-11-05,9.9388
2023-11-06,4.1126
2023-11-07,3.76988
2023-11-08,3.32925
2023-11-09,4.38188
2023-11-10,3.57405
2023-11-11,8.05385
2023-11-12,9.4492
2023-11-13,4.01468
2023-11-14,4.06364
2023-11-15,3.62301
2023-11-16,4.89596
2023-11-17,4.33292
2023-11-18,7.76009
2023-11-19,11.04039
2023-11-20,5.82619
2023-11-21,6.70746
2023-11-22,7.49082
2023-11-23,6.14443
2023-11-24,3.72093
2023-11-25,6.26682
2023-11-26,7.66217
2023-11-27,3.84332
2023-11-28,3.35373
2023-11-29,3.01101
2023-11-30,2.22766
2023-12-01,2.91309
2023-12-02,6.38922
2023-12-03,7.46634
2023-12-04,3.9902
2023-12-05,3.69645
2023-12-06,3.81884
2023-12-07,3.28029
2023-12-08,5.31211
2023-12-09,11.01591
2023-12-10,10.30599
2023-12-11,3.94124
2023-12-12,3.74541
2023-12-13,4.38188
2023-12-14,3.64749
2023-12-15,4.94492
2023-12-16,5.36107
2023-12-17,5.60587
2023-12-18,2.98653
2023-12-19,3.50061
2023-12-20,3.32925
2023-12-21,2.52141
2023-12-22,2.69277
2023-12-23,6.31578
2023-12-24,9.17992
2023-12-25,8.56793
2023-12-26,4.21052
2023-12-27,5.60587
2023-12-28,4.77356
2023-12-29,5.87515
2023-12-30,5.60587
2023-12-31,9.10648
2024-01-01,11.18727
2024-01-02,4.40636
2024-01-03,3.8678
2024-01-04,5.09179
2024-01-05,5.31211
2024-01-06,7.76009
2024-01-07,9.42472
2024-01-08,4.06364
2024-01-09,2.61933
2024-01-10,3.35373
2024-01-11,3.30477
2024-01-12,4.03916
2024-01-13,7.98041
2024-01-14,9.49816
2024-01-15,4.08812
2024-01-16,4.03916
2024-01-17,3.28029
2024-01-18,4.3574
2024-01-19,8.51897
2024-01-20,10.47735
2024-01-21,9.52264
2024-01-22,3.72093
2024-01-23,3.84332
2024-01-24,3.52509
2024-01-25,3.18237
2024-01-26,4.9694
2024-01-27,8.39657
2024-01-28,11.04039
2024-01-29,5.33659
2024-01-30,5.53243
2024-01-31,3.96572
2024-02-01,4.33292
2024-02-02,4.4798
2024-02-03,8.07833
2024-02-04,13.14565
2024-02-05,3.23133
2024-02-06,3.08445
2024-02-07,3.8678
2024-02-08,5.28763
2024-02-09,11.01591
2024-02-10,16.5973
2024-02-11,21.10159
2024-02-12,19.21664
2024-02-13,7.46634
2024-02-14,7.07466
2024-02-15,5.09179
2024-02-16,7.90697
2024-02-17,18.65361
2024-02-18,16.08323
2024-02-19,9.27784
2024-02-20,5.80171
2024-02-21,5.60587
2024-02-22,5.87515
2024-02-23,7.22154
2024-02-24,11.60342
2024-02-25,13.21909
2024-02-26,6.43818
2024-02-27,6.26682
2024-02-28,6.46266
2024-02-29,8.54345
2024-03-01,14.98164
2024-03-02,15.54467
2024-03-03,12.90085
2024-03-04,6.14443
2024-03-05,4.77356
2024-03-06,5.67931
2024-03-07,5.09179
2024-03-08,6.16891
2024-03-09,16.27906
2024-03-10,21.17503
2024-03-11,7.1481
2024-03-12,7.09914
2024-03-13,7.88249
2024-03-14,9.4492
2024-03-15,10.86903
2024-03-16,20.34271
2024-03-17,19.6328
2024-03-18,8.10281
2024-03-19,5.87515
2024-03-20,5.80171
