date,스테이킹
2023-05-30,7.03851
2023-05-31,8.10092
2023-06-01,7.76892
2023-06-02,5.84329
2023-06-03,4.91367
2023-06-04,3.91766
2023-06-05,4.11686
2023-06-06,5.44488
2023-06-07,7.03851
2023-06-08,8.49933
2023-06-09,5.51128
2023-06-10,6.7065
2023-06-11,6.90571
2023-06-12,7.96812
2023-06-13,8.76494
2023-06-14,7.90172
2023-06-15,6.7729
2023-06-16,6.7729
2023-06-17,4.31606
2023-06-18,4.84727
2023-06-19,6.10889
2023-06-20,6.3081
2023-06-21,7.23771
2023-06-22,7.63612
2023-06-23,7.70252
2023-06-24,6.7065
2023-06-25,5.64409
2023-06-26,7.10491
2023-06-27,8.03452
2023-06-28,5.57768
2023-06-29,6.5073
2023-06-30,5.64409
2023-07-01,5.24568
2023-07-02,3.85126
2023-07-03,5.71049
2023-07-04,5.84329
2023-07-05,6.7065
2023-07-06,7.03851
2023-07-07,5.64409
2023-07-08,5.24568
2023-07-09,3.78486
2023-07-10,4.71447
2023-07-11,7.56972
2023-07-12,6.5737
2023-07-13,4.98007
2023-07-14,10.15936
2023-07-15,6.3745
2023-07-16,5.44488
2023-07-17,5.90969
2023-07-18,7.17131
2023-07-19,7.63612
2023-07-20,7.50332
2023-07-21,6.7729
2023-07-22,5.51128
2023-07-23,8.16733
2023-07-24,6.6401
2023-07-25,7.76892
2023-07-26,4.91367
2023-07-27,6.17529
2023-07-28,5.04648
2023-07-29,4.18326
2023-07-30,3.85126
2023-07-31,4.38247
2023-08-01,6.04249
2023-08-02,5.77689
2023-08-03,8.56573
2023-08-04,7.23771
2023-08-05,3.91766
2023-08-06,4.98007
2023-08-07,7.63612
2023-08-08,7.83532
2023-08-09,7.43691
2023-08-10,6.10889
2023-08-11,6.97211
2023-08-12,4.31606
2023-08-13,4.44887
2023-08-14,10.55776
2023-08-15,7.10491
2023-08-16,6.7729
2023-08-17,6.5737
2023-08-18,6.3745
2023-08-19,4.51527
2023-08-20,3.18725
2023-08-21,5.44488
2023-08-22,6.10889
2023-08-23,5.77689
2023-08-24,6.24169
2023-08-25,4.71447
2023-08-26,3.78486
2023-08-27,3.65205
2023-08-28,5.44488
2023-08-29,6.5073
2023-08-30,6.8393
2023-08-31,5.64409
2023-09-01,5.71049
2023-09-02,2.85524
2023-09-03,3.78486
2023-09-04,6.90571
2023-09-05,5.71049
2023-09-06,4.44887
2023-09-07,6.10889
2023-09-08,5.37848
2023-09-09,6.4409
2023-09-10,2.92164
2023-09-11,6.5737
2023-09-12,4.71447
2023-09-13,4.98007
2023-09-14,6.3745
2023-09-15,4.91367
2023-09-16,4.78087
2023-09-17,4.11686
2023-09-18,4.91367
2023-09-19,5.51128
2023-09-20,4.91367
2023-09-21,4.38247
2023-09-22,5.37848
2023-09-23,3.91766
2023-09-24,3.98406
2023-09-25,5.57768
2023-09-26,5.37848
2023-09-27,3.51925
2023-09-28,2.78884
2023-09-29,2.05843
2023-09-30,3.85126
2023-10-01,3.91766
2023-10-02,4.38247
2023-10-03,3.05444
2023-10-04,4.58167
2023-10-05,5.11288
2023-10-06,5.71049
2023-10-07,2.72244
2023-10-08,3.12084
2023-10-09,4.38247
2023-10-10,4.71447
2023-10-11,4.78087
2023-10-12,4.38247
2023-10-13,4.24966
2023-10-14,4.38247
2023-10-15,3.85126
2023-10-16,5.57768
2023-10-17,6.5073
2023-10-18,5.97609
2023-10-19,4.38247
2023-10-20,6.97211
2023-10-21,3.65205
2023-10-22,3.71845
2023-10-23,7.50332
2023-10-24,10.09296
2023-10-25,11.28818
2023-10-26,13.0146
2023-10-27,8.23373
2023-10-28,5.11288
2023-10-29,6.6401
2023-10-30,9.69455
2023-10-31,9.36254
2023-11-01,9.36254
2023-11-02,10.55776
2023-11-03,9.89375
2023-11-04,6.4409
2023-11-05,8.03452
2023-11-06,7.50332
2023-11-07,9.56175
2023-11-08,8.56573
2023-11-09,10.42496
2023-11-10,10.88977
2023-11-11,8.10092
2023-11-12,7.10491
2023-11-13,10.69057
2023-11-14,13.54581
2023-11-15,13.67861
2023-11-16,15.27224
2023-11-17,11.35458
2023-11-18,9.49535
2023-11-19,8.96414
2023-11-20,11.28818
2023-11-21,9.76095
2023-11-22,11.15537
2023-11-23,12.48339
2023-11-24,13.61221
2023-11-25,14.54183
2023-11-26,7.23771
2023-11-27,8.63213
2023-11-28,9.56175
2023-11-29,8.89774
2023-11-30,7.90172
2023-12-01,7.10491
2023-12-02,7.63612
2023-12-03,7.96812
2023-12-04,11.81938
2023-12-05,11.35458
2023-12-06,16.73306
2023-12-07,14.87383
2023-12-08,15.07304
2023-12-09,16.33466
2023-12-10,12.15139
2023-12-11,13.81142
2023-12-12,15.13944
2023-12-13,13.081
2023-12-14,12.48339
2023-12-15,13.41301
2023-12-16,7.56972
2023-12-17,6.04249
2023-12-18,8.83134
2023-12-19,12.08499
2023-12-20,10.22576
2023-12-21,12.35059
2023-12-22,8.49933
2023-12-23,7.37051
2023-12-24,8.43293
2023-12-25,7.90172
2023-12-26,22.17795
2023-12-27,19.3227
2023-12-28,15.00664
2023-12-29,13.34661
2023-12-30,6.90571
2023-12-31,7.30411
2024-01-01,7.56972
2024-01-02,12.08499
2024-01-03,10.88977
2024-01-04,9.56175
2024-01-05,10.95617
2024-01-06,6.7065
2024-01-07,8.83134
2024-01-08,10.49136
2024-01-09,9.36254
2024-01-10,9.36254
2024-01-11,19.0571
2024-01-12,17.99468
2024-01-13,8.69853
2024-01-14,9.42895
2024-01-15,11.35458
2024-01-16,11.28818
2024-01-17,11.35458
2024-01-18,10.62416
2024-01-19,9.42895
2024-01-20,7.03851
2024-01-21,7.43691
2024-01-22,8.96414
2024-01-23,10.02656
2024-01-24,8.89774
2024-01-25,18.32669
2024-01-26,9.29614
2024-01-27,7.37051
2024-01-28,7.83532
2024-01-29,9.96015
2024-01-30,10.09296
2024-01-31,6.8393
2024-02-01,7.56972
2024-02-02,8.36653
2024-02-03,5.24568
2024-02-04,6.24169
2024-02-05,7.10491
2024-02-06,8.36653
2024-02-07,6.5073
2024-02-08,8.23373
2024-02-09,8.23373
2024-02-10,7.10491
2024-02-11,6.6401
2024-02-12,6.6401
2024-02-13,12.8154
2024-02-14,13.87782
2024-02-15,16.06905
2024-02-16,13.81142
2024-02-17,9.76095
2024-02-18,8.30013
2024-02-19,12.6162
2024-02-20,12.35059
2024-02-21,12.35059
2024-02-22,11.15537
2024-02-23,12.01859
2024-02-24,7.37051
2024-02-25,9.36254
2024-02-26,10.02656
2024-02-27,16.53386
2024-02-28,20.05312
2024-02-29,26.62682
2024-03-01,17.86188
2024-03-02,18.19389
2024-03-03,18.26029
2024-03-04,22.97476
2024-03-05,29.21646
2024-03-06,24.90039
2024-03-07,25.83001
2024-03-08,25.89641
2024-03-09,22.11155
2024-03-10,22.04515
2024-03-11,26.95883
2024-03-12,33.39973
2024-03-13,32.80212
2024-03-14,37.6494
2024-03-15,29.41567
2024-03-16,23.70517
2024-03-17,23.30677
2024-03-18,33.00132
2024-03-19,25.89641
2024-03-20,24.90039
