date,가상화폐
2023-05-30,1.07332
2023-05-31,1.17783
2023-06-01,0.97865
2023-06-02,0.88275
2023-06-03,0.60366
2023-06-04,0.74259
2023-06-05,0.79546
2023-06-06,5.40228
2023-06-07,1.6942
2023-06-08,1.57986
2023-06-09,1.04627
2023-06-10,15.11016
2023-06-11,3.96011
2023-06-12,1.99911
2023-06-13,1.38561
2023-06-14,1.72125
2023-06-15,3.0208
2023-06-16,1.34872
2023-06-17,0.93685
2023-06-18,0.70571
2023-06-19,1.06717
2023-06-20,1.02537
2023-06-21,1.81346
2023-06-22,2.13804
2023-06-23,1.20487
2023-06-24,1.62904
2023-06-25,1.1434
2023-06-26,1.42003
2023-06-27,1.09299
2023-06-28,1.2393
2023-06-29,1.27618
2023-06-30,1.8528
2023-07-01,1.17414
2023-07-02,0.90488
2023-07-03,1.07455
2023-07-04,1.10283
2023-07-05,1.4188
2023-07-06,1.16184
2023-07-07,1.12496
2023-07-08,0.74505
2023-07-09,0.72538
2023-07-10,1.02537
2023-07-11,0.97742
2023-07-12,1.17045
2023-07-13,1.15692
2023-07-14,2.46631
2023-07-15,1.77166
2023-07-16,1.04996
2023-07-17,1.3143
2023-07-18,1.27249
2023-07-19,1.22209
2023-07-20,1.18766
2023-07-21,1.09914
2023-07-22,0.82374
2023-07-23,0.86185
2023-07-24,1.59584
2023-07-25,1.35856
2023-07-26,1.06717
2023-07-27,1.0389
2023-07-28,0.91964
2023-07-29,0.70571
2023-07-30,0.73768
2023-07-31,0.94054
2023-08-01,0.99095
2023-08-02,1.03644
2023-08-03,0.96759
2023-08-04,0.89751
2023-08-05,0.76595
2023-08-06,0.67497
2023-08-07,0.87046
2023-08-08,0.92578
2023-08-09,0.92701
2023-08-10,0.77579
2023-08-11,0.80407
2023-08-12,0.60489
2023-08-13,0.58153
2023-08-14,0.72784
2023-08-15,0.70202
2023-08-16,1.78641
2023-08-17,1.48765
2023-08-18,3.85684
2023-08-19,1.11635
2023-08-20,0.943
2023-08-21,1.09176
2023-08-22,0.98603
2023-08-23,1.03152
2023-08-24,0.90857
2023-08-25,0.93808
2023-08-26,0.69833
2023-08-27,0.65038
2023-08-28,1.1102
2023-08-29,1.25405
2023-08-30,1.48273
2023-08-31,0.87538
2023-09-01,1.29831
2023-09-02,0.83357
2023-09-03,0.6135
2023-09-04,0.86185
2023-09-05,0.96144
2023-09-06,0.81021
2023-09-07,0.76841
2023-09-08,0.75858
2023-09-09,0.55326
2023-09-10,0.64547
2023-09-11,1.52331
2023-09-12,1.33766
2023-09-13,0.89505
2023-09-14,0.86185
2023-09-15,0.83849
2023-09-16,0.60489
2023-09-17,0.56678
2023-09-18,0.87784
2023-09-19,0.79546
2023-09-20,0.88398
2023-09-21,0.98972
2023-09-22,0.69956
2023-09-23,0.49055
2023-09-24,0.50654
2023-09-25,0.73645
2023-09-26,0.70817
2023-09-27,0.70571
2023-09-28,0.45244
2023-09-29,0.47457
2023-09-30,0.51514
2023-10-01,0.56309
2023-10-02,0.85325
2023-10-03,0.71555
2023-10-04,1.01062
2023-10-05,0.83726
2023-10-06,0.70079
2023-10-07,0.50654
2023-10-08,0.56924
2023-10-09,1.0266
2023-10-10,0.91718
2023-10-11,0.98234
2023-10-12,0.85693
2023-10-13,0.67743
2023-10-14,0.65653
2023-10-15,0.65899
2023-10-16,0.88398
2023-10-17,0.81759
2023-10-18,0.793
2023-10-19,0.91964
2023-10-20,1.03152
2023-10-21,0.68727
2023-10-22,0.70694
2023-10-23,1.17537
2023-10-24,2.61507
2023-10-25,1.57003
2023-10-26,1.56388
2023-10-27,1.17783
2023-10-28,1.16553
2023-10-29,0.97496
2023-10-30,1.33397
2023-10-31,1.29831
2023-11-01,1.43233
2023-11-02,1.51593
2023-11-03,1.44708
2023-11-04,1.00201
2023-11-05,1.11758
2023-11-06,1.6192
2023-11-07,1.3647
2023-11-08,1.20856
2023-11-09,1.85403
2023-11-10,2.35566
2023-11-11,1.62658
2023-11-12,1.41511
2023-11-13,1.88477
2023-11-14,1.79502
2023-11-15,1.97329
2023-11-16,1.92534
2023-11-17,1.72125
2023-11-18,1.53806
2023-11-19,1.26512
2023-11-20,1.51347
2023-11-21,1.56265
2023-11-22,2.36303
2023-11-23,1.71018
2023-11-24,1.44708
2023-11-25,1.23438
2023-11-26,1.07824
2023-11-27,1.74461
2023-11-28,1.65363
2023-11-29,1.52085
2023-11-30,1.53068
2023-12-01,1.34626
2023-12-02,1.20364
2023-12-03,1.3438
2023-12-04,3.1167
2023-12-05,2.78597
2023-12-06,3.27776
2023-12-07,3.01096
2023-12-08,2.395
2023-12-09,2.14665
2023-12-10,2.0864
2023-12-11,4.62402
2023-12-12,2.93351
2023-12-13,2.44664
2023-12-14,2.39992
2023-12-15,1.80239
2023-12-16,1.40528
2023-12-17,1.3352
2023-12-18,3.01957
2023-12-19,1.97821
2023-12-20,1.76182
2023-12-21,1.81469
2023-12-22,1.76059
2023-12-23,1.15815
2023-12-24,1.12619
2023-12-25,1.37454
2023-12-26,1.92657
2023-12-27,1.70158
2023-12-28,1.67822
2023-12-29,1.82453
2023-12-30,1.52331
2023-12-31,1.16553
2024-01-01,1.43233
2024-01-02,2.09255
2024-01-03,7.65343
2024-01-04,3.43144
2024-01-05,2.33353
2024-01-06,2.0237
2024-01-07,1.54421
2024-01-08,3.37611
2024-01-09,2.81056
2024-01-10,3.25931
2024-01-11,5.16376
2024-01-12,2.76507
2024-01-13,2.46139
2024-01-14,1.62658
2024-01-15,1.90198
2024-01-16,1.56019
2024-01-17,2.02985
2024-01-18,2.06058
2024-01-19,2.05444
2024-01-20,1.16676
2024-01-21,0.97127
2024-01-22,1.59953
2024-01-23,2.46139
2024-01-24,1.52208
2024-01-25,1.29462
2024-01-26,1.14217
2024-01-27,0.99586
2024-01-28,0.85448
2024-01-29,1.1434
2024-01-30,1.20241
2024-01-31,1.13233
2024-02-01,1.07701
2024-02-02,0.94177
2024-02-03,0.69956
2024-02-04,0.71677
2024-02-05,0.89628
2024-02-06,0.87538
2024-02-07,0.76964
2024-02-08,0.868
2024-02-09,0.89628
2024-02-10,0.92947
2024-02-11,0.86185
2024-02-12,0.81267
2024-02-13,1.53314
2024-02-14,1.39298
2024-02-15,1.7692
2024-02-16,1.40528
2024-02-17,1.00447
2024-02-18,0.90119
2024-02-19,1.71387
2024-02-20,2.07165
2024-02-21,2.03968
2024-02-22,1.87125
2024-02-23,1.51962
2024-02-24,1.09791
2024-02-25,0.94914
2024-02-26,1.40528
2024-02-27,2.80933
2024-02-28,3.20645
2024-02-29,4.28346
2024-03-01,2.4786
2024-03-02,2.58188
2024-03-03,2.50688
2024-03-04,3.18186
2024-03-05,5.29654
2024-03-06,5.61989
2024-03-07,3.51258
2024-03-08,3.00113
2024-03-09,2.59786
2024-03-10,2.29172
2024-03-11,4.05232
2024-03-12,4.54288
2024-03-13,4.06339
2024-03-14,4.02404
2024-03-15,5.44162
2024-03-16,2.4995
2024-03-17,3.47816
2024-03-18,2.98391
2024-03-19,4.53304
2024-03-20,3.33185
