date,비트코인찾기
2023-06-05,1.74013
2023-06-06,2.43619
2023-06-07,3.24825
2023-06-08,3.01624
2023-06-09,1.85614
2023-06-10,0.58004
2023-06-11,3.71229
2023-06-12,2.78422
2023-06-13,3.71229
2023-06-14,2.78422
2023-06-15,1.16009
2023-06-16,1.39211
2023-06-17,1.16009
2023-06-18,1.50812
2023-06-19,1.74013
2023-06-20,2.90023
2023-06-21,2.5522
2023-06-22,5.80046
2023-06-23,6.03248
2023-06-24,1.85614
2023-06-25,2.90023
2023-06-26,2.78422
2023-06-27,2.43619
2023-06-28,1.39211
2023-06-29,4.75638
2023-06-30,5.56844
2023-07-01,6.14849
2023-07-02,13.57308
2023-07-03,13.57308
2023-07-04,6.2645
2023-07-05,3.36426
2023-07-06,3.48027
2023-07-07,3.94431
2023-07-08,2.66821
2023-07-09,4.64037
2023-07-10,7.77262
2023-07-11,8.35266
2023-07-12,5.1044
2023-07-13,3.71229
2023-07-14,3.36426
2023-07-15,2.08816
2023-07-16,1.16009
2023-07-17,2.43619
2023-07-18,4.06032
2023-07-19,6.72853
2023-07-20,4.75638
2023-07-21,2.32018
2023-07-22,2.32018
2023-07-23,2.20417
2023-07-24,1.97215
2023-07-25,1.39211
2023-07-26,0.69605
2023-07-27,1.2761
2023-07-28,0.58004
2023-07-29,0.58004
2023-07-30,0.81206
2023-07-31,0.92807
2023-08-01,1.04408
2023-08-02,0.81206
2023-08-03,1.39211
2023-08-04,1.39211
2023-08-05,0.81206
2023-08-06,2.78422
2023-08-07,4.75638
2023-08-08,2.66821
2023-08-09,3.36426
2023-08-10,1.50812
2023-08-11,2.90023
2023-08-12,2.66821
2023-08-13,2.08816
2023-08-14,4.40835
2023-08-15,2.78422
2023-08-16,3.48027
2023-08-17,4.17633
2023-08-18,2.78422
2023-08-19,2.5522
2023-08-20,2.32018
2023-08-21,2.43619
2023-08-22,2.90023
2023-08-23,3.01624
2023-08-24,1.74013
2023-08-25,3.24825
2023-08-26,1.85614
2023-08-27,3.01624
2023-08-28,2.78422
2023-08-29,3.13225
2023-08-30,3.13225
2023-08-31,1.97215
2023-09-01,0.81206
2023-09-02,1.50812
2023-09-03,0.69605
2023-09-04,2.66821
2023-09-05,1.50812
2023-09-06,1.16009
2023-09-07,2.32018
2023-09-08,1.04408
2023-09-09,0.69605
2023-09-10,1.50812
2023-09-11,1.2761
2023-09-12,1.39211
2023-09-13,2.43619
2023-09-14,4.17633
2023-09-15,1.16009
2023-09-16,0.92807
2023-09-17,0.58004
2023-09-18,0.81206
2023-09-19,0.69605
2023-09-20,0.69605
2023-09-21,1.16009
2023-09-22,0.81206
2023-09-23,0.81206
2023-09-25,1.39211
2023-09-26,1.74013
2023-09-27,0.81206
2023-09-29,0.81206
2023-09-30,1.2761
2023-10-01,1.62412
2023-10-02,2.43619
2023-10-03,1.2761
2023-10-04,2.32018
2023-10-05,3.01624
2023-10-06,1.2761
2023-10-08,0.69605
2023-10-09,2.66821
2023-10-10,2.5522
2023-10-11,0.92807
2023-10-12,2.5522
2023-10-14,1.62412
2023-10-15,0.92807
2023-10-16,2.20417
2023-10-17,4.06032
2023-10-18,2.78422
2023-10-19,1.74013
2023-10-20,1.74013
2023-10-21,0.69605
2023-10-22,1.97215
2023-10-23,7.30858
2023-10-24,3.71229
2023-10-25,5.22041
2023-10-26,4.06032
2023-10-27,3.8283
2023-10-28,2.78422
2023-10-29,2.43619
2023-10-30,4.17633
2023-10-31,4.40835
2023-11-01,1.97215
2023-11-02,2.20417
2023-11-03,2.5522
2023-11-04,2.08816
2023-11-05,2.66821
2023-11-06,5.68445
2023-11-07,0.81206
2023-11-08,3.24825
2023-11-09,4.17633
2023-11-10,4.52436
2023-11-11,3.59628
2023-11-12,3.01624
2023-11-13,4.75638
2023-11-14,3.94431
2023-11-15,4.87238
2023-11-16,4.98839
2023-11-17,5.56844
2023-11-18,2.32018
2023-11-19,2.78422
2023-11-20,3.59628
2023-11-21,3.24825
2023-11-22,3.8283
2023-11-23,3.59628
2023-11-24,2.08816
2023-11-25,2.20417
2023-11-26,5.68445
2023-11-27,8.00464
2023-11-28,7.19257
2023-11-29,6.03248
2023-11-30,3.48027
2023-12-01,3.71229
2023-12-02,4.64037
2023-12-03,3.13225
2023-12-04,7.5406
2023-12-05,10.90487
2023-12-06,12.29698
2023-12-07,10.55684
2023-12-08,5.68445
2023-12-09,4.17633
2023-12-10,5.91647
2023-12-11,4.87238
2023-12-12,7.30858
2023-12-13,6.14849
2023-12-14,4.40835
2023-12-15,4.98839
2023-12-16,2.5522
2023-12-17,4.64037
2023-12-18,5.1044
2023-12-19,4.75638
2023-12-20,4.17633
2023-12-21,3.01624
2023-12-22,5.56844
2023-12-23,4.29234
2023-12-24,4.87238
2023-12-25,11.2529
2023-12-26,11.3689
2023-12-27,9.04872
2023-12-28,9.86078
2023-12-29,6.72853
2023-12-30,5.22041
2023-12-31,4.87238
2024-01-01,5.33642
2024-01-02,9.39675
2024-01-03,4.98839
2024-01-04,8.23665
2024-01-05,13.68909
2024-01-06,16.3573
2024-01-07,9.04872
2024-01-08,8.35266
2024-01-09,14.73317
2024-01-10,10.67285
2024-01-11,22.6218
2024-01-12,15.31322
2024-01-13,6.38051
2024-01-14,7.42459
2024-01-15,11.48491
2024-01-16,8.23665
2024-01-17,8.8167
2024-01-18,10.0928
2024-01-19,6.72853
2024-01-20,3.48027
2024-01-21,2.08816
2024-01-22,7.5406
2024-01-23,6.72853
2024-01-24,7.30858
2024-01-25,6.38051
2024-01-26,4.87238
2024-01-27,4.64037
2024-01-28,3.59628
2024-01-29,3.8283
2024-01-30,6.72853
2024-01-31,4.75638
2024-02-01,2.08816
2024-02-02,2.20417
2024-02-03,0.81206
2024-02-04,2.43619
2024-02-05,1.97215
2024-02-06,1.39211
2024-02-07,1.2761
2024-02-08,1.85614
2024-02-09,1.74013
2024-02-10,3.01624
2024-02-11,4.52436
2024-02-12,7.19257
2024-02-13,15.66125
2024-02-14,9.86078
2024-02-15,13.34106
2024-02-16,6.38051
2024-02-17,4.64037
2024-02-18,8.23665
2024-02-19,4.75638
2024-02-20,6.61252
2024-02-21,9.97679
2024-02-22,8.00464
2024-02-23,5.1044
2024-02-24,8.00464
2024-02-25,3.59628
2024-02-26,5.22041
2024-02-27,9.28074
2024-02-28,22.27378
2024-02-29,44.66357
2024-03-01,29.00232
2024-03-02,21.57772
2024-03-03,19.72157
2024-03-04,38.28306
2024-03-05,61.48491
2024-03-06,35.26682
2024-03-07,33.06264
2024-03-08,31.67053
2024-03-09,23.7819
2024-03-10,21.11368
2024-03-11,86.65893
2024-03-12,96.2877
2024-03-13,72.15777
2024-03-14,59.51276
2024-03-15,31.09048
2024-03-16,19.95359
2024-03-17,23.43387
2024-03-18,20.99767
2024-03-19,29.58236
2024-03-20,24.82598
