date,ELS
2023-05-30,2.48197
2023-05-31,2.18997
2023-06-01,2.04397
2023-06-02,2.30942
2023-06-03,1.2255
2023-06-04,1.40689
2023-06-05,2.23421
2023-06-06,1.30956
2023-06-07,2.34039
2023-06-08,2.65009
2023-06-09,2.37136
2023-06-10,1.63695
2023-06-11,1.23877
2023-06-12,2.25633
2023-06-13,2.31385
2023-06-14,2.20324
2023-06-15,2.36251
2023-06-16,2.05724
2023-06-17,1.12816
2023-06-18,1.14586
2023-06-19,2.0484
2023-06-20,1.99531
2023-06-21,2.33154
2023-06-22,2.42445
2023-06-23,2.21651
2023-06-24,1.67676
2023-06-25,1.58828
2023-06-26,2.67221
2023-06-27,1.93779
2023-06-28,2.28288
2023-06-29,1.98646
2023-06-30,2.305
2023-07-01,1.21665
2023-07-02,1.0618
2023-07-03,1.81391
2023-07-04,1.95991
2023-07-05,2.16342
2023-07-06,2.33597
2023-07-07,2.19439
2023-07-08,1.15471
2023-07-09,1.02198
2023-07-10,2.27845
2023-07-11,2.305
2023-07-12,2.89342
2023-07-13,2.19439
2023-07-14,2.05282
2023-07-15,1.13701
2023-07-16,1.01756
2023-07-17,2.0484
2023-07-18,2.159
2023-07-19,2.38021
2023-07-20,2.50409
2023-07-21,2.38906
2023-07-22,1.3184
2023-07-23,1.58386
2023-07-24,1.99088
2023-07-25,1.95106
2023-07-26,2.17227
2023-07-27,2.0484
2023-07-28,2.06609
2023-07-29,1.03083
2023-07-30,1.21222
2023-07-31,5.88859
2023-08-01,3.90213
2023-08-02,3.48626
2023-08-03,3.27832
2023-08-04,2.80051
2023-08-05,1.29628
2023-08-06,2.29173
2023-08-07,2.92881
2023-08-08,3.0925
2023-08-09,2.47754
2023-08-10,2.27403
2023-08-11,2.11476
2023-08-12,1.15028
2023-08-13,1.18568
2023-08-14,2.23864
2023-08-15,1.43786
2023-08-16,2.54391
2023-08-17,2.57487
2023-08-18,2.37579
2023-08-19,1.43343
2023-08-20,1.47325
2023-08-21,3.80922
2023-08-22,3.27832
2023-08-23,3.03057
2023-08-24,2.65009
2023-08-25,2.33597
2023-08-26,1.34053
2023-08-27,1.27416
2023-08-28,2.58815
2023-08-29,2.61912
2023-08-30,2.48639
2023-08-31,2.07494
2023-09-01,2.04397
2023-09-02,1.09719
2023-09-03,1.17241
2023-09-04,2.20324
2023-09-05,2.10149
2023-09-06,2.32712
2023-09-07,2.72972
2023-09-08,2.19439
2023-09-09,1.21222
2023-09-10,1.27416
2023-09-11,2.41118
2023-09-12,2.61912
2023-09-13,2.34924
2023-09-14,2.54391
2023-09-15,3.38008
2023-09-16,1.50422
2023-09-17,1.98203
2023-09-18,2.66778
2023-09-19,2.5793
2023-09-20,2.48197
2023-09-21,2.40676
2023-09-22,1.86258
2023-09-23,1.05295
2023-09-24,0.83174
2023-09-25,2.00415
2023-09-26,1.88912
2023-09-27,1.65907
2023-09-28,0.88483
2023-09-29,0.9335
2023-09-30,0.88041
2023-10-01,0.92908
2023-10-02,1.51307
2023-10-03,1.4644
2023-10-04,2.42888
2023-10-05,2.33597
2023-10-06,2.4156
2023-10-07,1.2255
2023-10-08,1.13701
2023-10-09,1.68561
2023-10-10,2.4156
2023-10-11,2.76954
2023-10-12,2.77396
2023-10-13,2.49966
2023-10-14,1.65907
2023-10-15,1.45113
2023-10-16,2.53063
2023-10-17,2.53063
2023-10-18,2.42888
2023-10-19,2.65893
2023-10-20,2.61912
2023-10-21,1.36265
2023-10-22,1.65907
2023-10-23,5.71605
2023-10-24,3.75171
2023-10-25,3.30044
2023-10-26,5.96381
2023-10-27,4.83121
2023-10-28,1.69888
2023-10-29,1.90682
2023-10-30,3.18984
2023-10-31,3.3845
2023-11-01,3.24293
2023-11-02,3.43759
2023-11-03,2.89784
2023-11-04,1.83161
2023-11-05,1.63695
2023-11-06,4.71176
2023-11-07,3.26505
2023-11-08,3.88444
2023-11-09,3.23408
2023-11-10,2.91554
2023-11-11,1.73428
2023-11-12,1.58828
2023-11-13,3.14117
2023-11-14,3.03499
2023-11-15,2.89784
2023-11-16,2.61027
2023-11-17,2.26961
2023-11-18,1.49537
2023-11-19,2.23864
2023-11-20,4.49055
2023-11-21,3.6411
2023-11-22,3.13675
2023-11-23,6.58319
2023-11-24,10.92332
2023-11-25,6.11423
2023-11-26,21.06799
2023-11-27,63.07127
2023-11-28,24.81086
2023-11-29,31.04897
2023-11-30,24.80644
2023-12-01,18.05954
2023-12-02,10.52957
2023-12-03,10.98969
2023-12-04,20.10795
2023-12-05,19.20541
2023-12-06,10.45436
2023-12-07,11.43653
2023-12-08,10.96314
2023-12-09,5.38424
2023-12-10,4.07025
2023-12-11,7.353
2023-12-12,6.76458
2023-12-13,8.22457
2023-12-14,7.29991
2023-12-15,14.38747
2023-12-16,7.14506
2023-12-17,4.37552
2023-12-18,7.31761
2023-12-19,5.8532
2023-12-20,5.74702
2023-12-21,4.86218
2023-12-22,8.52984
2023-12-23,4.30916
2023-12-24,5.29575
2023-12-25,5.55678
2023-12-26,6.50356
2023-12-27,6.26465
2023-12-28,7.69809
2023-12-29,4.7737
2023-12-30,2.89342
2023-12-31,2.59257
2024-01-01,2.87572
2024-01-02,5.10551
2024-01-03,7.59191
2024-01-04,8.04318
2024-01-05,8.66256
2024-01-06,5.03472
2024-01-07,15.9669
2024-01-08,19.32929
2024-01-09,12.5647
2024-01-10,11.36132
2024-01-11,10.97641
2024-01-12,9.39698
2024-01-13,4.95067
2024-01-14,15.32097
2024-01-15,18.06397
2024-01-16,12.14882
2024-01-17,12.4187
2024-01-18,9.62704
2024-01-19,18.48427
2024-01-20,12.38331
2024-01-21,11.46308
2024-01-22,17.55076
2024-01-23,17.49767
2024-01-24,13.51148
2024-01-25,10.61363
2024-01-26,9.03419
2024-01-27,5.72932
2024-01-28,6.16732
2024-01-29,15.8563
2024-01-30,37.76047
2024-01-31,19.92213
2024-02-01,11.03835
2024-02-02,17.38707
2024-02-03,13.38317
2024-02-04,12.56027
2024-02-05,23.45706
2024-02-06,14.98473
2024-02-07,10.41897
2024-02-08,7.81754
2024-02-09,5.4506
2024-02-10,6.76901
2024-02-11,5.05685
2024-02-12,5.4329
2024-02-13,13.25487
2024-02-14,10.41012
2024-02-15,9.99424
2024-02-16,9.87921
2024-02-17,5.04357
2024-02-18,5.20284
2024-02-19,12.75936
2024-02-20,11.25514
2024-02-21,10.03406
2024-02-22,9.92788
2024-02-23,8.88377
2024-02-24,5.7426
2024-02-25,7.14506
2024-02-26,11.56483
2024-02-27,10.94544
2024-02-28,10.89678
2024-02-29,10.03406
2024-03-01,6.02574
2024-03-02,5.07897
2024-03-03,5.7249
2024-03-04,10.39684
2024-03-05,11.95416
2024-03-06,11.2109
2024-03-07,9.82612
2024-03-08,10.2066
2024-03-09,6.10538
2024-03-10,7.33973
2024-03-11,48.03344
2024-03-12,26.94775
2024-03-13,14.3565
2024-03-14,10.03406
2024-03-15,12.98057
2024-03-16,6.25138
2024-03-17,5.58775
2024-03-18,8.49887
2024-03-19,9.81285
2024-03-20,9.20231
