date,주담대금리
2023-05-30,36.06671
2023-05-31,35.92772
2023-06-01,29.96872
2023-06-02,24.94788
2023-06-03,17.2863
2023-06-04,37.69979
2023-06-05,43.41556
2023-06-06,26.63307
2023-06-07,39.05489
2023-06-08,30.64628
2023-06-09,28.87421
2023-06-10,20.11813
2023-06-11,19.37109
2023-06-12,32.7658
2023-06-13,30.05559
2023-06-14,27.27588
2023-06-15,31.6018
2023-06-16,27.44961
2023-06-17,17.44266
2023-06-18,20.18763
2023-06-19,31.63655
2023-06-20,29.29117
2023-06-21,27.15427
2023-06-22,23.41904
2023-06-23,21.50799
2023-06-24,13.9854
2023-06-25,15.65323
2023-06-26,26.92842
2023-06-27,24.61779
2023-06-28,21.50799
2023-06-29,20.37873
2023-06-30,20.34398
2023-07-01,15.07991
2023-07-02,17.56428
2023-07-03,26.37248
2023-07-04,24.63516
2023-07-05,23.19318
2023-07-06,19.61431
2023-07-07,18.76302
2023-07-08,15.2189
2023-07-09,16.59138
2023-07-10,23.83599
2023-07-11,23.7665
2023-07-12,28.21403
2023-07-13,28.14454
2023-07-14,20.88255
2023-07-15,14.57609
2023-07-16,15.42738
2023-07-17,32.47046
2023-07-18,34.78109
2023-07-19,31.94927
2023-07-20,25.26059
2023-07-21,24.27032
2023-07-22,19.56219
2023-07-23,19.64906
2023-07-24,26.30298
2023-07-25,24.13134
2023-07-26,22.75886
2023-07-27,27.81445
2023-07-28,29.34329
2023-07-29,18.20708
2023-07-30,17.73801
2023-07-31,25.10423
2023-08-01,27.25851
2023-08-02,24.68728
2023-08-03,18.60667
2023-08-04,17.51216
2023-08-05,15.70535
2023-08-06,14.9583
2023-08-07,26.6157
2023-08-08,35.37178
2023-08-09,31.74079
2023-08-10,28.61362
2023-08-11,28.33564
2023-08-12,20.76094
2023-08-13,39.246
2023-08-14,40.77484
2023-08-15,28.70048
2023-08-16,42.23419
2023-08-17,39.02015
2023-08-18,34.57261
2023-08-19,25.83391
2023-08-20,23.15844
2023-08-21,35.05906
2023-08-22,42.65114
2023-08-23,39.78457
2023-08-24,42.85962
2023-08-25,37.66504
2023-08-26,26.59833
2023-08-27,27.25851
2023-08-28,43.01598
2023-08-29,38.70743
2023-08-30,37.85615
2023-08-31,30.28144
2023-09-01,27.38012
2023-09-02,21.29951
2023-09-03,21.61223
2023-09-04,35.04169
2023-09-05,32.24461
2023-09-06,27.29325
2023-09-07,25.62543
2023-09-08,22.27241
2023-09-09,16.29603
2023-09-10,19.21473
2023-09-11,31.46282
2023-09-12,28.57887
2023-09-13,32.22724
2023-09-14,29.62126
2023-09-15,33.32175
2023-09-16,20.77831
2023-09-17,21.16052
2023-09-18,29.0132
2023-09-19,26.91104
2023-09-20,22.42876
2023-09-21,22.46351
2023-09-22,22.18554
2023-09-23,19.00625
2023-09-24,23.64489
2023-09-25,39.5066
2023-09-26,32.78318
2023-09-27,25.9034
2023-09-28,20.10076
2023-09-29,15.49687
2023-09-30,14.94093
2023-10-01,18.76302
2023-10-02,26.23349
2023-10-03,25.74704
2023-10-04,52.41487
2023-10-05,42.14732
2023-10-06,40.37526
2023-10-07,24.09659
2023-10-08,25.67755
2023-10-09,35.52814
2023-10-10,46.07366
2023-10-11,41.05281
2023-10-12,48.74913
2023-10-13,38.48158
2023-10-14,26.92842
2023-10-15,26.18137
2023-10-16,49.39193
2023-10-17,60.82348
2023-10-18,43.76302
2023-10-19,54.04794
2023-10-20,45.17025
2023-10-21,33.56497
2023-10-22,30.1772
2023-10-23,53.40514
2023-10-24,45.67407
2023-10-25,36.88325
2023-10-26,33.16539
2023-10-27,32.29673
2023-10-28,20.205
2023-10-29,25.08686
2023-10-30,39.92355
2023-10-31,36.25781
2023-11-01,33.18276
2023-11-02,33.7387
2023-11-03,40.58373
2023-11-04,23.48853
2023-11-05,24.60041
2023-11-06,32.69631
2023-11-07,30.1772
2023-11-08,34.17303
2023-11-09,28.57887
2023-11-10,23.62751
2023-11-11,15.70535
2023-11-12,20.51772
2023-11-13,30.28144
2023-11-14,29.56914
2023-11-15,34.03405
2023-11-16,34.31202
2023-11-17,25.48644
2023-11-18,16.01806
2023-11-19,17.85962
2023-11-20,68.69353
2023-11-21,70.01389
2023-11-22,46.33425
2023-11-23,38.93328
2023-11-24,49.11396
2023-11-25,27.60597
2023-11-26,22.93259
2023-11-27,39.33287
2023-11-28,42.07783
2023-11-29,33.8082
2023-11-30,31.91452
2023-12-01,23.00208
2023-12-02,19.73592
2023-12-03,20.84781
2023-12-04,32.85267
2023-12-05,31.44544
2023-12-06,34.50312
2023-12-07,30.83738
2023-12-08,28.99583
2023-12-09,19.30159
2023-12-10,24.32244
2023-12-11,34.72897
2023-12-12,41.24391
2023-12-13,42.49478
2023-12-14,39.26337
2023-12-15,39.17651
2023-12-16,23.41904
2023-12-17,22.01181
2023-12-18,38.082
2023-12-19,33.89506
2023-12-20,31.37595
2023-12-21,31.44544
2023-12-22,24.61779
2023-12-23,18.31132
2023-12-24,16.93884
2023-12-25,22.63724
2023-12-26,42.21681
2023-12-27,43.83252
2023-12-28,36.44892
2023-12-29,27.15427
2023-12-30,19.35371
2023-12-31,24.91313
2024-01-01,27.34537
2024-01-02,39.9583
2024-01-03,38.11674
2024-01-04,35.92772
2024-01-05,31.09798
2024-01-06,23.29742
2024-01-07,25.12161
2024-01-08,56.28908
2024-01-09,82.5747
2024-01-10,59.13829
2024-01-11,46.57748
2024-01-12,35.38915
2024-01-13,21.8902
2024-01-14,33.82557
2024-01-15,50.57331
2024-01-16,44.90965
2024-01-17,37.69979
2024-01-18,32.99166
2024-01-19,28.73523
2024-01-20,21.29951
2024-01-21,22.04656
2024-01-22,40.2189
2024-01-23,37.31758
2024-01-24,35.14593
2024-01-25,32.15774
2024-01-26,28.89159
2024-01-27,19.9444
2024-01-28,21.49061
2024-01-29,34.36414
2024-01-30,36.77901
2024-01-31,40.77484
2024-02-01,34.32939
2024-02-02,25.05211
2024-02-03,15.6706
2024-02-04,19.64906
2024-02-05,27.76233
2024-02-06,23.34954
2024-02-07,21.66435
2024-02-08,22.81097
2024-02-09,14.38498
2024-02-10,12.19596
2024-02-11,15.46212
2024-02-12,19.82279
2024-02-13,33.30437
2024-02-14,38.58582
2024-02-15,40.27102
2024-02-16,34.92008
2024-02-17,22.09867
2024-02-18,22.04656
2024-02-19,35.33703
2024-02-20,32.62682
2024-02-21,30.83738
2024-02-22,29.4649
2024-02-23,22.82835
2024-02-24,18.48505
2024-02-25,24.46143
2024-02-26,39.76719
2024-02-27,27.71021
2024-02-28,26.21612
2024-02-29,32.85267
2024-03-01,21.49061
2024-03-02,17.99861
2024-03-03,20.205
2024-03-04,32.53995
2024-03-05,29.15218
2024-03-06,23.7665
2024-03-07,24.37456
2024-03-08,20.72619
2024-03-09,15.63585
2024-03-10,16.52189
2024-03-11,31.51494
2024-03-12,28.35302
2024-03-13,26.52883
2024-03-14,24.68728
2024-03-15,30.66365
2024-03-16,19.28422
2024-03-17,18.67616
2024-03-18,31.87977
2024-03-19,28.85684
2024-03-20,25.57331
