date,실시간해외증시
2023-05-29,12.68543
2023-05-30,22.16167
2023-05-31,27.45988
2023-06-01,27.70208
2023-06-02,24.31123
2023-06-03,13.89645
2023-06-04,3.51195
2023-06-05,9.65788
2023-06-06,22.25249
2023-06-07,25.9461
2023-06-08,27.67181
2023-06-09,23.58462
2023-06-10,14.29003
2023-06-11,2.78534
2023-06-12,13.01846
2023-06-13,26.64244
2023-06-14,26.27914
2023-06-15,27.88374
2023-06-16,23.91765
2023-06-17,12.77626
2023-06-18,2.78534
2023-06-19,10.6267
2023-06-20,20.40569
2023-06-21,24.52316
2023-06-22,25.73418
2023-06-23,22.858
2023-06-24,12.41295
2023-06-25,3.23947
2023-06-26,10.65697
2023-06-27,23.49379
2023-06-28,23.00938
2023-06-29,24.64426
2023-06-30,21.55616
2023-07-01,11.47441
2023-07-02,2.17983
2023-07-03,10.14229
2023-07-04,21.82864
2023-07-05,17.86254
2023-07-06,22.52497
2023-07-07,22.858
2023-07-08,13.92673
2023-07-09,2.48259
2023-07-10,10.5056
2023-07-11,22.19194
2023-07-12,23.73599
2023-07-13,23.16076
2023-07-14,21.79836
2023-07-15,13.74508
2023-07-16,2.14956
2023-07-17,10.7478
2023-07-18,22.858
2023-07-19,22.34332
2023-07-20,23.58462
2023-07-21,23.55434
2023-07-22,11.65607
2023-07-23,2.24038
2023-07-24,10.08174
2023-07-25,21.67726
2023-07-26,22.58552
2023-07-27,20.37541
2023-07-28,20.31486
2023-07-29,10.95973
2023-07-30,2.30093
2023-07-31,11.02028
2023-08-01,20.70844
2023-08-02,24.00847
2023-08-03,27.12685
2023-08-04,22.9791
2023-08-05,12.2313
2023-08-06,2.17983
2023-08-07,10.99
2023-08-08,23.34241
2023-08-09,22.34332
2023-08-10,22.01029
2023-08-11,21.31395
2023-08-12,11.47441
2023-08-13,2.05873
2023-08-14,8.32576
2023-08-15,19.5277
2023-08-16,24.40205
2023-08-17,26.15803
2023-08-18,25.09839
2023-08-19,14.29003
2023-08-20,2.87617
2023-08-21,11.62579
2023-08-22,24.64426
2023-08-23,25.79473
2023-08-24,28.06539
2023-08-25,26.70299
2023-08-26,15.4405
2023-08-27,2.96699
2023-08-28,13.4726
2023-08-29,26.58189
2023-08-30,27.4296
2023-08-31,24.73508
2023-09-01,23.00938
2023-09-02,13.35149
2023-09-03,2.75507
2023-09-04,11.47441
2023-09-05,20.25431
2023-09-06,24.15985
2023-09-07,24.12957
2023-09-08,22.858
2023-09-09,12.65516
2023-09-10,2.57341
2023-09-11,12.98819
2023-09-12,24.06902
2023-09-13,25.12867
2023-09-14,26.18831
2023-09-15,21.43505
2023-09-16,13.38177
2023-09-17,2.33121
2023-09-18,13.04874
2023-09-19,24.15985
2023-09-20,24.97729
2023-09-21,29.54889
2023-09-22,24.61398
2023-09-23,15.59188
2023-09-24,2.90644
2023-09-25,12.98819
2023-09-26,26.15803
2023-09-27,22.28277
2023-09-28,16.8029
2023-09-29,16.8029
2023-09-30,13.74508
2023-10-01,4.02664
2023-10-02,10.11201
2023-10-03,22.28277
2023-10-04,27.82319
2023-10-05,28.27732
2023-10-06,26.61217
2023-10-07,15.71298
2023-10-08,2.72479
2023-10-09,18.2864
2023-10-10,27.4296
2023-10-11,26.06721
2023-10-12,27.85346
2023-10-13,28.03511
2023-10-14,14.71389
2023-10-15,2.87617
2023-10-16,15.62216
2023-10-17,27.1874
2023-10-18,28.64062
2023-10-19,30.66908
2023-10-20,31.03239
2023-10-21,16.6818
2023-10-22,3.02755
2023-10-23,15.86436
2023-10-24,29.24613
2023-10-25,30.2755
2023-10-26,32.84892
2023-10-27,31.33514
2023-10-28,17.46896
2023-10-29,3.5725
2023-10-30,16.98455
2023-10-31,29.60944
2023-11-01,28.6709
2023-11-02,30.79019
2023-11-03,28.24704
2023-11-04,15.83409
2023-11-05,3.02755
2023-11-06,17.89282
2023-11-07,32.09203
2023-11-08,27.58098
2023-11-09,28.73145
2023-11-10,27.58098
2023-11-11,17.28731
2023-11-12,2.63396
2023-11-13,13.86618
2023-11-14,27.00575
2023-11-15,28.76173
2023-11-16,30.06357
2023-11-17,30.48743
2023-11-18,17.37814
2023-11-19,3.42113
2023-11-20,13.50287
2023-11-21,29.82137
2023-11-22,29.21586
2023-11-23,26.67272
2023-11-24,21.1323
2023-11-25,13.04874
2023-11-26,2.72479
2023-11-27,12.59461
2023-11-28,26.12776
2023-11-29,28.15622
2023-11-30,28.45897
2023-12-01,25.40115
2023-12-02,16.31849
2023-12-03,2.39176
2023-12-04,10.38449
2023-12-05,26.43051
2023-12-06,27.12685
2023-12-07,27.97456
2023-12-08,25.18922
2023-12-09,17.07538
2023-12-10,3.0881
2023-12-11,12.20102
2023-12-12,26.67272
2023-12-13,25.85528
2023-12-14,30.0333
2023-12-15,25.28004
2023-12-16,16.16712
2023-12-17,2.81562
2023-12-18,10.29367
2023-12-19,23.64517
2023-12-20,23.88737
2023-12-21,28.9131
2023-12-22,26.40024
2023-12-23,14.65334
2023-12-24,2.66424
2023-12-25,4.23857
2023-12-26,11.29276
2023-12-27,21.76808
2023-12-28,22.7369
2023-12-29,17.22676
2023-12-30,8.62851
2023-12-31,1.81653
2024-01-01,3.2092
2024-01-02,13.13957
2024-01-03,30.33605
2024-01-04,31.6379
2024-01-05,29.09476
2024-01-06,16.74235
2024-01-07,2.66424
2024-01-08,10.08174
2024-01-09,26.36996
2024-01-10,25.18922
2024-01-11,25.97638
2024-01-12,25.7039
2024-01-13,14.35059
2024-01-14,2.63396
2024-01-15,9.90009
2024-01-16,20.04238
2024-01-17,26.61217
2024-01-18,25.00756
2024-01-19,23.61489
2024-01-20,15.10747
2024-01-21,1.99818
2024-01-22,10.23312
2024-01-23,22.55525
2024-01-24,23.40296
2024-01-25,23.28186
2024-01-26,24.94701
2024-01-27,13.80563
2024-01-28,2.72479
2024-01-29,9.74871
2024-01-30,23.16076
2024-01-31,25.40115
2024-02-01,23.76627
2024-02-02,24.12957
2024-02-03,16.28822
2024-02-04,2.42204
2024-02-05,9.5065
2024-02-06,22.34332
2024-02-07,27.03602
2024-02-08,20.16348
2024-02-09,15.1983
2024-02-10,9.80926
2024-02-11,2.17983
2024-02-12,7.50832
2024-02-13,21.85891
2024-02-14,27.79291
2024-02-15,25.00756
2024-02-16,22.64607
2024-02-17,15.16802
2024-02-18,2.72479
2024-02-19,8.99182
2024-02-20,19.891
2024-02-21,24.70481
2024-02-22,26.03693
2024-02-23,23.58462
2024-02-24,13.07901
2024-02-25,2.87617
2024-02-26,8.11383
2024-02-27,20.40569
2024-02-28,20.34514
2024-02-29,20.82954
2024-03-01,16.83318
2024-03-02,10.89918
2024-03-03,2.72479
2024-03-04,9.47623
2024-03-05,24.03875
2024-03-06,25.825
2024-03-07,23.49379
2024-03-08,21.98001
2024-03-09,15.16802
2024-03-10,2.96699
2024-03-11,11.38359
2024-03-12,24.2204
2024-03-13,23.79654
2024-03-14,23.49379
2024-03-15,22.31304
2024-03-16,11.62579
2024-03-17,3.14865
2024-03-18,9.77898
2024-03-19,21.88919
2024-03-20,21.82864
