date,양도소득세
2023-05-30,16.74401
2023-05-31,15.55662
2023-06-01,11.50623
2023-06-02,10.51775
2023-06-03,7.75721
2023-06-04,7.04598
2023-06-05,11.37363
2023-06-06,9.27008
2023-06-07,12.83828
2023-06-08,14.59224
2023-06-09,11.75938
2023-06-10,8.11885
2023-06-11,7.35338
2023-06-12,14.098
2023-06-13,12.07883
2023-06-14,11.76541
2023-06-15,11.68103
2023-06-16,10.22843
2023-06-17,7.27502
2023-06-18,6.97968
2023-06-19,11.62678
2023-06-20,11.75938
2023-06-21,12.0065
2023-06-22,10.99391
2023-06-23,10.08378
2023-06-24,6.68434
2023-06-25,6.75667
2023-06-26,18.35935
2023-06-27,13.84485
2023-06-28,12.13308
2023-06-29,11.63281
2023-06-30,10.69254
2023-07-01,7.4016
2023-07-02,6.64818
2023-07-03,10.48761
2023-07-04,11.02404
2023-07-05,11.45199
2023-07-06,12.0065
2023-07-07,9.96926
2023-07-08,6.96763
2023-07-09,6.7627
2023-07-10,11.56048
2023-07-11,10.07172
2023-07-12,10.67446
2023-07-13,10.15008
2023-07-14,9.34844
2023-07-15,7.11831
2023-07-16,6.66626
2023-07-17,11.82568
2023-07-18,10.83117
2023-07-19,11.54842
2023-07-20,10.75884
2023-07-21,9.33638
2023-07-22,7.35338
2023-07-23,7.21475
2023-07-24,11.87993
2023-07-25,10.60213
2023-07-26,10.55391
2023-07-27,11.75938
2023-07-28,11.68705
2023-07-29,7.38352
2023-07-30,6.96763
2023-07-31,12.10897
2023-08-01,9.14953
2023-08-02,8.29968
2023-08-03,8.75173
2023-08-04,8.42022
2023-08-05,6.53969
2023-08-06,6.1901
2023-08-07,13.29636
2023-08-08,11.24103
2023-08-09,9.84268
2023-08-10,8.72159
2023-08-11,9.51118
2023-08-12,6.57585
2023-08-13,6.18407
2023-08-14,11.14459
2023-08-15,8.3057
2023-08-16,11.82568
2023-08-17,11.79555
2023-08-18,10.41528
2023-08-19,7.44982
2023-08-20,7.04598
2023-08-21,11.675
2023-08-22,11.18076
2023-08-23,11.01802
2023-08-24,10.24651
2023-08-25,9.85474
2023-08-26,7.37146
2023-08-27,7.03393
2023-08-28,12.45253
2023-08-29,13.14568
2023-08-30,11.50623
2023-08-31,11.49418
2023-09-01,9.21583
2023-09-02,7.11831
2023-09-03,7.44379
2023-09-04,11.65089
2023-09-05,11.94623
2023-09-06,10.71062
2023-09-07,12.10294
2023-09-08,11.65089
2023-09-09,7.72708
2023-09-10,7.43776
2023-09-11,12.70568
2023-09-12,11.3013
2023-09-13,10.90952
2023-09-14,10.78295
2023-09-15,10.04761
2023-09-16,7.3353
2023-09-17,6.79283
2023-09-18,12.89855
2023-09-19,12.54897
2023-09-20,11.66294
2023-09-21,10.08378
2023-09-22,8.76378
2023-09-23,6.84708
2023-09-24,6.70242
2023-09-25,10.11391
2023-09-26,9.59556
2023-09-27,7.6005
2023-09-28,5.43065
2023-09-29,6.91941
2023-09-30,5.76818
2023-10-01,5.23777
2023-10-02,6.47338
2023-10-03,6.85311
2023-10-04,12.12102
2023-10-05,10.87939
2023-10-06,10.24049
2023-10-07,6.59996
2023-10-08,5.86462
2023-10-09,7.58845
2023-10-10,11.53034
2023-10-11,13.33855
2023-10-12,12.56705
2023-10-13,10.21035
2023-10-14,7.11831
2023-10-15,6.98571
2023-10-16,12.37417
2023-10-17,11.37363
2023-10-18,11.13254
2023-10-19,11.03007
2023-10-20,9.54734
2023-10-21,6.5879
2023-10-22,6.46736
2023-10-23,11.70514
2023-10-24,10.86131
2023-10-25,10.42734
2023-10-26,9.43885
2023-10-27,9.21583
2023-10-28,6.0153
2023-10-29,5.949
2023-10-30,11.04213
2023-10-31,10.86733
2023-11-01,9.71611
2023-11-02,8.89638
2023-11-03,8.78186
2023-11-04,6.93749
2023-11-05,6.28051
2023-11-06,17.85305
2023-11-07,10.74679
2023-11-08,9.60761
2023-11-09,11.48815
2023-11-10,10.3309
2023-11-11,7.05804
2023-11-12,6.61201
2023-11-13,11.15062
2023-11-14,10.37912
2023-11-15,10.49966
2023-11-16,9.24597
2023-11-17,8.11283
2023-11-18,6.34681
2023-11-19,6.43119
2023-11-20,9.3846
2023-11-21,10.08378
2023-11-22,9.17364
2023-11-23,9.30022
2023-11-24,8.13694
2023-11-25,6.22626
2023-11-26,6.37092
2023-11-27,9.51118
2023-11-28,9.86679
2023-11-29,10.23446
2023-11-30,10.15008
2023-12-01,7.64269
2023-12-02,6.44325
2023-12-03,6.34078
2023-12-04,10.00542
2023-12-05,10.1561
2023-12-06,10.43939
2023-12-07,11.79555
2023-12-08,13.53746
2023-12-09,7.76927
2023-12-10,8.17913
2023-12-11,11.37363
2023-12-12,14.71279
2023-12-13,13.42294
2023-12-14,12.9528
2023-12-15,12.28376
2023-12-16,7.28105
2023-12-17,10.795
2023-12-18,20.81248
2023-12-19,20.84262
2023-12-20,28.78066
2023-12-21,38.90663
2023-12-22,13.07335
2023-12-23,8.06461
2023-12-24,7.16653
2023-12-25,7.57639
2023-12-26,14.20047
2023-12-27,13.70019
2023-12-28,11.72322
2023-12-29,10.55391
2023-12-30,6.82297
2023-12-31,6.93749
2024-01-01,7.10023
2024-01-02,11.97034
2024-01-03,12.46458
2024-01-04,13.95937
2024-01-05,12.40431
2024-01-06,8.62515
2024-01-07,7.9079
2024-01-08,11.34349
2024-01-09,11.56651
2024-01-10,14.31499
2024-01-11,13.63389
2024-01-12,12.32595
2024-01-13,9.55939
2024-01-14,9.14953
2024-01-15,15.30347
2024-01-16,13.55554
2024-01-17,13.18184
2024-01-18,13.0191
2024-01-19,12.53691
2024-01-20,9.27008
2024-01-21,8.75776
2024-01-22,13.27225
2024-01-23,12.71171
2024-01-24,12.6213
2024-01-25,12.26568
2024-01-26,11.78952
2024-01-27,9.21583
2024-01-28,9.01693
2024-01-29,14.43553
2024-01-30,13.50732
2024-01-31,12.98294
2024-02-01,11.35555
2024-02-02,10.87336
2024-02-03,7.89584
2024-02-04,8.26954
2024-02-05,11.66897
2024-02-06,11.84979
2024-02-07,11.39171
2024-02-08,9.57145
2024-02-09,7.14845
2024-02-10,9.02296
2024-02-11,7.76324
2024-02-12,8.85419
2024-02-13,14.79115
2024-02-14,12.74787
2024-02-15,12.48869
2024-02-16,11.62678
2024-02-17,8.09475
2024-02-18,7.88981
2024-02-19,13.46513
2024-02-20,14.62841
2024-02-21,17.03333
2024-02-22,14.68265
2024-02-23,12.97691
2024-02-24,9.13145
2024-02-25,9.74022
2024-02-26,22.29522
2024-02-27,15.30347
2024-02-28,12.7539
2024-02-29,11.675
2024-03-01,7.88379
2024-03-02,8.22132
2024-03-03,7.70297
2024-03-04,11.82568
2024-03-05,12.73582
2024-03-06,11.63884
2024-03-07,13.20595
2024-03-08,12.88047
2024-03-09,8.72762
2024-03-10,7.66077
2024-03-11,12.16924
2024-03-12,11.63281
2024-03-13,11.18076
2024-03-14,10.2224
2024-03-15,9.84268
2024-03-16,7.06407
2024-03-17,7.18461
2024-03-18,10.9698
2024-03-19,11.69308
2024-03-20,10.45144
