date,신규사업자대출
2023-05-29,23.63013
2023-05-30,59.9315
2023-05-31,61.30136
2023-06-01,45.54794
2023-06-02,34.9315
2023-06-03,25.34246
2023-06-04,16.78082
2023-06-05,44.52054
2023-06-06,23.9726
2023-06-07,55.82191
2023-06-08,46.57534
2023-06-09,40.41095
2023-06-10,17.46575
2023-06-11,20.20547
2023-06-12,57.19178
2023-06-13,46.57534
2023-06-14,48.63013
2023-06-15,57.87671
2023-06-16,52.39726
2023-06-17,21.9178
2023-06-18,18.15068
2023-06-19,44.86301
2023-06-20,43.83561
2023-06-21,49.31506
2023-06-22,49.31506
2023-06-23,32.19178
2023-06-24,21.57534
2023-06-25,17.12328
2023-06-26,40.06849
2023-06-27,46.23287
2023-06-28,43.15068
2023-06-29,36.9863
2023-06-30,36.30136
2023-07-01,17.46575
2023-07-02,16.78082
2023-07-03,50.68493
2023-07-04,38.35616
2023-07-05,40.41095
2023-07-06,41.43835
2023-07-07,30.47945
2023-07-08,17.46575
2023-07-09,14.38356
2023-07-10,43.83561
2023-07-11,41.43835
2023-07-12,46.9178
2023-07-13,40.41095
2023-07-14,28.08219
2023-07-15,14.38356
2023-07-16,20.20547
2023-07-17,39.38356
2023-07-18,52.73972
2023-07-19,49.65753
2023-07-20,51.02739
2023-07-21,42.12328
2023-07-22,22.26027
2023-07-23,21.9178
2023-07-24,56.50684
2023-07-25,54.79452
2023-07-26,47.9452
2023-07-27,47.60273
2023-07-28,30.47945
2023-07-29,17.80821
2023-07-30,19.52054
2023-07-31,49.31506
2023-08-01,45.20547
2023-08-02,35.61643
2023-08-03,44.52054
2023-08-04,23.28767
2023-08-05,17.80821
2023-08-06,19.86301
2023-08-07,35.61643
2023-08-08,43.49315
2023-08-09,39.38356
2023-08-10,46.23287
2023-08-11,33.21917
2023-08-12,8.21917
2023-08-13,14.38356
2023-08-14,41.43835
2023-08-15,21.9178
2023-08-16,52.73972
2023-08-17,48.9726
2023-08-18,35.27397
2023-08-19,19.17808
2023-08-20,12.67123
2023-08-21,41.09589
2023-08-22,42.12328
2023-08-23,32.87671
2023-08-24,34.9315
2023-08-25,42.80821
2023-08-26,19.86301
2023-08-27,22.9452
2023-08-28,47.60273
2023-08-29,57.87671
2023-08-30,50.0
2023-08-31,38.69863
2023-09-01,40.75342
2023-09-02,14.38356
2023-09-03,17.46575
2023-09-04,48.9726
2023-09-05,48.63013
2023-09-06,51.36986
2023-09-07,41.09589
2023-09-08,36.30136
2023-09-09,22.26027
2023-09-10,17.80821
2023-09-11,51.36986
2023-09-12,40.41095
2023-09-13,44.17808
2023-09-14,46.9178
2023-09-15,41.43835
2023-09-16,15.75342
2023-09-17,16.09589
2023-09-18,57.87671
2023-09-19,43.49315
2023-09-20,54.10958
2023-09-21,34.9315
2023-09-22,33.21917
2023-09-23,16.09589
2023-09-24,23.9726
2023-09-25,50.68493
2023-09-26,38.01369
2023-09-27,29.79452
2023-09-28,7.53424
2023-09-29,9.9315
2023-09-30,8.9041
2023-10-01,11.64383
2023-10-02,13.01369
2023-10-03,25.0
2023-10-04,59.9315
2023-10-05,52.39726
2023-10-06,38.69863
2023-10-07,17.12328
2023-10-08,18.49315
2023-10-09,25.68493
2023-10-10,55.13698
2023-10-11,47.60273
2023-10-12,47.9452
2023-10-13,39.04109
2023-10-14,10.61643
2023-10-15,17.46575
2023-10-16,55.82191
2023-10-17,52.39726
2023-10-18,51.02739
2023-10-19,46.23287
2023-10-20,28.08219
2023-10-21,18.83561
2023-10-22,20.54794
2023-10-23,51.02739
2023-10-24,54.45205
2023-10-25,43.49315
2023-10-26,41.43835
2023-10-27,36.64383
2023-10-28,16.09589
2023-10-29,22.26027
2023-10-30,50.68493
2023-10-31,41.09589
2023-11-01,53.42465
2023-11-02,43.15068
2023-11-03,45.54794
2023-11-04,15.75342
2023-11-05,14.38356
2023-11-06,45.89041
2023-11-07,45.54794
2023-11-08,37.67123
2023-11-09,40.75342
2023-11-10,43.83561
2023-11-11,19.86301
2023-11-12,25.34246
2023-11-13,51.36986
2023-11-14,44.52054
2023-11-15,42.12328
2023-11-16,37.67123
2023-11-17,37.32876
2023-11-18,14.38356
2023-11-19,18.83561
2023-11-20,50.0
2023-11-21,52.39726
2023-11-22,50.34246
2023-11-23,53.42465
2023-11-24,40.06849
2023-11-25,14.04109
2023-11-26,14.72602
2023-11-27,45.89041
2023-11-28,35.61643
2023-11-29,41.43835
2023-11-30,46.57534
2023-12-01,32.19178
2023-12-02,16.09589
2023-12-03,20.89041
2023-12-04,44.17808
2023-12-05,55.13698
2023-12-06,38.69863
2023-12-07,28.42465
2023-12-08,39.04109
2023-12-09,18.83561
2023-12-10,15.06849
2023-12-11,52.73972
2023-12-12,47.9452
2023-12-13,42.80821
2023-12-14,41.78082
2023-12-15,43.49315
2023-12-16,20.20547
2023-12-17,20.89041
2023-12-18,60.61643
2023-12-19,39.38356
2023-12-20,34.9315
2023-12-21,38.35616
2023-12-22,34.58904
2023-12-23,14.72602
2023-12-24,12.67123
2023-12-25,17.46575
2023-12-26,58.56164
2023-12-27,50.68493
2023-12-28,33.9041
2023-12-29,27.05479
2023-12-30,14.38356
2023-12-31,14.38356
2024-01-01,12.32876
2024-01-02,45.20547
2024-01-03,40.41095
2024-01-04,44.17808
2024-01-05,42.46575
2024-01-06,20.20547
2024-01-07,11.30136
2024-01-08,39.38356
2024-01-09,44.52054
2024-01-10,34.24657
2024-01-11,38.01369
2024-01-12,35.27397
2024-01-13,17.80821
2024-01-14,15.41095
2024-01-15,44.17808
2024-01-16,44.86301
2024-01-17,40.75342
2024-01-18,41.78082
2024-01-19,43.15068
2024-01-20,16.09589
2024-01-21,23.28767
2024-01-22,45.54794
2024-01-23,43.15068
2024-01-24,38.69863
2024-01-25,45.20547
2024-01-26,29.10958
2024-01-27,20.20547
2024-01-28,19.52054
2024-01-29,48.28767
2024-01-30,42.46575
2024-01-31,43.49315
2024-02-01,34.58904
2024-02-02,38.69863
2024-02-03,17.46575
2024-02-04,20.20547
2024-02-05,42.12328
2024-02-06,34.24657
2024-02-07,23.9726
2024-02-08,20.20547
2024-02-09,9.58904
2024-02-10,6.16438
2024-02-11,9.24657
2024-02-12,14.38356
2024-02-13,34.9315
2024-02-14,40.41095
2024-02-15,40.75342
2024-02-16,37.32876
2024-02-17,13.69863
2024-02-18,23.28767
2024-02-19,50.0
2024-02-20,42.80821
2024-02-21,26.02739
2024-02-22,34.58904
2024-02-23,34.24657
2024-02-24,19.86301
2024-02-25,26.02739
2024-02-26,56.16438
2024-02-27,45.20547
2024-02-28,41.78082
2024-02-29,36.30136
2024-03-01,25.34246
2024-03-02,21.9178
2024-03-03,13.01369
2024-03-04,74.65753
2024-03-05,92.80821
2024-03-06,100.0
2024-03-07,66.43835
2024-03-08,79.10958
2024-03-09,67.46575
2024-03-10,68.15068
2024-03-11,81.50684
2024-03-12,82.87671
2024-03-13,76.02739
2024-03-14,69.17808
2024-03-15,63.69863
2024-03-16,53.08219
2024-03-17,42.12328
2024-03-18,81.16438
2024-03-19,80.82191
2024-03-20,72.9452
