date,성년후견인신청
2023-05-30,14.25855
2023-05-31,11.88212
2023-06-01,13.11787
2023-06-02,11.40684
2023-06-03,4.37262
2023-06-04,6.1787
2023-06-05,13.87832
2023-06-06,5.70342
2023-06-07,15.11406
2023-06-08,17.96577
2023-06-09,12.64258
2023-06-10,5.5133
2023-06-11,5.13307
2023-06-12,14.06844
2023-06-13,12.73764
2023-06-14,10.55133
2023-06-15,11.78707
2023-06-16,10.55133
2023-06-17,3.80228
2023-06-18,4.94296
2023-06-19,14.06844
2023-06-20,13.21292
2023-06-21,11.21673
2023-06-22,12.1673
2023-06-23,10.55133
2023-06-24,2.94676
2023-06-25,3.61216
2023-06-26,10.8365
2023-06-27,12.92775
2023-06-28,10.93155
2023-06-29,12.45247
2023-06-30,8.46007
2023-07-01,3.61216
2023-07-02,4.56273
2023-07-03,12.54752
2023-07-04,13.11787
2023-07-05,12.54752
2023-07-06,12.1673
2023-07-07,10.45627
2023-07-08,4.37262
2023-07-09,3.61216
2023-07-10,13.49809
2023-07-11,10.45627
2023-07-12,12.26235
2023-07-13,9.88593
2023-07-14,10.55133
2023-07-15,3.42205
2023-07-16,3.42205
2023-07-17,15.11406
2023-07-18,11.21673
2023-07-19,9.5057
2023-07-20,13.40304
2023-07-21,9.03041
2023-07-22,4.27756
2023-07-23,4.8479
2023-07-24,11.97718
2023-07-25,12.26235
2023-07-26,12.64258
2023-07-27,13.40304
2023-07-28,11.40684
2023-07-29,4.65779
2023-07-30,4.94296
2023-07-31,15.11406
2023-08-01,11.97718
2023-08-02,10.55133
2023-08-03,12.83269
2023-08-04,12.92775
2023-08-05,6.1787
2023-08-06,5.22813
2023-08-07,13.78326
2023-08-08,12.54752
2023-08-09,11.88212
2023-08-10,10.93155
2023-08-11,9.22053
2023-08-12,5.13307
2023-08-13,3.32699
2023-08-14,12.64258
2023-08-15,5.03802
2023-08-16,13.11787
2023-08-17,12.07224
2023-08-18,9.22053
2023-08-19,3.32699
2023-08-20,4.08745
2023-08-21,14.06844
2023-08-22,10.45627
2023-08-23,9.69581
2023-08-24,12.26235
2023-08-25,7.41444
2023-08-26,3.89733
2023-08-27,4.08745
2023-08-28,11.40684
2023-08-29,12.92775
2023-08-30,14.16349
2023-08-31,11.88212
2023-09-01,11.12167
2023-09-02,4.56273
2023-09-03,4.75285
2023-09-04,13.30798
2023-09-05,11.88212
2023-09-06,11.40684
2023-09-07,11.69201
2023-09-08,12.07224
2023-09-09,4.46768
2023-09-10,4.56273
2023-09-11,13.21292
2023-09-12,15.01901
2023-09-13,12.45247
2023-09-14,11.5019
2023-09-15,9.88593
2023-09-16,5.32319
2023-09-17,4.46768
2023-09-18,12.35741
2023-09-19,12.26235
2023-09-20,9.79087
2023-09-21,9.41064
2023-09-22,11.12167
2023-09-23,4.27756
2023-09-24,2.56653
2023-09-25,13.97338
2023-09-26,8.8403
2023-09-27,9.12547
2023-09-28,3.70722
2023-09-29,5.60836
2023-09-30,5.03802
2023-10-01,3.99239
2023-10-02,4.46768
2023-10-03,3.13688
2023-10-04,16.15969
2023-10-05,13.68821
2023-10-06,10.8365
2023-10-07,5.03802
2023-10-08,3.23193
2023-10-09,5.32319
2023-10-10,15.30418
2023-10-11,12.45247
2023-10-12,13.97338
2023-10-13,11.69201
2023-10-14,4.37262
2023-10-15,4.8479
2023-10-16,13.49809
2023-10-17,14.35361
2023-10-18,12.54752
2023-10-19,11.12167
2023-10-20,10.64638
2023-10-21,4.56273
2023-10-22,4.46768
2023-10-23,11.78707
2023-10-24,13.78326
2023-10-25,11.31178
2023-10-26,13.59315
2023-10-27,11.78707
2023-10-28,2.75665
2023-10-29,3.32699
2023-10-30,15.01901
2023-10-31,12.73764
2023-11-01,12.35741
2023-11-02,12.64258
2023-11-03,11.97718
2023-11-04,4.8479
2023-11-05,3.04182
2023-11-06,12.92775
2023-11-07,13.30798
2023-11-08,11.69201
2023-11-09,9.41064
2023-11-10,9.88593
2023-11-11,4.1825
2023-11-12,4.46768
2023-11-13,13.87832
2023-11-14,13.30798
2023-11-15,11.02661
2023-11-16,10.64638
2023-11-17,9.03041
2023-11-18,5.32319
2023-11-19,4.94296
2023-11-20,13.68821
2023-11-21,14.25855
2023-11-22,11.97718
2023-11-23,12.92775
2023-11-24,8.26996
2023-11-25,5.32319
2023-11-26,4.37262
2023-11-27,13.21292
2023-11-28,14.06844
2023-11-29,14.63878
2023-11-30,12.07224
2023-12-01,9.12547
2023-12-02,3.99239
2023-12-03,5.13307
2023-12-04,13.68821
2023-12-05,13.40304
2023-12-06,11.59695
2023-12-07,13.40304
2023-12-08,11.31178
2023-12-09,5.98859
2023-12-10,3.89733
2023-12-11,14.92395
2023-12-12,15.11406
2023-12-13,12.26235
2023-12-14,12.26235
2023-12-15,14.16349
2023-12-16,2.66159
2023-12-17,3.99239
2023-12-18,10.74144
2023-12-19,10.07604
2023-12-20,10.07604
2023-12-21,11.69201
2023-12-22,10.64638
2023-12-23,3.32699
2023-12-24,2.94676
2023-12-25,3.13688
2023-12-26,14.25855
2023-12-27,15.68441
2023-12-28,14.35361
2023-12-29,13.59315
2023-12-30,4.1825
2023-12-31,3.61216
2024-01-01,5.41825
2024-01-02,15.20912
2024-01-03,13.11787
2024-01-04,16.63498
2024-01-05,17.11026
2024-01-06,6.36882
2024-01-07,7.79467
2024-01-08,13.02281
2024-01-09,13.59315
2024-01-10,19.48669
2024-01-11,18.15589
2024-01-12,18.44106
2024-01-13,7.12927
2024-01-14,5.60836
2024-01-15,18.63117
2024-01-16,18.72623
2024-01-17,18.44106
2024-01-18,13.59315
2024-01-19,13.97338
2024-01-20,7.69961
2024-01-21,6.27376
2024-01-22,15.96958
2024-01-23,15.11406
2024-01-24,14.16349
2024-01-25,12.26235
2024-01-26,11.78707
2024-01-27,6.27376
2024-01-28,4.46768
2024-01-29,18.82129
2024-01-30,14.73384
2024-01-31,15.39923
2024-02-01,13.40304
2024-02-02,15.58935
2024-02-03,6.65399
2024-02-04,4.56273
2024-02-05,14.92395
2024-02-06,12.64258
2024-02-07,13.97338
2024-02-08,12.73764
2024-02-09,5.03802
2024-02-10,4.65779
2024-02-11,7.22433
2024-02-12,7.03422
2024-02-13,22.81368
2024-02-14,14.16349
2024-02-15,16.3498
2024-02-16,13.49809
2024-02-17,5.60836
2024-02-18,4.08745
2024-02-19,19.10646
2024-02-20,16.82509
2024-02-21,15.39923
2024-02-22,13.87832
2024-02-23,13.40304
2024-02-24,8.36501
2024-02-25,5.22813
2024-02-26,15.68441
2024-02-27,15.68441
2024-02-28,15.11406
2024-02-29,11.88212
2024-03-01,4.27756
2024-03-02,4.8479
2024-03-03,5.5133
2024-03-04,16.25475
2024-03-05,14.06844
2024-03-06,13.97338
2024-03-07,17.39543
2024-03-08,13.68821
2024-03-09,6.36882
2024-03-10,6.8441
2024-03-11,17.0152
2024-03-12,17.49049
2024-03-13,13.59315
2024-03-14,17.77566
2024-03-15,14.06844
2024-03-16,6.08365
2024-03-17,5.79847
2024-03-18,21.673
2024-03-19,18.82129
2024-03-20,16.92015
