date,벤처투자소득공제
2023-10-18,26.06837
2023-10-19,34.18803
2023-10-20,25.21367
2023-10-21,4.2735
2023-10-22,5.1282
2023-10-23,23.50427
2023-10-24,29.91452
2023-10-25,24.35897
2023-10-26,15.81196
2023-10-27,22.64957
2023-10-28,9.82905
2023-10-29,9.4017
2023-10-30,15.38461
2023-10-31,27.35042
2023-11-01,26.92307
2023-11-02,32.47863
2023-11-03,23.07692
2023-11-04,11.96581
2023-11-05,3.4188
2023-11-06,26.06837
2023-11-07,30.34188
2023-11-08,32.90598
2023-11-09,27.35042
2023-11-10,17.52136
2023-11-11,4.70085
2023-11-12,11.53846
2023-11-13,25.21367
2023-11-14,26.49572
2023-11-15,19.23076
2023-11-16,25.21367
2023-11-17,22.64957
2023-11-18,11.11111
2023-11-19,13.67521
2023-11-20,33.33333
2023-11-21,33.76068
2023-11-22,27.35042
2023-11-23,29.91452
2023-11-24,37.60683
2023-11-25,12.39316
2023-11-26,14.10256
2023-11-27,34.18803
2023-11-28,34.18803
2023-11-29,38.03418
2023-11-30,26.49572
2023-12-01,36.32478
2023-12-02,25.21367
2023-12-03,21.36752
2023-12-04,34.18803
2023-12-05,34.18803
2023-12-06,38.03418
2023-12-07,32.05128
2023-12-08,33.33333
2023-12-09,11.53846
2023-12-10,8.547
2023-12-11,41.88034
2023-12-12,39.74358
2023-12-13,40.59829
2023-12-14,38.03418
2023-12-15,35.04273
2023-12-16,10.25641
2023-12-17,14.52991
2023-12-18,33.76068
2023-12-19,32.90598
2023-12-20,33.76068
2023-12-21,38.88888
2023-12-22,35.04273
2023-12-23,10.68376
2023-12-24,10.25641
2023-12-25,13.67521
2023-12-26,26.49572
2023-12-27,32.90598
2023-12-28,44.01709
2023-12-29,27.35042
2023-12-30,6.8376
2023-12-31,12.39316
2024-01-01,5.55555
2024-01-02,18.37606
2024-01-03,29.48717
2024-01-04,18.80341
2024-01-05,22.64957
2024-01-06,13.24786
2024-01-07,10.25641
2024-01-08,24.35897
2024-01-09,32.05128
2024-01-10,35.47008
2024-01-11,31.19658
2024-01-12,26.49572
2024-01-13,15.81196
2024-01-14,11.11111
2024-01-15,70.51282
2024-01-16,86.32478
2024-01-17,77.77777
2024-01-18,61.53846
2024-01-19,59.82905
2024-01-20,26.06837
2024-01-21,21.79487
2024-01-22,86.75213
2024-01-23,76.92307
2024-01-24,70.94017
2024-01-25,72.22222
2024-01-26,55.55555
2024-01-27,25.64102
2024-01-28,21.79487
2024-01-29,45.29914
2024-01-30,52.5641
2024-01-31,56.41025
2024-02-01,52.5641
2024-02-02,35.04273
2024-02-03,14.10256
2024-02-04,12.39316
2024-02-05,31.62393
2024-02-06,42.30769
2024-02-07,36.32478
2024-02-08,32.05128
2024-02-09,10.25641
2024-02-10,6.8376
2024-02-11,13.67521
2024-02-12,16.23931
2024-02-13,36.32478
2024-02-14,30.76923
2024-02-15,38.88888
2024-02-16,39.74358
2024-02-17,22.22222
2024-02-18,16.66666
2024-02-19,29.05982
2024-02-20,38.03418
2024-02-21,48.71794
2024-02-22,52.99145
2024-02-23,49.14529
2024-02-24,27.35042
2024-02-25,20.51282
2024-02-26,30.76923
2024-02-27,26.49572
2024-02-28,33.33333
2024-02-29,26.49572
2024-03-01,9.4017
2024-03-02,16.23931
2024-03-03,19.23076
2024-03-04,28.20512
2024-03-05,22.22222
2024-03-06,23.50427
2024-03-07,18.37606
2024-03-08,24.78632
2024-03-09,30.34188
2024-03-10,23.07692
2024-03-11,26.06837
2024-03-12,32.47863
2024-03-13,31.19658
2024-03-14,23.50427
2024-03-15,20.51282
2024-03-16,10.68376
2024-03-17,10.68376
2024-03-18,17.09401
2024-03-19,18.37606
2024-03-20,26.06837
