date,중고노트북매입
2023-05-30,61.19402
2023-05-31,59.70149
2023-06-01,42.91044
2023-06-02,56.71641
2023-06-03,35.44776
2023-06-04,34.32835
2023-06-05,56.34328
2023-06-06,46.64179
2023-06-07,58.58208
2023-06-08,59.32835
2023-06-09,47.76119
2023-06-10,40.2985
2023-06-11,39.92537
2023-06-12,50.0
2023-06-13,51.49253
2023-06-14,60.82089
2023-06-15,49.25373
2023-06-16,43.28358
2023-06-17,39.55223
2023-06-18,37.31343
2023-06-19,51.49253
2023-06-20,46.26865
2023-06-21,44.02985
2023-06-22,48.88059
2023-06-23,39.55223
2023-06-24,36.19402
2023-06-25,37.68656
2023-06-26,50.74626
2023-06-27,63.0597
2023-06-28,49.62686
2023-06-29,42.91044
2023-06-30,44.02985
2023-07-01,45.14925
2023-07-02,40.2985
2023-07-03,51.86567
2023-07-04,52.98507
2023-07-05,54.47761
2023-07-06,51.1194
2023-07-07,49.25373
2023-07-08,41.04477
2023-07-09,31.34328
2023-07-10,50.0
2023-07-11,40.2985
2023-07-12,64.1791
2023-07-13,45.14925
2023-07-14,41.04477
2023-07-15,38.0597
2023-07-16,32.08955
2023-07-17,54.47761
2023-07-18,39.92537
2023-07-19,61.56716
2023-07-20,51.86567
2023-07-21,41.04477
2023-07-22,36.94029
2023-07-23,37.31343
2023-07-24,41.79104
2023-07-25,50.0
2023-07-26,49.25373
2023-07-27,68.65671
2023-07-28,41.04477
2023-07-29,35.07462
2023-07-30,42.16417
2023-07-31,58.58208
2023-08-01,53.3582
2023-08-02,59.32835
2023-08-03,47.38805
2023-08-04,35.44776
2023-08-05,33.58208
2023-08-06,50.74626
2023-08-07,55.59701
2023-08-08,45.89552
2023-08-09,41.79104
2023-08-10,51.1194
2023-08-11,41.04477
2023-08-12,38.0597
2023-08-13,27.61194
2023-08-14,55.97014
2023-08-15,45.89552
2023-08-16,57.46268
2023-08-17,51.86567
2023-08-18,41.04477
2023-08-19,36.94029
2023-08-20,44.77611
2023-08-21,54.10447
2023-08-22,49.25373
2023-08-23,50.37313
2023-08-24,41.79104
2023-08-25,45.89552
2023-08-26,35.82089
2023-08-27,31.34328
2023-08-28,47.76119
2023-08-29,39.1791
2023-08-30,50.37313
2023-08-31,43.65671
2023-09-01,35.82089
2023-09-02,33.95522
2023-09-03,30.97014
2023-09-04,52.61194
2023-09-05,51.49253
2023-09-06,48.50746
2023-09-07,40.2985
2023-09-08,52.98507
2023-09-09,42.53731
2023-09-10,42.91044
2023-09-11,65.2985
2023-09-12,52.98507
2023-09-13,54.10447
2023-09-14,52.61194
2023-09-15,49.62686
2023-09-16,33.20895
2023-09-17,37.68656
2023-09-18,46.64179
2023-09-19,60.07462
2023-09-20,48.50746
2023-09-21,49.62686
2023-09-22,42.91044
2023-09-23,29.47761
2023-09-24,33.20895
2023-09-25,48.88059
2023-09-26,33.58208
2023-09-27,35.82089
2023-09-28,23.88059
2023-09-29,35.07462
2023-09-30,19.40298
2023-10-01,33.95522
2023-10-02,29.10447
2023-10-03,39.55223
2023-10-04,55.97014
2023-10-05,55.59701
2023-10-06,41.41791
2023-10-07,36.94029
2023-10-08,31.71641
2023-10-09,36.56716
2023-10-10,48.88059
2023-10-11,59.32835
2023-10-12,52.98507
2023-10-13,48.13432
2023-10-14,41.41791
2023-10-15,39.1791
2023-10-16,62.31343
2023-10-17,48.88059
2023-10-18,51.86567
2023-10-19,52.61194
2023-10-20,48.50746
2023-10-21,39.92537
2023-10-22,36.56716
2023-10-23,56.71641
2023-10-24,46.64179
2023-10-25,58.58208
2023-10-26,51.49253
2023-10-27,45.14925
2023-10-28,36.19402
2023-10-29,40.67164
2023-10-30,52.61194
2023-10-31,62.31343
2023-11-01,64.1791
2023-11-02,43.65671
2023-11-03,54.10447
2023-11-04,45.14925
2023-11-05,52.98507
2023-11-06,64.55223
2023-11-07,55.97014
2023-11-08,61.19402
2023-11-09,45.89552
2023-11-10,41.79104
2023-11-11,38.0597
2023-11-12,34.32835
2023-11-13,53.3582
2023-11-14,57.83582
2023-11-15,41.79104
2023-11-16,42.53731
2023-11-17,40.2985
2023-11-18,38.43283
2023-11-19,35.07462
2023-11-20,59.32835
2023-11-21,52.2388
2023-11-22,51.49253
2023-11-23,45.89552
2023-11-24,37.31343
2023-11-25,43.28358
2023-11-26,45.89552
2023-11-27,62.68656
2023-11-28,56.34328
2023-11-29,49.25373
2023-11-30,49.25373
2023-12-01,38.0597
2023-12-02,27.61194
2023-12-03,37.68656
2023-12-04,52.2388
2023-12-05,45.52238
2023-12-06,40.67164
2023-12-07,58.20895
2023-12-08,44.77611
2023-12-09,36.19402
2023-12-10,36.19402
2023-12-11,48.88059
2023-12-12,50.0
2023-12-13,54.47761
2023-12-14,53.73134
2023-12-15,41.79104
2023-12-16,35.82089
2023-12-17,42.53731
2023-12-18,52.98507
2023-12-19,44.77611
2023-12-20,44.02985
2023-12-21,36.19402
2023-12-22,36.94029
2023-12-23,38.43283
2023-12-24,28.3582
2023-12-25,31.34328
2023-12-26,45.14925
2023-12-27,54.10447
2023-12-28,51.49253
2023-12-29,51.1194
2023-12-30,30.97014
2023-12-31,28.73134
2024-01-01,42.16417
2024-01-02,63.80597
2024-01-03,50.74626
2024-01-04,52.61194
2024-01-05,51.86567
2024-01-06,37.31343
2024-01-07,43.28358
2024-01-08,52.61194
2024-01-09,58.20895
2024-01-10,50.37313
2024-01-11,49.25373
2024-01-12,42.16417
2024-01-13,45.89552
2024-01-14,48.50746
2024-01-15,68.28358
2024-01-16,63.0597
2024-01-17,58.95522
2024-01-18,64.55223
2024-01-19,50.74626
2024-01-20,37.68656
2024-01-21,42.91044
2024-01-22,54.10447
2024-01-23,53.73134
2024-01-24,51.1194
2024-01-25,40.2985
2024-01-26,34.32835
2024-01-27,46.26865
2024-01-28,42.53731
2024-01-29,55.22388
2024-01-30,50.0
2024-01-31,50.37313
2024-02-01,45.14925
2024-02-02,41.79104
2024-02-03,34.32835
2024-02-04,44.40298
2024-02-05,41.41791
2024-02-06,48.13432
2024-02-07,41.04477
2024-02-08,33.58208
2024-02-09,22.01492
2024-02-10,26.86567
2024-02-11,31.34328
2024-02-12,51.1194
2024-02-13,58.20895
2024-02-14,44.77611
2024-02-15,41.04477
2024-02-16,33.95522
2024-02-17,33.20895
2024-02-18,32.83582
2024-02-19,48.88059
2024-02-20,48.50746
2024-02-21,39.1791
2024-02-22,47.76119
2024-02-23,47.76119
2024-02-24,29.85074
2024-02-25,43.65671
2024-02-26,45.52238
2024-02-27,45.89552
2024-02-28,38.80597
2024-02-29,41.79104
2024-03-01,25.74626
2024-03-02,37.31343
2024-03-03,29.85074
2024-03-04,52.61194
2024-03-05,55.59701
2024-03-06,35.82089
2024-03-07,47.01492
2024-03-08,37.31343
2024-03-09,37.31343
2024-03-10,32.83582
2024-03-11,39.55223
2024-03-12,37.31343
2024-03-13,41.41791
2024-03-14,54.85074
2024-03-15,65.2985
2024-03-16,65.67164
2024-03-17,65.2985
2024-03-18,71.26865
2024-03-19,72.01492
2024-03-20,64.55223
