date,환전
2023-05-30,72.56603
2023-05-31,68.16078
2023-06-01,65.47137
2023-06-02,72.86485
2023-06-03,43.46443
2023-06-04,42.80894
2023-06-05,73.55889
2023-06-06,49.55658
2023-06-07,77.08694
2023-06-08,77.79063
2023-06-09,83.94062
2023-06-10,45.12242
2023-06-11,45.93213
2023-06-12,82.32118
2023-06-13,100.0
2023-06-14,95.91285
2023-06-15,83.55504
2023-06-16,83.78638
2023-06-17,45.76826
2023-06-18,48.88181
2023-06-19,92.56795
2023-06-20,90.37015
2023-06-21,82.37902
2023-06-22,78.70638
2023-06-23,79.40042
2023-06-24,47.14671
2023-06-25,51.08926
2023-06-26,87.73857
2023-06-27,86.18662
2023-06-28,82.51397
2023-06-29,78.06053
2023-06-30,74.10834
2023-07-01,47.21418
2023-07-02,50.00963
2023-07-03,89.34837
2023-07-04,98.25525
2023-07-05,94.24522
2023-07-06,79.93059
2023-07-07,72.64314
2023-07-08,45.96105
2023-07-09,49.22884
2023-07-10,83.88278
2023-07-11,84.28764
2023-07-12,83.75747
2023-07-13,95.80682
2023-07-14,89.28089
2023-07-15,49.80721
2023-07-16,51.25313
2023-07-17,90.95816
2023-07-18,86.58183
2023-07-19,81.09697
2023-07-20,77.63639
2023-07-21,73.32754
2023-07-22,46.04781
2023-07-23,49.87468
2023-07-24,83.16946
2023-07-25,77.9545
2023-07-26,74.10834
2023-07-27,73.21187
2023-07-28,70.59957
2023-07-29,44.6308
2023-07-30,47.23346
2023-07-31,94.66936
2023-08-01,81.75245
2023-08-02,77.5882
2023-08-03,76.12299
2023-08-04,73.64565
2023-08-05,45.22845
2023-08-06,47.25274
2023-08-07,81.27048
2023-08-08,79.55465
2023-08-09,76.54713
2023-08-10,71.83342
2023-08-11,73.56853
2023-08-12,46.98284
2023-08-13,46.98284
2023-08-14,77.10622
2023-08-15,58.41526
2023-08-16,82.94775
2023-08-17,76.0266
2023-08-18,70.36822
2023-08-19,42.45228
2023-08-20,45.3634
2023-08-21,78.94736
2023-08-22,74.80239
2023-08-23,69.11509
2023-08-24,73.24079
2023-08-25,69.92481
2023-08-26,42.32697
2023-08-27,43.24272
2023-08-28,72.77809
2023-08-29,71.78523
2023-08-30,67.0908
2023-08-31,65.47137
2023-09-01,65.26894
2023-09-02,40.37979
2023-09-03,44.21631
2023-09-04,73.74204
2023-09-05,69.27896
2023-09-06,66.39676
2023-09-07,63.50491
2023-09-08,59.37921
2023-09-09,39.16522
2023-09-10,42.78966
2023-09-11,74.08906
2023-09-12,69.7513
2023-09-13,66.69558
2023-09-14,64.78696
2023-09-15,62.9169
2023-09-16,39.62791
2023-09-17,42.02814
2023-09-18,78.02197
2023-09-19,83.57432
2023-09-20,69.10545
2023-09-21,71.24542
2023-09-22,64.17004
2023-09-23,36.86138
2023-09-24,40.70753
2023-09-25,73.99267
2023-09-26,72.17081
2023-09-27,67.38962
2023-09-28,38.47117
2023-09-29,36.40832
2023-09-30,36.02274
2023-10-01,38.28802
2023-10-02,43.95604
2023-10-03,49.2192
2023-10-04,77.38577
2023-10-05,69.91517
2023-10-06,60.93117
2023-10-07,38.55793
2023-10-08,39.5508
2023-10-09,47.21418
2023-10-10,74.63851
2023-10-11,69.57779
2023-10-12,68.83555
2023-10-13,60.38172
2023-10-14,38.09523
2023-10-15,38.74108
2023-10-16,68.74879
2023-10-17,65.50028
2023-10-18,63.24465
2023-10-19,65.03759
2023-10-20,59.60092
2023-10-21,35.50221
2023-10-22,37.64218
2023-10-23,63.61095
2023-10-24,65.44245
2023-10-25,61.72161
2023-10-26,58.01041
2023-10-27,53.32562
2023-10-28,32.92847
2023-10-29,34.37439
2023-10-30,61.04684
2023-10-31,62.79159
2023-11-01,61.25891
2023-11-02,73.01908
2023-11-03,95.02602
2023-11-04,49.9518
2023-11-05,48.21669
2023-11-06,96.79005
2023-11-07,85.26122
2023-11-08,79.8342
2023-11-09,71.77559
2023-11-10,65.26894
2023-11-11,40.06169
2023-11-12,41.3823
2023-11-13,68.61384
2023-11-14,67.18719
2023-11-15,81.203
2023-11-16,78.00269
2023-11-17,72.17081
2023-11-18,42.33661
2023-11-19,41.18951
2023-11-20,75.35184
2023-11-21,71.2165
2023-11-22,65.26894
2023-11-23,63.35068
2023-11-24,61.62521
2023-11-25,37.97956
2023-11-26,44.29342
2023-11-27,70.30075
2023-11-28,69.88625
2023-11-29,67.62097
2023-11-30,65.63524
2023-12-01,63.54347
2023-12-02,40.76537
2023-12-03,45.64295
2023-12-04,74.05051
2023-12-05,71.35145
2023-12-06,66.81125
2023-12-07,68.76807
2023-12-08,71.10082
2023-12-09,43.59938
2023-12-10,46.54906
2023-12-11,75.5639
2023-12-12,72.72026
2023-12-13,70.69597
2023-12-14,77.15442
2023-12-15,67.94871
2023-12-16,44.55369
2023-12-17,48.51551
2023-12-18,74.96626
2023-12-19,70.39714
2023-12-20,66.02082
2023-12-21,66.17505
2023-12-22,65.1147
2023-12-23,43.82109
2023-12-24,42.37516
2023-12-25,47.06959
2023-12-26,76.3447
2023-12-27,74.07942
2023-12-28,76.31578
2023-12-29,68.09331
2023-12-30,45.43088
2023-12-31,42.69327
2024-01-01,48.23597
2024-01-02,79.31366
2024-01-03,78.05089
2024-01-04,75.96876
2024-01-05,72.09369
2024-01-06,46.72257
2024-01-07,52.71833
2024-01-08,73.15403
2024-01-09,77.40505
2024-01-10,79.0052
2024-01-11,80.1041
2024-01-12,74.5132
2024-01-13,47.16599
2024-01-14,53.40273
2024-01-15,83.61287
2024-01-16,80.4704
2024-01-17,82.4465
2024-01-18,82.92847
2024-01-19,79.67032
2024-01-20,52.27491
2024-01-21,52.79545
2024-01-22,83.449
2024-01-23,80.62463
2024-01-24,76.3447
2024-01-25,75.93984
2024-01-26,72.38288
2024-01-27,45.0935
2024-01-28,50.30846
2024-01-29,79.02448
2024-01-30,77.66531
2024-01-31,75.30364
2024-02-01,72.55639
2024-02-02,72.71062
2024-02-03,45.17061
2024-02-04,49.8554
2024-02-05,81.03913
2024-02-06,83.89242
2024-02-07,75.15905
2024-02-08,68.04511
2024-02-09,41.7004
2024-02-10,41.17987
2024-02-11,41.68112
2024-02-12,51.48448
2024-02-13,86.58183
2024-02-14,76.19047
2024-02-15,73.68421
2024-02-16,67.11972
2024-02-17,42.99209
2024-02-18,47.45517
2024-02-19,73.24079
2024-02-20,70.70561
2024-02-21,70.4357
2024-02-22,72.22864
2024-02-23,68.71023
2024-02-24,44.08135
2024-02-25,45.33449
2024-02-26,71.73703
2024-02-27,68.83555
2024-02-28,66.2618
2024-02-29,61.98187
2024-03-01,43.09812
2024-03-02,39.62791
2024-03-03,39.4544
2024-03-04,66.2618
2024-03-05,64.064
2024-03-06,58.43454
2024-03-07,60.60343
2024-03-08,63.97725
2024-03-09,37.85425
2024-03-10,38.10487
2024-03-11,67.28359
2024-03-12,65.58704
2024-03-13,61.25891
2024-03-14,58.40562
2024-03-15,55.53306
2024-03-16,31.16444
2024-03-17,35.45401
2024-03-18,60.96973
2024-03-19,59.65876
2024-03-20,58.13572
