date,LIG넥스원주가
2023-05-30,6.17735
2023-05-31,7.83702
2023-06-01,6.06351
2023-06-02,7.52546
2023-06-03,1.31815
2023-06-04,1.23427
2023-06-05,6.48891
2023-06-06,1.61174
2023-06-07,6.45296
2023-06-08,5.99161
2023-06-09,6.78849
2023-06-10,2.44457
2023-06-11,1.45596
2023-06-12,8.05272
2023-06-13,7.7831
2023-06-14,7.12402
2023-06-15,6.18334
2023-06-16,7.4236
2023-06-17,1.58178
2023-06-18,1.08448
2023-06-19,14.00239
2023-06-20,12.17495
2023-06-21,8.21449
2023-06-22,7.74715
2023-06-23,6.3511
2023-06-24,1.39005
2023-06-25,0.97064
2023-06-26,6.75853
2023-06-27,6.26123
2023-06-28,5.74595
2023-06-29,6.65068
2023-06-30,5.66207
2023-07-01,0.91072
2023-07-02,1.09646
2023-07-03,6.07549
2023-07-04,7.29179
2023-07-05,9.29898
2023-07-06,7.17795
2023-07-07,5.60215
2023-07-08,1.13241
2023-07-09,1.02456
2023-07-10,6.94427
2023-07-11,9.9281
2023-07-12,7.99281
2023-07-13,6.98022
2023-07-14,7.02216
2023-07-15,1.42001
2023-07-16,1.14439
2023-07-17,9.74236
2023-07-18,6.90233
2023-07-19,6.4949
2023-07-20,6.00958
2023-07-21,5.23666
2023-07-22,1.12043
2023-07-23,1.19832
2023-07-24,5.76393
2023-07-25,6.24925
2023-07-26,6.98022
2023-07-27,8.69982
2023-07-28,7.31575
2023-07-29,1.62372
2023-07-30,1.31216
2023-07-31,7.2139
2023-08-01,6.93828
2023-08-02,6.38705
2023-08-03,4.73337
2023-08-04,4.81126
2023-08-05,1.15038
2023-08-06,1.12043
2023-08-07,5.24266
2023-08-08,5.01497
2023-08-09,4.72139
2023-08-10,5.38645
2023-08-11,6.34511
2023-08-12,1.44997
2023-08-13,1.17435
2023-08-14,4.46974
2023-08-15,0.98262
2023-08-16,4.57159
2023-08-17,4.52366
2023-08-18,4.20611
2023-08-19,0.97064
2023-08-20,0.82684
2023-08-21,5.03894
2023-08-22,4.75134
2023-08-23,4.46974
2023-08-24,4.58957
2023-08-25,3.87058
2023-08-26,0.58118
2023-08-27,1.05452
2023-08-28,4.59556
2023-08-29,7.43559
2023-08-30,6.11144
2023-08-31,6.64469
2023-09-01,4.69742
2023-09-02,1.03055
2023-09-03,0.94068
2023-09-04,4.54164
2023-09-05,4.34391
2023-09-06,8.48412
2023-09-07,5.65008
2023-09-08,6.07549
2023-09-09,1.25823
2023-09-10,1.18633
2023-09-11,5.66806
2023-09-12,4.40982
2023-09-13,4.45176
2023-09-14,4.05632
2023-09-15,4.5656
2023-09-16,1.06051
2023-09-17,0.79089
2023-09-18,4.14619
2023-09-19,4.76333
2023-09-20,4.44577
2023-09-21,4.24805
2023-09-22,3.43319
2023-09-23,0.82085
2023-09-24,0.60515
2023-09-25,3.46315
2023-09-26,3.20551
2023-09-27,4.66147
2023-09-28,0.9946
2023-09-29,0.93469
2023-09-30,0.69502
2023-10-01,0.94068
2023-10-02,0.91671
2023-10-03,0.70101
2023-10-04,3.89454
2023-10-05,4.05632
2023-10-06,3.98442
2023-10-07,0.97064
2023-10-08,1.37207
2023-10-09,2.02516
2023-10-10,15.41042
2023-10-11,8.93948
2023-10-12,7.20191
2023-10-13,6.87837
2023-10-14,1.68364
2023-10-15,1.30017
2023-10-16,6.47094
2023-10-17,6.02756
2023-10-18,7.00419
2023-10-19,5.60215
2023-10-20,7.93289
2023-10-21,1.7136
2023-10-22,1.66566
2023-10-23,10.60515
2023-10-24,9.86818
2023-10-25,9.28699
2023-10-26,7.98082
2023-10-27,6.15338
2023-10-28,1.30617
2023-10-29,1.7136
2023-10-30,9.17914
2023-10-31,7.79508
2023-11-01,7.57938
2023-11-02,6.2073
2023-11-03,6.62073
2023-11-04,1.2103
2023-11-05,1.22828
2023-11-06,6.42899
2023-11-07,5.6381
2023-11-08,6.02156
2023-11-09,7.855
2023-11-10,10.27561
2023-11-11,1.97124
2023-11-12,1.76153
2023-11-13,7.2079
2023-11-14,6.52486
2023-11-15,5.59616
2023-11-16,5.18873
2023-11-17,5.2127
2023-11-18,1.0665
2023-11-19,1.10245
2023-11-20,4.76932
2023-11-21,4.81725
2023-11-22,6.17136
2023-11-23,5.99161
2023-11-24,4.53565
2023-11-25,1.07849
2023-11-26,0.96464
2023-11-27,4.73337
2023-11-28,5.68004
2023-11-29,6.62073
2023-11-30,6.96225
2023-12-01,10.46135
2023-12-02,2.9958
2023-12-03,2.139
2023-12-04,7.58538
2023-12-05,6.33313
2023-12-06,5.84182
2023-12-07,7.38765
2023-12-08,7.74715
2023-12-09,2.89394
2023-12-10,1.9233
2023-12-11,100.0
2023-12-12,36.59077
2023-12-13,15.26662
2023-12-14,14.36189
2023-12-15,12.58837
2023-12-16,2.55242
2023-12-17,3.30137
2023-12-18,17.34571
2023-12-19,14.67345
2023-12-20,12.52846
2023-12-21,11.39604
2023-12-22,11.38406
2023-12-23,2.01917
2023-12-24,1.68963
2023-12-25,1.71959
2023-12-26,9.14319
2023-12-27,9.3529
2023-12-28,9.25104
2023-12-29,3.61294
2023-12-30,2.2109
2023-12-31,1.92929
2024-01-01,1.58178
2024-01-02,9.22109
2024-01-03,10.45536
2024-01-04,9.40083
2024-01-05,9.81426
2024-01-06,1.90533
2024-01-07,1.54583
2024-01-08,6.90233
2024-01-09,6.96824
2024-01-10,8.29838
2024-01-11,8.16656
2024-01-12,8.28639
2024-01-13,2.27082
2024-01-14,2.22288
2024-01-15,8.44817
2024-01-16,7.38765
2024-01-17,7.84301
2024-01-18,8.04074
2024-01-19,7.4236
2024-01-20,1.46794
2024-01-21,1.40802
2024-01-22,7.58538
2024-01-23,6.7106
2024-01-24,7.11204
2024-01-25,6.41701
2024-01-26,6.56081
2024-01-27,1.45596
2024-01-28,1.47393
2024-01-29,7.63331
2024-01-30,7.36968
2024-01-31,6.97423
2024-02-01,7.12402
2024-02-02,7.84901
2024-02-03,1.76752
2024-02-04,1.6417
2024-02-05,8.52606
2024-02-06,22.06111
2024-02-07,33.76273
2024-02-08,15.18873
2024-02-09,3.09167
2024-02-10,2.17495
2024-02-11,4.48771
2024-02-12,3.11563
2024-02-13,15.41641
2024-02-14,21.59976
2024-02-15,17.08208
2024-02-16,13.46914
2024-02-17,2.75014
2024-02-18,2.78609
2024-02-19,15.69802
2024-02-20,13.32534
2024-02-21,16.99221
2024-02-22,20.0659
2024-02-23,16.42899
2024-02-24,3.16956
2024-02-25,4.25404
2024-02-26,16.01557
2024-02-27,17.30377
2024-02-28,16.8544
2024-02-29,18.75973
2024-03-01,3.81066
2024-03-02,3.4991
2024-03-03,3.12762
2024-03-04,13.26542
2024-03-05,19.9281
2024-03-06,29.8502
2024-03-07,30.86878
2024-03-08,29.43678
2024-03-09,14.39185
2024-03-10,6.46494
2024-03-11,29.03535
2024-03-12,23.60095
2024-03-13,26.76452
2024-03-14,24.70341
2024-03-15,19.3529
2024-03-16,4.30197
2024-03-17,5.39245
2024-03-18,18.70581
2024-03-19,18.83762
2024-03-20,18.04074
