date,홍콩달러환율
2023-05-28,42.5029
2023-05-29,43.51026
2023-05-30,52.69275
2023-05-31,49.59318
2023-06-01,50.52305
2023-06-02,55.83107
2023-06-03,41.10809
2023-06-04,38.1635
2023-06-05,51.02673
2023-06-06,42.77411
2023-06-07,56.48973
2023-06-08,50.25184
2023-06-09,50.44556
2023-06-10,41.99922
2023-06-11,41.49554
2023-06-12,56.99341
2023-06-13,64.08368
2023-06-14,58.27198
2023-06-15,58.85315
2023-06-16,54.62998
2023-06-17,40.10073
2023-06-18,43.70399
2023-06-19,55.2499
2023-06-20,58.58194
2023-06-21,52.69275
2023-06-22,53.70011
2023-06-23,53.46764
2023-06-24,41.14684
2023-06-25,43.89771
2023-06-26,60.01549
2023-06-27,55.86981
2023-06-28,53.58388
2023-06-29,54.66873
2023-06-30,50.44556
2023-07-01,39.79077
2023-07-02,42.96784
2023-07-03,57.38086
2023-07-04,57.57458
2023-07-05,55.13366
2023-07-06,51.72413
2023-07-07,51.53041
2023-07-08,38.89965
2023-07-09,46.41611
2023-07-10,60.05424
2023-07-11,58.27198
2023-07-12,58.117
2023-07-13,66.91204
2023-07-14,67.72568
2023-07-15,44.51762
2023-07-16,46.02867
2023-07-17,62.18519
2023-07-18,66.02092
2023-07-19,62.99883
2023-07-20,60.05424
2023-07-21,55.44362
2023-07-22,44.71135
2023-07-23,42.07671
2023-07-24,62.30143
2023-07-25,61.91398
2023-07-26,58.50445
2023-07-27,56.37349
2023-07-28,55.52111
2023-07-29,44.59511
2023-07-30,46.29988
2023-07-31,73.11119
2023-08-01,65.78845
2023-08-02,65.51724
2023-08-03,65.09104
2023-08-04,60.09298
2023-08-05,46.76481
2023-08-06,45.60247
2023-08-07,64.27741
2023-08-08,64.66485
2023-08-09,59.12437
2023-08-10,61.44905
2023-08-11,61.17783
2023-08-12,47.03603
2023-08-13,45.67996
2023-08-14,73.84734
2023-08-15,59.04688
2023-08-16,76.28826
2023-08-17,74.04106
2023-08-18,69.8179
2023-08-19,45.33126
2023-08-20,45.52499
2023-08-21,71.79387
2023-08-22,67.26075
2023-08-23,57.7683
2023-08-24,64.78109
2023-08-25,66.13715
2023-08-26,47.03603
2023-08-27,43.54901
2023-08-28,69.89538
2023-08-29,64.47113
2023-08-30,66.5246
2023-08-31,60.32545
2023-09-01,58.77566
2023-09-02,48.97326
2023-09-03,49.7869
2023-09-04,67.02828
2023-09-05,62.10771
2023-09-06,62.49515
2023-09-07,57.30337
2023-09-08,56.37349
2023-09-09,43.93645
2023-09-10,42.96784
2023-09-11,62.49515
2023-09-12,60.01549
2023-09-13,63.38628
2023-09-14,61.48779
2023-09-15,58.5432
2023-09-16,51.53041
2023-09-17,44.55637
2023-09-18,62.61139
2023-09-19,58.42696
2023-09-20,60.51917
2023-09-21,60.01549
2023-09-22,57.7683
2023-09-23,46.02867
2023-09-24,45.40875
2023-09-25,58.69817
2023-09-26,64.62611
2023-09-27,66.44711
2023-09-28,52.92522
2023-09-29,52.53777
2023-09-30,50.91049
2023-10-01,47.53971
2023-10-02,47.38473
2023-10-03,53.7776
2023-10-04,77.83804
2023-10-05,67.68694
2023-10-06,66.02092
2023-10-07,46.60984
2023-10-08,43.66524
2023-10-09,52.34405
2023-10-10,66.13715
2023-10-11,71.29019
2023-10-12,63.03758
2023-10-13,61.02285
2023-10-14,44.78884
2023-10-15,44.16892
2023-10-16,66.25339
2023-10-17,62.65013
2023-10-18,68.42309
2023-10-19,62.06896
2023-10-20,58.46571
2023-10-21,39.75203
2023-10-22,40.52692
2023-10-23,51.72413
2023-10-24,60.01549
2023-10-25,54.78496
2023-10-26,56.68345
2023-10-27,50.71677
2023-10-28,42.54165
2023-10-29,40.6819
2023-10-30,58.50445
2023-10-31,53.97132
2023-11-01,55.79232
2023-11-02,64.58736
2023-11-03,79.58155
2023-11-04,53.23518
2023-11-05,48.50833
2023-11-06,94.537
2023-11-07,79.46532
2023-11-08,70.70902
2023-11-09,65.94343
2023-11-10,62.99883
2023-11-11,48.74079
2023-11-12,49.01201
2023-11-13,66.21464
2023-11-14,74.46726
2023-11-15,85.93568
2023-11-16,83.76598
2023-11-17,74.04106
2023-11-18,52.38279
2023-11-19,51.91786
2023-11-20,71.13521
2023-11-21,75.31964
2023-11-22,65.86594
2023-11-23,66.95079
2023-11-24,62.68888
2023-11-25,50.44556
2023-11-26,55.9473
2023-11-27,69.70166
2023-11-28,76.17202
2023-11-29,69.35296
2023-11-30,65.12979
2023-12-01,61.56528
2023-12-02,51.2592
2023-12-03,51.10422
2023-12-04,66.05966
2023-12-05,63.30879
2023-12-06,62.96009
2023-12-07,63.88996
2023-12-08,68.15187
2023-12-09,52.80898
2023-12-10,51.64664
2023-12-11,81.67376
2023-12-12,70.5153
2023-12-13,63.2313
2023-12-14,75.78457
2023-12-15,69.89538
2023-12-16,53.66137
2023-12-17,53.04145
2023-12-18,69.85664
2023-12-19,67.60945
2023-12-20,63.27005
2023-12-21,62.68888
2023-12-22,62.8826
2023-12-23,55.98605
2023-12-24,72.14258
2023-12-25,60.67415
2023-12-26,68.50058
2023-12-27,69.74041
2023-12-28,74.00232
2023-12-29,67.26075
2023-12-30,60.28671
2023-12-31,57.26462
2024-01-01,53.73886
2024-01-02,81.17008
2024-01-03,81.63502
2024-01-04,79.38783
2024-01-05,75.93955
2024-01-06,68.22936
2024-01-07,70.39907
2024-01-08,77.60557
2024-01-09,82.25493
2024-01-10,85.0833
2024-01-11,86.16815
2024-01-12,83.76598
2024-01-13,79.34908
2024-01-14,71.71638
2024-01-15,88.41534
2024-01-16,82.56489
2024-01-17,98.45021
2024-01-18,93.33591
2024-01-19,88.26036
2024-01-20,73.57613
2024-01-21,74.07981
2024-01-22,100.0
2024-01-23,92.09608
2024-01-24,90.70127
2024-01-25,86.4781
2024-01-26,76.24951
2024-01-27,61.44905
2024-01-28,58.65943
2024-01-29,75.28089
2024-01-30,75.78457
2024-01-31,63.61875
2024-02-01,59.86051
2024-02-02,66.02092
2024-02-03,51.02673
2024-02-04,53.73886
2024-02-05,67.06702
2024-02-06,66.40836
2024-02-07,58.03951
2024-02-08,54.66873
2024-02-09,50.52305
2024-02-10,44.44013
2024-02-11,46.1449
2024-02-12,50.01937
2024-02-13,62.57264
2024-02-14,61.83649
2024-02-15,61.72026
2024-02-16,57.18713
2024-02-17,44.98256
2024-02-18,50.01937
2024-02-19,64.31615
2024-02-20,67.02828
2024-02-21,68.57807
2024-02-22,68.77179
2024-02-23,67.41573
2024-02-24,53.70011
2024-02-25,53.50639
2024-02-26,67.18326
2024-02-27,64.7036
2024-02-28,65.09104
2024-02-29,63.9287
2024-03-01,54.62998
2024-03-02,56.76094
2024-03-03,47.46222
2024-03-04,62.06896
2024-03-05,53.50639
2024-03-06,55.21115
2024-03-07,57.65207
2024-03-08,63.96745
2024-03-09,50.83301
2024-03-10,49.82564
2024-03-11,68.22936
2024-03-12,66.67958
2024-03-13,60.05424
2024-03-14,55.67609
2024-03-15,57.10964
2024-03-16,44.55637
2024-03-17,45.52499
2024-03-18,57.45834
2024-03-19,57.65207
2024-03-20,61.29407
