date,2차전지전망
2023-06-24,2.44916
2023-06-25,1.80221
2023-06-26,4.02033
2023-06-27,4.7597
2023-06-28,8.96487
2023-06-29,5.59149
2023-06-30,4.57486
2023-07-01,2.26432
2023-07-02,1.94085
2023-07-03,4.80591
2023-07-04,4.62107
2023-07-05,5.82255
2023-07-06,3.92791
2023-07-07,3.78927
2023-07-08,2.81885
2023-07-09,2.95748
2023-07-10,4.66728
2023-07-11,4.20517
2023-07-12,5.26802
2023-07-13,4.7597
2023-07-14,4.29759
2023-07-15,2.54158
2023-07-16,3.37338
2023-07-17,3.60443
2023-07-18,8.82624
2023-07-19,8.82624
2023-07-20,7.80961
2023-07-21,8.13308
2023-07-22,4.89833
2023-07-23,4.7597
2023-07-24,13.90942
2023-07-25,17.97597
2023-07-26,35.58225
2023-07-27,40.66543
2023-07-28,20.2865
2023-07-29,7.16266
2023-07-30,8.59519
2023-07-31,11.69131
2023-08-01,10.39741
2023-08-02,14.74121
2023-08-03,12.33826
2023-08-04,8.50277
2023-08-05,4.94454
2023-08-06,5.40665
2023-08-07,23.05914
2023-08-08,12.29205
2023-08-09,7.48613
2023-08-10,6.9316
2023-08-11,10.25878
2023-08-12,5.91497
2023-08-13,4.57486
2023-08-14,10.62846
2023-08-15,5.82255
2023-08-16,17.74491
2023-08-17,9.79667
2023-08-18,8.54898
2023-08-19,5.45286
2023-08-20,4.06654
2023-08-21,6.83918
2023-08-22,6.09981
2023-08-23,9.42698
2023-08-24,6.42329
2023-08-25,4.57486
2023-08-26,2.5878
2023-08-27,3.0499
2023-08-28,5.08317
2023-08-29,5.82255
2023-08-30,4.89833
2023-08-31,4.02033
2023-09-01,8.27171
2023-09-02,3.74306
2023-09-03,3.51201
2023-09-04,6.4695
2023-09-05,4.80591
2023-09-06,5.82255
2023-09-07,13.77079
2023-09-08,7.85582
2023-09-09,3.18853
2023-09-10,4.39001
2023-09-11,12.24584
2023-09-12,18.5767
2023-09-13,19.77818
2023-09-14,9.61182
2023-09-15,5.49907
2023-09-16,3.14232
2023-09-17,3.65064
2023-09-18,7.39371
2023-09-19,7.62476
2023-09-20,6.14602
2023-09-21,6.51571
2023-09-22,6.56192
2023-09-23,3.4658
2023-09-24,3.4658
2023-09-25,16.31238
2023-09-26,11.2292
2023-09-27,10.95194
2023-09-28,3.18853
2023-09-29,3.55822
2023-09-30,3.37338
2023-10-01,3.92791
2023-10-02,3.18853
2023-10-03,4.66728
2023-10-04,18.9926
2023-10-05,11.78373
2023-10-06,11.09057
2023-10-07,4.80591
2023-10-08,5.54528
2023-10-09,6.23844
2023-10-10,21.53419
2023-10-11,13.53974
2023-10-12,9.19593
2023-10-13,6.65434
2023-10-14,5.36044
2023-10-15,4.29759
2023-10-16,9.24214
2023-10-17,8.45656
2023-10-18,10.53604
2023-10-19,14.04805
2023-10-20,17.46765
2023-10-21,8.78003
2023-10-22,7.30129
2023-10-23,15.1109
2023-10-24,17.09796
2023-10-25,42.65249
2023-10-26,44.31608
2023-10-27,20.97966
2023-10-28,10.16635
2023-10-29,9.24214
2023-10-30,16.91312
2023-10-31,37.939
2023-11-01,38.17005
2023-11-02,21.30314
2023-11-03,14.41774
2023-11-04,7.85582
2023-11-05,9.28835
2023-11-06,30.59149
2023-11-07,21.25693
2023-11-08,17.65249
2023-11-09,18.76155
2023-11-10,21.76524
2023-11-11,10.67467
2023-11-12,10.02772
2023-11-13,19.03881
2023-11-14,13.72458
2023-11-15,14.09426
2023-11-16,10.12014
2023-11-17,13.49353
2023-11-18,7.48613
2023-11-19,7.53234
2023-11-20,12.89279
2023-11-21,11.78373
2023-11-22,10.58225
2023-11-23,10.25878
2023-11-24,8.54898
2023-11-25,6.00739
2023-11-26,7.85582
2023-11-27,10.53604
2023-11-28,12.939
2023-11-29,13.58595
2023-11-30,12.61552
2023-12-01,11.78373
2023-12-02,8.04066
2023-12-03,9.5194
2023-12-04,12.75415
2023-12-05,11.59889
2023-12-06,12.98521
2023-12-07,11.13678
2023-12-08,8.78003
2023-12-09,4.89833
2023-12-10,5.6377
2023-12-11,8.59519
2023-12-12,9.75046
2023-12-13,16.4048
2023-12-14,11.41404
2023-12-15,9.24214
2023-12-16,4.11275
2023-12-17,4.62107
2023-12-18,10.07393
2023-12-19,7.48613
2023-12-20,7.39371
2023-12-21,8.50277
2023-12-22,9.56561
2023-12-23,5.54528
2023-12-24,5.49907
2023-12-25,5.54528
2023-12-26,14.64879
2023-12-27,10.53604
2023-12-28,11.92236
2023-12-29,7.67097
2023-12-30,5.22181
2023-12-31,4.80591
2024-01-01,6.23844
2024-01-02,11.82994
2024-01-03,16.08133
2024-01-04,11.36783
2024-01-05,9.88909
2024-01-06,4.80591
2024-01-07,4.7597
2024-01-08,7.67097
2024-01-09,10.12014
2024-01-10,15.24953
2024-01-11,12.38447
2024-01-12,15.66543
2024-01-13,8.31792
2024-01-14,7.80961
2024-01-15,23.56746
2024-01-16,16.35859
2024-01-17,27.26432
2024-01-18,17.09796
2024-01-19,47.22735
2024-01-20,18.16081
2024-01-21,15.75785
2024-01-22,100.0
2024-01-23,55.86876
2024-01-24,39.78743
2024-01-25,79.29759
2024-01-26,35.39741
2024-01-27,13.12384
2024-01-28,16.03512
2024-01-29,28.74306
2024-01-30,22.96672
2024-01-31,20.51756
2024-02-01,19.13123
2024-02-02,15.80406
2024-02-03,8.27171
2024-02-04,9.47319
2024-02-05,17.09796
2024-02-06,21.53419
2024-02-07,14.74121
2024-02-08,11.46025
2024-02-09,6.74676
2024-02-10,6.19223
2024-02-11,6.14602
2024-02-12,7.53234
2024-02-13,15.34195
2024-02-14,14.14048
2024-02-15,13.4011
2024-02-16,12.80036
2024-02-17,6.42329
2024-02-18,8.41035
2024-02-19,11.32162
2024-02-20,12.75415
2024-02-21,11.41404
2024-02-22,11.73752
2024-02-23,12.38447
2024-02-24,7.30129
2024-02-25,7.11645
2024-02-26,11.36783
2024-02-27,13.72458
2024-02-28,12.47689
2024-02-29,11.55268
2024-03-01,6.51571
2024-03-02,8.31792
2024-03-03,6.0536
2024-03-04,12.75415
2024-03-05,15.71164
2024-03-06,13.72458
2024-03-07,14.64879
2024-03-08,14.41774
2024-03-09,8.04066
2024-03-10,7.39371
2024-03-11,12.939
2024-03-12,16.31238
2024-03-13,11.59889
2024-03-14,12.84658
2024-03-15,11.78373
2024-03-16,6.28465
2024-03-17,6.33086
2024-03-18,11.96857
2024-03-19,9.70425
2024-03-20,10.8133
