date,자동차보험료
2023-05-31,39.35144
2023-06-01,32.69062
2023-06-02,30.41191
2023-06-03,18.93076
2023-06-04,21.2971
2023-06-05,33.12883
2023-06-06,22.78702
2023-06-07,35.7581
2023-06-08,40.14022
2023-06-09,34.79404
2023-06-10,19.0184
2023-06-11,20.59596
2023-06-12,35.23225
2023-06-13,40.22787
2023-06-14,36.9851
2023-06-15,36.02103
2023-06-16,31.98948
2023-06-17,22.17353
2023-06-18,24.71516
2023-06-19,40.84136
2023-06-20,40.49079
2023-06-21,37.16038
2023-06-22,30.85013
2023-06-23,33.12883
2023-06-24,24.8028
2023-06-25,23.83873
2023-06-26,34.70639
2023-06-27,37.51095
2023-06-28,36.72217
2023-06-29,34.18054
2023-06-30,29.88606
2023-07-01,22.61174
2023-07-02,24.8028
2023-07-03,37.07274
2023-07-04,33.56704
2023-07-05,32.95354
2023-07-06,38.12445
2023-07-07,30.49956
2023-07-08,23.83873
2023-07-09,25.06573
2023-07-10,35.31989
2023-07-11,37.68624
2023-07-12,38.82559
2023-07-13,36.19631
2023-07-14,35.7581
2023-07-15,23.13759
2023-07-16,22.78702
2023-07-17,50.30674
2023-07-18,52.14723
2023-07-19,39.35144
2023-07-20,38.47502
2023-07-21,36.19631
2023-07-22,23.75109
2023-07-23,25.50394
2023-07-24,40.929
2023-07-25,35.05696
2023-07-26,37.86152
2023-07-27,37.33567
2023-07-28,35.31989
2023-07-29,25.94215
2023-07-30,27.16914
2023-07-31,43.8212
2023-08-01,41.27957
2023-08-02,40.66608
2023-08-03,37.24802
2023-08-04,36.89745
2023-08-05,29.09728
2023-08-06,30.85013
2023-08-07,46.7134
2023-08-08,43.29535
2023-08-09,38.6503
2023-08-10,34.88168
2023-08-11,39.00087
2023-08-12,22.78702
2023-08-13,26.64329
2023-08-14,38.21209
2023-08-15,29.09728
2023-08-16,41.98071
2023-08-17,38.38737
2023-08-18,39.61437
2023-08-19,28.3085
2023-08-20,30.85013
2023-08-21,45.6617
2023-08-22,39.96494
2023-08-23,36.9851
2023-08-24,35.49517
2023-08-25,40.57843
2023-08-26,28.04557
2023-08-27,29.18492
2023-08-28,43.90885
2023-08-29,42.7695
2023-08-30,40.14022
2023-08-31,42.24364
2023-09-01,35.49517
2023-09-02,25.67922
2023-09-03,27.25679
2023-09-04,44.25942
2023-09-05,43.38299
2023-09-06,40.40315
2023-09-07,39.00087
2023-09-08,41.98071
2023-09-09,23.83873
2023-09-10,27.51971
2023-09-11,47.67747
2023-09-12,40.66608
2023-09-13,40.49079
2023-09-14,42.68185
2023-09-15,36.28396
2023-09-16,27.16914
2023-09-17,27.16914
2023-09-18,40.14022
2023-09-19,53.81244
2023-09-20,52.23488
2023-09-21,54.86415
2023-09-22,46.09991
2023-09-23,26.64329
2023-09-24,28.22085
2023-09-25,36.02103
2023-09-26,36.54688
2023-09-27,27.43207
2023-09-28,18.58019
2023-09-29,25.50394
2023-09-30,24.8028
2023-10-01,20.24539
2023-10-02,24.71516
2023-10-03,24.1893
2023-10-04,41.98071
2023-10-05,36.28396
2023-10-06,36.9851
2023-10-07,18.93076
2023-10-08,21.64767
2023-10-09,23.57581
2023-10-10,41.98071
2023-10-11,43.90885
2023-10-12,34.61875
2023-10-13,31.37598
2023-10-14,23.83873
2023-10-15,21.64767
2023-10-16,42.156
2023-10-17,36.19631
2023-10-18,39.78965
2023-10-19,35.23225
2023-10-20,28.3085
2023-10-21,20.59596
2023-10-22,23.22524
2023-10-23,46.01226
2023-10-24,50.48203
2023-10-25,49.25503
2023-10-26,45.0482
2023-10-27,45.6617
2023-10-28,36.10867
2023-10-29,36.89745
2023-10-30,48.64154
2023-10-31,54.51358
2023-11-01,48.64154
2023-11-02,46.88869
2023-11-03,41.5425
2023-11-04,29.62313
2023-11-05,26.99386
2023-11-06,42.156
2023-11-07,45.74934
2023-11-08,47.41454
2023-11-09,44.17177
2023-11-10,46.80105
2023-11-11,32.77826
2023-11-12,34.79404
2023-11-13,47.58983
2023-11-14,45.31113
2023-11-15,39.2638
2023-11-16,42.85714
2023-11-17,40.05258
2023-11-18,32.8659
2023-11-19,32.8659
2023-11-20,50.92024
2023-11-21,51.53374
2023-11-22,48.02804
2023-11-23,42.24364
2023-11-24,33.82997
2023-11-25,23.04995
2023-11-26,26.02979
2023-11-27,42.7695
2023-11-28,41.71779
2023-11-29,36.72217
2023-11-30,34.53111
2023-12-01,29.00964
2023-12-02,22.96231
2023-12-03,23.75109
2023-12-04,38.56266
2023-12-05,38.38737
2023-12-06,40.22787
2023-12-07,36.54688
2023-12-08,34.18054
2023-12-09,28.3085
2023-12-10,26.29272
2023-12-11,39.17616
2023-12-12,35.93339
2023-12-13,38.47502
2023-12-14,35.49517
2023-12-15,37.16038
2023-12-16,22.34881
2023-12-17,25.4163
2023-12-18,38.47502
2023-12-19,48.11568
2023-12-20,62.48904
2023-12-21,51.79666
2023-12-22,36.89745
2023-12-23,27.87028
2023-12-24,23.48816
2023-12-25,25.59158
2023-12-26,50.2191
2023-12-27,44.34706
2023-12-28,42.68185
2023-12-29,40.57843
2023-12-30,28.3085
2023-12-31,31.46362
2024-01-01,31.55127
2024-01-02,51.88431
2024-01-03,44.34706
2024-01-04,42.33128
2024-01-05,47.50219
2024-01-06,37.59859
2024-01-07,31.81419
2024-01-08,46.27519
2024-01-09,54.07537
2024-01-10,56.0035
2024-01-11,46.27519
2024-01-12,40.57843
2024-01-13,34.0929
2024-01-14,30.23663
2024-01-15,49.78089
2024-01-16,51.27081
2024-01-17,61.70026
2024-01-18,52.58545
2024-01-19,94.30324
2024-01-20,74.05784
2024-01-21,70.81507
2024-01-22,84.312
2024-01-23,72.83085
2024-01-24,65.11831
2024-01-25,77.03768
2024-01-26,68.1858
2024-01-27,62.31375
2024-01-28,67.30937
2024-01-29,87.55477
2024-01-30,79.57931
2024-01-31,66.78352
2024-02-01,60.47326
2024-02-02,79.49167
2024-02-03,54.07537
2024-02-04,58.01928
2024-02-05,63.71603
2024-02-06,66.17002
2024-02-07,64.24189
2024-02-08,58.45749
2024-02-09,55.21472
2024-02-10,60.82383
2024-02-11,59.15863
2024-02-12,67.04645
2024-02-13,79.22874
2024-02-14,77.47589
2024-02-15,86.76599
2024-02-16,86.06485
2024-02-17,56.87992
2024-02-18,57.84399
2024-02-19,70.99035
2024-02-20,70.90271
2024-02-21,71.25328
2024-02-22,60.99912
2024-02-23,64.85539
2024-02-24,56.52936
2024-02-25,54.25065
2024-02-26,65.2936
2024-02-27,59.77212
2024-02-28,62.22611
2024-02-29,62.92725
2024-03-01,56.35407
2024-03-02,48.46625
2024-03-03,45.83698
2024-03-04,62.92725
2024-03-05,66.78352
2024-03-06,63.45311
2024-03-07,56.87992
2024-03-08,51.44609
2024-03-09,43.8212
2024-03-10,49.43032
2024-03-11,58.63277
2024-03-12,55.91586
2024-03-13,67.39702
2024-03-14,55.91586
2024-03-15,57.40578
2024-03-16,41.89307
2024-03-17,43.47063
2024-03-18,55.65293
2024-03-19,51.44609
2024-03-20,59.59684
