date,삼성주식
2023-05-30,0.46511
2023-05-31,0.43828
2023-06-01,0.34024
2023-06-02,0.35706
2023-06-03,0.10411
2023-06-04,0.08112
2023-06-05,0.32789
2023-06-06,0.11603
2023-06-07,0.2985
2023-06-08,0.2886
2023-06-09,0.32714
2023-06-10,0.10081
2023-06-11,0.08122
2023-06-12,0.30447
2023-06-13,0.32129
2023-06-14,0.32501
2023-06-15,0.30244
2023-06-16,0.28775
2023-06-17,0.08623
2023-06-18,0.07004
2023-06-19,0.27711
2023-06-20,0.27029
2023-06-21,0.26029
2023-06-22,0.2704
2023-06-23,0.25092
2023-06-24,0.07771
2023-06-25,0.06227
2023-06-26,0.2621
2023-06-27,0.25496
2023-06-28,0.25762
2023-06-29,0.28392
2023-06-30,0.25156
2023-07-01,0.07377
2023-07-02,0.06217
2023-07-03,0.28147
2023-07-04,0.28562
2023-07-05,0.27274
2023-07-06,0.26635
2023-07-07,0.28637
2023-07-08,0.07728
2023-07-09,0.06334
2023-07-10,0.26348
2023-07-11,0.25581
2023-07-12,0.26146
2023-07-13,0.28073
2023-07-14,0.2885
2023-07-15,0.07941
2023-07-16,0.06738
2023-07-17,0.27114
2023-07-18,0.25986
2023-07-19,0.24719
2023-07-20,0.23271
2023-07-21,0.24698
2023-07-22,0.07356
2023-07-23,0.0644
2023-07-24,0.24911
2023-07-25,0.23729
2023-07-26,0.27232
2023-07-27,0.31415
2023-07-28,0.26391
2023-07-29,0.08005
2023-07-30,0.05961
2023-07-31,0.2276
2023-08-01,0.24091
2023-08-02,0.23495
2023-08-03,0.23271
2023-08-04,0.24134
2023-08-05,0.0742
2023-08-06,0.06142
2023-08-07,0.24251
2023-08-08,0.23836
2023-08-09,0.22771
2023-08-10,0.21696
2023-08-11,0.22036
2023-08-12,0.07888
2023-08-13,0.06376
2023-08-14,0.21515
2023-08-15,0.09485
2023-08-16,0.23708
2023-08-17,0.24389
2023-08-18,0.2292
2023-08-19,0.07334
2023-08-20,0.0643
2023-08-21,0.22782
2023-08-22,0.21962
2023-08-23,0.21547
2023-08-24,0.22143
2023-08-25,0.20642
2023-08-26,0.06398
2023-08-27,0.05322
2023-08-28,0.19641
2023-08-29,0.20514
2023-08-30,0.20589
2023-08-31,0.19279
2023-09-01,0.29478
2023-09-02,0.09389
2023-09-03,0.06749
2023-09-04,0.28509
2023-09-05,0.24719
2023-09-06,0.23005
2023-09-07,0.24325
2023-09-08,0.22281
2023-09-09,0.07601
2023-09-10,0.05759
2023-09-11,0.22228
2023-09-12,0.20674
2023-09-13,0.23016
2023-09-14,0.23814
2023-09-15,0.24559
2023-09-16,0.07239
2023-09-17,0.06408
2023-09-18,0.22196
2023-09-19,0.20482
2023-09-20,0.20014
2023-09-21,0.193
2023-09-22,0.17885
2023-09-23,0.06217
2023-09-24,0.05216
2023-09-25,0.18044
2023-09-26,0.17448
2023-09-27,0.15979
2023-09-28,0.0545
2023-09-29,0.06387
2023-09-30,0.05493
2023-10-01,0.05173
2023-10-02,0.06004
2023-10-03,0.06323
2023-10-04,0.21493
2023-10-05,0.19087
2023-10-06,0.19364
2023-10-07,0.06036
2023-10-08,0.0496
2023-10-09,0.0726
2023-10-10,0.21962
2023-10-11,0.26039
2023-10-12,0.24836
2023-10-13,0.19662
2023-10-14,0.05514
2023-10-15,0.05131
2023-10-16,0.18726
2023-10-17,0.20312
2023-10-18,0.22452
2023-10-19,0.22526
2023-10-20,0.20003
2023-10-21,0.06504
2023-10-22,0.05354
2023-10-23,0.21078
2023-10-24,0.21004
2023-10-25,0.19247
2023-10-26,0.22622
2023-10-27,0.1995
2023-10-28,0.05706
2023-10-29,0.04907
2023-10-30,0.19386
2023-10-31,0.20024
2023-11-01,0.2062
2023-11-02,0.22782
2023-11-03,0.211
2023-11-04,0.06579
2023-11-05,0.06312
2023-11-06,0.31745
2023-11-07,0.26827
2023-11-08,0.2292
2023-11-09,0.21621
2023-11-10,0.19609
2023-11-11,0.06611
2023-11-12,0.04971
2023-11-13,0.19843
2023-11-14,0.21387
2023-11-15,0.26156
2023-11-16,0.26582
2023-11-17,0.26039
2023-11-18,0.07356
2023-11-19,0.05301
2023-11-20,0.24485
2023-11-21,0.24964
2023-11-22,0.22473
2023-11-23,0.20461
2023-11-24,0.19056
2023-11-25,0.05919
2023-11-26,0.05461
2023-11-27,0.19971
2023-11-28,0.2028
2023-11-29,0.20982
2023-11-30,0.1995
2023-12-01,0.18662
2023-12-02,0.06142
2023-12-03,0.05078
2023-12-04,0.20525
2023-12-05,0.19386
2023-12-06,0.21185
2023-12-07,0.20184
2023-12-08,0.19801
2023-12-09,0.06941
2023-12-10,0.05716
2023-12-11,0.20674
2023-12-12,0.22941
2023-12-13,0.22909
2023-12-14,0.27892
2023-12-15,0.24166
2023-12-16,0.06664
2023-12-17,0.05535
2023-12-18,0.22058
2023-12-19,0.22143
2023-12-20,0.27104
2023-12-21,0.26401
2023-12-22,0.3018
2023-12-23,0.09347
2023-12-24,0.06674
2023-12-25,0.07217
2023-12-26,0.29552
2023-12-27,0.37015
2023-12-28,0.3742
2023-12-29,0.28701
2023-12-30,0.09517
2023-12-31,0.07249
2024-01-01,0.08016
2024-01-02,0.41082
2024-01-03,0.37952
2024-01-04,0.31202
2024-01-05,0.28254
2024-01-06,0.0825
2024-01-07,0.07004
2024-01-08,0.25347
2024-01-09,0.28701
2024-01-10,0.27381
2024-01-11,0.27647
2024-01-12,0.26061
2024-01-13,0.08133
2024-01-14,0.06749
2024-01-15,0.25443
2024-01-16,0.2375
2024-01-17,0.2555
2024-01-18,0.26902
2024-01-19,0.26902
2024-01-20,0.09485
2024-01-21,0.06887
2024-01-22,0.27093
2024-01-23,0.25762
2024-01-24,0.23537
2024-01-25,0.23122
2024-01-26,0.23165
2024-01-27,0.07739
2024-01-28,0.05674
2024-01-29,0.23995
2024-01-30,0.22047
2024-01-31,0.20418
2024-02-01,0.21302
2024-02-02,0.25337
2024-02-03,0.08218
2024-02-04,0.06493
2024-02-05,0.2374
2024-02-06,0.22292
2024-02-07,0.21994
2024-02-08,0.20333
2024-02-09,0.0808
2024-02-10,0.08016
2024-02-11,0.07207
2024-02-12,0.07409
2024-02-13,0.25762
2024-02-14,0.22782
2024-02-15,0.20855
2024-02-16,0.22281
2024-02-17,0.07249
2024-02-18,0.06419
2024-02-19,0.22494
2024-02-20,0.19194
2024-02-21,0.20887
2024-02-22,0.20684
2024-02-23,0.20056
2024-02-24,0.0759
2024-02-25,0.06557
2024-02-26,0.20152
2024-02-27,0.20099
2024-02-28,0.221
2024-02-29,0.20173
2024-03-01,0.08463
2024-03-02,0.06919
2024-03-03,0.05908
2024-03-04,0.2242
2024-03-05,0.21057
2024-03-06,0.20014
2024-03-07,0.18076
2024-03-08,0.21281
2024-03-09,0.07654
2024-03-10,0.06504
2024-03-11,0.19652
2024-03-12,0.21344
2024-03-13,0.22377
2024-03-14,0.21728
2024-03-15,0.1913
2024-03-16,0.06674
2024-03-17,0.05429
2024-03-18,0.19865
2024-03-19,0.19024
2024-03-20,0.34343
