date,오늘환율
2023-05-30,41.32863
2023-05-31,40.77013
2023-06-01,37.2281
2023-06-02,39.53556
2023-06-03,16.16696
2023-06-04,11.72839
2023-06-05,38.53615
2023-06-06,19.47383
2023-06-07,43.13639
2023-06-08,40.85831
2023-06-09,42.28395
2023-06-10,16.93121
2023-06-11,11.96355
2023-06-12,42.75426
2023-06-13,51.20517
2023-06-14,54.80599
2023-06-15,55.42328
2023-06-16,50.79365
2023-06-17,17.76895
2023-06-18,12.2281
2023-06-19,47.00176
2023-06-20,45.35567
2023-06-21,44.1064
2023-06-22,41.99
2023-06-23,42.91593
2023-06-24,17.35743
2023-06-25,12.38977
2023-06-26,44.78248
2023-06-27,44.40035
2023-06-28,45.26748
2023-06-29,45.1646
2023-06-30,45.7084
2023-07-01,16.13756
2023-07-02,11.61081
2023-07-03,43.97413
2023-07-04,43.95943
2023-07-05,42.84244
2023-07-06,40.53497
2023-07-07,37.27219
2023-07-08,14.24162
2023-07-09,10.78777
2023-07-10,38.75661
2023-07-11,40.66725
2023-07-12,41.41681
2023-07-13,50.86713
2023-07-14,49.80893
2023-07-15,18.56261
2023-07-16,12.24279
2023-07-17,47.20752
2023-07-18,45.81128
2023-07-19,43.29805
2023-07-20,42.21046
2023-07-21,43.88594
2023-07-22,17.06349
2023-07-23,11.46384
2023-07-24,41.90182
2023-07-25,41.56378
2023-07-26,40.66725
2023-07-27,42.93062
2023-07-28,40.65255
2023-07-29,14.74132
2023-07-30,10.69958
2023-07-31,39.3298
2023-08-01,40.53497
2023-08-02,46.89888
2023-08-03,49.50029
2023-08-04,44.50323
2023-08-05,17.12228
2023-08-06,11.80188
2023-08-07,41.4609
2023-08-08,45.29688
2023-08-09,44.95884
2023-08-10,40.3733
2023-08-11,42.85714
2023-08-12,17.56319
2023-08-13,12.02233
2023-08-14,45.2087
2023-08-15,24.35332
2023-08-16,50.29394
2023-08-17,48.64785
2023-08-18,46.91358
2023-08-19,18.65079
2023-08-20,13.52145
2023-08-21,49.57378
2023-08-22,47.8542
2023-08-23,45.51734
2023-08-24,51.16108
2023-08-25,46.44326
2023-08-26,17.57789
2023-08-27,11.96355
2023-08-28,42.16637
2023-08-29,42.78365
2023-08-30,40.77013
2023-08-31,41.21105
2023-09-01,37.13991
2023-09-02,14.8883
2023-09-03,10.53791
2023-09-04,38.2569
2023-09-05,39.77072
2023-09-06,39.94708
2023-09-07,40.84362
2023-09-08,35.11169
2023-09-09,14.13874
2023-09-10,9.74426
2023-09-11,37.83068
2023-09-12,36.6696
2023-09-13,35.87595
2023-09-14,36.49323
2023-09-15,32.62786
2023-09-16,12.7278
2023-09-17,9.17107
2023-09-18,35.24397
2023-09-19,36.33156
2023-09-20,33.65667
2023-09-21,41.31393
2023-09-22,37.30158
2023-09-23,13.35978
2023-09-24,8.58318
2023-09-25,36.1699
2023-09-26,39.93239
2023-09-27,39.22692
2023-09-28,16.84303
2023-09-29,12.83068
2023-09-30,12.08112
2023-10-01,11.64021
2023-10-02,15.31452
2023-10-03,19.54732
2023-10-04,46.75191
2023-10-05,44.03292
2023-10-06,41.63727
2023-10-07,16.72545
2023-10-08,11.6843
2023-10-09,18.37154
2023-10-10,43.13639
2023-10-11,41.04938
2023-10-12,38.38918
2023-10-13,36.6843
2023-10-14,14.49147
2023-10-15,11.21399
2023-10-16,41.66666
2023-10-17,39.43268
2023-10-18,37.77189
2023-10-19,43.97413
2023-10-20,42.73956
2023-10-21,14.3445
2023-10-22,10.21457
2023-10-23,35.69958
2023-10-24,35.87595
2023-10-25,34.50911
2023-10-26,35.14109
2023-10-27,32.99529
2023-10-28,12.65432
2023-10-29,8.95061
2023-10-30,31.27572
2023-10-31,32.48089
2023-11-01,31.67254
2023-11-02,36.90476
2023-11-03,41.01998
2023-11-04,16.71075
2023-11-05,11.61081
2023-11-06,50.88183
2023-11-07,48.19223
2023-11-08,43.0629
2023-11-09,37.90417
2023-11-10,35.37624
2023-11-11,14.93239
2023-11-12,10.34685
2023-11-13,35.18518
2023-11-14,35.31746
2023-11-15,46.09053
2023-11-16,42.10758
2023-11-17,39.65314
2023-11-18,15.85831
2023-11-19,10.78777
2023-11-20,40.15285
2023-11-21,39.69723
2023-11-22,38.13932
2023-11-23,36.1552
2023-11-24,33.02469
2023-11-25,13.13932
2023-11-26,9.0388
2023-11-27,32.83362
2023-11-28,33.12757
2023-11-29,33.61258
2023-11-30,33.36272
2023-12-01,32.76014
2023-12-02,13.33039
2023-12-03,9.67078
2023-12-04,33.98001
2023-12-05,35.15579
2023-12-06,33.20105
2023-12-07,35.92004
2023-12-08,35.72898
2023-12-09,14.55026
2023-12-10,10.5967
2023-12-11,34.67078
2023-12-12,32.9512
2023-12-13,32.9659
2023-12-14,41.37272
2023-12-15,36.18459
2023-12-16,14.56496
2023-12-17,10.37624
2023-12-18,34.24456
2023-12-19,33.03938
2023-12-20,33.78894
2023-12-21,32.03997
2023-12-22,30.07054
2023-12-23,10.72898
2023-12-24,6.96649
2023-12-25,9.77366
2023-12-26,30.76131
2023-12-27,31.24632
2023-12-28,31.92239
2023-12-29,27.33686
2023-12-30,11.59611
2023-12-31,9.05349
2024-01-01,8.77425
2024-01-02,31.3786
2024-01-03,31.8783
2024-01-04,30.09994
2024-01-05,29.7619
2024-01-06,11.49323
2024-01-07,8.95061
2024-01-08,27.76308
2024-01-09,29.15931
2024-01-10,29.18871
2024-01-11,29.2181
2024-01-12,25.57319
2024-01-13,10.44973
2024-01-14,8.23045
2024-01-15,28.20399
2024-01-16,31.83421
2024-01-17,38.41857
2024-01-18,37.38977
2024-01-19,33.18636
2024-01-20,13.33039
2024-01-21,9.34744
2024-01-22,32.06937
2024-01-23,31.43738
2024-01-24,30.26161
2024-01-25,29.87948
2024-01-26,27.86596
2024-01-27,10.80246
2024-01-28,8.90652
2024-01-29,28.42445
2024-01-30,29.26219
2024-01-31,28.90946
2024-02-01,27.93944
2024-02-02,27.77777
2024-02-03,11.6549
2024-02-04,9.05349
2024-02-05,28.08641
2024-02-06,27.58671
2024-02-07,26.63139
2024-02-08,21.91358
2024-02-09,9.81775
2024-02-10,7.37801
2024-02-11,6.83421
2024-02-12,9.46502
2024-02-13,24.92651
2024-02-14,26.94003
2024-02-15,25.91122
2024-02-16,24.69135
2024-02-17,9.42092
2024-02-18,7.26043
2024-02-19,25.88183
2024-02-20,24.54438
2024-02-21,24.66196
2024-02-22,24.85302
2024-02-23,25.45561
2024-02-24,10.36155
2024-02-25,7.76014
2024-02-26,25.0
2024-02-27,23.398
2024-02-28,23.60376
2024-02-29,24.83833
2024-03-01,11.699
2024-03-02,9.42092
2024-03-03,7.26043
2024-03-04,25.16166
2024-03-05,24.05937
2024-03-06,24.07407
2024-03-07,26.73427
2024-03-08,27.68959
2024-03-09,10.83186
2024-03-10,7.59847
2024-03-11,30.23221
2024-03-12,30.68783
2024-03-13,27.26337
2024-03-14,26.89594
2024-03-15,28.93885
2024-03-16,10.58201
2024-03-17,8.80364
2024-03-18,31.43738
2024-03-19,29.2034
2024-03-20,28.43915
