date,TDF펀드
2023-11-05,8.41423
2023-11-06,11.00323
2023-11-07,14.40129
2023-11-08,12.29773
2023-11-09,10.35598
2023-11-10,6.95792
2023-11-11,4.69255
2023-11-12,4.69255
2023-11-13,8.73786
2023-11-14,11.32686
2023-11-15,10.84142
2023-11-16,10.19417
2023-11-17,10.19417
2023-11-18,3.23624
2023-11-19,7.28155
2023-11-20,10.84142
2023-11-21,11.00323
2023-11-22,9.2233
2023-11-23,16.82847
2023-11-24,16.01941
2023-11-25,8.57605
2023-11-26,9.06148
2023-11-27,14.40129
2023-11-28,14.88673
2023-11-29,13.59223
2023-11-30,14.72491
2023-12-01,14.72491
2023-12-02,9.06148
2023-12-03,11.48867
2023-12-04,18.77022
2023-12-05,22.4919
2023-12-06,17.63754
2023-12-07,18.93203
2023-12-08,15.8576
2023-12-09,8.57605
2023-12-10,9.38511
2023-12-11,16.18122
2023-12-12,17.47572
2023-12-13,16.66666
2023-12-14,16.82847
2023-12-15,19.57928
2023-12-16,11.65048
2023-12-17,9.87055
2023-12-18,14.40129
2023-12-19,19.09385
2023-12-20,23.13915
2023-12-21,19.25566
2023-12-22,18.4466
2023-12-23,9.87055
2023-12-24,7.76699
2023-12-25,10.84142
2023-12-26,25.56634
2023-12-27,25.24271
2023-12-28,28.47896
2023-12-29,26.69902
2023-12-30,17.31391
2023-12-31,10.35598
2024-01-01,10.35598
2024-01-02,29.28802
2024-01-03,25.72815
2024-01-04,23.62459
2024-01-05,20.87378
2024-01-06,11.32686
2024-01-07,13.59223
2024-01-08,14.23948
2024-01-09,15.53398
2024-01-10,17.79935
2024-01-11,23.62459
2024-01-12,23.30097
2024-01-13,11.65048
2024-01-14,12.62135
2024-01-15,19.41747
2024-01-16,18.60841
2024-01-17,20.06472
2024-01-18,13.10679
2024-01-19,18.93203
2024-01-20,9.54692
2024-01-21,11.97411
2024-01-22,24.43365
2024-01-23,18.12297
2024-01-24,20.55016
2024-01-25,25.40453
2024-01-26,22.65372
2024-01-27,9.54692
2024-01-28,12.78317
2024-01-29,20.87378
2024-01-30,25.88996
2024-01-31,23.94822
2024-02-01,21.68284
2024-02-02,23.62459
2024-02-03,12.62135
2024-02-04,11.97411
2024-02-05,21.84466
2024-02-06,22.65372
2024-02-07,17.96116
2024-02-08,15.69579
2024-02-09,7.76699
2024-02-10,6.47249
2024-02-11,12.13592
2024-02-12,14.5631
2024-02-13,25.56634
2024-02-14,42.39482
2024-02-15,49.67637
2024-02-16,21.03559
2024-02-17,17.96116
2024-02-18,16.34304
2024-02-19,17.63754
2024-02-20,24.59546
2024-02-21,24.75728
2024-02-22,22.81553
2024-02-23,19.90291
2024-02-24,17.1521
2024-02-25,14.07766
2024-02-26,23.62459
2024-02-27,23.13915
2024-02-28,18.12297
2024-02-29,20.06472
2024-03-01,14.40129
2024-03-02,13.91585
2024-03-03,11.81229
2024-03-04,22.16828
2024-03-05,25.40453
2024-03-06,28.80258
2024-03-07,23.62459
2024-03-08,19.57928
2024-03-09,9.70873
2024-03-10,12.45954
2024-03-11,18.4466
2024-03-12,23.62459
2024-03-13,24.91909
2024-03-14,20.38834
2024-03-15,22.00647
2024-03-16,10.03236
2024-03-17,11.32686
2024-03-18,15.8576
2024-03-19,17.79935
2024-03-20,22.65372
