date,대학생공모전
2023-05-31,60.04784
2023-06-01,36.1244
2023-06-02,37.08133
2023-06-03,27.51196
2023-06-04,22.2488
2023-06-05,43.54066
2023-06-06,30.622
2023-06-07,53.34928
2023-06-08,40.90909
2023-06-09,33.73205
2023-06-10,25.35885
2023-06-11,25.83732
2023-06-12,41.14832
2023-06-13,43.30143
2023-06-14,39.47368
2023-06-15,40.43062
2023-06-16,41.86602
2023-06-17,33.25358
2023-06-18,30.38277
2023-06-19,44.4976
2023-06-20,40.90909
2023-06-21,46.88995
2023-06-22,56.69856
2023-06-23,53.58851
2023-06-24,42.58373
2023-06-25,49.76076
2023-06-26,65.55023
2023-06-27,62.44019
2023-06-28,70.57416
2023-06-29,58.85167
2023-06-30,49.52153
2023-07-01,32.53588
2023-07-02,33.49282
2023-07-03,59.56937
2023-07-04,61.00478
2023-07-05,59.33014
2023-07-06,45.21531
2023-07-07,41.38755
2023-07-08,32.53588
2023-07-09,31.33971
2023-07-10,44.25837
2023-07-11,49.76076
2023-07-12,55.26315
2023-07-13,43.30143
2023-07-14,41.86602
2023-07-15,26.31578
2023-07-16,27.03349
2023-07-17,39.23444
2023-07-18,39.47368
2023-07-19,44.73684
2023-07-20,41.38755
2023-07-21,34.68899
2023-07-22,25.83732
2023-07-23,26.07655
2023-07-24,44.25837
2023-07-25,44.4976
2023-07-26,39.47368
2023-07-27,50.0
2023-07-28,50.0
2023-07-29,40.19138
2023-07-30,36.60287
2023-07-31,56.45933
2023-08-01,46.88995
2023-08-02,40.90909
2023-08-03,37.08133
2023-08-04,36.1244
2023-08-05,28.94736
2023-08-06,17.46411
2023-08-07,38.03827
2023-08-08,43.7799
2023-08-09,38.75598
2023-08-10,38.75598
2023-08-11,34.44976
2023-08-12,26.55502
2023-08-13,26.79425
2023-08-14,36.60287
2023-08-15,23.92344
2023-08-16,39.23444
2023-08-17,39.95215
2023-08-18,40.66985
2023-08-19,24.16267
2023-08-20,24.64114
2023-08-21,40.43062
2023-08-22,33.25358
2023-08-23,29.1866
2023-08-24,38.03827
2023-08-25,30.14354
2023-08-26,24.16267
2023-08-27,28.94736
2023-08-28,45.69377
2023-08-29,55.98086
2023-08-30,45.45454
2023-08-31,44.73684
2023-09-01,54.54545
2023-09-02,31.81818
2023-09-03,32.53588
2023-09-04,71.05263
2023-09-05,71.77033
2023-09-06,78.22966
2023-09-07,73.68421
2023-09-08,55.26315
2023-09-09,35.88516
2023-09-10,31.81818
2023-09-11,63.15789
2023-09-12,76.07655
2023-09-13,58.85167
2023-09-14,73.44497
2023-09-15,43.0622
2023-09-16,35.88516
2023-09-17,37.79904
2023-09-18,71.05263
2023-09-19,57.41626
2023-09-20,54.78468
2023-09-21,49.76076
2023-09-22,42.34449
2023-09-23,24.88038
2023-09-24,27.03349
2023-09-25,55.74162
2023-09-26,58.61244
2023-09-27,43.30143
2023-09-28,15.311
2023-09-29,20.57416
2023-09-30,17.94258
2023-10-01,14.83253
2023-10-02,18.42105
2023-10-03,22.00956
2023-10-04,49.28229
2023-10-05,37.08133
2023-10-06,34.68899
2023-10-07,25.11961
2023-10-08,22.2488
2023-10-09,32.29665
2023-10-10,51.19617
2023-10-11,55.26315
2023-10-12,49.52153
2023-10-13,38.51674
2023-10-14,19.13875
2023-10-15,25.83732
2023-10-16,40.90909
2023-10-17,43.30143
2023-10-18,34.21052
2023-10-19,35.40669
2023-10-20,29.42583
2023-10-21,15.78947
2023-10-22,16.74641
2023-10-23,37.5598
2023-10-24,32.05741
2023-10-25,33.25358
2023-10-26,35.64593
2023-10-27,33.97129
2023-10-28,24.88038
2023-10-29,25.11961
2023-10-30,55.98086
2023-10-31,54.30622
2023-11-01,51.4354
2023-11-02,52.87081
2023-11-03,39.95215
2023-11-04,27.51196
2023-11-05,37.32057
2023-11-06,58.13397
2023-11-07,65.311
2023-11-08,51.91387
2023-11-09,50.0
2023-11-10,40.90909
2023-11-11,24.88038
2023-11-12,28.46889
2023-11-13,57.41626
2023-11-14,52.15311
2023-11-15,56.45933
2023-11-16,44.73684
2023-11-17,42.34449
2023-11-18,29.9043
2023-11-19,28.94736
2023-11-20,63.39712
2023-11-21,46.88995
2023-11-22,56.45933
2023-11-23,51.67464
2023-11-24,42.82296
2023-11-25,30.38277
2023-11-26,38.75598
2023-11-27,52.87081
2023-11-28,62.67942
2023-11-29,50.7177
2023-11-30,48.08612
2023-12-01,36.8421
2023-12-02,27.99043
2023-12-03,32.53588
2023-12-04,49.76076
2023-12-05,53.11004
2023-12-06,47.60765
2023-12-07,47.36842
2023-12-08,43.0622
2023-12-09,29.9043
2023-12-10,27.99043
2023-12-11,40.90909
2023-12-12,39.71291
2023-12-13,41.14832
2023-12-14,39.71291
2023-12-15,49.52153
2023-12-16,30.622
2023-12-17,29.66507
2023-12-18,47.60765
2023-12-19,53.34928
2023-12-20,44.01913
2023-12-21,49.52153
2023-12-22,43.0622
2023-12-23,39.95215
2023-12-24,34.44976
2023-12-25,29.66507
2023-12-26,59.56937
2023-12-27,55.98086
2023-12-28,61.00478
2023-12-29,51.4354
2023-12-30,47.12918
2023-12-31,37.08133
2024-01-01,39.23444
2024-01-02,71.77033
2024-01-03,67.94258
2024-01-04,79.42583
2024-01-05,53.58851
2024-01-06,43.7799
2024-01-07,53.11004
2024-01-08,56.69856
2024-01-09,56.93779
2024-01-10,61.72248
2024-01-11,57.89473
2024-01-12,55.02392
2024-01-13,38.51674
2024-01-14,38.03827
2024-01-15,60.76555
2024-01-16,56.45933
2024-01-17,54.30622
2024-01-18,51.19617
2024-01-19,51.4354
2024-01-20,31.33971
2024-01-21,26.55502
2024-01-22,42.82296
2024-01-23,40.19138
2024-01-24,39.95215
2024-01-25,45.69377
2024-01-26,45.45454
2024-01-27,29.1866
2024-01-28,30.622
2024-01-29,45.21531
2024-01-30,38.51674
2024-01-31,41.62679
2024-02-01,42.82296
2024-02-02,37.08133
2024-02-03,28.46889
2024-02-04,30.622
2024-02-05,50.95693
2024-02-06,44.4976
2024-02-07,35.88516
2024-02-08,32.05741
2024-02-09,21.05263
2024-02-10,21.5311
2024-02-11,26.79425
2024-02-12,25.59808
2024-02-13,43.30143
2024-02-14,31.57894
2024-02-15,40.43062
2024-02-16,39.95215
2024-02-17,27.27272
2024-02-18,27.27272
2024-02-19,36.8421
2024-02-20,31.57894
2024-02-21,35.64593
2024-02-22,35.64593
2024-02-23,36.60287
2024-02-24,27.75119
2024-02-25,34.68899
2024-02-26,34.68899
2024-02-27,39.47368
2024-02-28,47.12918
2024-02-29,36.8421
2024-03-01,32.29665
2024-03-02,36.1244
2024-03-03,34.68899
2024-03-04,72.00956
2024-03-05,78.22966
2024-03-06,88.03827
2024-03-07,86.1244
2024-03-08,77.27272
2024-03-09,44.73684
2024-03-10,46.17224
2024-03-11,89.95215
2024-03-12,94.4976
2024-03-13,84.21052
2024-03-14,79.42583
2024-03-15,54.06698
2024-03-16,38.51674
2024-03-17,41.14832
2024-03-18,81.57894
2024-03-19,85.16746
2024-03-20,80.38277
