date,상속등기서류
2023-06-03,24.44444
2023-06-04,33.33333
2023-06-05,65.92592
2023-06-06,30.37037
2023-06-07,68.88888
2023-06-08,63.7037
2023-06-09,36.29629
2023-06-10,26.66666
2023-06-11,20.0
2023-06-12,69.62962
2023-06-13,65.18518
2023-06-14,62.22222
2023-06-15,41.48148
2023-06-16,39.25925
2023-06-17,28.14814
2023-06-18,20.0
2023-06-19,58.51851
2023-06-20,67.4074
2023-06-21,52.59259
2023-06-22,60.74074
2023-06-23,51.11111
2023-06-24,29.62962
2023-06-25,25.92592
2023-06-26,77.77777
2023-06-27,75.55555
2023-06-28,65.92592
2023-06-29,50.37037
2023-06-30,37.77777
2023-07-01,25.92592
2023-07-02,28.88888
2023-07-03,79.25925
2023-07-04,71.11111
2023-07-05,66.66666
2023-07-06,48.88888
2023-07-07,54.07407
2023-07-08,17.03703
2023-07-09,31.85185
2023-07-10,71.85185
2023-07-11,57.77777
2023-07-12,56.29629
2023-07-13,57.77777
2023-07-14,40.74074
2023-07-15,22.22222
2023-07-16,13.33333
2023-07-17,73.33333
2023-07-18,59.25925
2023-07-19,67.4074
2023-07-20,60.74074
2023-07-21,40.74074
2023-07-22,20.0
2023-07-23,39.25925
2023-07-24,82.96296
2023-07-25,67.4074
2023-07-26,68.14814
2023-07-27,71.85185
2023-07-28,44.44444
2023-07-29,14.07407
2023-07-30,25.18518
2023-07-31,85.18518
2023-08-01,48.88888
2023-08-02,44.44444
2023-08-03,50.37037
2023-08-04,48.88888
2023-08-05,14.07407
2023-08-06,24.44444
2023-08-07,58.51851
2023-08-08,61.48148
2023-08-09,63.7037
2023-08-10,37.77777
2023-08-11,48.14814
2023-08-12,27.4074
2023-08-13,18.51851
2023-08-14,57.77777
2023-08-15,28.88888
2023-08-16,55.55555
2023-08-17,57.77777
2023-08-18,45.92592
2023-08-19,8.88888
2023-08-20,23.7037
2023-08-21,50.37037
2023-08-22,68.14814
2023-08-23,49.62962
2023-08-24,43.7037
2023-08-25,43.7037
2023-08-26,21.48148
2023-08-27,36.29629
2023-08-28,61.48148
2023-08-29,69.62962
2023-08-30,66.66666
2023-08-31,55.55555
2023-09-01,44.44444
2023-09-02,28.14814
2023-09-03,21.48148
2023-09-04,79.25925
2023-09-05,82.22222
2023-09-06,58.51851
2023-09-07,56.29629
2023-09-08,49.62962
2023-09-09,14.07407
2023-09-10,23.7037
2023-09-11,82.96296
2023-09-12,58.51851
2023-09-13,48.14814
2023-09-14,51.11111
2023-09-15,45.92592
2023-09-16,22.22222
2023-09-17,44.44444
2023-09-18,73.33333
2023-09-19,66.66666
2023-09-20,48.88888
2023-09-21,51.11111
2023-09-22,48.14814
2023-09-23,21.48148
2023-09-24,14.07407
2023-09-25,48.14814
2023-09-26,37.03703
2023-09-27,36.29629
2023-09-28,13.33333
2023-09-29,18.51851
2023-09-30,20.0
2023-10-01,20.0
2023-10-02,28.88888
2023-10-03,39.25925
2023-10-04,69.62962
2023-10-05,74.07407
2023-10-06,62.22222
2023-10-07,25.92592
2023-10-08,17.03703
2023-10-09,35.55555
2023-10-10,74.81481
2023-10-11,74.81481
2023-10-12,73.33333
2023-10-13,61.48148
2023-10-14,23.7037
2023-10-15,34.81481
2023-10-16,71.11111
2023-10-17,60.74074
2023-10-18,68.88888
2023-10-19,64.44444
2023-10-20,60.0
2023-10-21,19.25925
2023-10-22,31.11111
2023-10-23,63.7037
2023-10-24,66.66666
2023-10-25,52.59259
2023-10-26,64.44444
2023-10-27,43.7037
2023-10-28,32.59259
2023-10-29,20.74074
2023-10-30,74.81481
2023-10-31,62.22222
2023-11-01,55.55555
2023-11-02,62.22222
2023-11-03,48.88888
2023-11-04,22.22222
2023-11-05,33.33333
2023-11-06,71.85185
2023-11-07,70.37037
2023-11-08,68.88888
2023-11-09,50.37037
2023-11-10,46.66666
2023-11-11,17.03703
2023-11-12,35.55555
2023-11-13,68.14814
2023-11-14,68.14814
2023-11-15,60.74074
2023-11-16,45.92592
2023-11-17,60.74074
2023-11-18,16.29629
2023-11-19,21.48148
2023-11-20,66.66666
2023-11-21,58.51851
2023-11-22,66.66666
2023-11-23,64.44444
2023-11-24,68.14814
2023-11-25,16.29629
2023-11-26,28.88888
2023-11-27,70.37037
2023-11-28,39.25925
2023-11-29,70.37037
2023-11-30,40.0
2023-12-01,42.96296
2023-12-02,25.92592
2023-12-03,32.59259
2023-12-04,55.55555
2023-12-05,64.44444
2023-12-06,57.03703
2023-12-07,68.88888
2023-12-08,47.4074
2023-12-09,31.11111
2023-12-10,28.14814
2023-12-11,71.85185
2023-12-12,77.03703
2023-12-13,76.29629
2023-12-14,60.0
2023-12-15,55.55555
2023-12-16,16.29629
2023-12-17,20.74074
2023-12-18,63.7037
2023-12-19,68.88888
2023-12-20,64.44444
2023-12-21,58.51851
2023-12-22,42.22222
2023-12-23,28.14814
2023-12-24,14.81481
2023-12-25,23.7037
2023-12-26,74.81481
2023-12-27,73.33333
2023-12-28,70.37037
2023-12-29,52.59259
2023-12-30,14.07407
2023-12-31,12.59259
2024-01-01,23.7037
2024-01-02,62.96296
2024-01-03,73.33333
2024-01-04,71.11111
2024-01-05,72.59259
2024-01-06,20.0
2024-01-07,37.03703
2024-01-08,68.88888
2024-01-09,83.7037
2024-01-10,62.22222
2024-01-11,84.44444
2024-01-12,52.59259
2024-01-13,21.48148
2024-01-14,22.22222
2024-01-15,74.07407
2024-01-16,63.7037
2024-01-17,57.77777
2024-01-18,69.62962
2024-01-19,60.74074
2024-01-20,33.33333
2024-01-21,27.4074
2024-01-22,57.03703
2024-01-23,58.51851
2024-01-24,57.03703
2024-01-25,51.85185
2024-01-26,44.44444
2024-01-27,29.62962
2024-01-28,34.81481
2024-01-29,76.29629
2024-01-30,75.55555
2024-01-31,61.48148
2024-02-01,56.29629
2024-02-02,34.07407
2024-02-03,25.18518
2024-02-04,11.85185
2024-02-05,60.74074
2024-02-06,71.85185
2024-02-07,54.81481
2024-02-08,31.85185
2024-02-09,11.11111
2024-02-10,31.11111
2024-02-11,14.07407
2024-02-12,37.03703
2024-02-13,91.11111
2024-02-14,76.29629
2024-02-15,60.74074
2024-02-16,66.66666
2024-02-17,29.62962
2024-02-18,41.48148
2024-02-19,77.03703
2024-02-20,89.62962
2024-02-21,65.92592
2024-02-22,62.22222
2024-02-23,40.74074
2024-02-24,41.48148
2024-02-25,38.51851
2024-02-26,82.22222
2024-02-27,78.51851
2024-02-28,62.22222
2024-02-29,69.62962
2024-03-01,17.03703
2024-03-02,18.51851
2024-03-03,28.14814
2024-03-04,94.07407
2024-03-05,65.92592
2024-03-06,54.81481
2024-03-07,50.37037
2024-03-08,47.4074
2024-03-09,31.85185
2024-03-10,26.66666
2024-03-11,73.33333
2024-03-12,66.66666
2024-03-13,65.92592
2024-03-14,54.07407
2024-03-15,42.22222
2024-03-16,35.55555
2024-03-17,34.81481
2024-03-18,73.33333
2024-03-19,71.85185
2024-03-20,57.77777
