date,이구산업주가
2023-07-21,14.73823
2023-07-22,1.64246
2023-07-23,1.45182
2023-07-24,12.18653
2023-07-25,17.4219
2023-07-26,15.82343
2023-07-27,17.78853
2023-07-28,12.91978
2023-07-29,1.61313
2023-07-30,1.15852
2023-07-31,13.47704
2023-08-01,22.74527
2023-08-02,71.56474
2023-08-03,68.35313
2023-08-04,38.94999
2023-08-05,4.88341
2023-08-06,3.93019
2023-08-07,41.58967
2023-08-08,42.73353
2023-08-09,26.6168
2023-08-10,21.48408
2023-08-11,27.23273
2023-08-12,4.61944
2023-08-13,3.49024
2023-08-14,26.67546
2023-08-15,5.27936
2023-08-16,52.85232
2023-08-17,34.0959
2023-08-18,21.58674
2023-08-19,3.31426
2023-08-20,3.0503
2023-08-21,25.03299
2023-08-22,21.52808
2023-08-23,17.28992
2023-08-24,15.5008
2023-08-25,13.56503
2023-08-26,1.46649
2023-08-27,1.56914
2023-08-28,15.23683
2023-08-29,13.77034
2023-08-30,12.56782
2023-08-31,12.01055
2023-09-01,11.028
2023-09-02,1.64246
2023-09-03,1.75978
2023-09-04,10.99868
2023-09-05,11.77592
2023-09-06,9.82548
2023-09-07,8.72561
2023-09-08,8.24167
2023-09-09,1.18785
2023-09-10,1.29051
2023-09-11,8.44698
2023-09-12,7.4351
2023-09-13,7.84572
2023-09-14,9.03358
2023-09-15,7.31778
2023-09-16,1.21718
2023-09-17,0.99721
2023-09-18,9.53218
2023-09-19,7.49376
2023-09-20,7.58175
2023-09-21,7.31778
2023-09-22,8.05103
2023-09-23,1.26118
2023-09-24,1.14386
2023-09-25,6.73119
2023-09-26,6.99516
2023-09-27,7.50843
2023-09-28,1.0852
2023-09-29,0.85056
2023-09-30,0.7919
2023-10-01,0.61592
2023-10-02,0.89455
2023-10-03,0.67458
2023-10-04,5.85129
2023-10-05,7.90438
2023-10-06,7.64041
2023-10-07,1.51048
2023-10-08,1.29051
2023-10-09,1.05587
2023-10-10,8.44698
2023-10-11,8.05103
2023-10-12,8.71095
2023-10-13,7.33245
2023-10-14,0.96788
2023-10-15,0.92388
2023-10-16,11.64393
2023-10-17,8.74028
2023-10-18,9.38554
2023-10-19,10.92535
2023-10-20,9.70816
2023-10-21,2.87432
2023-10-22,1.75978
2023-10-23,8.78427
2023-10-24,7.61108
2023-10-25,7.87505
2023-10-26,6.9365
2023-10-27,8.08036
2023-10-28,0.95321
2023-10-29,0.58659
2023-10-30,7.61108
2023-10-31,7.20046
2023-11-01,7.25912
2023-11-02,7.52309
2023-11-03,6.33523
2023-11-04,0.57193
2023-11-05,0.65992
2023-11-06,7.55242
2023-11-07,6.20325
2023-11-08,6.02727
2023-11-09,6.01261
2023-11-10,5.23537
2023-11-11,0.46927
2023-11-12,0.41061
2023-11-13,5.82196
2023-11-14,5.95395
2023-11-15,6.98049
2023-11-16,5.74864
2023-11-17,5.47001
2023-11-18,0.58659
2023-11-19,0.5426
2023-11-20,5.58732
2023-11-21,6.68719
2023-11-22,5.70464
2023-11-23,5.57266
2023-11-24,9.18023
2023-11-25,1.80378
2023-11-26,1.18785
2023-11-27,7.56709
2023-11-28,6.73119
2023-11-29,6.6432
2023-11-30,9.34154
2023-12-01,10.01613
2023-12-02,1.83311
2023-12-03,1.30517
2023-12-04,9.1509
2023-12-05,6.58454
2023-12-06,6.18859
2023-12-07,5.73397
2023-12-08,5.10338
2023-12-09,0.90922
2023-12-10,0.52793
2023-12-11,5.11805
2023-12-12,5.88062
2023-12-13,5.83663
2023-12-14,5.83663
2023-12-15,7.00982
2023-12-16,0.64525
2023-12-17,0.82123
2023-12-18,5.89529
2023-12-19,4.98606
2023-12-20,5.92462
2023-12-21,5.16204
2023-12-22,4.44346
2023-12-23,0.85056
2023-12-24,0.61592
2023-12-25,0.4986
2023-12-26,4.25282
2023-12-27,4.7221
2023-12-28,5.17671
2023-12-29,1.27584
2023-12-30,0.65992
2023-12-31,0.29329
2024-01-01,0.48394
2024-01-02,4.06217
2024-01-03,5.42601
2024-01-04,19.88561
2024-01-05,16.20472
2024-01-06,1.64246
2024-01-07,1.14386
2024-01-08,9.9868
2024-01-09,9.20956
2024-01-10,9.16556
2024-01-11,8.44698
2024-01-12,8.44698
2024-01-13,1.26118
2024-01-14,0.80656
2024-01-15,7.4351
2024-01-16,7.94837
2024-01-17,6.51121
2024-01-18,6.71652
2024-01-19,6.68719
2024-01-20,1.07053
2024-01-21,0.86522
2024-01-22,7.22979
2024-01-23,6.73119
2024-01-24,6.48188
2024-01-25,6.3059
2024-01-26,7.78706
2024-01-27,1.55448
2024-01-28,1.29051
2024-01-29,8.41765
2024-01-30,6.12993
2024-01-31,6.08593
2024-02-01,6.32057
2024-02-02,6.6432
2024-02-03,0.87989
2024-02-04,0.64525
2024-02-05,7.03915
2024-02-06,6.52588
2024-02-07,6.3059
2024-02-08,6.15926
2024-02-09,0.82123
2024-02-10,0.52793
2024-02-11,0.61592
2024-02-12,0.70391
2024-02-13,6.6432
2024-02-14,13.34506
2024-02-15,20.29623
2024-02-16,33.31866
2024-02-17,3.06496
2024-02-18,2.36105
2024-02-19,15.2515
2024-02-20,11.8639
2024-02-21,11.98122
2024-02-22,11.26264
2024-02-23,9.25355
2024-02-24,1.0852
2024-02-25,0.71858
2024-02-26,8.65229
2024-02-27,7.00982
2024-02-28,8.37366
2024-02-29,7.90438
2024-03-01,1.20252
2024-03-02,0.83589
2024-03-03,1.02654
2024-03-04,8.12435
2024-03-05,7.75773
2024-03-06,6.5992
2024-03-07,9.4002
2024-03-08,8.79894
2024-03-09,1.56914
2024-03-10,0.7919
2024-03-11,7.40577
2024-03-12,7.9777
2024-03-13,7.1418
2024-03-14,30.89895
2024-03-15,28.43525
2024-03-16,3.69555
2024-03-17,3.81287
2024-03-18,27.65801
2024-03-19,19.6803
2024-03-20,12.18653
