date,보험설계
2023-05-30,43.95604
2023-05-31,42.85714
2023-06-01,45.05494
2023-06-02,40.10989
2023-06-03,14.28571
2023-06-04,16.48351
2023-06-05,35.16483
2023-06-06,20.87912
2023-06-07,42.85714
2023-06-08,37.91208
2023-06-09,42.85714
2023-06-10,15.93406
2023-06-11,20.87912
2023-06-12,37.36263
2023-06-13,40.65934
2023-06-14,43.95604
2023-06-15,46.15384
2023-06-16,34.06593
2023-06-17,13.18681
2023-06-18,20.32967
2023-06-19,48.90109
2023-06-20,52.74725
2023-06-21,57.6923
2023-06-22,48.90109
2023-06-23,41.75824
2023-06-24,13.18681
2023-06-25,18.68131
2023-06-26,46.70329
2023-06-27,51.0989
2023-06-28,42.85714
2023-06-29,44.50549
2023-06-30,31.86813
2023-07-01,18.13186
2023-07-02,17.03296
2023-07-03,42.30769
2023-07-04,37.91208
2023-07-05,36.81318
2023-07-06,37.36263
2023-07-07,42.85714
2023-07-08,18.68131
2023-07-09,22.52747
2023-07-10,48.35164
2023-07-11,52.1978
2023-07-12,51.64835
2023-07-13,41.75824
2023-07-14,48.90109
2023-07-15,21.97802
2023-07-16,15.38461
2023-07-17,50.0
2023-07-18,44.50549
2023-07-19,56.5934
2023-07-20,47.25274
2023-07-21,41.20879
2023-07-22,20.32967
2023-07-23,23.07692
2023-07-24,49.45054
2023-07-25,50.54945
2023-07-26,54.94505
2023-07-27,48.35164
2023-07-28,43.95604
2023-07-29,13.18681
2023-07-30,20.32967
2023-07-31,45.60439
2023-08-01,51.64835
2023-08-02,42.30769
2023-08-03,38.46153
2023-08-04,37.91208
2023-08-05,16.48351
2023-08-06,18.68131
2023-08-07,45.60439
2023-08-08,45.60439
2023-08-09,43.40659
2023-08-10,37.91208
2023-08-11,49.45054
2023-08-12,11.53846
2023-08-13,20.87912
2023-08-14,36.81318
2023-08-15,29.12087
2023-08-16,54.3956
2023-08-17,45.05494
2023-08-18,47.80219
2023-08-19,27.47252
2023-08-20,20.87912
2023-08-21,54.3956
2023-08-22,50.54945
2023-08-23,57.14285
2023-08-24,54.94505
2023-08-25,52.1978
2023-08-26,32.96703
2023-08-27,25.82417
2023-08-28,73.62637
2023-08-29,70.32967
2023-08-30,75.27472
2023-08-31,54.94505
2023-09-01,41.75824
2023-09-02,23.07692
2023-09-03,21.42857
2023-09-04,46.15384
2023-09-05,51.0989
2023-09-06,50.54945
2023-09-07,41.20879
2023-09-08,47.25274
2023-09-09,18.68131
2023-09-10,20.32967
2023-09-11,46.70329
2023-09-12,51.64835
2023-09-13,47.80219
2023-09-14,40.65934
2023-09-15,46.15384
2023-09-16,20.32967
2023-09-17,26.37362
2023-09-18,39.01098
2023-09-19,43.95604
2023-09-20,56.5934
2023-09-21,39.01098
2023-09-22,43.40659
2023-09-23,17.03296
2023-09-24,19.23076
2023-09-25,36.26373
2023-09-26,41.75824
2023-09-27,35.16483
2023-09-28,16.48351
2023-09-29,10.43956
2023-09-30,9.34065
2023-10-01,12.08791
2023-10-02,11.53846
2023-10-03,19.78021
2023-10-04,34.06593
2023-10-05,37.91208
2023-10-06,36.26373
2023-10-07,30.76923
2023-10-08,14.28571
2023-10-09,17.58241
2023-10-10,43.95604
2023-10-11,58.7912
2023-10-12,53.2967
2023-10-13,39.56043
2023-10-14,17.58241
2023-10-15,17.03296
2023-10-16,48.35164
2023-10-17,57.14285
2023-10-18,60.43956
2023-10-19,52.74725
2023-10-20,46.15384
2023-10-21,10.98901
2023-10-22,18.68131
2023-10-23,51.64835
2023-10-24,47.25274
2023-10-25,52.1978
2023-10-26,42.30769
2023-10-27,40.65934
2023-10-28,18.13186
2023-10-29,13.18681
2023-10-30,52.74725
2023-10-31,48.90109
2023-11-01,44.50549
2023-11-02,39.56043
2023-11-03,33.51648
2023-11-04,17.58241
2023-11-05,24.72527
2023-11-06,40.10989
2023-11-07,46.15384
2023-11-08,48.90109
2023-11-09,39.01098
2023-11-10,36.26373
2023-11-11,16.48351
2023-11-12,15.93406
2023-11-13,40.65934
2023-11-14,41.20879
2023-11-15,38.46153
2023-11-16,39.56043
2023-11-17,37.36263
2023-11-18,19.23076
2023-11-19,21.42857
2023-11-20,46.15384
2023-11-21,41.20879
2023-11-22,54.3956
2023-11-23,53.84615
2023-11-24,40.10989
2023-11-25,21.42857
2023-11-26,20.32967
2023-11-27,45.05494
2023-11-28,53.2967
2023-11-29,45.05494
2023-11-30,35.16483
2023-12-01,42.30769
2023-12-02,21.42857
2023-12-03,32.41758
2023-12-04,57.6923
2023-12-05,46.15384
2023-12-06,58.7912
2023-12-07,45.05494
2023-12-08,40.65934
2023-12-09,22.52747
2023-12-10,18.13186
2023-12-11,47.80219
2023-12-12,45.60439
2023-12-13,46.15384
2023-12-14,44.50549
2023-12-15,47.80219
2023-12-16,17.58241
2023-12-17,11.53846
2023-12-18,34.61538
2023-12-19,40.10989
2023-12-20,47.25274
2023-12-21,42.30769
2023-12-22,32.41758
2023-12-23,20.32967
2023-12-24,20.87912
2023-12-25,22.52747
2023-12-26,57.6923
2023-12-27,45.05494
2023-12-28,57.14285
2023-12-29,45.05494
2023-12-30,20.87912
2023-12-31,19.78021
2024-01-01,26.37362
2024-01-02,50.54945
2024-01-03,55.4945
2024-01-04,58.7912
2024-01-05,39.56043
2024-01-06,29.12087
2024-01-07,27.47252
2024-01-08,50.54945
2024-01-09,39.56043
2024-01-10,53.2967
2024-01-11,51.0989
2024-01-12,48.35164
2024-01-13,24.72527
2024-01-14,36.26373
2024-01-15,63.73626
2024-01-16,62.08791
2024-01-17,57.14285
2024-01-18,51.0989
2024-01-19,61.53846
2024-01-20,29.67032
2024-01-21,30.21978
2024-01-22,59.34065
2024-01-23,50.0
2024-01-24,51.0989
2024-01-25,62.63736
2024-01-26,47.80219
2024-01-27,22.52747
2024-01-28,30.21978
2024-01-29,59.34065
2024-01-30,58.7912
2024-01-31,50.0
2024-02-01,45.60439
2024-02-02,36.26373
2024-02-03,24.17582
2024-02-04,28.02197
2024-02-05,62.08791
2024-02-06,57.14285
2024-02-07,38.46153
2024-02-08,40.65934
2024-02-09,12.63736
2024-02-10,13.18681
2024-02-11,27.47252
2024-02-12,30.76923
2024-02-13,53.2967
2024-02-14,58.7912
2024-02-15,68.13186
2024-02-16,46.70329
2024-02-17,25.82417
2024-02-18,20.87912
2024-02-19,56.5934
2024-02-20,57.6923
2024-02-21,53.2967
2024-02-22,48.35164
2024-02-23,43.95604
2024-02-24,24.72527
2024-02-25,24.17582
2024-02-26,58.24175
2024-02-27,56.04395
2024-02-28,67.03296
2024-02-29,40.65934
2024-03-01,28.02197
2024-03-02,24.17582
2024-03-03,28.57142
2024-03-04,52.1978
2024-03-05,52.1978
2024-03-06,65.93406
2024-03-07,58.7912
2024-03-08,48.90109
2024-03-09,28.02197
2024-03-10,23.62637
2024-03-11,55.4945
2024-03-12,48.90109
2024-03-13,46.70329
2024-03-14,59.34065
2024-03-15,47.80219
2024-03-16,25.82417
2024-03-17,29.12087
2024-03-18,70.32967
2024-03-19,62.63736
2024-03-20,53.2967
