date,달러환율전망
2023-05-30,8.28868
2023-05-31,7.40887
2023-06-01,7.23688
2023-06-02,12.14526
2023-06-03,4.03519
2023-06-04,3.076
2023-06-05,9.04941
2023-06-06,5.19282
2023-06-07,11.60283
2023-06-08,8.67897
2023-06-09,12.96553
2023-06-10,5.59634
2023-06-11,4.03519
2023-06-12,12.4694
2023-06-13,19.62029
2023-06-14,15.11543
2023-06-15,12.42309
2023-06-16,10.92809
2023-06-17,4.74961
2023-06-18,3.76397
2023-06-19,9.90275
2023-06-20,9.3537
2023-06-21,11.30515
2023-06-22,9.67784
2023-06-23,11.97327
2023-06-24,5.3119
2023-06-25,4.32625
2023-06-26,9.80353
2023-06-27,8.75173
2023-06-28,8.83111
2023-06-29,11.35807
2023-06-30,9.9689
2023-07-01,4.15426
2023-07-02,4.22041
2023-07-03,11.4176
2023-07-04,12.37679
2023-07-05,10.96778
2023-07-06,9.10895
2023-07-07,8.41436
2023-07-08,3.58536
2023-07-09,3.58536
2023-07-10,8.71866
2023-07-11,11.58298
2023-07-12,13.8321
2023-07-13,22.25309
2023-07-14,20.68532
2023-07-15,5.61619
2023-07-16,4.20056
2023-07-17,14.487
2023-07-18,16.37891
2023-07-19,11.81451
2023-07-20,12.01296
2023-07-21,13.21029
2023-07-22,5.17959
2023-07-23,4.45194
2023-07-24,10.61718
2023-07-25,10.73625
2023-07-26,10.33273
2023-07-27,14.51346
2023-07-28,11.09347
2023-07-29,4.44532
2023-07-30,3.49275
2023-07-31,10.00198
2023-08-01,8.97003
2023-08-02,13.03168
2023-08-03,11.9005
2023-08-04,11.5896
2023-08-05,4.62393
2023-08-06,3.92273
2023-08-07,9.41324
2023-08-08,14.12317
2023-08-09,12.48925
2023-08-10,9.65138
2023-08-11,13.4352
2023-08-12,8.27545
2023-08-13,6.13878
2023-08-14,13.79241
2023-08-15,9.27432
2023-08-16,15.28742
2023-08-17,15.1485
2023-08-18,11.25223
2023-08-19,5.32513
2023-08-20,5.04729
2023-08-21,12.05927
2023-08-22,10.67672
2023-08-23,9.40662
2023-08-24,14.0041
2023-08-25,9.24786
2023-08-26,3.63167
2023-08-27,3.68459
2023-08-28,9.13541
2023-08-29,8.76496
2023-08-30,8.53343
2023-08-31,7.54779
2023-09-01,7.51471
2023-09-02,3.55229
2023-09-03,3.27445
2023-09-04,7.97115
2023-09-05,9.94906
2023-09-06,9.25448
2023-09-07,8.74512
2023-09-08,7.14427
2023-09-09,3.47952
2023-09-10,3.57213
2023-09-11,9.04941
2023-09-12,8.32175
2023-09-13,7.56763
2023-09-14,7.30303
2023-09-15,6.79367
2023-09-16,2.99001
2023-09-17,3.00324
2023-09-18,8.3879
2023-09-19,8.32837
2023-09-20,6.94582
2023-09-21,11.06701
2023-09-22,7.26996
2023-09-23,2.69894
2023-09-24,2.6791
2023-09-25,7.32949
2023-09-26,11.47052
2023-09-27,9.81014
2023-09-28,4.37917
2023-09-29,3.38691
2023-09-30,3.65151
2023-10-01,3.75074
2023-10-02,4.67023
2023-10-03,6.51584
2023-10-04,13.53443
2023-10-05,9.3537
2023-10-06,7.73963
2023-10-07,3.39353
2023-10-08,3.0297
2023-10-09,4.99437
2023-10-10,9.78368
2023-10-11,9.85645
2023-10-12,8.07038
2023-10-13,7.36257
2023-10-14,3.9955
2023-10-15,3.05616
2023-10-16,7.98438
2023-10-17,7.81901
2023-10-18,7.33611
2023-10-19,8.97003
2023-10-20,7.23688
2023-10-21,3.2083
2023-10-22,3.26122
2023-10-23,8.30191
2023-10-24,9.87629
2023-10-25,6.73414
2023-10-26,9.63154
2023-10-27,7.21042
2023-10-28,3.2943
2023-10-29,3.31414
2023-10-30,7.44856
2023-10-31,8.13653
2023-11-01,8.51359
2023-11-02,11.39114
2023-11-03,16.86842
2023-11-04,8.38129
2023-11-05,6.82013
2023-11-06,25.56062
2023-11-07,17.13302
2023-11-08,14.68545
2023-11-09,10.37904
2023-11-10,9.38016
2023-11-11,3.96242
2023-11-12,3.43983
2023-11-13,9.53892
2023-11-14,9.12879
2023-11-15,15.71078
2023-11-16,14.16947
2023-11-17,12.52232
2023-11-18,4.20718
2023-11-19,3.8632
2023-11-20,11.25223
2023-11-21,13.26321
2023-11-22,10.41211
2023-11-23,8.26883
2023-11-24,7.81901
2023-11-25,3.40676
2023-11-26,3.44645
2023-11-27,7.905
2023-11-28,9.40001
2023-11-29,10.51795
2023-11-30,9.27432
2023-12-01,8.18284
2023-12-02,3.57213
2023-12-03,3.16861
2023-12-04,7.71978
2023-12-05,11.03393
2023-12-06,8.6062
2023-12-07,12.30402
2023-12-08,8.63266
2023-12-09,4.4784
2023-12-10,3.88304
2023-12-11,8.85096
2023-12-12,8.24899
2023-12-13,8.14976
2023-12-14,14.28193
2023-12-15,11.1067
2023-12-16,3.73751
2023-12-17,3.09585
2023-12-18,8.2093
2023-12-19,7.67348
2023-12-20,7.63378
2023-12-21,6.65475
2023-12-22,6.66798
2023-12-23,2.87755
2023-12-24,2.1962
2023-12-25,2.75186
2023-12-26,8.49374
2023-12-27,8.07038
2023-12-28,11.3713
2023-12-29,9.3537
2023-12-30,3.88966
2023-12-31,2.57326
2024-01-01,2.8114
2024-01-02,9.41985
2024-01-03,9.53892
2024-01-04,8.00423
2024-01-05,8.95018
2024-01-06,3.96242
2024-01-07,3.38691
2024-01-08,8.52682
2024-01-09,8.16299
2024-01-10,9.53892
2024-01-11,8.77819
2024-01-12,7.15088
2024-01-13,3.49275
2024-01-14,2.8577
2024-01-15,8.58635
2024-01-16,13.42197
2024-01-17,17.39763
2024-01-18,11.22577
2024-01-19,8.53343
2024-01-20,3.66474
2024-01-21,3.35384
2024-01-22,8.96341
2024-01-23,8.83773
2024-01-24,7.86531
2024-01-25,7.54117
2024-01-26,6.79367
2024-01-27,3.77058
2024-01-28,3.22153
2024-01-29,6.8069
2024-01-30,7.99761
2024-01-31,6.58199
2024-02-01,6.49599
2024-02-02,7.98438
2024-02-03,3.59198
2024-02-04,3.10246
2024-02-05,7.46841
2024-02-06,8.00423
2024-02-07,6.92597
2024-02-08,5.59634
2024-02-09,2.74525
2024-02-10,2.0639
2024-02-11,2.15651
2024-02-12,3.14877
2024-02-13,7.5081
2024-02-14,7.95792
2024-02-15,6.29754
2024-02-16,5.90725
2024-02-17,2.7254
2024-02-18,2.85109
2024-02-19,6.29754
2024-02-20,7.06489
2024-02-21,6.21154
2024-02-22,7.85208
2024-02-23,6.62168
2024-02-24,2.50711
2024-02-25,2.63941
2024-02-26,5.88741
2024-02-27,5.53019
2024-02-28,5.7948
2024-02-29,5.21928
2024-03-01,3.076
2024-03-02,3.12231
2024-03-03,2.79155
2024-03-04,8.40775
2024-03-05,7.58748
2024-03-06,7.5081
2024-03-07,7.70655
2024-03-08,10.43857
2024-03-09,4.66362
2024-03-10,3.78381
2024-03-11,15.69094
2024-03-12,13.84533
2024-03-13,10.59734
2024-03-14,8.86419
2024-03-15,9.58523
2024-03-16,3.9095
2024-03-17,3.81689
2024-03-18,9.56538
2024-03-19,12.43632
2024-03-20,10.74287
