date,분양
2023-05-31,38.84653
2023-06-01,35.96287
2023-06-02,31.98541
2023-06-03,28.43884
2023-06-04,28.80344
2023-06-05,35.43254
2023-06-06,32.25058
2023-06-07,46.73516
2023-06-08,46.63573
2023-06-09,37.28869
2023-06-10,29.23433
2023-06-11,33.74212
2023-06-12,43.38747
2023-06-13,39.67517
2023-06-14,39.1117
2023-06-15,38.54822
2023-06-16,34.40503
2023-06-17,26.78157
2023-06-18,31.28936
2023-06-19,46.00596
2023-06-20,41.69705
2023-06-21,39.44315
2023-06-22,33.11236
2023-06-23,35.23367
2023-06-24,28.00795
2023-06-25,28.90288
2023-06-26,64.83261
2023-06-27,40.76897
2023-06-28,35.33311
2023-06-29,33.8747
2023-06-30,38.84653
2023-07-01,27.67649
2023-07-02,30.16241
2023-07-03,36.82466
2023-07-04,36.82466
2023-07-05,35.764
2023-07-06,34.27245
2023-07-07,29.33377
2023-07-08,24.62711
2023-07-09,26.61584
2023-07-10,35.56513
2023-07-11,33.60954
2023-07-12,33.80841
2023-07-13,29.69837
2023-07-14,29.10175
2023-07-15,23.26814
2023-07-16,26.84786
2023-07-17,34.23931
2023-07-18,34.37189
2023-07-19,27.54391
2023-07-20,30.39443
2023-07-21,27.51077
2023-07-22,24.12993
2023-07-23,26.94729
2023-07-24,32.81405
2023-07-25,34.3056
2023-07-26,31.81968
2023-07-27,29.96353
2023-07-28,28.30626
2023-07-29,22.90354
2023-07-30,25.55518
2023-07-31,34.20616
2023-08-01,37.12296
2023-08-02,30.9579
2023-08-03,29.00232
2023-08-04,28.7703
2023-08-05,25.15744
2023-08-06,24.49453
2023-08-07,32.11799
2023-08-08,33.54325
2023-08-09,33.47696
2023-08-10,28.14053
2023-08-11,28.43884
2023-08-12,23.53331
2023-08-13,28.80344
2023-08-14,34.07358
2023-08-15,30.16241
2023-08-16,36.1286
2023-08-17,36.65893
2023-08-18,31.62081
2023-08-19,25.85349
2023-08-20,26.61584
2023-08-21,32.51574
2023-08-22,35.46569
2023-08-23,34.70334
2023-08-24,30.2287
2023-08-25,28.23997
2023-08-26,24.82598
2023-08-27,26.98044
2023-08-28,33.01292
2023-08-29,38.61451
2023-08-30,33.941
2023-08-31,32.15114
2023-09-01,30.12926
2023-09-02,23.33443
2023-09-03,27.04673
2023-09-04,35.3994
2023-09-05,35.49883
2023-09-06,30.75903
2023-09-07,31.15677
2023-09-08,28.96917
2023-09-09,23.56645
2023-09-10,27.80908
2023-09-11,33.11236
2023-09-12,36.19489
2023-09-13,29.63208
2023-09-14,30.46072
2023-09-15,28.30626
2023-09-16,25.12429
2023-09-17,26.74842
2023-09-18,33.01292
2023-09-19,29.89724
2023-09-20,28.47199
2023-09-21,25.75406
2023-09-22,27.77593
2023-09-23,21.87603
2023-09-24,23.03612
2023-09-25,29.69837
2023-09-26,27.80908
2023-09-27,22.0749
2023-09-28,18.29632
2023-09-29,20.48392
2023-09-30,20.78223
2023-10-01,21.51143
2023-10-02,25.09115
2023-10-03,27.57706
2023-10-04,34.07358
2023-10-05,30.39443
2023-10-06,28.7703
2023-10-07,22.20749
2023-10-08,26.18495
2023-10-09,28.00795
2023-10-10,30.39443
2023-10-11,32.74776
2023-10-12,29.76466
2023-10-13,34.00729
2023-10-14,23.235
2023-10-15,26.78157
2023-10-16,37.98475
2023-10-17,36.26118
2023-10-18,29.8641
2023-10-19,30.29499
2023-10-20,29.00232
2023-10-21,22.30692
2023-10-22,24.62711
2023-10-23,37.587
2023-10-24,41.13357
2023-10-25,34.90222
2023-10-26,27.51077
2023-10-27,22.96983
2023-10-28,21.64401
2023-10-29,24.85913
2023-10-30,30.09612
2023-10-31,30.42757
2023-11-01,31.88597
2023-11-02,27.21246
2023-11-03,27.44448
2023-11-04,21.90918
2023-11-05,22.80411
2023-11-06,30.36128
2023-11-07,28.20682
2023-11-08,31.72025
2023-11-09,23.93105
2023-11-10,25.62147
2023-11-11,19.92045
2023-11-12,23.43387
2023-11-13,28.57142
2023-11-14,28.00795
2023-11-15,26.38382
2023-11-16,25.65462
2023-11-17,21.31256
2023-11-18,16.77162
2023-11-19,20.81537
2023-11-20,24.6934
2023-11-21,26.08551
2023-11-22,24.03049
2023-11-23,25.02485
2023-11-24,26.21809
2023-11-25,20.05303
2023-11-26,20.74908
2023-11-27,25.32316
2023-11-28,25.7872
2023-11-29,22.57209
2023-11-30,24.6934
2023-12-01,21.84289
2023-12-02,18.32946
2023-12-03,20.71594
2023-12-04,26.74842
2023-12-05,26.91415
2023-12-06,26.94729
2023-12-07,21.97547
2023-12-08,22.80411
2023-12-09,19.1581
2023-12-10,21.54458
2023-12-11,24.06363
2023-12-12,23.79847
2023-12-13,23.79847
2023-12-14,21.54458
2023-12-15,21.64401
2023-12-16,19.32383
2023-12-17,19.92045
2023-12-18,26.05236
2023-12-19,24.19622
2023-12-20,20.35134
2023-12-21,19.75472
2023-12-22,20.21876
2023-12-23,16.07557
2023-12-24,18.39575
2023-12-25,20.74908
2023-12-26,25.29002
2023-12-27,24.06363
2023-12-28,26.01922
2023-12-29,19.75472
2023-12-30,18.26317
2023-12-31,17.36824
2024-01-01,20.48392
2024-01-02,25.91978
2024-01-03,27.74279
2024-01-04,26.71528
2024-01-05,25.58833
2024-01-06,21.7103
2024-01-07,24.52767
2024-01-08,28.57142
2024-01-09,27.21246
2024-01-10,28.90288
2024-01-11,27.64335
2024-01-12,25.29002
2024-01-13,23.03612
2024-01-14,25.58833
2024-01-15,35.46569
2024-01-16,30.56015
2024-01-17,26.78157
2024-01-18,29.1349
2024-01-19,26.35067
2024-01-20,19.8873
2024-01-21,21.44514
2024-01-22,28.50513
2024-01-23,29.83095
2024-01-24,32.97978
2024-01-25,28.73715
2024-01-26,27.31189
2024-01-27,23.56645
2024-01-28,24.52767
2024-01-29,31.58766
2024-01-30,30.32814
2024-01-31,26.21809
2024-02-01,24.19622
2024-02-02,25.19058
2024-02-03,21.3457
2024-02-04,21.94232
2024-02-05,30.79217
2024-02-06,27.74279
2024-02-07,26.01922
2024-02-08,19.19124
2024-02-09,16.44017
2024-02-10,19.72157
2024-02-11,19.5227
2024-02-12,24.16307
2024-02-13,30.12926
2024-02-14,26.1518
2024-02-15,23.79847
2024-02-16,24.42823
2024-02-17,20.74908
2024-02-18,21.74345
2024-02-19,28.14053
2024-02-20,34.3056
2024-02-21,34.80278
2024-02-22,28.73715
2024-02-23,24.95856
2024-02-24,22.24063
2024-02-25,25.25687
2024-02-26,67.71627
2024-02-27,36.72522
2024-02-28,30.9579
2024-02-29,33.8747
2024-03-01,20.84852
2024-03-02,20.51706
2024-03-03,24.19622
2024-03-04,25.7872
2024-03-05,23.93105
2024-03-06,23.9642
2024-03-07,22.10805
2024-03-08,21.67716
2024-03-09,19.25754
2024-03-10,19.48955
2024-03-11,23.50016
2024-03-12,24.19622
2024-03-13,23.16871
2024-03-14,21.7103
2024-03-15,19.55585
2024-03-16,15.90984
2024-03-17,20.21876
2024-03-18,22.34007
2024-03-19,20.81537
2024-03-20,20.41763
