date,부동산취득세
2023-05-30,5.98851
2023-05-31,5.16817
2023-06-01,5.08613
2023-06-02,4.36423
2023-06-03,3.46185
2023-06-04,3.5767
2023-06-05,5.16817
2023-06-06,4.23297
2023-06-07,5.59474
2023-06-08,5.10254
2023-06-09,4.70877
2023-06-10,3.44544
2023-06-11,3.03527
2023-06-12,5.62756
2023-06-13,5.43068
2023-06-14,5.4963
2023-06-15,5.16817
2023-06-16,4.42986
2023-06-17,3.39622
2023-06-18,2.88761
2023-06-19,5.44708
2023-06-20,5.2502
2023-06-21,5.21739
2023-06-22,5.15176
2023-06-23,4.67596
2023-06-24,3.1009
2023-06-25,3.03527
2023-06-26,5.92288
2023-06-27,5.51271
2023-06-28,4.7744
2023-06-29,4.67596
2023-06-30,4.0689
2023-07-01,3.24856
2023-07-02,3.06808
2023-07-03,5.74241
2023-07-04,4.97128
2023-07-05,4.61033
2023-07-06,4.69237
2023-07-07,4.46267
2023-07-08,3.31419
2023-07-09,2.93683
2023-07-10,5.36505
2023-07-11,4.44626
2023-07-12,4.64315
2023-07-13,5.03691
2023-07-14,4.33141
2023-07-15,3.44544
2023-07-16,2.95324
2023-07-17,5.0041
2023-07-18,5.20098
2023-07-19,4.51189
2023-07-20,5.0041
2023-07-21,4.15094
2023-07-22,3.23215
2023-07-23,3.15012
2023-07-24,5.21739
2023-07-25,4.93847
2023-07-26,4.2986
2023-07-27,5.69319
2023-07-28,4.10172
2023-07-29,3.46185
2023-07-30,3.00246
2023-07-31,5.28301
2023-08-01,4.42986
2023-08-02,4.2986
2023-08-03,4.08531
2023-08-04,4.0525
2023-08-05,3.15012
2023-08-06,2.83839
2023-08-07,5.23379
2023-08-08,4.98769
2023-08-09,5.18457
2023-08-10,4.61033
2023-08-11,4.51189
2023-08-12,3.44544
2023-08-13,3.51107
2023-08-14,5.16817
2023-08-15,3.92124
2023-08-16,6.21821
2023-08-17,7.59639
2023-08-18,6.02132
2023-08-19,3.92124
2023-08-20,3.95406
2023-08-21,5.70959
2023-08-22,5.87366
2023-08-23,5.70959
2023-08-24,4.97128
2023-08-25,4.85643
2023-08-26,3.67514
2023-08-27,3.49466
2023-08-28,5.52912
2023-08-29,5.64397
2023-08-30,5.77522
2023-08-31,4.93847
2023-09-01,4.0525
2023-09-02,3.54388
2023-09-03,3.347
2023-09-04,5.92288
2023-09-05,4.92206
2023-09-06,5.29942
2023-09-07,4.41345
2023-09-08,4.42986
2023-09-09,3.80639
2023-09-10,3.31419
2023-09-11,5.67678
2023-09-12,5.4963
2023-09-13,4.61033
2023-09-14,4.46267
2023-09-15,4.49548
2023-09-16,2.8712
2023-09-17,2.88761
2023-09-18,5.13535
2023-09-19,4.72518
2023-09-20,4.18375
2023-09-21,4.44626
2023-09-22,4.10172
2023-09-23,2.96964
2023-09-24,2.75635
2023-09-25,4.51189
2023-09-26,4.01968
2023-09-27,3.13371
2023-09-28,1.87038
2023-09-29,1.98523
2023-09-30,1.83757
2023-10-01,2.37899
2023-10-02,2.19852
2023-10-03,2.92042
2023-10-04,5.31583
2023-10-05,4.84003
2023-10-06,4.24938
2023-10-07,2.95324
2023-10-08,3.36341
2023-10-09,3.56029
2023-10-10,5.67678
2023-10-11,5.79163
2023-10-12,4.49548
2023-10-13,4.70877
2023-10-14,3.26497
2023-10-15,3.42904
2023-10-16,5.16817
2023-10-17,4.85643
2023-10-18,4.15094
2023-10-19,4.49548
2023-10-20,3.97046
2023-10-21,3.93765
2023-10-22,2.90401
2023-10-23,5.41427
2023-10-24,5.31583
2023-10-25,4.41345
2023-10-26,4.2986
2023-10-27,4.38063
2023-10-28,2.55947
2023-10-29,2.75635
2023-10-30,4.74159
2023-10-31,4.47908
2023-11-01,4.80721
2023-11-02,4.72518
2023-11-03,3.5931
2023-11-04,2.95324
2023-11-05,2.3954
2023-11-06,4.75799
2023-11-07,4.72518
2023-11-08,4.64315
2023-11-09,4.39704
2023-11-10,3.98687
2023-11-11,2.59228
2023-11-12,2.90401
2023-11-13,5.11894
2023-11-14,4.5447
2023-11-15,4.44626
2023-11-16,4.16735
2023-11-17,3.54388
2023-11-18,2.05086
2023-11-19,2.60869
2023-11-20,4.62674
2023-11-21,4.33141
2023-11-22,4.16735
2023-11-23,4.15094
2023-11-24,3.51107
2023-11-25,3.01886
2023-11-26,2.73995
2023-11-27,4.74159
2023-11-28,4.16735
2023-11-29,4.5447
2023-11-30,4.18375
2023-12-01,3.90484
2023-12-02,2.37899
2023-12-03,2.55947
2023-12-04,4.39704
2023-12-05,4.33141
2023-12-06,3.97046
2023-12-07,4.36423
2023-12-08,4.46267
2023-12-09,2.80557
2023-12-10,2.82198
2023-12-11,4.23297
2023-12-12,4.67596
2023-12-13,4.23297
2023-12-14,4.64315
2023-12-15,3.98687
2023-12-16,2.75635
2023-12-17,3.28137
2023-12-18,4.23297
2023-12-19,3.98687
2023-12-20,4.5283
2023-12-21,4.7744
2023-12-22,3.85561
2023-12-23,3.05168
2023-12-24,2.31337
2023-12-25,2.93683
2023-12-26,4.65955
2023-12-27,4.59392
2023-12-28,4.16735
2023-12-29,3.72436
2023-12-30,2.80557
2023-12-31,2.44462
2024-01-01,2.59228
2024-01-02,4.92206
2024-01-03,4.7744
2024-01-04,5.08613
2024-01-05,4.80721
2024-01-06,3.37981
2024-01-07,4.23297
2024-01-08,5.18457
2024-01-09,5.18457
2024-01-10,5.54552
2024-01-11,6.9073
2024-01-12,5.0041
2024-01-13,4.62674
2024-01-14,4.10172
2024-01-15,6.02132
2024-01-16,5.9721
2024-01-17,5.75881
2024-01-18,5.23379
2024-01-19,4.61033
2024-01-20,3.72436
2024-01-21,3.24856
2024-01-22,4.90566
2024-01-23,4.98769
2024-01-24,4.57752
2024-01-25,4.59392
2024-01-26,4.2986
2024-01-27,3.47826
2024-01-28,3.08449
2024-01-29,5.20098
2024-01-30,4.84003
2024-01-31,4.75799
2024-02-01,4.0689
2024-02-02,4.74159
2024-02-03,3.18293
2024-02-04,3.5767
2024-02-05,4.80721
2024-02-06,3.98687
2024-02-07,4.24938
2024-02-08,3.31419
2024-02-09,2.41181
2024-02-10,2.36259
2024-02-11,2.52666
2024-02-12,2.96964
2024-02-13,5.64397
2024-02-14,4.93847
2024-02-15,4.82362
2024-02-16,4.88925
2024-02-17,3.97046
2024-02-18,3.74077
2024-02-19,5.9721
2024-02-20,5.4799
2024-02-21,6.36587
2024-02-22,5.2502
2024-02-23,4.59392
2024-02-24,3.37981
2024-02-25,4.15094
2024-02-26,6.4315
2024-02-27,5.36505
2024-02-28,4.85643
2024-02-29,4.03609
2024-03-01,3.28137
2024-03-02,3.15012
2024-03-03,3.05168
2024-03-04,4.7744
2024-03-05,4.72518
2024-03-06,4.16735
2024-03-07,4.92206
2024-03-08,4.90566
2024-03-09,2.95324
2024-03-10,3.5767
2024-03-11,5.57834
2024-03-12,4.82362
2024-03-13,4.70877
2024-03-14,4.15094
2024-03-15,4.0689
2024-03-16,3.62592
2024-03-17,3.29778
2024-03-18,5.38146
2024-03-19,4.5447
2024-03-20,4.90566
