date,국내증시
2023-05-30,20.15191
2023-05-31,20.55476
2023-06-01,18.51897
2023-06-02,18.43901
2023-06-03,4.07159
2023-06-04,2.58318
2023-06-05,17.39959
2023-06-06,5.81216
2023-06-07,18.50359
2023-06-08,18.60508
2023-06-09,18.85109
2023-06-10,4.16384
2023-06-11,2.56165
2023-06-12,18.62045
2023-06-13,19.89974
2023-06-14,30.04489
2023-06-15,23.82987
2023-06-16,21.50808
2023-06-17,4.12079
2023-06-18,2.5678
2023-06-19,20.63165
2023-06-20,20.53631
2023-06-21,20.79771
2023-06-22,19.91819
2023-06-23,19.05406
2023-06-24,3.69333
2023-06-25,2.1834
2023-06-26,18.18992
2023-06-27,19.49996
2023-06-28,21.59726
2023-06-29,19.5953
2023-06-30,18.92182
2023-07-01,3.64413
2023-07-02,2.21108
2023-07-03,17.95005
2023-07-04,19.77058
2023-07-05,18.96488
2023-07-06,23.26403
2023-07-07,21.96937
2023-07-08,3.884
2023-07-09,2.1834
2023-07-10,19.13094
2023-07-11,18.58355
2023-07-12,20.09656
2023-07-13,18.9864
2023-07-14,18.95565
2023-07-15,4.01316
2023-07-16,2.34024
2023-07-17,18.42056
2023-07-18,19.97662
2023-07-19,19.57377
2023-07-20,19.43846
2023-07-21,19.41078
2023-07-22,3.8471
2023-07-23,2.32179
2023-07-24,20.17344
2023-07-25,20.3395
2023-07-26,46.30666
2023-07-27,26.66215
2023-07-28,22.41527
2023-07-29,4.26532
2023-07-30,2.34331
2023-07-31,21.93554
2023-08-01,22.02164
2023-08-02,28.93781
2023-08-03,24.90313
2023-08-04,21.46195
2023-08-05,4.20382
2023-08-06,2.47555
2023-08-07,21.44043
2023-08-08,22.52906
2023-08-09,20.68085
2023-08-10,20.39485
2023-08-11,19.37081
2023-08-12,3.90245
2023-08-13,2.31564
2023-08-14,19.89052
2023-08-15,6.10738
2023-08-16,24.73091
2023-08-17,24.89082
2023-08-18,22.46755
2023-08-19,5.63072
2023-08-20,4.05313
2023-08-21,19.89974
2023-08-22,20.6747
2023-08-23,22.02779
2023-08-24,21.41275
2023-08-25,20.95762
2023-08-26,5.31705
2023-08-27,3.59185
2023-08-28,20.09656
2023-08-29,20.68085
2023-08-30,20.17036
2023-08-31,21.87711
2023-09-01,20.77003
2023-09-02,5.23094
2023-09-03,3.65028
2023-09-04,21.15443
2023-09-05,20.03813
2023-09-06,20.29337
2023-09-07,22.47678
2023-09-08,19.75521
2023-09-09,5.01875
2023-09-10,3.35814
2023-09-11,19.5953
2023-09-12,23.84833
2023-09-13,22.47985
2023-09-14,20.33642
2023-09-15,20.60397
2023-09-16,5.07103
2023-09-17,3.2136
2023-09-18,20.64087
2023-09-19,21.0837
2023-09-20,19.65373
2023-09-21,24.22658
2023-09-22,22.05547
2023-09-23,4.72046
2023-09-24,2.84457
2023-09-25,21.30204
2023-09-26,23.41164
2023-09-27,20.06888
2023-09-28,4.09926
2023-09-29,3.189
2023-09-30,3.16747
2023-10-01,2.32486
2023-10-02,3.87477
2023-10-03,4.6405
2023-10-04,31.58558
2023-10-05,25.89027
2023-10-06,20.69007
2023-10-07,4.65895
2023-10-08,2.46632
2023-10-09,5.20019
2023-10-10,28.24896
2023-10-11,23.31631
2023-10-12,21.27129
2023-10-13,21.92939
2023-10-14,4.40679
2023-10-15,2.88148
2023-10-16,22.84888
2023-10-17,20.22879
2023-10-18,21.56959
2023-10-19,26.75748
2023-10-20,28.60877
2023-10-21,5.68608
2023-10-22,3.21667
2023-10-23,23.71609
2023-10-24,27.35408
2023-10-25,27.75385
2023-10-26,35.86936
2023-10-27,28.27357
2023-10-28,4.98493
2023-10-29,3.09674
2023-10-30,21.92016
2023-10-31,31.05972
2023-11-01,24.06974
2023-11-02,24.85392
2023-11-03,24.86622
2023-11-04,5.274
2023-11-05,3.80404
2023-11-06,36.83805
2023-11-07,37.60071
2023-11-08,29.81425
2023-11-09,29.46983
2023-11-10,30.15868
2023-11-11,5.27092
2023-11-12,2.903
2023-11-13,30.01722
2023-11-14,26.9666
2023-11-15,29.68202
2023-11-16,42.20124
2023-11-17,35.7894
2023-11-18,5.15099
2023-11-19,2.95528
2023-11-20,32.68036
2023-11-21,32.80644
2023-11-22,31.5333
2023-11-23,32.40666
2023-11-24,28.66719
2023-11-25,4.69893
2023-11-26,2.75847
2023-11-27,30.12485
2023-11-28,30.02644
2023-11-29,31.43797
2023-11-30,31.72089
2023-12-01,30.82907
2023-12-02,5.58152
2023-12-03,3.23513
2023-12-04,31.11814
2023-12-05,31.99151
2023-12-06,30.54308
2023-12-07,30.73067
2023-12-08,29.18383
2023-12-09,5.44313
2023-12-10,2.85995
2023-12-11,29.1377
2023-12-12,30.28169
2023-12-13,32.77569
2023-12-14,34.77458
2023-12-15,33.06476
2023-12-16,5.67685
2023-12-17,3.17055
2023-12-18,30.65994
2023-12-19,31.08739
2023-12-20,32.55735
2023-12-21,34.3256
2023-12-22,33.5691
2023-12-23,5.48619
2023-12-24,2.83227
2023-12-25,3.63798
2023-12-26,32.42819
2023-12-27,35.00215
2023-12-28,35.97699
2023-12-29,27.01888
2023-12-30,4.05621
2023-12-31,2.40482
2024-01-01,3.46269
2024-01-02,51.98044
2024-01-03,40.18389
2024-01-04,36.87803
2024-01-05,34.35635
2024-01-06,5.55999
2024-01-07,3.06291
2024-01-08,31.05357
2024-01-09,33.80589
2024-01-10,33.52297
2024-01-11,33.35075
2024-01-12,33.81511
2024-01-13,5.30167
2024-01-14,2.98911
2024-01-15,32.21292
2024-01-16,35.10671
2024-01-17,51.23623
2024-01-18,38.61861
2024-01-19,34.83609
2024-01-20,5.95055
2024-01-21,3.24743
2024-01-22,35.03598
2024-01-23,34.26717
2024-01-24,35.39885
2024-01-25,37.43157
2024-01-26,32.79414
2024-01-27,5.76296
2024-01-28,3.37044
2024-01-29,34.94987
2024-01-30,35.86936
2024-01-31,36.27221
2024-02-01,37.17018
2024-02-02,37.05639
2024-02-03,6.93769
2024-02-04,3.5119
2024-02-05,36.88726
2024-02-06,34.88836
2024-02-07,33.48299
2024-02-08,30.74912
2024-02-09,5.84906
2024-02-10,3.76714
2024-02-11,2.59241
2024-02-12,4.50519
2024-02-13,33.54757
2024-02-14,34.94372
2024-02-15,34.13801
2024-02-16,31.90848
2024-02-17,5.90442
2024-02-18,3.53035
2024-02-19,31.67783
2024-02-20,32.30518
2024-02-21,32.37899
2024-02-22,32.32363
2024-02-23,33.20314
2024-02-24,5.64917
2024-02-25,3.1767
2024-02-26,30.56153
2024-02-27,34.22104
2024-02-28,31.51792
2024-02-29,30.70607
2024-03-01,7.29134
2024-03-02,4.76044
2024-03-03,3.08752
2024-03-04,30.1556
2024-03-05,32.82182
2024-03-06,31.79777
2024-03-07,32.54197
2024-03-08,30.34934
2024-03-09,5.56922
2024-03-10,2.94606
2024-03-11,31.42874
2024-03-12,31.87465
2024-03-13,33.53219
2024-03-14,32.72341
2024-03-15,33.20007
2024-03-16,5.30782
2024-03-17,3.189
2024-03-18,29.74352
2024-03-19,34.56547
2024-03-20,33.96887
