date,아파트경매
2023-05-29,22.18986
2023-05-30,28.42166
2023-05-31,26.61619
2023-06-01,23.2382
2023-06-02,20.09318
2023-06-03,16.83168
2023-06-04,20.9668
2023-06-05,29.52824
2023-06-06,27.72277
2023-06-07,30.63482
2023-06-08,27.4898
2023-06-09,21.43273
2023-06-10,18.9866
2023-06-11,19.10308
2023-06-12,26.4997
2023-06-13,25.91729
2023-06-14,26.55794
2023-06-15,24.40302
2023-06-16,22.88875
2023-06-17,17.23937
2023-06-18,17.58881
2023-06-19,25.33488
2023-06-20,27.89749
2023-06-21,25.74257
2023-06-22,21.72393
2023-06-23,24.34478
2023-06-24,19.21956
2023-06-25,18.63715
2023-06-26,27.25684
2023-06-27,25.80081
2023-06-28,29.64472
2023-06-29,31.79965
2023-06-30,24.86895
2023-07-01,18.17122
2023-07-02,21.14152
2023-07-03,28.42166
2023-07-04,24.69423
2023-07-05,27.72277
2023-07-06,25.74257
2023-07-07,20.67559
2023-07-08,19.56901
2023-07-09,25.04368
2023-07-10,32.26557
2023-07-11,28.94583
2023-07-12,31.97437
2023-07-13,26.90739
2023-07-14,24.81071
2023-07-15,19.86022
2023-07-16,25.2184
2023-07-17,29.52824
2023-07-18,29.41176
2023-07-19,27.4898
2023-07-20,27.08211
2023-07-21,22.13162
2023-07-22,17.70529
2023-07-23,22.71403
2023-07-24,28.88759
2023-07-25,26.03377
2023-07-26,27.31508
2023-07-27,29.12055
2023-07-28,23.99534
2023-07-29,20.03494
2023-07-30,20.85032
2023-07-31,29.58648
2023-08-01,21.9569
2023-08-02,25.62609
2023-08-03,23.00524
2023-08-04,19.45253
2023-08-05,18.9866
2023-08-06,19.9767
2023-08-07,27.72277
2023-08-08,27.89749
2023-08-09,29.70297
2023-08-10,26.55794
2023-08-11,24.40302
2023-08-12,19.86022
2023-08-13,22.48107
2023-08-14,29.06231
2023-08-15,28.88759
2023-08-16,34.59522
2023-08-17,30.16889
2023-08-18,28.01397
2023-08-19,22.30634
2023-08-20,27.4898
2023-08-21,32.84799
2023-08-22,31.68316
2023-08-23,31.97437
2023-08-24,30.57658
2023-08-25,27.4898
2023-08-26,20.67559
2023-08-27,26.67443
2023-08-28,34.65346
2023-08-29,32.67326
2023-08-30,27.89749
2023-08-31,27.66453
2023-09-01,26.15026
2023-09-02,23.06348
2023-09-03,25.45136
2023-09-04,28.82935
2023-09-05,27.89749
2023-09-06,26.2085
2023-09-07,25.56785
2023-09-08,25.04368
2023-09-09,18.40419
2023-09-10,23.93709
2023-09-11,28.53814
2023-09-12,30.69306
2023-09-13,28.77111
2023-09-14,25.45136
2023-09-15,24.81071
2023-09-16,17.06464
2023-09-17,21.84041
2023-09-18,28.13046
2023-09-19,25.91729
2023-09-20,23.70413
2023-09-21,20.55911
2023-09-22,19.56901
2023-09-23,14.50203
2023-09-24,18.52067
2023-09-25,26.26674
2023-09-26,22.83051
2023-09-27,17.47233
2023-09-28,13.45369
2023-09-29,16.94816
2023-09-30,16.88992
2023-10-01,20.32615
2023-10-02,22.13162
2023-10-03,42.69073
2023-10-04,32.03261
2023-10-05,33.83808
2023-10-06,27.72277
2023-10-07,19.51077
2023-10-08,21.08328
2023-10-09,28.77111
2023-10-10,35.11939
2023-10-11,29.52824
2023-10-12,30.16889
2023-10-13,28.42166
2023-10-14,18.9866
2023-10-15,23.35468
2023-10-16,34.76994
2023-10-17,31.56668
2023-10-18,32.26557
2023-10-19,30.05241
2023-10-20,31.68316
2023-10-21,27.08211
2023-10-22,25.33488
2023-10-23,32.32382
2023-10-24,33.83808
2023-10-25,33.02271
2023-10-26,30.63482
2023-10-27,28.4799
2023-10-28,20.85032
2023-10-29,25.04368
2023-10-30,33.89633
2023-10-31,33.08095
2023-11-01,37.91496
2023-11-02,35.00291
2023-11-03,31.15899
2023-11-04,27.08211
2023-11-05,30.98427
2023-11-06,39.31275
2023-11-07,53.93127
2023-11-08,61.79382
2023-11-09,48.45661
2023-11-10,40.12813
2023-11-11,24.63599
2023-11-12,37.50728
2023-11-13,40.71054
2023-11-14,41.9336
2023-11-15,38.03145
2023-11-16,33.19743
2023-11-17,27.89749
2023-11-18,24.98543
2023-11-19,33.95457
2023-11-20,50.32032
2023-11-21,37.85672
2023-11-22,37.79848
2023-11-23,30.63482
2023-11-24,25.74257
2023-11-25,24.81071
2023-11-26,28.82935
2023-11-27,52.417
2023-11-28,40.76878
2023-11-29,44.72917
2023-11-30,35.7018
2023-12-01,39.13803
2023-12-02,51.31042
2023-12-03,51.89283
2023-12-04,64.70588
2023-12-05,48.68957
2023-12-06,41.00174
2023-12-07,37.04135
2023-12-08,65.23005
2023-12-09,37.50728
2023-12-10,40.24461
2023-12-11,44.26324
2023-12-12,39.13803
2023-12-13,44.14676
2023-12-14,38.6721
2023-12-15,32.20733
2023-12-16,27.02387
2023-12-17,30.11065
2023-12-18,39.77868
2023-12-19,36.40069
2023-12-20,41.17647
2023-12-21,29.23704
2023-12-22,36.34245
2023-12-23,26.26674
2023-12-24,25.74257
2023-12-25,38.73034
2023-12-26,42.9237
2023-12-27,47.64123
2023-12-28,39.77868
2023-12-29,34.18753
2023-12-30,28.71287
2023-12-31,29.64472
2024-01-01,31.33372
2024-01-02,41.9336
2024-01-03,44.26324
2024-01-04,39.60396
2024-01-05,35.35235
2024-01-06,33.60512
2024-01-07,41.05998
2024-01-08,41.75888
2024-01-09,44.78741
2024-01-10,45.07862
2024-01-11,35.46884
2024-01-12,38.49737
2024-01-13,28.71287
2024-01-14,33.48864
2024-01-15,39.72044
2024-01-16,40.12813
2024-01-17,34.65346
2024-01-18,39.42923
2024-01-19,39.02154
2024-01-20,27.72277
2024-01-21,34.24577
2024-01-22,43.33139
2024-01-23,38.03145
2024-01-24,41.87536
2024-01-25,37.50728
2024-01-26,33.95457
2024-01-27,28.42166
2024-01-28,89.10891
2024-01-29,98.89341
2024-01-30,77.40244
2024-01-31,86.02213
2024-02-01,83.80896
2024-02-02,52.24228
2024-02-03,49.91263
2024-02-04,55.73675
2024-02-05,60.27955
2024-02-06,52.76645
2024-02-07,54.04775
2024-02-08,46.59289
2024-02-09,49.1555
2024-02-10,40.30285
2024-02-11,61.50262
2024-02-12,64.12347
2024-02-13,66.91904
2024-02-14,62.66744
2024-02-15,53.81479
2024-02-16,45.95224
2024-02-17,39.02154
2024-02-18,43.38963
2024-02-19,52.76645
2024-02-20,46.94234
2024-02-21,45.07862
2024-02-22,42.28305
2024-02-23,38.49737
2024-02-24,32.38206
2024-02-25,43.79732
2024-02-26,57.60046
2024-02-27,46.1852
2024-02-28,38.90506
2024-02-29,41.87536
2024-03-01,30.92603
2024-03-02,33.08095
2024-03-03,38.03145
2024-03-04,49.38846
2024-03-05,45.894
2024-03-06,41.81712
2024-03-07,38.84682
2024-03-08,37.27431
2024-03-09,33.48864
2024-03-10,37.33255
2024-03-11,43.68083
2024-03-12,40.53581
2024-03-13,55.73675
2024-03-14,41.17647
2024-03-15,33.77984
2024-03-16,25.68433
2024-03-17,32.20733
2024-03-18,39.19627
2024-03-19,36.45894
2024-03-20,32.49854
