date,창업
2023-05-31,71.96581
2023-06-01,63.11111
2023-06-02,57.53846
2023-06-03,38.22222
2023-06-04,42.94017
2023-06-05,53.09401
2023-06-06,51.48717
2023-06-07,74.11965
2023-06-08,67.21367
2023-06-09,58.25641
2023-06-10,40.17094
2023-06-11,47.04273
2023-06-12,72.71794
2023-06-13,71.45299
2023-06-14,65.57264
2023-06-15,66.90598
2023-06-16,53.81196
2023-06-17,42.63247
2023-06-18,46.11965
2023-06-19,67.38461
2023-06-20,63.72649
2023-06-21,61.9829
2023-06-22,64.75213
2023-06-23,55.86324
2023-06-24,36.75213
2023-06-25,45.23076
2023-06-26,56.44444
2023-06-27,57.77777
2023-06-28,53.02564
2023-06-29,51.35042
2023-06-30,42.42735
2023-07-01,29.1282
2023-07-02,36.88888
2023-07-03,54.11965
2023-07-04,52.95726
2023-07-05,56.23931
2023-07-06,55.65811
2023-07-07,48.30769
2023-07-08,30.32478
2023-07-09,36.44444
2023-07-10,55.58974
2023-07-11,50.18803
2023-07-12,53.84615
2023-07-13,52.51282
2023-07-14,40.0
2023-07-15,27.00854
2023-07-16,29.94871
2023-07-17,47.48717
2023-07-18,52.30769
2023-07-19,46.11965
2023-07-20,47.14529
2023-07-21,36.30769
2023-07-22,31.4188
2023-07-23,33.91452
2023-07-24,50.25641
2023-07-25,44.68376
2023-07-26,44.58119
2023-07-27,40.68376
2023-07-28,38.94017
2023-07-29,29.60683
2023-07-30,32.99145
2023-07-31,42.49572
2023-08-01,37.60683
2023-08-02,38.94017
2023-08-03,40.10256
2023-08-04,34.94017
2023-08-05,29.67521
2023-08-06,32.30769
2023-08-07,52.61538
2023-08-08,48.37606
2023-08-09,47.31623
2023-08-10,45.53846
2023-08-11,43.58974
2023-08-12,33.19658
2023-08-13,34.63247
2023-08-14,48.44444
2023-08-15,42.63247
2023-08-16,54.29059
2023-08-17,57.84615
2023-08-18,46.90598
2023-08-19,38.11965
2023-08-20,35.93162
2023-08-21,58.52991
2023-08-22,54.49572
2023-08-23,54.22222
2023-08-24,51.93162
2023-08-25,48.06837
2023-08-26,32.71794
2023-08-27,40.88888
2023-08-28,56.30769
2023-08-29,57.33333
2023-08-30,53.33333
2023-08-31,49.47008
2023-09-01,46.22222
2023-09-02,33.47008
2023-09-03,35.82905
2023-09-04,58.66666
2023-09-05,59.07692
2023-09-06,55.89743
2023-09-07,51.52136
2023-09-08,45.29914
2023-09-09,33.02564
2023-09-10,44.20512
2023-09-11,56.75213
2023-09-12,60.547
2023-09-13,57.47008
2023-09-14,52.75213
2023-09-15,46.59829
2023-09-16,29.77777
2023-09-17,38.08547
2023-09-18,56.47863
2023-09-19,55.07692
2023-09-20,49.26495
2023-09-21,48.75213
2023-09-22,37.94871
2023-09-23,28.30769
2023-09-24,32.13675
2023-09-25,47.38461
2023-09-26,44.75213
2023-09-27,33.16239
2023-09-28,5.50427
2023-09-29,4.30769
2023-09-30,4.30769
2023-10-01,4.547
2023-10-02,6.42735
2023-10-03,6.87179
2023-10-04,5.43589
2023-10-05,6.46153
2023-10-06,6.52991
2023-10-07,4.61538
2023-10-08,5.57264
2023-10-09,9.02564
2023-10-10,8.547
2023-10-11,46.90598
2023-10-12,50.59829
2023-10-13,45.09401
2023-10-14,33.16239
2023-10-15,39.62393
2023-10-16,59.89743
2023-10-17,53.26495
2023-10-18,56.41025
2023-10-19,49.36752
2023-10-20,43.45299
2023-10-21,31.6923
2023-10-22,34.52991
2023-10-23,62.80341
2023-10-24,54.35897
2023-10-25,53.09401
2023-10-26,50.25641
2023-10-27,42.76923
2023-10-28,27.48717
2023-10-29,32.71794
2023-10-30,53.57264
2023-10-31,55.86324
2023-11-01,52.8547
2023-11-02,48.8547
2023-11-03,45.60683
2023-11-04,29.02564
2023-11-05,37.02564
2023-11-06,52.92307
2023-11-07,49.57264
2023-11-08,49.4017
2023-11-09,50.70085
2023-11-10,37.16239
2023-11-11,25.60683
2023-11-12,32.88888
2023-11-13,46.87179
2023-11-14,47.00854
2023-11-15,51.79487
2023-11-16,43.96581
2023-11-17,40.20512
2023-11-18,10.11965
2023-11-19,9.43589
2023-11-20,46.18803
2023-11-21,50.22222
2023-11-22,48.06837
2023-11-23,44.37606
2023-11-24,38.08547
2023-11-25,15.17948
2023-11-26,13.36752
2023-11-27,14.66666
2023-11-28,14.80341
2023-11-29,12.82051
2023-11-30,12.44444
2023-12-01,13.36752
2023-12-02,9.81196
2023-12-03,13.77777
2023-12-04,12.34188
2023-12-05,12.17094
2023-12-06,11.45299
2023-12-07,11.62393
2023-12-08,10.8376
2023-12-09,10.49572
2023-12-10,10.97435
2023-12-11,15.55555
2023-12-12,15.24786
2023-12-13,13.4017
2023-12-14,13.4017
2023-12-15,13.26495
2023-12-16,10.11965
2023-12-17,12.68376
2023-12-18,13.23076
2023-12-19,12.44444
2023-12-20,11.93162
2023-12-21,11.4188
2023-12-22,8.78632
2023-12-23,9.09401
2023-12-24,10.01709
2023-12-25,11.93162
2023-12-26,14.11965
2023-12-27,13.05982
2023-12-28,11.6923
2023-12-29,12.64957
2023-12-30,9.1282
2023-12-31,10.46153
2024-01-01,12.99145
2024-01-02,23.76068
2024-01-03,27.62393
2024-01-04,25.57264
2024-01-05,19.48717
2024-01-06,18.70085
2024-01-07,24.51282
2024-01-08,23.52136
2024-01-09,41.26495
2024-01-10,47.6923
2024-01-11,43.6923
2024-01-12,41.57264
2024-01-13,26.97435
2024-01-14,31.48717
2024-01-15,47.07692
2024-01-16,50.73504
2024-01-17,41.53846
2024-01-18,33.64102
2024-01-19,25.02564
2024-01-20,23.48717
2024-01-21,25.53846
2024-01-22,27.76068
2024-01-23,27.82905
2024-01-24,28.30769
2024-01-25,26.8376
2024-01-26,22.90598
2024-01-27,21.64102
2024-01-28,26.25641
2024-01-29,29.64102
2024-01-30,27.31623
2024-01-31,23.93162
2024-02-01,23.82905
2024-02-02,21.60683
2024-02-03,20.82051
2024-02-04,21.36752
2024-02-05,34.42735
2024-02-06,41.02564
2024-02-07,39.31623
2024-02-08,32.37606
2024-02-09,23.62393
2024-02-10,24.10256
2024-02-11,27.4188
2024-02-12,34.42735
2024-02-13,47.55555
2024-02-14,46.66666
2024-02-15,41.53846
2024-02-16,38.15384
2024-02-17,29.53846
2024-02-18,35.62393
2024-02-19,48.58119
2024-02-20,46.01709
2024-02-21,44.75213
2024-02-22,42.08547
2024-02-23,37.4017
2024-02-24,27.79487
2024-02-25,32.88888
2024-02-26,46.94017
2024-02-27,41.91452
2024-02-28,37.19658
2024-02-29,37.81196
2024-03-01,30.70085
2024-03-02,29.23076
2024-03-03,33.16239
2024-03-04,50.73504
2024-03-05,53.50427
2024-03-06,50.66666
2024-03-07,49.74358
2024-03-08,45.64102
2024-03-09,32.03418
2024-03-10,33.67521
2024-03-11,29.16239
2024-03-12,33.84615
2024-03-13,52.547
2024-03-14,47.52136
2024-03-15,43.45299
2024-03-16,24.20512
2024-03-17,33.19658
2024-03-18,49.33333
2024-03-19,32.92307
2024-03-20,27.89743
