date,4대보험가입확인
2023-05-30,27.52057
2023-05-31,33.69341
2023-06-01,29.06378
2023-06-02,27.41769
2023-06-03,12.91152
2023-06-04,11.52263
2023-06-05,29.62962
2023-06-06,15.12345
2023-06-07,30.19547
2023-06-08,27.26337
2023-06-09,27.82921
2023-06-10,15.63786
2023-06-11,12.91152
2023-06-12,31.27572
2023-06-13,28.08641
2023-06-14,25.41152
2023-06-15,27.88065
2023-06-16,22.01646
2023-06-17,10.54526
2023-06-18,10.44238
2023-06-19,28.03497
2023-06-20,22.78806
2023-06-21,22.78806
2023-06-22,22.73662
2023-06-23,20.88477
2023-06-24,11.36831
2023-06-25,11.00823
2023-06-26,25.30864
2023-06-27,24.12551
2023-06-28,23.50823
2023-06-29,23.14814
2023-06-30,24.27983
2023-07-01,12.34567
2023-07-02,10.80246
2023-07-03,32.35596
2023-07-04,31.43004
2023-07-05,29.93827
2023-07-06,26.74897
2023-07-07,24.69135
2023-07-08,12.08847
2023-07-09,10.8539
2023-07-10,32.87037
2023-07-11,28.03497
2023-07-12,25.97736
2023-07-13,25.05144
2023-07-14,22.3251
2023-07-15,9.31069
2023-07-16,9.61934
2023-07-17,24.12551
2023-07-18,20.78189
2023-07-19,22.8395
2023-07-20,20.78189
2023-07-21,18.51851
2023-07-22,10.28806
2023-07-23,10.64814
2023-07-24,21.03909
2023-07-25,25.0
2023-07-26,20.62757
2023-07-27,20.67901
2023-07-28,19.03292
2023-07-29,10.64814
2023-07-30,9.36213
2023-07-31,26.23456
2023-08-01,26.69753
2023-08-02,21.50205
2023-08-03,22.99382
2023-08-04,19.75308
2023-08-05,12.5
2023-08-06,8.95061
2023-08-07,24.48559
2023-08-08,22.8395
2023-08-09,23.71399
2023-08-10,28.65226
2023-08-11,25.66872
2023-08-12,10.49382
2023-08-13,9.25925
2023-08-14,22.8395
2023-08-15,12.19135
2023-08-16,25.97736
2023-08-17,22.01646
2023-08-18,19.6502
2023-08-19,9.87654
2023-08-20,9.20781
2023-08-21,23.86831
2023-08-22,21.19341
2023-08-23,23.3539
2023-08-24,23.81687
2023-08-25,21.91358
2023-08-26,10.0823
2023-08-27,11.31687
2023-08-28,24.07407
2023-08-29,26.08024
2023-08-30,25.05144
2023-08-31,25.87448
2023-09-01,25.41152
2023-09-02,12.44855
2023-09-03,12.65432
2023-09-04,30.24691
2023-09-05,30.76131
2023-09-06,27.46913
2023-09-07,26.44032
2023-09-08,25.5144
2023-09-09,11.31687
2023-09-10,13.63168
2023-09-11,30.70987
2023-09-12,28.65226
2023-09-13,23.97119
2023-09-14,22.94238
2023-09-15,22.3251
2023-09-16,10.95679
2023-09-17,9.00205
2023-09-18,24.48559
2023-09-19,22.8395
2023-09-20,22.0679
2023-09-21,21.19341
2023-09-22,16.82098
2023-09-23,9.05349
2023-09-24,8.59053
2023-09-25,22.63374
2023-09-26,19.95884
2023-09-27,18.77572
2023-09-28,7.25308
2023-09-29,5.45267
2023-09-30,6.32716
2023-10-01,10.03086
2023-10-02,9.15637
2023-10-03,11.62551
2023-10-04,29.52674
2023-10-05,31.22427
2023-10-06,23.0967
2023-10-07,10.28806
2023-10-08,7.30452
2023-10-09,13.68312
2023-10-10,36.83127
2023-10-11,27.46913
2023-10-12,25.82304
2023-10-13,20.42181
2023-10-14,9.67078
2023-10-15,12.29423
2023-10-16,24.79423
2023-10-17,21.39917
2023-10-18,22.3251
2023-10-19,21.65637
2023-10-20,17.48971
2023-10-21,9.05349
2023-10-22,8.95061
2023-10-23,20.31893
2023-10-24,20.67901
2023-10-25,23.14814
2023-10-26,21.75925
2023-10-27,16.4609
2023-10-28,9.5679
2023-10-29,7.56172
2023-10-30,23.25102
2023-10-31,24.22839
2023-11-01,26.49176
2023-11-02,25.82304
2023-11-03,23.71399
2023-11-04,14.24897
2023-11-05,15.58641
2023-11-06,32.51028
2023-11-07,26.33744
2023-11-08,23.0967
2023-11-09,23.91975
2023-11-10,24.43415
2023-11-11,13.06584
2023-11-12,12.03703
2023-11-13,27.98353
2023-11-14,23.3539
2023-11-15,24.48559
2023-11-16,23.3539
2023-11-17,18.51851
2023-11-18,8.23045
2023-11-19,9.00205
2023-11-20,21.50205
2023-11-21,23.14814
2023-11-22,21.81069
2023-11-23,19.70164
2023-11-24,19.59876
2023-11-25,9.00205
2023-11-26,8.59053
2023-11-27,22.78806
2023-11-28,21.91358
2023-11-29,22.5823
2023-11-30,25.36008
2023-12-01,24.02263
2023-12-02,10.54526
2023-12-03,11.05967
2023-12-04,23.97119
2023-12-05,28.75514
2023-12-06,26.18312
2023-12-07,25.36008
2023-12-08,23.71399
2023-12-09,10.28806
2023-12-10,11.62551
2023-12-11,29.73251
2023-12-12,25.30864
2023-12-13,22.78806
2023-12-14,20.1646
2023-12-15,18.93004
2023-12-16,9.25925
2023-12-17,8.33333
2023-12-18,24.58847
2023-12-19,20.1646
2023-12-20,19.44444
2023-12-21,19.9074
2023-12-22,16.61522
2023-12-23,7.4074
2023-12-24,7.20164
2023-12-25,8.53909
2023-12-26,21.91358
2023-12-27,22.17078
2023-12-28,19.23868
2023-12-29,17.59259
2023-12-30,8.74485
2023-12-31,8.38477
2024-01-01,10.8539
2024-01-02,29.83539
2024-01-03,29.73251
2024-01-04,27.98353
2024-01-05,25.72016
2024-01-06,13.58024
2024-01-07,13.11728
2024-01-08,25.2572
2024-01-09,24.89711
2024-01-10,33.07613
2024-01-11,24.22839
2024-01-12,19.393
2024-01-13,10.3395
2024-01-14,11.31687
2024-01-15,27.46913
2024-01-16,26.64609
2024-01-17,24.38271
2024-01-18,24.38271
2024-01-19,21.60493
2024-01-20,11.62551
2024-01-21,11.05967
2024-01-22,24.27983
2024-01-23,26.18312
2024-01-24,23.14814
2024-01-25,25.92592
2024-01-26,20.83333
2024-01-27,10.23662
2024-01-28,9.5679
2024-01-29,22.94238
2024-01-30,23.14814
2024-01-31,25.61728
2024-02-01,27.72633
2024-02-02,21.81069
2024-02-03,10.49382
2024-02-04,10.8539
2024-02-05,26.74897
2024-02-06,22.17078
2024-02-07,20.73045
2024-02-08,18.46707
2024-02-09,9.36213
2024-02-10,7.51028
2024-02-11,6.53292
2024-02-12,8.12757
2024-02-13,23.50823
2024-02-14,20.93621
2024-02-15,21.75925
2024-02-16,16.82098
2024-02-17,9.72222
2024-02-18,9.36213
2024-02-19,19.08436
2024-02-20,19.18724
2024-02-21,21.03909
2024-02-22,18.82716
2024-02-23,17.02674
2024-02-24,8.07613
2024-02-25,8.17901
2024-02-26,19.44444
2024-02-27,20.06172
2024-02-28,19.44444
2024-02-29,20.98765
2024-03-01,10.80246
2024-03-02,9.00205
2024-03-03,11.31687
2024-03-04,29.68106
2024-03-05,32.04732
2024-03-06,28.75514
2024-03-07,23.40534
2024-03-08,23.71399
2024-03-09,11.05967
2024-03-10,10.18518
2024-03-11,28.13786
2024-03-12,23.14814
2024-03-13,22.22222
2024-03-14,20.01028
2024-03-15,18.8786
2024-03-16,8.89917
2024-03-17,8.23045
2024-03-18,23.14814
2024-03-19,19.9074
2024-03-20,18.82716
