date,돈버는앱
2023-05-30,34.12322
2023-05-31,35.30805
2023-06-01,33.41232
2023-06-02,31.27962
2023-06-03,33.41232
2023-06-04,42.65402
2023-06-05,34.59715
2023-06-06,33.17535
2023-06-07,24.17061
2023-06-08,28.90995
2023-06-09,31.75355
2023-06-10,43.12796
2023-06-11,36.49289
2023-06-12,32.46445
2023-06-13,34.83412
2023-06-14,37.91469
2023-06-15,27.01421
2023-06-16,25.82938
2023-06-17,26.54028
2023-06-18,28.43601
2023-06-19,37.20379
2023-06-20,32.70142
2023-06-21,35.30805
2023-06-22,31.27962
2023-06-23,36.25592
2023-06-24,32.46445
2023-06-25,34.36018
2023-06-26,30.09478
2023-06-27,34.36018
2023-06-28,28.67298
2023-06-29,23.45971
2023-06-30,31.99052
2023-07-01,33.88625
2023-07-02,45.49763
2023-07-03,29.38388
2023-07-04,33.41232
2023-07-05,27.25118
2023-07-06,31.99052
2023-07-07,26.30331
2023-07-08,28.90995
2023-07-09,27.48815
2023-07-10,31.04265
2023-07-11,31.04265
2023-07-12,27.25118
2023-07-13,33.17535
2023-07-14,31.51658
2023-07-15,32.46445
2023-07-16,37.44075
2023-07-17,29.62085
2023-07-18,36.01895
2023-07-19,35.30805
2023-07-20,30.80568
2023-07-21,32.46445
2023-07-22,34.12322
2023-07-23,33.17535
2023-07-24,35.78199
2023-07-25,39.09952
2023-07-26,28.67298
2023-07-27,29.85781
2023-07-28,29.38388
2023-07-29,25.35545
2023-07-30,26.06635
2023-07-31,29.85781
2023-08-01,33.17535
2023-08-02,36.72985
2023-08-03,45.26066
2023-08-04,39.09952
2023-08-05,31.27962
2023-08-06,31.99052
2023-08-07,35.78199
2023-08-08,34.83412
2023-08-09,34.83412
2023-08-10,36.72985
2023-08-11,38.15165
2023-08-12,43.60189
2023-08-13,40.28436
2023-08-14,37.20379
2023-08-15,32.46445
2023-08-16,36.25592
2023-08-17,36.96682
2023-08-18,34.59715
2023-08-19,32.46445
2023-08-20,41.46919
2023-08-21,33.17535
2023-08-22,35.78199
2023-08-23,37.67772
2023-08-24,35.07109
2023-08-25,28.43601
2023-08-26,32.22748
2023-08-27,34.36018
2023-08-28,25.82938
2023-08-29,30.80568
2023-08-30,28.90995
2023-08-31,32.93838
2023-09-01,27.48815
2023-09-02,35.30805
2023-09-03,33.41232
2023-09-04,25.35545
2023-09-05,27.72511
2023-09-06,24.17061
2023-09-07,24.17061
2023-09-08,38.38862
2023-09-09,38.15165
2023-09-10,40.52132
2023-09-11,34.36018
2023-09-12,30.33175
2023-09-13,28.90995
2023-09-14,33.41232
2023-09-15,32.46445
2023-09-16,35.78199
2023-09-17,31.51658
2023-09-18,42.65402
2023-09-19,52.60663
2023-09-20,63.5071
2023-09-21,69.43127
2023-09-22,66.58767
2023-09-23,62.32227
2023-09-24,63.03317
2023-09-25,57.34597
2023-09-26,52.60663
2023-09-27,63.5071
2023-09-28,73.22274
2023-09-29,70.61611
2023-09-30,62.0853
2023-10-01,62.0853
2023-10-02,75.11848
2023-10-03,65.87677
2023-10-04,66.82464
2023-10-05,56.87203
2023-10-06,35.54502
2023-10-07,26.06635
2023-10-08,30.33175
2023-10-09,23.69668
2023-10-10,33.64928
2023-10-11,44.07582
2023-10-12,38.38862
2023-10-13,37.20379
2023-10-14,54.2654
2023-10-15,51.4218
2023-10-16,67.29857
2023-10-17,57.8199
2023-10-18,57.34597
2023-10-19,39.81042
2023-10-20,57.109
2023-10-21,52.1327
2023-10-22,60.90047
2023-10-23,59.47867
2023-10-24,47.63033
2023-10-25,57.109
2023-10-26,54.73933
2023-10-27,64.69194
2023-10-28,65.40284
2023-10-29,65.87677
2023-10-30,70.14218
2023-10-31,65.63981
2023-11-01,61.13744
2023-11-02,67.06161
2023-11-03,61.3744
2023-11-04,69.90521
2023-11-05,76.06635
2023-11-06,66.58767
2023-11-07,59.47867
2023-11-08,52.1327
2023-11-09,48.57819
2023-11-10,30.09478
2023-11-11,35.54502
2023-11-12,34.12322
2023-11-13,29.62085
2023-11-14,31.75355
2023-11-15,31.99052
2023-11-16,33.41232
2023-11-17,28.90995
2023-11-18,30.80568
2023-11-19,33.41232
2023-11-20,27.01421
2023-11-21,33.17535
2023-11-22,26.30331
2023-11-23,30.33175
2023-11-24,32.46445
2023-11-25,24.40758
2023-11-26,27.48815
2023-11-27,27.72511
2023-11-28,31.99052
2023-11-29,27.48815
2023-11-30,21.09004
2023-12-01,24.64454
2023-12-02,24.17061
2023-12-03,31.51658
2023-12-04,27.01421
2023-12-05,32.70142
2023-12-06,32.93838
2023-12-07,34.12322
2023-12-08,27.96208
2023-12-09,26.06635
2023-12-10,35.07109
2023-12-11,31.04265
2023-12-12,24.40758
2023-12-13,22.03791
2023-12-14,25.35545
2023-12-15,23.45971
2023-12-16,24.64454
2023-12-17,24.88151
2023-12-18,26.30331
2023-12-19,25.35545
2023-12-20,27.96208
2023-12-21,21.56398
2023-12-22,27.96208
2023-12-23,22.74881
2023-12-24,25.35545
2023-12-25,27.96208
2023-12-26,28.90995
2023-12-27,25.11848
2023-12-28,22.03791
2023-12-29,24.88151
2023-12-30,23.45971
2023-12-31,30.56872
2024-01-01,33.64928
2024-01-02,30.09478
2024-01-03,38.38862
2024-01-04,35.78199
2024-01-05,32.93838
2024-01-06,38.15165
2024-01-07,45.49763
2024-01-08,34.36018
2024-01-09,38.62559
2024-01-10,40.04739
2024-01-11,46.91943
2024-01-12,59.9526
2024-01-13,58.05687
2024-01-14,51.89573
2024-01-15,60.90047
2024-01-16,44.78672
2024-01-17,36.25592
2024-01-18,38.86255
2024-01-19,46.20853
2024-01-20,40.28436
2024-01-21,54.73933
2024-01-22,54.9763
2024-01-23,50.23696
2024-01-24,42.18009
2024-01-25,41.23222
2024-01-26,49.76303
2024-01-27,40.99526
2024-01-28,37.91469
2024-01-29,39.09952
2024-01-30,35.54502
2024-01-31,39.33649
2024-02-01,38.62559
2024-02-02,39.09952
2024-02-03,38.86255
2024-02-04,38.86255
2024-02-05,32.22748
2024-02-06,33.88625
2024-02-07,28.19905
2024-02-08,22.03791
2024-02-09,28.90995
2024-02-10,22.51184
2024-02-11,38.86255
2024-02-12,33.17535
2024-02-13,36.49289
2024-02-14,34.83412
2024-02-15,33.17535
2024-02-16,27.96208
2024-02-17,30.33175
2024-02-18,29.38388
2024-02-19,34.36018
2024-02-20,32.22748
2024-02-21,30.33175
2024-02-22,32.70142
2024-02-23,31.51658
2024-02-24,34.59715
2024-02-25,34.36018
2024-02-26,38.38862
2024-02-27,31.99052
2024-02-28,29.38388
2024-02-29,36.72985
2024-03-01,29.38388
2024-03-02,21.32701
2024-03-03,24.17061
2024-03-04,27.96208
2024-03-05,23.93364
2024-03-06,27.01421
2024-03-07,24.64454
2024-03-08,20.61611
2024-03-09,28.19905
2024-03-10,32.22748
2024-03-11,24.88151
2024-03-12,27.72511
2024-03-13,31.51658
2024-03-14,25.35545
2024-03-15,32.22748
2024-03-16,27.25118
2024-03-17,43.12796
2024-03-18,27.48815
2024-03-19,30.56872
2024-03-20,29.14691
